3000 9.98753e-05
3010 4.9967e-05
3020 9.99928e-05
3030 2.49982e-05
3040 0
3050 0
3060 0
3070 0
3080 0
3090 0
3100 0.00927617
3110 0.0948266
3120 0.267377
3130 0.166573
3140 0.0272129
3150 0.0436203
3160 0.264506
3170 0.619008
3180 1.24008
3190 1.37088
3200 0.288898
3210 0
3220 0.329978
3230 1.92105
3240 3.03153
3250 2.20092
3260 3.09166
3270 7.3076
3280 12.0813
3290 9.91227
3300 5.1661
3310 2.93416
3320 2.70005
3330 4.88258
3340 15.0281
3350 23.019
3360 9.94572
3370 1.27916
3380 8.67096
3390 51.6339
3400 88.5434
3410 75.9085
3420 61.3697
3430 37.6924
3440 8.8461
3450 4.6051
3460 21.8085
3470 30.2
3480 22.1709
3490 13.1327
3500 13.2768
3510 16.8691
3520 16.847
3530 13.9031
3540 10.0279
3550 3.45948
3560 0.406895
3570 2.67342
3580 13.9625
3590 17.2177
3600 9.93637
3610 6.83128
3620 13.4931
3630 21.1313
3640 19.0377
3650 13.097
3660 8.53963
3670 5.5721
3680 2.0128
3690 0.255717
3700 0
3710 2.73038
3720 15.9155
3730 27.2143
3740 28.2878
3750 27.4146
3760 12.704
3770 2.79996
3780 13.6064
3790 53.3715
3800 71.6261
3810 60.3585
3820 51.9834
3830 43.0648
3840 34.5468
3850 32.1176
3860 32.1074
3870 36.0048
3880 46.6061
3890 55.4502
3900 54.4807
3910 52.2221
3920 50.4626
3930 45.7766
3940 57.0462
3950 93.8467
3960 124.061
3970 113.713
3980 96.4449
3990 140.686
4000 226.563
4010 291.292
4020 349.555
4030 398.366
4040 538.306
4050 649.598
4060 1001.16
4070 1441.06
4080 2256.45
4090 4002.22
4100 5545.97
4110 7404.18
4120 8843.48
4130 13458.2
4140 19934.9
4150 26767.5
4160 34627.3
4170 42232.5
4180 43081.1
4190 43203.2
4200 43164.2
4210 43362.1
4220 42740.4
4230 40583.4
4240 38479.1
4250 38738.8
4260 39234.7
4270 40852.3
4280 43479.5
4290 45305.7
4300 45480.8
4310 45606.6
4320 44722.4
4330 43616
4340 43146.3
4350 43286.9
4360 43209.4
4370 42990.7
4380 42727.2
4390 43019.3
4400 43390.8
4410 43987.1
4420 44807.9
4430 45473.3
4440 45752
4450 46035.3
4460 46187.1
4470 46362.5
4480 46372.5
4490 46264.7
4500 45972.6
4510 45061.3
4520 44137.5
4530 44421.6
4540 45028.5
4550 45793
4560 46786
4570 47564.9
4580 47605.2
4590 47645.2
4600 47808.1
4610 48076
4620 48185.2
4630 48153
4640 48099.3
4650 47866.4
4660 47618.7
4670 47089.8
4680 46371.3
4690 46155.2
4700 46541.2
4710 46726.2
4720 46649.7
4730 46508.9
4740 46393.5
4750 46157.7
4760 46509.1
4770 47604.5
4780 48483.2
4790 48456
4800 48390.3
4810 48353.9
4820 48306.3
4830 48394.9
4840 48696.8
4850 48907
4860 48551.8
4870 48160.5
4880 47917.1
4890 47746.2
4900 47631.1
4910 47631
4920 47693
4930 48349.8
4940 49108.2
4950 49149.8
4960 48947.9
4970 48046.3
4980 45955.6
4990 43998.7
5000 43288
5010 42500.7
5020 42776.8
5030 43641.1
5040 44361.5
5050 44936.9
5060 45495.8
5070 45382.6
5080 45277.6
5090 44688.5
5100 43792.7
5110 43107.5
5120 42658.6
5130 42236.5
5140 42458.3
5150 42811.4
5160 42581.6
5170 41951.1
5180 41360.2
5190 40796.7
5200 40277.3
5210 41146.5
5220 42206.9
5230 43183.3
5240 44153.8
5250 44702.4
5260 44203
5270 43780.6
5280 43586.5
5290 43510
5300 43200
5310 42833.7
5320 42239.1
5330 41084.2
5340 39928.9
5350 39944.9
5360 40064.8
5370 40986
5380 42660.6
5390 43806.7
5400 43743.6
5410 43685.6
5420 42767.2
5430 41665.6
5440 40770.6
5450 40139.8
5460 39132
5470 37124
5480 35056.5
5490 33345.7
5500 31471.1
5510 30922.1
5520 31742.8
5530 32298.7
5540 32736.9
5550 33118.7
5560 31670.3
5570 29542.6
5580 28091.8
5590 27279.1
5600 26161
5610 23954.2
5620 21734.7
5630 18239.5
5640 14157.7
5650 11128.5
5660 9286.25
5670 7359.31
5680 6118.18
5690 4800.38
5700 3751.88
5710 2694.54
5720 1923.6
5730 1499.89
5740 1063.66
5750 893.313
5760 706.822
5770 579.717
5780 456.279
5790 355.112
5800 279.294
5810 205.429
5820 172.584
5830 138.303
5840 120.772
5850 107.98
5860 99.0759
5870 96.4244
5880 93.3376
5890 93.0854
5900 92.7931
5910 89.646
5920 84.6195
5930 81.0071
5940 79.0492
5950 77.3124
5960 78.7776
5970 80.6649
5980 78.7092
5990 74.7658
6000 69.8386
6010 62.5571
6020 55.5484
6030 50.6876
6040 45.7422
6050 44.1564
6060 44.7806
6070 44.1552
6080 42.0499
6090 40.1332
6100 40.7759
6110 41.8945
6120 41.1545
6130 39.0089
6140 37.6649
6150 37.385
6160 37.0872
6170 36.7801
6180 36.4093
6190 36.3409
6200 36.4314
6210 36.8186
6220 38.0503
6230 39.1141
6240 39.7071
6250 39.8724
6260 42.6988
6270 47.9556
6280 50.5769
6290 47.6951
6300 44.9221
6310 42.145
6320 39.3177
6330 37.9562
6340 37.8493
6350 37.8119
6360 38.654
6370 39.3695
6380 38.55
6390 37.2545
6400 36.7617
6410 37.0679
6420 36.8112
6430 35.4175
6440 34.0781
6450 35.1402
6460 37.1032
6470 37.466
6480 36.2958
6490 35.8195
6500 36.6303
6510 37.4303
6520 36.7743
6530 35.5166
6540 35.1399
6550 35.6143
6560 35.9373
6570 36.3729
6580 36.8382
6590 38.6113
6600 41.25
6610 41.5712
6620 39.3022
6630 37.7904
6640 37.7781
6650 37.8443
6660 37.4794
6670 36.7133
6680 37.0371
6690 38.5937
6700 39.7987
6710 39.8964
6720 39.9432
6730 39.4941
6740 38.7216
6750 38.7603
6760 39.8672
6770 40.6743
6780 40.7663
6790 40.7568
6800 42.358
6810 44.857
6820 46.285
6830 46.4058
6840 46.4245
6850 44.6919
6860 42.8892
6870 43.3544
6880 45.283
6890 45.684
6900 44.2551
6910 42.9337
6920 41.8891
6930 40.7535
6940 42.1266
6950 45.0254
6960 46.774
6970 47.0557
6980 47.4619
6990 47.7237
7000 48.0581
7010 47.3927
7020 45.8055
7030 46.0669
7040 49.2217
7050 52.0178
7060 51.4487
7070 50.5375
7080 49.9172
7090 49.4011
7100 49.4841
7110 50.8148
7120 51.9206
7130 51.2805
7140 50.2493
7150 51.3917
7160 54.4534
7170 55.2698
7180 52.3995
7190 49.8671
7200 52.7603
7210 56.6156
7220 58.7927
7230 59.5741
7240 60.9468
7250 62.7933
7260 64.3609
7270 60.2485
7280 54.4015
7290 55.0275
7300 61.3491
7310 64.1185
7320 60.8873
7330 57.7294
7340 58.485
7350 60.2339
7360 61.1843
7370 61.5859
7380 61.8086
7390 61.1819
7400 60.5621
7410 59.7593
7420 58.8506
7430 58.6423
7440 59.1266
7450 59.196
7460 58.3929
7470 57.5939
7480 57.3528
7490 57.3632
7500 56.7795
7510 55.5265
7520 55.2087
7530 57.8276
7540 60.4183
7550 62.1675
7560 63.5239
7570 65.1129
7580 66.9877
7590 67.972
7600 65.8065
7610 63.6396
7620 66.2809
7630 71.1042
7640 73.1461
7650 72.2613
7660 72.0103
7670 72.1687
7680 72.4962
7690 69.737
7700 65.4743
7710 63.4491
7720 63.9856
7730 64.3652
7740 66.0824
7750 67.7474
7760 69.2067
7770 70.6552
7780 71.234
7790 70.6227
7800 70.0298
7810 68.5265
