survey,DES-g,DES-r,DES-i,DES-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
DES,17.367183685302734,16.756582260131836,16.58578109741211,16.50752830505371,17.310699462890625,16.782400131225586,16.59000015258789,16.535900115966797,150.0088632195401,2.232647566486367
DES,17.108518600463867,16.73558235168457,16.638765335083008,16.61528205871582,17.0802001953125,16.763500213623047,16.644699096679688,16.62380027770996,150.78200762044892,1.664909774053251
DES,17.95835304260254,17.663898468017578,17.593046188354492,17.586620330810547,17.95439910888672,17.68589973449707,17.600900650024414,17.59630012512207,149.15266082642586,2.3160325482677626
DES,17.42360496520996,17.079254150390625,16.997934341430664,16.98731803894043,17.39739990234375,17.104700088500977,16.997600555419922,16.987699508666992,150.8094509667359,2.65786876704837
DES,17.76184844970703,17.244667053222656,17.09596061706543,17.036724090576172,17.72949981689453,17.27050018310547,17.117000579833984,17.05620002746582,149.58080780757956,2.4412055765346574
DES,17.371973037719727,17.099102020263672,17.032546997070312,17.02762222290039,17.351499557495117,17.124099731445312,17.027299880981445,17.042999267578125,150.87587658930858,2.723834641699138
DES,17.882549285888672,17.268644332885742,17.07570457458496,16.98622703552246,17.84709930419922,17.3169002532959,17.089599609375,17.013200759887695,150.62708726062024,2.8107115876915496
DES,17.93284797668457,17.48785972595215,17.3779354095459,17.341283798217773,17.909799575805664,17.528099060058594,17.385099411010742,17.365299224853516,149.75951011264505,2.872599894771035
DES,17.91455841064453,17.668668746948242,17.620386123657227,17.62645149230957,17.874799728393555,17.679800033569336,17.617000579833984,17.629199981689453,150.28256399586448,1.9534206755300916
DES,17.42787742614746,16.965166091918945,16.814315795898438,16.751066207885742,17.38520050048828,16.993799209594727,16.822399139404297,16.771400451660156,150.58042385302358,2.0037138197192585
DES,17.93722152709961,17.178316116333008,16.963998794555664,16.86028480529785,17.891599655151367,17.223400115966797,16.98889923095703,16.90089988708496,150.18802788840787,2.851219453261835
DES,17.88011360168457,17.15366554260254,16.88853645324707,16.75185203552246,17.835899353027344,17.209999084472656,16.927799224853516,16.790599822998047,150.7769212603157,1.5808284177723209
DES,17.866920471191406,17.40069007873535,17.27240753173828,17.226686477661133,17.83650016784668,17.424400329589844,17.282100677490234,17.233999252319336,150.8439567592209,1.6902685847668686
DES,17.515256881713867,16.95036506652832,16.792015075683594,16.723552703857422,17.476699829101562,16.989599227905273,16.801599502563477,16.747400283813477,149.82250433221122,2.1635657489629043
DES,17.860313415527344,17.017478942871094,16.77986717224121,16.657522201538086,17.817399978637695,17.07509994506836,16.803699493408203,16.69809913635254,151.18700354791227,2.3228475079777673
DES,17.92255210876465,17.351703643798828,17.189632415771484,17.11598777770996,17.88159942626953,17.391000747680664,17.1919002532959,17.134599685668945,149.76575117216836,2.8564046209239895
DES,17.407445907592773,16.991958618164062,16.88568115234375,16.85536003112793,17.375600814819336,17.018600463867188,16.88920021057129,16.87070083618164,150.43991380691014,3.003377037699994
DES,17.252418518066406,16.772226333618164,16.640539169311523,16.595394134521484,17.214599609375,16.804000854492188,16.65530014038086,16.616199493408203,149.5916822164158,2.5579706956424944
DES,17.91433334350586,17.10034942626953,16.858638763427734,16.734472274780273,17.824100494384766,17.146699905395508,16.885900497436523,16.77899932861328,149.8885235479242,2.1585445828791374
DES,17.238597869873047,16.8591365814209,16.76418685913086,16.739717483520508,17.216800689697266,16.885900497436523,16.7677001953125,16.752599716186523,149.8105582424893,2.1850297691614986
DES,17.141204833984375,16.877418518066406,16.81712532043457,16.81085205078125,17.114999771118164,16.890899658203125,16.811100006103516,16.79800033569336,149.87495570816077,2.126961664151873
DES,17.769948959350586,16.885251998901367,16.586240768432617,16.430644989013672,17.73430061340332,16.955299377441406,16.617599487304688,16.475099563598633,150.86176789816454,1.6543323110900965
DES,17.984281539916992,17.28511619567871,17.07967758178711,16.981637954711914,17.964000701904297,17.340200424194336,17.093900680541992,17.03070068359375,150.5191485761818,2.8563451392855166
DES,17.26105499267578,16.645915985107422,16.47438621520996,16.39793586730957,17.230600357055664,16.684999465942383,16.485200881958008,16.42569923400879,150.41296448488356,2.744601425833214
DES,17.41303062438965,16.88150978088379,16.688385009765625,16.599239349365234,17.38479995727539,16.92289924621582,16.70439910888672,16.625900268554688,149.63026337413223,2.664519193866139
DES,17.01219367980957,16.714508056640625,16.65561866760254,16.656831741333008,16.986000061035156,16.73150062561035,16.6466007232666,16.659400939941406,149.5455555537311,2.6426406487304734
DES,17.529003143310547,17.167179107666016,17.079126358032227,17.060476303100586,17.499799728393555,17.19059944152832,17.081300735473633,17.06410026550293,151.18468758701587,2.3197497725027003
DES,17.880197525024414,17.262380599975586,17.0760440826416,16.98790168762207,17.853900909423828,17.31730079650879,17.095300674438477,17.010700225830078,150.80461578594682,2.1302713305520697
DES,17.714887619018555,17.130733489990234,16.954439163208008,16.875865936279297,17.678499221801758,17.183300018310547,16.965499877929688,16.900400161743164,150.81322913512534,2.1465240027414674
DES,17.73328399658203,17.334556579589844,17.223718643188477,17.191057205200195,17.72249984741211,17.373199462890625,17.22100067138672,17.204599380493164,150.81376518622014,2.1900354971524276
DES,17.939279556274414,17.632658004760742,17.55873680114746,17.54842185974121,17.902299880981445,17.647499084472656,17.557300567626953,17.55940055847168,150.62590531231075,2.088553874342574
DES,17.869884490966797,17.471227645874023,17.369876861572266,17.340251922607422,17.8341007232666,17.507099151611328,17.379199981689453,17.36090087890625,150.73374322181968,1.5777113322033647
DES,17.979331970214844,17.569900512695312,17.462947845458984,17.43393325805664,17.938800811767578,17.576900482177734,17.457300186157227,17.43160057067871,150.12074221027802,2.895433109146843
DES,17.16204261779785,16.588239669799805,16.46721649169922,16.418397903442383,17.13089942932129,16.617799758911133,16.46190071105957,16.423200607299805,150.32407610371934,2.8189019393073913
DES,17.26524543762207,17.15007781982422,17.17108154296875,17.211406707763672,17.231700897216797,17.14859962463379,17.14900016784668,17.209400177001953,150.03064905246285,2.1725729220808585
DES,17.289268493652344,16.953771591186523,16.877161026000977,16.863740921020508,17.250499725341797,16.97260093688965,16.880699157714844,16.8705997467041,150.08946498892294,1.5910077282074127
DES,17.96333122253418,17.127775192260742,16.866178512573242,16.726600646972656,17.92020034790039,17.183500289916992,16.88330078125,16.77869987487793,150.38112159265455,1.6764898510075392
DES,17.71841049194336,17.322769165039062,17.217355728149414,17.185388565063477,17.684099197387695,17.35569953918457,17.214099884033203,17.192399978637695,150.72130531376342,1.819074517227612
DES,17.361785888671875,16.92885398864746,16.799840927124023,16.756677627563477,17.322900772094727,16.951200485229492,16.80470085144043,16.768299102783203,149.62289433636974,2.118252460536376
DES,17.804519653320312,17.25248908996582,17.117130279541016,17.067609786987305,17.741600036621094,17.265100479125977,17.125,17.085599899291992,149.60241299592354,2.1056231262851486
DES,17.745319366455078,17.4050235748291,17.313156127929688,17.293960571289062,17.714799880981445,17.430400848388672,17.31999969482422,17.291500091552734,150.410658935783,2.1312025540351596
DES,17.239002227783203,16.755224227905273,16.62348747253418,16.574115753173828,17.205299377441406,16.783100128173828,16.62070083618164,16.559799194335938,150.40738597683887,3.085967434743591
DES,17.97482681274414,17.512937545776367,17.387285232543945,17.342363357543945,17.937000274658203,17.548799514770508,17.383699417114258,17.369699478149414,150.89538413760624,2.119773019158654
DES,17.903011322021484,17.42929458618164,17.296911239624023,17.247173309326172,17.86039924621582,17.461299896240234,17.30590057373047,17.2632999420166,149.7569094440045,2.043128671047772
DES,17.71295928955078,17.40341567993164,17.32236099243164,17.306705474853516,17.684099197387695,17.425899505615234,17.322399139404297,17.29840087890625,150.41803047000093,2.1347655986305143
DES,17.940725326538086,17.422229766845703,17.24246597290039,17.162113189697266,17.901899337768555,17.464000701904297,17.259599685668945,17.188899993896484,150.802135849937,1.8497109117494288
DES,17.544466018676758,17.049509048461914,16.904491424560547,16.846254348754883,17.50309944152832,17.06290054321289,16.91469955444336,16.883100509643555,149.92887490095353,2.1784683587096048
DES,17.18869400024414,16.629283905029297,16.44463539123535,16.360382080078125,17.146499633789062,16.659299850463867,16.450000762939453,16.384700775146484,149.45629013674224,2.1499869422460236
DES,17.332239151000977,17.029394149780273,16.94955825805664,16.936614990234375,17.305400848388672,17.04800033569336,16.946300506591797,16.936500549316406,151.11981416457795,2.186062598118035
DES,17.881086349487305,17.5755558013916,17.49601173400879,17.48632049560547,17.85540008544922,17.59480094909668,17.494699478149414,17.49679946899414,149.60373575185466,2.4491884085166995
DES,17.853971481323242,17.300872802734375,17.13426399230957,17.06186866760254,17.822599411010742,17.33930015563965,17.149099349975586,17.092599868774414,149.5446985910898,2.5853839433500228
DES,17.768226623535156,16.95189666748047,16.703149795532227,16.57450294494629,17.707199096679688,16.9955997467041,16.733699798583984,16.608800888061523,149.67590675548814,2.6164610727926325
DES,17.073223114013672,16.61420249938965,16.507822036743164,16.479228973388672,17.03700065612793,16.641799926757812,16.505800247192383,16.492799758911133,149.71720817437554,2.680951690141374
DES,17.348445892333984,16.901046752929688,16.789859771728516,16.75718879699707,17.29960060119629,16.921499252319336,16.789100646972656,16.759599685668945,150.6662039735208,2.59857053846041
DES,17.324676513671875,16.754337310791016,16.594627380371094,16.526111602783203,17.282899856567383,16.79360008239746,16.609899520874023,16.556900024414062,150.64584510564853,2.080877877392544
DES,17.18679428100586,16.62982940673828,16.434749603271484,16.346553802490234,17.15690040588379,16.681400299072266,16.45599937438965,16.380199432373047,149.76295665875438,2.938255167789726
DES,17.055002212524414,16.61274528503418,16.493492126464844,16.45427894592285,17.02750015258789,16.649700164794922,16.496299743652344,16.473400115966797,150.4842569127991,2.433861802271795
DES,17.553924560546875,17.10906410217285,16.997055053710938,16.96160125732422,17.524900436401367,17.14259910583496,16.997900009155273,16.977699279785156,150.6100672645273,1.9541362188103022
DES,17.638456344604492,17.26852035522461,17.166170120239258,17.14076805114746,17.610200881958008,17.29290008544922,17.16990089416504,17.153799057006836,150.99300040197684,2.033164620313277
DES,16.99434471130371,16.73116111755371,16.671218872070312,16.669248580932617,16.968399047851562,16.7460994720459,16.666400909423828,16.65999984741211,150.00867066498836,1.9484670365086543
DES,17.722454071044922,16.841821670532227,16.5727481842041,16.43153953552246,17.676799774169922,16.91069984436035,16.596900939941406,16.478700637817383,150.77436405061843,1.7738400236904652
DES,17.34578514099121,16.85840606689453,16.716100692749023,16.666244506835938,17.310100555419922,16.891000747680664,16.734399795532227,16.691499710083008,150.30211228718898,2.5212215623821135
DES,17.344831466674805,16.914060592651367,16.802812576293945,16.773706436157227,17.312400817871094,16.94499969482422,16.802799224853516,16.791900634765625,150.35933171967486,2.474133993506908
DES,16.7873592376709,16.509292602539062,16.441368103027344,16.438138961791992,16.759000778198242,16.52829933166504,16.437999725341797,16.43779945373535,149.57739730209428,2.652402687619558
DES,17.843168258666992,17.59587860107422,17.553686141967773,17.56020736694336,17.79490089416504,17.60449981689453,17.548599243164062,17.579599380493164,149.661555932163,2.5778962547538122
DES,17.982620239257812,16.93918228149414,16.577173233032227,16.39144515991211,17.932899475097656,17.016300201416016,16.62470054626465,16.451799392700195,149.61865729361602,2.630192855506403
DES,17.12063980102539,16.638595581054688,16.517913818359375,16.481836318969727,17.087600708007812,16.67009925842285,16.5226993560791,16.493999481201172,149.43700213992796,2.5795659702397633
DES,17.234407424926758,16.85212516784668,16.74304962158203,16.710386276245117,17.211200714111328,16.878599166870117,16.745500564575195,16.724199295043945,150.23802367977748,2.0309080063397573
DES,17.33076286315918,16.94443130493164,16.848237991333008,16.82546043395996,17.29840087890625,16.965299606323242,16.85569953918457,16.828399658203125,149.66991042858214,2.7202728852882574
DES,17.21832847595215,16.625307083129883,16.439651489257812,16.349660873413086,17.174100875854492,16.660999298095703,16.466299057006836,16.377899169921875,150.93352324015547,2.192187787450382
DES,17.419931411743164,16.86348533630371,16.671184539794922,16.579492568969727,17.382200241088867,16.90239906311035,16.68470001220703,16.602100372314453,150.6269261356596,2.030405277461134
DES,17.38979148864746,16.98072624206543,16.87751007080078,16.849998474121094,17.350000381469727,17.0093994140625,16.881500244140625,16.856800079345703,150.1765715426354,2.47605439383325
DES,17.89051628112793,17.32137680053711,17.174678802490234,17.113313674926758,17.852800369262695,17.360000610351562,17.191499710083008,17.1466007232666,150.06461485535857,2.3887454210275454
DES,17.72616958618164,17.445968627929688,17.381206512451172,17.374753952026367,17.707399368286133,17.480499267578125,17.37179946899414,17.360700607299805,149.89607346749415,1.8867285874759292
DES,16.934528350830078,16.603300094604492,16.53156280517578,16.52481460571289,16.894100189208984,16.618499755859375,16.524900436401367,16.513599395751953,149.61824846812226,2.5692912649237054
DES,17.122560501098633,16.76851463317871,16.682931900024414,16.663955688476562,17.092300415039062,16.792200088500977,16.68090057373047,16.67099952697754,149.53596912848695,2.6185466093290537
DES,17.200090408325195,16.949615478515625,16.88933563232422,16.89164924621582,17.184799194335938,16.9606990814209,16.889299392700195,16.884300231933594,149.65674254392133,2.4117478714135623
DES,17.28009796142578,16.78119468688965,16.646211624145508,16.594938278198242,17.246599197387695,16.802000045776367,16.64900016784668,16.6072998046875,149.71040991865294,2.617061040397747
DES,17.76191520690918,17.22810173034668,17.058650970458984,16.98517417907715,17.737699508666992,17.278799057006836,17.072200775146484,17.02239990234375,150.5591187454173,1.6161958321138987
DES,17.057392120361328,16.716999053955078,16.623720169067383,16.60439109802246,17.02680015563965,16.73200035095215,16.61989974975586,16.595500946044922,150.63344180568885,2.012419218411181
DES,16.947935104370117,16.661731719970703,16.59316062927246,16.589807510375977,16.920400619506836,16.675600051879883,16.59269905090332,16.59749984741211,150.31936312284262,2.4197707808548246
DES,17.510787963867188,17.15865135192871,17.070344924926758,17.05218505859375,17.468900680541992,17.171100616455078,17.066699981689453,17.051700592041016,150.5176192096134,2.2140106063553247
DES,17.961336135864258,16.89025115966797,16.532529830932617,16.34954833984375,17.97439956665039,16.967199325561523,16.574399948120117,16.41699981689453,150.75490548719492,2.216859200680934
DES,17.728351593017578,17.011308670043945,16.728506088256836,16.582489013671875,17.68670082092285,17.06049919128418,16.76259994506836,16.630800247192383,149.86914242145363,3.062892049251925
DES,17.594829559326172,16.934972763061523,16.742094039916992,16.652311325073242,17.547399520874023,16.960599899291992,16.75860023498535,16.693700790405273,149.23790022150263,2.298084948184444
DES,17.733074188232422,17.03040313720703,16.829254150390625,16.733287811279297,17.6924991607666,17.105199813842773,16.84980010986328,16.770000457763672,150.601349362145,1.9006448348500837
DES,17.694547653198242,17.41555404663086,17.35460090637207,17.35065269470215,17.659400939941406,17.43199920654297,17.346599578857422,17.358699798583984,149.70025355768527,2.1853485472725738
DES,17.710952758789062,17.212007522583008,17.0893611907959,17.047517776489258,17.733400344848633,17.271299362182617,17.098899841308594,17.06839942932129,149.90573484202127,2.178390931465856
DES,17.677207946777344,17.09764862060547,16.939550399780273,16.87442398071289,17.632099151611328,17.131900787353516,16.92620086669922,16.867399215698242,150.61145723456562,2.244834568880117
DES,17.672096252441406,17.026878356933594,16.809066772460938,16.696741104125977,17.634199142456055,17.067699432373047,16.83930015563965,16.74329948425293,150.55244500663844,1.7502054870010084
DES,17.968673706054688,17.443323135375977,17.27395248413086,17.194862365722656,17.861499786376953,17.448699951171875,17.281299591064453,17.22480010986328,150.41525635914715,1.655010295458219
DES,17.11509132385254,16.700464248657227,16.604768753051758,16.579042434692383,17.09040069580078,16.73200035095215,16.61389923095703,16.59309959411621,150.67232090166917,1.431127899583362
DES,17.34258270263672,16.94095802307129,16.83666229248047,16.80807113647461,17.30270004272461,16.960800170898438,16.839799880981445,16.820600509643555,150.99947500850155,2.6518982641206716
DES,17.450271606445312,17.03109359741211,16.919214248657227,16.881519317626953,17.41790008544922,17.050199508666992,16.92340087890625,16.89299964904785,150.1506638204088,2.890825878557429
DES,17.402070999145508,16.86570930480957,16.71432113647461,16.65194320678711,17.355499267578125,16.900999069213867,16.719600677490234,16.66390037536621,150.57819764294985,2.9022141823551064
DES,17.72069549560547,17.026081085205078,16.82694435119629,16.729745864868164,17.676599502563477,17.0625,16.852800369262695,16.769500732421875,150.3948240643885,1.470915349956256
DES,17.285320281982422,16.8797664642334,16.7778377532959,16.74874496459961,17.238100051879883,16.893199920654297,16.781400680541992,16.7593994140625,150.13694228066888,2.960084478901354
DES,17.544715881347656,16.799907684326172,16.574222564697266,16.461153030395508,17.495100021362305,16.84630012512207,16.601900100708008,16.496700286865234,149.42415655978468,2.2871146642322953
DES,17.524572372436523,17.043405532836914,16.90519142150879,16.85147476196289,17.48430061340332,17.072900772094727,16.912500381469727,16.87150001525879,150.3305324135132,2.2256820549161116
DES,17.40610694885254,16.916519165039062,16.77574920654297,16.721851348876953,17.37969970703125,16.95050048828125,16.790800094604492,16.74880027770996,149.89866214193685,2.5885964481265393
DES,17.985877990722656,17.486570358276367,17.3250675201416,17.256380081176758,17.960899353027344,17.523399353027344,17.33139991760254,17.288799285888672,150.8067788744468,2.805810213600881
DES,17.649925231933594,16.875774383544922,16.598278045654297,16.453874588012695,17.61479949951172,16.93790054321289,16.636600494384766,16.497600555419922,150.4022047927014,2.269469033594165
DES,17.50927734375,17.012210845947266,16.883663177490234,16.83354377746582,17.474199295043945,17.04789924621582,16.88960075378418,16.856700897216797,149.70127412384028,2.8525069015820677
DES,17.53444480895996,17.10757827758789,16.997346878051758,16.961774826049805,17.51180076599121,17.13800048828125,16.998699188232422,16.982900619506836,150.4578688937702,2.457319463810061
DES,17.78102684020996,17.475027084350586,17.398311614990234,17.388629913330078,17.753599166870117,17.491600036621094,17.394100189208984,17.382999420166016,150.0056043572063,2.0063841833580844
DES,17.423099517822266,17.06192970275879,16.973867416381836,16.95545196533203,17.381399154663086,17.082199096679688,16.975900650024414,16.96579933166504,150.59634529674412,1.8020752707319456
DES,17.180809020996094,17.341642379760742,17.532976150512695,17.6307430267334,17.148700714111328,17.298900604248047,17.486900329589844,17.63759994506836,150.51794770821425,1.7377292169453058
DES,17.513193130493164,16.757272720336914,16.534698486328125,16.424612045288086,17.479299545288086,16.80900001525879,16.552499771118164,16.480100631713867,150.8536116841901,2.025875678678508
DES,17.554838180541992,17.159961700439453,17.05832290649414,17.03093910217285,17.52630043029785,17.182300567626953,17.049100875854492,17.04400062561035,149.23451729320143,2.422924047345425
DES,17.736618041992188,16.910167694091797,16.67914390563965,16.563045501708984,17.68000030517578,16.95560073852539,16.70319938659668,16.60379981994629,149.919681818789,2.841330903079711
DES,17.84804344177246,17.46079444885254,17.36268424987793,17.335248947143555,17.80389976501465,17.482099533081055,17.36910057067871,17.334699630737305,150.65006560752465,1.9522593816258766
DES,17.86484146118164,17.480993270874023,17.383686065673828,17.359149932861328,17.84309959411621,17.50860023498535,17.398099899291992,17.358600616455078,151.0772930510924,2.11843967672327
DES,17.24757194519043,16.89381217956543,16.79127311706543,16.765865325927734,17.208599090576172,16.909799575805664,16.802799224853516,16.769399642944336,149.9327875774896,2.8475635421168968
DES,17.934114456176758,17.442590713500977,17.29291534423828,17.23097801208496,17.885299682617188,17.461700439453125,17.305200576782227,17.246200561523438,149.8864161091382,2.755258537407956
DES,17.754310607910156,17.40815544128418,17.30253028869629,17.271198272705078,17.688100814819336,17.384300231933594,17.271900177001953,17.235000610351562,149.8492961789636,2.818335517466419
DES,17.75218391418457,17.350753784179688,17.235254287719727,17.200063705444336,17.71660041809082,17.37470054626465,17.243999481201172,17.22260093688965,149.6345904806228,2.3525031126429803
DES,17.12384796142578,16.743202209472656,16.658531188964844,16.64565658569336,17.095300674438477,16.777000427246094,16.652799606323242,16.641799926757812,151.0051037812619,2.515577101217722
DES,17.7861385345459,17.837791442871094,17.943355560302734,18.01422119140625,17.750600814819336,17.807199478149414,17.912599563598633,18.009700775146484,149.45959028019365,2.28860869783587
DES,17.662282943725586,17.23105239868164,17.11928939819336,17.083332061767578,17.634700775146484,17.249799728393555,17.11829948425293,17.126399993896484,150.61860444902877,1.8400439598221041
DES,17.957059860229492,16.913835525512695,16.576276779174805,16.40498161315918,17.8976993560791,16.982999801635742,16.622699737548828,16.463600158691406,150.07639183790698,2.0747854576115645
DES,17.474008560180664,16.949203491210938,16.76816749572754,16.687652587890625,17.423599243164062,16.981599807739258,16.78179931640625,16.71419906616211,149.74675586146535,2.8343629068372085
DES,17.920852661132812,17.66580581665039,17.624317169189453,17.625192642211914,17.88610076904297,17.67490005493164,17.61359977722168,17.61400032043457,149.68986583981322,2.3484361170293644
DES,17.73580551147461,17.314340591430664,17.203691482543945,17.167850494384766,17.698200225830078,17.33769989013672,17.22439956665039,17.182100296020508,150.4120052249753,2.2950686677989367
DES,17.477567672729492,17.14441680908203,17.062231063842773,17.049591064453125,17.450300216674805,17.170799255371094,17.063400268554688,17.067800521850586,150.83814198589744,2.2807647074665955
DES,17.547677993774414,17.262100219726562,17.193483352661133,17.187808990478516,17.520000457763672,17.283199310302734,17.19070053100586,17.19890022277832,150.86765479535717,2.342313915199929
DES,17.57379913330078,17.19162368774414,17.099491119384766,17.075044631958008,17.542200088500977,17.218900680541992,17.100900650024414,17.08919906616211,150.16357679749038,1.8576520268763643
