survey,CFA4natp2_B,CFA4natp2_V,CFA4natp2_r,CFA4natp2_i,PS1_g,PS1_r,PS1_i,PS1_z,RA,DEC
CFA4,15.505883700000002,14.9722363,14.8151818,14.685544300000002,15.168000221252441,14.814800262451172,14.696599960327148,14.68649959564209,38.23440714,0.52999714
CFA4,16.7439784,16.2618616,16.105833599999997,15.953667699999999,16.4596004486084,16.118200302124023,15.996600151062012,15.971500396728516,38.22033955,0.66085988
CFA4,13.8905379,13.159502100000001,12.894665100000001,12.665982300000001,-999.0,-999.0,-999.0,-999.0,38.21545785,0.6168256
CFA4,13.5846814,13.0239586,12.8556126,12.7300993,-999.0,-999.0,-999.0,-999.0,38.20922699,0.55764844
CFA4,16.8423226,15.5514374,14.9016629,13.937770999999998,16.148799896240234,14.932600021362305,13.99470043182373,13.573599815368652,38.19076008,0.5708282
CFA4,17.401210799999998,16.768869199999997,16.537906699999997,16.344974599999997,17.003299713134766,16.540700912475586,16.361400604248047,16.312599182128906,38.18392886,0.62391372
CFA4,17.2368578,16.246422199999998,15.776285199999998,15.347437999999997,16.787500381469727,15.836799621582031,15.41349983215332,15.215100288391113,38.15441818,0.66109225
CFA4,14.018503500000001,13.490096500000002,13.310459000000002,13.153233400000001,13.69379997253418,-999.0,-999.0,13.156299591064453,38.152871,0.65543645
CFA4,16.462720100000002,15.6740399,15.3979114,15.150827000000001,15.977499961853027,15.379300117492676,15.137700080871582,15.045499801635742,38.13385149,0.59297281
CFA4,17.5477014,16.4629386,15.934291100000001,15.4830663,16.93709945678711,15.943599700927734,15.505800247192383,15.320099830627441,38.11319304,0.65275381
CFA4,16.9435982,16.466721800000002,16.3414888,16.208699000000003,16.61199951171875,16.298999786376953,16.17300033569336,16.16670036315918,38.1012179,0.58660325
CFA4,14.240781799999999,13.4948982,13.2351937,13.049501699999999,13.80270004272461,13.64900016784668,-999.0,13.053000450134277,256.02031287,31.56164769
CFA4,13.824351400000001,13.176288600000001,12.964829600000002,12.798469500000001,13.439399719238281,-999.0,-999.0,-999.0,256.01975671,31.55607953
CFA4,17.594202099999997,16.4037579,15.829944399999999,15.227296799999998,16.977699279785156,15.832300186157227,15.2608003616333,15.007499694824219,256.01649319,31.48229794
CFA4,16.8302739,16.0293661,15.735787100000001,15.5041054,16.33169937133789,15.729100227355957,15.5068998336792,15.430299758911133,256.00846869,31.41808941
CFA4,17.0483098,16.4421702,16.2399497,16.071518400000002,16.632600784301758,16.222900390625,16.05500030517578,16.014299392700195,256.00808614,31.41322761
CFA4,16.5439267,15.756993300000001,15.4808648,15.254258400000001,16.058500289916992,15.486700057983398,15.266599655151367,15.203200340270996,256.00597976,31.56376821
CFA4,16.840718700000004,16.2634013,16.094028800000004,15.939848900000001,16.4468994140625,16.06679916381836,15.926899909973145,15.909799575805664,256.00354452,31.54534929
CFA4,16.3314791,15.7436809,15.5548049,15.40477,15.978599548339844,15.575900077819824,15.430800437927246,15.410900115966797,256.00261305,31.58426695
CFA4,17.448490600000003,16.996069400000003,16.856465400000005,16.738046600000004,17.114900588989258,16.836599349975586,16.720699310302734,16.710100173950195,255.99179638,31.51327987
CFA4,17.7503442,16.941575800000003,16.631572800000004,16.379454700000004,17.218399047851562,16.605499267578125,16.364500045776367,16.28820037841797,255.97779809,31.44850424
CFA4,16.818177799999997,16.1771022,15.9861732,15.810546,16.38759994506836,15.955900192260742,15.798100471496582,15.766500473022461,255.96999274,31.43060342
CFA4,16.8910874,16.1731526,15.9237131,15.694991300000002,16.465900421142578,15.937199592590332,15.719599723815918,15.65060043334961,255.96312485,31.56459981
CFA4,17.128086,16.621514,16.476777500000004,16.335845900000002,16.765300750732422,16.438499450683594,16.30780029296875,16.28809928894043,255.95355418,31.4322708
CFA4,15.960958299999998,15.3941217,15.237067199999998,15.085927799999999,15.565899848937988,15.191499710083008,15.056599617004395,15.036100387573242,255.94936965,31.42699246
CFA4,17.5365135,16.7460865,16.451481,16.229017000000002,17.249399185180664,16.70319938659668,16.491899490356445,16.421100616455078,255.94778832,31.48882316
CFA4,15.3287904,14.5322496,14.2284056,14.0008455,14.827300071716309,14.208399772644043,13.99209976196289,13.921799659729004,255.94172999,31.48423392
CFA4,16.316285399999998,15.650754599999999,15.450587099999998,15.294437399999998,15.8503999710083,15.414600372314453,15.259900093078613,15.23740005493164,255.93786844,31.45728778
CFA4,16.2550472,15.3676728,15.000185799999999,14.7113529,15.714099884033203,14.980500221252441,14.696499824523926,14.595600128173828,255.93734599,31.47642342
CFA4,14.779651199999998,13.7874688,13.3902133,13.0195438,14.177200317382812,13.349100112915039,-999.0,-999.0,255.93116908,31.44682903
CFA4,16.4470659,15.8557741,15.6740836,15.512767599999998,16.013900756835938,15.62660026550293,15.490599632263184,15.438799858093262,255.92947757,31.4676203
CFA4,16.1517488,15.3971312,15.146665200000001,14.950710800000001,15.682100296020508,15.149999618530273,14.966099739074707,14.915499687194824,255.92602836,31.53914503
CFA4,17.2288593,16.6358207,16.456183199999998,16.320459500000002,16.866600036621094,16.47920036315918,16.342599868774414,16.317699432373047,255.92321976,31.57408631
CFA4,14.287147700000002,13.8233723,13.701218800000001,13.6134728,13.948699951171875,13.676400184631348,13.596699714660645,13.612600326538086,255.92076527,31.49015531
CFA4,16.492540799999997,15.9475392,15.799723199999999,15.673134,16.083099365234375,15.744099617004395,15.620200157165527,15.606599807739258,255.90556206,31.42081059
CFA4,14.9617431,14.4438169,14.2877889,14.157124900000001,14.611200332641602,14.293600082397461,14.161399841308594,14.148699760437012,255.90340491,31.51981937
CFA4,16.267408800000002,15.687471200000001,15.512966200000001,15.347536400000001,15.855899810791016,15.470100402832031,15.309900283813477,15.272600173950195,255.89602523,31.46389984
CFA4,15.847335600000001,15.0892244,14.8233609,14.6079914,15.357199668884277,14.81719970703125,14.624500274658203,14.57390022277832,255.88611516,31.47476497
CFA4,17.8527603,17.2335197,17.026166699999997,16.836246499999998,17.459800720214844,17.032499313354492,16.857799530029297,16.796899795532227,255.88368967,31.57378491
CFA4,16.115537900000003,15.3845021,15.1063206,14.8961018,15.70199966430664,15.106499671936035,14.882499694824219,14.7947998046875,194.93741936,27.94925448
CFA4,17.270954,16.729446,16.5395435,16.3762005,16.88990020751953,16.50659942626953,16.3351993560791,16.29450035095215,194.92245625,28.00215982
CFA4,17.5740459,17.5067941,17.5971261,17.79451,17.423900604248047,17.504899978637695,17.66360092163086,17.855600357055664,194.89405605,27.91443562
CFA4,17.228991299999997,16.6708887,16.509728199999998,16.381124999999997,16.873300552368164,16.48040008544922,16.331499099731445,16.2987003326416,194.86056007,28.00663017
CFA4,18.0555609,17.5952791,17.4464366,17.3126827,17.66189956665039,17.37190055847168,17.27400016784668,17.2539005279541,194.85532534,27.98539823
CFA4,16.772865,15.943135,15.648529499999999,15.457806399999999,16.263700485229492,15.619400024414062,15.396300315856934,15.327500343322754,194.85319936,27.93995065
CFA4,16.562842,15.462358,14.9521875,14.5316329,15.94789981842041,14.953399658203125,14.526599884033203,14.343600273132324,194.82776918,28.02864522
CFA4,16.5779741,16.1211859,16.0051914,15.914358100000001,16.21540069580078,15.949399948120117,15.846799850463867,15.838299751281738,194.81617071,27.95285336
CFA4,17.3840774,16.9281626,16.800876600000002,16.6732115,17.072200775146484,16.774499893188477,16.668800354003906,16.6653995513916,194.80725163,28.03619374
CFA4,16.1950128,15.510267200000001,15.2700662,15.102755000000002,15.773900032043457,15.253700256347656,15.065899848937988,15.00570011138916,194.79909223,28.00104156
CFA4,16.7663887,16.1017313,15.882060300000001,15.703434200000002,16.36520004272461,15.884599685668945,15.696599960327148,15.633299827575684,194.76737659,28.06344006
CFA4,16.1087947,15.2869253,14.9861608,14.716612999999999,15.61769962310791,14.988800048828125,14.690500259399414,14.586099624633789,194.75495232,28.03435767
CFA4,17.604540800000002,17.059539200000003,16.862451200000002,16.686839600000003,17.266000747680664,16.849899291992188,16.682300567626953,16.631999969482422,202.43624492,11.86886723
CFA4,17.3571031,16.1404569,15.5574049,14.9445417,16.734399795532227,15.595800399780273,15.003000259399414,14.727899551391602,202.43573694,11.8493936
CFA4,17.8711563,17.3567237,17.1503972,16.9758329,17.596599578857422,17.15369987487793,16.97719955444336,16.90730094909668,202.43540438,11.795449
CFA4,15.500921,14.950679,14.7730945,14.6148398,15.194899559020996,14.782299995422363,14.63599967956543,14.602100372314453,202.42061604,11.88188408
CFA4,14.2044791,13.6166809,13.4257519,13.248076900000001,13.86460018157959,-999.0,-999.0,13.221099853515625,202.41678067,11.77806807
CFA4,17.574468999999997,16.639930999999997,16.243702,15.878149399999998,17.058500289916992,16.262399673461914,15.918399810791016,15.743200302124023,202.40820303,11.79400314
CFA4,17.595748800000003,16.841131200000003,16.542419700000004,16.300512000000005,17.183799743652344,16.578500747680664,16.3439998626709,16.25119972229004,202.3821305,11.87413831
CFA4,17.3446699,16.6485701,16.3950246,16.1878151,16.92169952392578,16.388500213623047,16.203500747680664,16.133100509643555,202.37670735,11.80539146
CFA4,17.757085999999997,17.250514,17.1160425,16.9791805,17.4512996673584,17.121000289916992,17.0093994140625,16.98069953918457,202.37508225,11.8472473
CFA4,18.003317000000003,17.557883,17.434703,17.2537847,17.7539005279541,17.43440055847168,17.29290008544922,17.258800506591797,202.36034005,11.87333423
CFA4,17.069088799999996,16.139791199999998,15.708661199999998,15.365722799999997,16.592100143432617,15.738800048828125,15.412500381469727,15.27180004119873,202.35845574,11.86072649
CFA4,17.8962022,17.3145178,17.1851788,17.0114434,17.505699157714844,17.135099411010742,17.00779914855957,16.98040008544922,202.35380795,11.75860518
CFA4,17.544159099999998,16.6070009,16.1635529,15.816550099999999,16.997900009155273,16.132999420166016,15.80270004272461,15.65880012512207,202.3088012,11.79185993
CFA4,13.476880799999998,12.757199199999999,12.5057067,12.305659299999999,-999.0,-999.0,-999.0,-999.0,202.29043049,11.77850053
CFA4,17.6872553,17.1990247,17.027599199999997,16.8939025,17.384899139404297,17.030099868774414,16.903400421142578,16.881500244140625,250.89421504,32.61109306
CFA4,15.9500171,15.2399429,14.9946094,14.7812357,15.535699844360352,15.0068998336792,14.799500465393066,14.74590015411377,250.87527833,32.6351942
CFA4,17.299545099999996,16.7292149,16.5464979,16.394399599999996,16.949199676513672,16.553499221801758,16.401500701904297,16.373899459838867,250.86986023,32.60252162
CFA4,17.9696426,17.0281174,16.6123849,16.305244,17.4281005859375,16.630300521850586,16.319400787353516,16.19969940185547,250.86254449,32.62930498
CFA4,17.000388700000002,16.335731300000003,16.124272300000005,15.924123500000004,16.61400032043457,16.13159942626953,15.94729995727539,15.898599624633789,250.86036612,32.74500537
CFA4,17.767052999999997,17.251746999999998,17.075188999999998,16.9374097,17.393999099731445,17.074800491333008,16.94300079345703,16.926000595092773,250.84645426,32.62985541
CFA4,16.9156398,16.3968402,16.2387592,16.0999092,16.566699981689453,16.230199813842773,16.10919952392578,16.097299575805664,250.82844364,32.64688339
CFA4,17.255954,16.714446,16.5512325,16.394989199999998,16.888399124145508,16.52589988708496,16.393400192260742,16.37220001220703,250.82416196,32.59753466
CFA4,13.4326527,12.8378673,12.6602828,12.529673399999998,-999.0,-999.0,-999.0,-999.0,250.81285118,32.61660983
CFA4,17.864375799999998,17.2757042,17.1278882,16.984916600000002,17.41320037841797,17.085100173950195,16.973100662231445,16.940500259399414,250.81210461,32.62985729
CFA4,13.6531319,13.0793081,12.8965911,12.7516601,-999.0,-999.0,-999.0,-999.0,250.80238225,32.70220099
CFA4,15.762591,15.125009,14.925868,14.7471899,15.387100219726562,14.944199562072754,14.767600059509277,14.730999946594238,250.80104384,32.72138587
CFA4,13.7156656,13.044894399999999,12.818037899999998,12.645573399999998,-999.0,-999.0,-999.0,-999.0,250.79387067,32.66121073
CFA4,14.101681399999999,13.5409586,13.3695331,13.2163823,13.782400131225586,-999.0,-999.0,13.245599746704102,250.7808643,32.75070428
CFA4,15.7691692,15.1787508,15.0011663,14.8531506,15.354599952697754,14.970199584960938,14.8149995803833,14.7923002243042,250.7756469,32.61643619
CFA4,14.4002022,13.8185178,13.654277800000001,13.540017,13.977800369262695,13.943499565124512,13.484700202941895,13.502300262451172,250.76297699,32.59547669
CFA4,17.8588535,16.8937465,16.4975175,16.1913511,17.25550079345703,16.45599937438965,16.157800674438477,16.036399841308594,250.75698611,32.61404805
CFA4,17.8920401,17.452719899999998,17.273082399999996,17.1496455,17.588499069213867,17.255300521850586,17.133499145507812,17.1200008392334,250.73985784,32.70063368
CFA4,17.4484934,16.5733466,16.2171511,15.934433,16.962400436401367,16.26099967956543,15.977299690246582,15.871899604797363,250.72405742,32.75313372
CFA4,17.487776099999998,16.9785839,16.822555899999998,16.6796051,17.14929962158203,16.825000762939453,16.69300079345703,16.678300857543945,250.71520267,32.72225396
CFA4,15.9346355,15.441164500000001,15.298481000000002,15.1790461,15.561800003051758,15.258700370788574,15.14840030670166,15.145299911499023,250.71144803,32.67561694
CFA4,16.1309755,15.4628245,15.229809,15.0010456,15.753800392150879,15.246500015258789,15.027199745178223,14.95419979095459,230.74804908,-5.93134079
CFA4,16.2042739,15.4033661,15.1077341,14.8084802,15.747099876403809,15.133899688720703,14.853599548339844,14.729900360107422,230.74491748,-5.95816135
CFA4,17.2339009,16.5989391,16.3813211,16.169925,16.87470054626465,16.390199661254883,16.193500518798828,16.140600204467773,230.73842294,-5.88039183
CFA4,16.4724834,15.8593566,15.653030099999999,15.4682268,16.1289005279541,15.668000221252441,15.497200012207031,15.467499732971191,230.73315672,-5.885592
CFA4,15.122407299999999,14.1450727,13.7704002,13.4692987,14.591699600219727,13.817999839782715,13.576499938964844,13.384599685668945,230.73293129,-5.8633622
CFA4,15.2163141,14.5848459,14.384678399999999,14.2029312,14.845499992370605,14.385499954223633,14.230500221252441,14.184800148010254,230.731649,-5.94463843
CFA4,17.126147699999997,16.662372299999998,16.509423799999997,16.362369599999997,16.84779930114746,16.50790023803711,16.37030029296875,16.34830093383789,230.73150441,-5.90819924
CFA4,16.812656899999997,15.5837831,14.9740421,14.3499836,16.177000045776367,15.016599655151367,14.406700134277344,14.117799758911133,230.71125374,-5.92727407
CFA4,16.4473571,15.5626029,15.172532899999998,14.7721521,15.911999702453613,15.160699844360352,14.823200225830078,14.559700012207031,230.70542463,-5.97052406
CFA4,15.128463300000002,14.430616700000002,14.166806200000002,13.928905700000001,14.712400436401367,14.165599822998047,13.946700096130371,13.854000091552734,230.69563751,-5.98632131
CFA4,15.8872567,15.1876633,14.9505418,14.7453385,15.469499588012695,14.97089958190918,14.777000427246094,14.71090030670166,230.69384184,-5.88692565
CFA4,16.8292309,16.2816091,16.0968391,15.913005100000001,16.54360008239746,16.13960075378418,15.953700065612793,15.912400245666504,230.69331003,-5.83921885
CFA4,14.317203600000001,13.5241564,13.228524400000001,12.938485600000002,13.847999572753906,-999.0,-999.0,-999.0,230.68865585,-5.99900564
CFA4,16.2809855,15.3508145,14.955612,14.6125826,15.779399871826172,14.986499786376953,14.63029956817627,14.490099906921387,230.68034233,-5.918728
CFA4,17.2263485,16.3922515,16.138706,15.885421000000001,16.791000366210938,16.170499801635742,15.924300193786621,15.81760025024414,230.6635955,-5.99353121
CFA4,16.9847933,16.3742867,16.200808199999997,16.039471399999996,16.582300186157227,16.17169952392578,16.011899948120117,15.96090030670166,230.65452269,-5.96506611
CFA4,16.9524116,15.9497484,15.4929559,15.105030900000001,16.460500717163086,15.5600004196167,15.173199653625488,15.016300201416016,230.65353626,-5.837377
CFA4,16.5085839,16.3190561,16.371407599999998,16.435780700000002,16.271099090576172,16.30929946899414,16.391300201416016,16.44860076904297,230.65154935,-5.98047491
CFA4,16.302830600000004,15.675729400000002,15.457084900000002,15.272312800000002,15.962200164794922,15.498700141906738,15.31820011138916,15.256799697875977,230.63704514,-5.83700876
CFA4,16.5498636,15.931496399999999,15.731328899999998,15.558796799999998,16.127700805664062,15.710100173950195,15.542099952697754,15.49470043182373,230.6230875,-5.91856488
CFA4,17.0840759,16.2307641,15.911522599999998,15.569324699999997,16.614099502563477,15.952500343322754,15.634599685668945,15.502300262451172,230.61468318,-5.84920135
CFA4,16.561123300000002,16.037956700000002,15.863451700000002,15.699045800000002,16.28030014038086,15.899399757385254,15.746999740600586,15.701000213623047,230.60722624,-5.83306364
CFA4,17.052723,16.450077,16.251962499999998,16.076353500000003,16.64900016784668,16.231300354003906,16.058900833129883,16.030799865722656,230.59655583,-5.89531997
CFA4,15.075966900000001,14.4584731,14.253173100000001,14.0745106,14.697099685668945,14.261099815368652,14.087900161743164,14.052800178527832,230.59206732,-5.88345668
CFA4,17.260074499999998,16.618125499999998,16.3984545,16.2044699,16.881999969482422,16.385000228881836,16.21190071105957,16.158199310302734,121.6804523,1.03189141
CFA4,15.8679626,15.2757974,15.077682900000001,14.900026100000002,15.497599601745605,15.065199851989746,14.91569995880127,14.870499610900879,121.68045216,0.9743263
CFA4,16.982843499999998,16.279756499999998,16.042634999999997,15.865076999999998,16.613800048828125,16.077899932861328,15.88700008392334,15.844599723815918,121.67591246,1.09567818
CFA4,16.717734500000002,16.2504655,16.123179500000003,16.0016578,16.41659927368164,16.103500366210938,16.009899139404297,16.010499954223633,121.67393252,1.07507689
CFA4,15.8680056,15.0225544,14.725895900000001,14.4686245,15.49489974975586,14.821800231933594,14.580900192260742,14.500399589538574,121.67349115,1.06295891
CFA4,16.1767904,15.3802496,15.059981600000002,14.792531,15.723400115966797,15.065600395202637,14.808799743652344,14.68649959564209,121.67251501,1.00077875
CFA4,15.7063256,15.2102344,15.063444899999999,14.929685799999998,15.406100273132324,15.056599617004395,14.932900428771973,14.919300079345703,121.66757463,1.0339792
CFA4,15.192482,14.790718,14.7014125,14.637133,14.927200317382812,14.683300018310547,14.637999534606934,14.653499603271484,121.65830556,0.97575176
CFA4,15.6491018,15.2525782,15.1571137,15.083634700000001,15.37559986114502,15.136899948120117,15.082300186157227,15.089300155639648,121.65626824,0.98578411
CFA4,17.669459,16.996941,16.767005,16.5904527,17.292600631713867,16.793899536132812,16.62310028076172,16.555400848388672,121.65407429,1.12566779
CFA4,13.4371348,13.0493452,12.9631192,12.8947363,-999.0,-999.0,-999.0,-999.0,121.65309411,0.99783125
CFA4,14.278317,13.832882999999999,13.719968,13.6301508,13.991900444030762,13.708499908447266,13.642499923706055,13.641599655151367,121.65192244,1.02918951
CFA4,15.5494863,15.1223937,15.0187172,14.9319483,15.268099784851074,15.006099700927734,14.9350004196167,14.930299758911133,121.64692632,1.00159719
CFA4,17.333852099999998,16.580107899999998,16.3121914,16.112185599999997,16.844600677490234,16.283899307250977,16.088199615478516,16.054800033569336,121.64584876,1.09331702
CFA4,17.3039827,16.7965373,16.6733573,16.5815183,16.991899490356445,16.683500289916992,16.590599060058594,16.574399948120117,121.64404141,0.9637487
CFA4,17.183364200000003,15.8505558,15.2130993,14.4549801,16.46649932861328,15.24370002746582,14.495400428771973,14.160400390625,121.64288928,1.00791669
CFA4,15.9435092,15.1784108,14.8992028,14.6490545,15.48390007019043,14.8927001953125,14.659899711608887,14.556500434875488,121.64045457,1.01352567
CFA4,17.4843801,16.8703799,16.6804774,16.5294212,17.09779930114746,16.666200637817383,16.502300262451172,16.448999404907227,121.628238,0.96606147
CFA4,16.2438607,15.4394593,15.1561453,14.8967923,15.797200202941895,15.194600105285645,14.951800346374512,14.842399597167969,121.62701253,1.12580049
CFA4,14.5425609,14.082279100000001,13.954993100000001,13.8570211,14.25469970703125,13.957599639892578,13.843999862670898,13.869099617004395,121.62624165,1.01387437
CFA4,17.242964,16.439436,16.1325125,15.886530000000002,16.758100509643555,16.121299743652344,15.87440013885498,15.776800155639648,121.62456257,0.97881063
CFA4,16.9704002,16.4411198,16.266614799999996,16.1165435,16.645700454711914,16.252599716186523,16.133499145507812,16.102100372314453,121.62434822,1.10148139
CFA4,17.7396641,16.6714959,16.1551664,15.695719200000001,17.161699295043945,16.156600952148438,15.694100379943848,15.485199928283691,121.62242351,0.95451139
CFA4,15.6841807,15.2291393,15.1141713,15.0192398,15.399800300598145,15.103099822998047,15.029000282287598,15.034700393676758,121.62024116,1.08321314
CFA4,14.111692900000001,13.6863471,13.574458600000002,13.483614900000001,13.846699714660645,13.576600074768066,13.50100040435791,13.500300407409668,121.60749369,1.07265507
CFA4,13.960086,13.453514,13.3169895,13.2169931,13.624500274658203,13.300200462341309,-999.0,13.210599899291992,121.6062881,0.98822637
CFA4,17.5914145,16.7747855,16.469915,16.2454292,17.088899612426758,16.443599700927734,16.220600128173828,16.140100479125977,121.5904818,1.00526377
CFA4,15.923025699999998,15.1622943,14.8779538,14.687204699999999,15.460100173950195,14.876700401306152,14.698100090026855,14.629300117492676,121.58922904,1.04058257
CFA4,16.770292599999998,16.2654674,16.1248369,16.003349,16.437299728393555,16.101499557495117,16.01099967956543,15.991900444030762,121.58866291,1.06439425
CFA4,17.128780399999997,16.594259599999997,16.439258099999996,16.302448099999996,16.772600173950195,16.420700073242188,16.29560089111328,16.276899337768555,121.58766342,1.09757396
CFA4,15.852393000000001,15.162407,14.922206,14.6985803,15.445500373840332,14.92080020904541,14.722299575805664,14.64739990234375,121.58661428,1.10491869
CFA4,14.392008500000001,13.7325915,13.528318,13.3619397,13.965900421142578,13.491000175476074,-999.0,13.288000106811523,121.58394855,0.96336278
CFA4,16.0098722,15.3408478,15.1139913,14.908762,15.594300270080566,15.102299690246582,14.901200294494629,14.845000267028809,121.57920283,1.02735757
CFA4,13.5346197,12.931100299999999,12.744277299999998,12.6085718,-999.0,-999.0,-999.0,-999.0,121.57627729,1.09359705
CFA4,14.5331147,14.0606053,13.9312663,13.817941000000001,14.2608003616333,13.948399543762207,13.843600273132324,13.840700149536133,121.57520266,1.11357704
CFA4,16.5079741,16.0511859,15.9208204,15.816712800000001,16.187000274658203,15.884599685668945,15.785799980163574,15.770099639892578,121.56520309,1.01843791
CFA4,17.650591000000002,17.013009,16.801550000000002,16.6505484,17.228700637817383,16.78569984436035,16.641199111938477,16.595800399780273,121.55938148,1.05627561
CFA4,16.7219597,15.9437603,15.658393299999998,15.4389776,16.25189971923828,15.64739990234375,15.444499969482422,15.365099906921387,121.55806065,1.06900404
CFA4,15.394088799999999,14.464791199999999,14.120913699999997,13.839188299999998,14.867500305175781,14.13640022277832,13.86359977722168,13.73490047454834,121.55132356,1.09655623
CFA4,15.2830573,14.7424227,14.596659700000002,14.4803043,14.891400337219238,14.542400360107422,14.43910026550293,14.422800064086914,121.5482751,0.95566476
CFA4,14.4153213,13.9445587,13.8111137,13.7018944,14.113100051879883,13.851300239562988,13.714200019836426,13.701800346374512,121.54693656,1.07215139
CFA4,16.3611434,15.9226966,15.8179936,15.7261078,16.056800842285156,15.786100387573242,15.71500015258789,15.71780014038086,121.54596026,1.04833282
CFA4,17.8586742,17.1372458,16.837507799999997,16.6017461,17.380699157714844,16.780500411987305,16.543800354003906,16.448699951171875,121.54180698,0.99215506
CFA4,16.245461900000002,15.7589781,15.600897100000001,15.4784295,15.928899765014648,15.59570026397705,15.4753999710083,15.445500373840332,121.54061821,1.03713057
CFA4,17.5274662,17.0156538,16.854493299999998,16.7279379,17.170499801635742,16.796199798583984,16.670900344848633,16.653099060058594,121.54008428,1.00497166
CFA4,16.3348679,15.6911721,15.487925099999998,15.3328071,15.901599884033203,15.437100410461426,15.281999588012695,15.240500450134277,121.53515444,0.96728909
CFA4,15.576626899999999,15.1338131,15.0157656,14.9228897,15.285099983215332,15.007200241088867,14.922499656677246,14.919899940490723,121.53300479,1.06923573
CFA4,17.6048808,16.8851992,16.663475199999997,16.476663099999996,17.140300750732422,16.614700317382812,16.43829917907715,16.36370086669922,121.5298038,1.01579238
CFA4,17.7012725,17.1117275,16.9023215,16.7472191,17.337200164794922,16.88759994506836,16.734699249267578,16.70560073852539,162.9379168,65.77282096
CFA4,14.087236599999999,13.3029234,13.0185829,12.777662699999999,13.631400108337402,-999.0,-999.0,-999.0,162.92084782,65.77960261
CFA4,16.969898,16.148902,15.8522435,15.6072589,16.49570083618164,15.867400169372559,15.633299827575684,15.543800354003906,162.91236996,65.70028524
CFA4,17.683405899999997,16.917434099999998,16.645411599999996,16.3850061,17.253000259399414,16.646499633789062,16.402299880981445,16.30430030822754,162.90470478,65.70983133
CFA4,13.333566600000001,12.6365934,12.4025514,12.2219139,-999.0,-999.0,-999.0,-999.0,162.87339725,65.77369886
CFA4,15.6411692,15.0507508,14.8670073,14.7046726,15.28030014038086,14.862500190734863,14.717700004577637,14.689599990844727,162.85692029,65.80234156
CFA4,16.975806200000005,16.289313800000002,16.0552718,15.850060700000002,16.556400299072266,16.041500091552734,15.851099967956543,15.788700103759766,162.83267268,65.72527225
CFA4,16.5220056,15.6765544,15.346021400000001,15.1123855,16.04759979248047,15.348600387573242,15.127900123596191,15.04889965057373,162.81375142,65.7445017
CFA4,14.4626025,13.9603975,13.819766999999999,13.7044225,14.139599800109863,13.864800453186035,13.706899642944336,13.70460033416748,162.79840604,65.75093948
CFA4,16.021936800000002,15.5817432,15.4308477,15.284812200000001,15.75570011138916,15.429900169372559,15.300700187683105,15.262999534606934,162.77570401,65.83074418
CFA4,17.574151999999998,17.085048,16.9197815,16.7358981,17.266000747680664,16.906400680541992,16.74570083618164,16.7012996673584,162.75025231,65.74887553
CFA4,16.479388699999998,15.8147313,15.5930073,15.3928845,16.083900451660156,15.591699600219727,15.412400245666504,15.364700317382812,162.73001828,65.82509178
CFA4,17.981661199999998,16.727458799999997,16.1290093,15.361576199999998,17.30389976501465,16.12310028076172,15.371000289916992,15.033499717712402,162.72109518,65.6918252
CFA4,17.841285300000003,16.566994700000002,15.945962200000002,15.213398900000003,17.14859962463379,15.956899642944336,15.276300430297852,14.907600402832031,162.68608913,65.75722736
CFA4,18.267900899999997,17.632939099999998,17.3896586,17.1988055,17.909500122070312,17.409500122070312,17.2273006439209,17.172500610351562,162.64752143,65.8590752
CFA4,18.199285399999997,17.533754599999998,17.294580099999997,17.0945015,17.77549934387207,17.28619956970215,17.09819984436035,17.03890037536621,162.61420313,65.82955859
CFA4,16.4405279,15.9715121,15.8452526,15.7349912,16.122800827026367,15.81089973449707,15.702099800109863,15.690799713134766,162.58298075,65.76369517
CFA4,17.4488664,16.4077736,15.889391099999997,15.4217579,16.8971004486084,15.883700370788574,15.463800430297852,15.27280044555664,204.26725262,5.0844929
CFA4,17.8209325,17.4060675,17.32908,17.242243499999997,17.52680015563965,17.319499969482422,17.242300033569336,17.24679946899414,204.24625158,5.19341382
CFA4,18.015928100000004,17.0176319,16.529017900000003,16.0346879,17.477500915527344,16.49959945678711,16.04159927368164,15.819999694824219,204.2183932,5.07528867
CFA4,16.712413100000003,16.1071469,15.9357214,15.778475,16.334800720214844,15.937800407409668,15.797699928283691,15.762800216674805,204.19723016,5.21237886
CFA4,16.689832000000003,15.851368,15.49004,15.1766179,16.20359992980957,15.46780014038086,15.185700416564941,15.057700157165527,204.19708694,5.13737748
CFA4,18.462111800000002,17.8035682,17.5366782,17.3264308,18.018400192260742,17.531600952148438,17.32550048828125,17.246599197387695,204.17238681,5.20374822
CFA4,15.045612499999999,14.2813875,13.994994,13.7397444,14.575300216674805,13.972999572753906,13.737600326538086,13.633199691772461,204.15238379,5.1074665
CFA4,14.1052438,13.4816362,13.2722302,13.0956259,13.72070026397705,-999.0,-999.0,13.072400093078613,204.15175129,5.19331918
CFA4,16.5206484,15.9511916,15.7499976,15.551870599999999,16.164199829101562,15.728799819946289,15.532400131225586,15.462599754333496,204.15131175,5.10146677
CFA4,17.4787086,16.5546514,16.1419984,15.742698700000002,16.950599670410156,16.148099899291992,15.76990032196045,15.580499649047852,204.13510287,5.21864718
CFA4,17.095797600000004,16.459962400000002,16.2310529,16.014565900000004,16.704200744628906,16.212799072265625,16.026500701904297,15.943900108337402,204.12119658,5.1496307
