survey,KAIT3MO-B,KAIT3MO-V,KAIT3MO-R,KAIT3MO-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
KAIT3MO,15.435664999999998,14.83896,14.439856,14.002185,15.056500434875488,14.617199897766113,14.434200286865234,14.378499984741211,339.87559935,8.62301144
KAIT3MO,18.919461,17.983864,17.467088,16.983033000000002,18.406299591064453,17.68910026550293,17.424699783325195,17.309900283813477,339.84758619,8.61564846
KAIT3MO,17.585669,16.781256,16.226968,15.689938,17.073299407958984,16.437400817871094,16.15220069885254,16.025299072265625,339.84262825,8.5866169
KAIT3MO,17.978172,17.245728,16.765104,16.139920999999998,17.569700241088867,16.982999801635742,16.72170066833496,16.60059928894043,339.86280472,8.57519568
KAIT3MO,17.287664,16.515136,16.105176,15.520033,16.80470085144043,16.268400192260742,16.006900787353516,15.904500007629395,339.88330821,8.56097099
KAIT3MO,14.537644,13.892655999999999,13.505896,13.070200999999999,14.124099731445312,13.690099716186523,13.564800262451172,13.528900146484375,24.34538743,5.92575642
KAIT3MO,17.221945,16.66168,16.271344,15.800158999999999,16.83639907836914,16.43910026550293,16.286800384521484,16.239500045776367,24.36600956,5.89682854
KAIT3MO,17.881928,17.065672,16.490375999999998,15.924888999999999,17.343700408935547,16.67930030822754,16.401199340820312,16.26460075378418,24.36958647,5.8989581
KAIT3MO,18.044288,16.754312,15.870344,14.955248000000001,17.350799560546875,16.168100357055664,15.544099807739258,15.265700340270996,24.32387924,5.84748937
KAIT3MO,16.061815,15.41956,14.990775999999999,14.570174,15.628399848937988,15.183099746704102,15.010299682617188,14.980799674987793,126.93598241,21.51992159
KAIT3MO,15.722152,15.117247999999998,14.706624,14.32523,15.324899673461914,14.890700340270996,14.759900093078613,14.714300155639648,126.90915394,21.49853082
KAIT3MO,15.121592999999999,14.619632000000001,14.267847999999999,13.924323000000001,14.747400283813477,14.426899909973145,14.31149959564209,14.3125,126.96827235,21.492732
KAIT3MO,16.624032,15.873368000000001,15.378063999999998,14.902055999999998,16.112199783325195,15.555700302124023,15.350199699401855,15.288700103759766,126.92003517,21.45581715
KAIT3MO,16.269773,15.530952000000001,15.069759999999999,14.672168,15.810400009155273,15.26159954071045,15.102999687194824,15.072699546813965,126.87115555,21.45220191
KAIT3MO,14.965101,14.503224,14.180928,13.863377000000002,14.657400131225586,14.366800308227539,14.276900291442871,14.28969955444336,126.90568147,21.52198505
KAIT3MO,17.655182,16.858968,16.371424,15.862032,17.181699752807617,16.518800735473633,16.33180046081543,16.28459930419922,126.93043711,21.49776176
KAIT3MO,16.910266,16.307184,15.886328,15.464179,16.52440071105957,16.079599380493164,15.921199798583984,15.865699768066406,241.85897704,7.99275505
KAIT3MO,16.885243,15.882232000000002,15.278848,14.670825,16.25029945373535,15.472399711608887,15.130999565124512,14.962599754333496,241.83130081,7.97700185
KAIT3MO,16.868302000000003,16.217848,15.79252,15.393199000000001,16.445600509643555,15.97700023651123,15.84220027923584,15.80090045928955,241.84941673,7.97319317
KAIT3MO,17.446831,16.884743999999998,16.496216,16.155291,17.1117000579834,16.6781005859375,16.534299850463867,16.487899780273438,241.85028803,7.97006715
KAIT3MO,15.392525,14.777599999999998,14.399384,14.069314,14.99590015411377,14.575499534606934,14.432600021362305,14.401800155639648,241.77268805,7.95915491
KAIT3MO,17.788458,17.236392,16.825751999999998,16.467251,17.45479965209961,17.01609992980957,16.833999633789062,16.77079963684082,241.80255078,7.95747855
KAIT3MO,17.587633,16.830592000000003,16.406200000000002,15.911108,17.184499740600586,16.624000549316406,16.35919952392578,16.237699508666992,241.83494066,7.94055504
KAIT3MO,16.313779,15.718896,15.332024,14.986289,15.937600135803223,15.52810001373291,15.386699676513672,15.344300270080566,241.79290875,7.931476
KAIT3MO,18.029971,17.486103999999997,16.99432,16.45599,17.706899642944336,17.225299835205078,17.039400100708008,16.96150016784668,241.85311722,7.9419967
KAIT3MO,17.945939,17.241736,16.773335999999997,16.320103999999997,17.542400360107422,17.000600814819336,16.803699493408203,16.720800399780273,241.78096636,7.93847499
KAIT3MO,18.595399,17.690776000000003,17.009416,16.388731,18.017200469970703,17.205799102783203,16.883899688720703,16.757400512695312,163.70114034,61.34016908
KAIT3MO,18.211434,17.083616,16.284904,15.559517,17.51930046081543,16.49519920349121,16.038400650024414,15.845800399780273,163.72655611,61.32950551
KAIT3MO,17.042591,16.188984,15.620800000000001,15.043886,16.51409912109375,15.815699577331543,15.508399963378906,15.392399787902832,163.68622552,61.32041298
KAIT3MO,14.45153,13.80472,13.399175999999999,12.957176,14.051600456237793,13.608099937438965,-999.0,13.363100051879883,163.62089884,61.31073791
KAIT3MO,17.766115000000003,17.03276,16.610135999999997,16.090083999999997,17.29560089111328,16.785400390625,16.54990005493164,16.467500686645508,163.61379498,61.30394071
KAIT3MO,16.161013,15.713712000000001,15.39848,15.020323,15.84939956665039,15.561300277709961,15.4975004196167,15.510600090026855,140.52593249,51.03978085
KAIT3MO,17.284027000000002,16.565248,16.063575999999998,15.575035999999999,16.812999725341797,16.254899978637695,16.018699645996094,15.926199913024902,140.42430869,51.02565193
KAIT3MO,14.225912999999998,13.505312,13.061608,12.622143,13.75160026550293,-999.0,-999.0,13.228300094604492,140.44681483,50.98031594
KAIT3MO,15.233272000000001,14.774128,14.415424000000002,14.068311000000001,14.89900016784668,14.556599617004395,14.440099716186523,14.411800384521484,188.03654354,14.47897053
KAIT3MO,14.454524000000001,13.663775999999999,13.196079999999998,12.734098999999999,13.891799926757812,13.333499908447266,-999.0,13.026200294494629,188.02174515,14.39297958
KAIT3MO,12.641768,11.934832,11.534664000000001,11.184275000000001,11.763500213623047,13.446100234985352,13.180700302124023,11.86139965057373,187.98738618,14.48134384
KAIT3MO,15.681923,14.897552,14.446928,13.938069,15.196599960327148,14.626099586486816,14.40530014038086,14.305999755859375,211.63514106,-5.40070597
KAIT3MO,17.353505000000002,16.86612,16.554160000000003,16.163315,17.033899307250977,16.735599517822266,16.62350082397461,16.604999542236328,211.61225353,-5.45105804
KAIT3MO,15.242766000000001,15.095184,15.002952,14.812722999999998,15.076399803161621,15.128299713134766,15.213299751281738,15.279399871826172,211.62249279,-5.48175451
KAIT3MO,17.715259,16.792416000000003,16.197464000000004,15.64889,17.1919002532959,16.409500122070312,16.117799758911133,15.998200416564941,211.61748826,-5.41422924
KAIT3MO,17.737495,16.40288,15.493944,14.443089,16.998899459838867,15.787400245666504,15.065400123596191,14.725600242614746,211.58979091,-5.42872318
KAIT3MO,15.522274999999999,14.6796,14.134264,13.527879000000002,15.060500144958496,14.369600296020508,14.083700180053711,13.94629955291748,263.84920343,60.8783025
KAIT3MO,17.526924,16.918376000000002,16.534768000000003,16.088192000000003,17.21820068359375,16.77120018005371,16.58370018005371,16.526599884033203,263.8914804,60.86356371
KAIT3MO,16.34623,15.790519999999999,15.413448,14.971201,16.05419921875,15.643099784851074,15.482600212097168,15.439399719238281,263.98803453,60.85890259
KAIT3MO,18.156931,16.957144,16.119400000000002,15.3134,17.514699935913086,16.388900756835938,15.86299991607666,15.624899864196777,263.88973619,60.84020989
KAIT3MO,18.388288,18.009311999999998,17.67308,17.297302,18.194700241088867,17.892099380493164,17.778200149536133,17.75550079345703,263.80888851,60.83674824
KAIT3MO,15.785364,15.103936000000001,14.665352,14.241162000000001,15.38290023803711,14.876399993896484,14.697400093078613,14.64330005645752,263.8339812,60.83566198
KAIT3MO,18.746879999999997,17.69012,17.031496,16.454803,18.13719940185547,17.295400619506836,16.96339988708496,16.817399978637695,263.8039768,60.82382341
KAIT3MO,17.417424,16.353376,15.605576000000001,14.930616,16.82379913330078,15.844799995422363,15.451600074768066,15.275699615478516,263.81675858,60.80568781
KAIT3MO,15.590929999999998,15.12632,14.804864,14.451342,15.282500267028809,14.977499961853027,14.877599716186523,14.855199813842773,263.83499343,60.79358351
KAIT3MO,16.407981,15.800344,15.405536000000001,15.013235000000002,16.029300689697266,15.59630012512207,15.464900016784668,15.426199913024902,263.8359062,60.79135098
KAIT3MO,18.540245,17.88888,17.415784000000002,17.117251999999997,18.11210060119629,17.610700607299805,17.429399490356445,17.394500732421875,263.87390875,60.78989998
KAIT3MO,17.857639,17.244536,16.818648,16.414192,17.5132999420166,17.0762996673584,16.889299392700195,16.83769989013672,263.80379939,60.78732372
KAIT3MO,18.473789,17.815136000000003,17.325872,16.869078000000002,18.057899475097656,17.545400619506836,17.34910011291504,17.271499633789062,227.88057146,13.52557131
KAIT3MO,15.706043,15.067432,14.66124,14.298254000000002,15.300299644470215,14.890700340270996,14.743000030517578,14.706299781799316,227.84309097,13.50590785
KAIT3MO,16.013701,15.369624000000002,14.957624,14.521175,15.605400085449219,15.15779972076416,14.986599922180176,14.929100036621094,227.86456308,13.49689765
KAIT3MO,17.413694,16.449856,15.819768000000002,15.22481,16.803600311279297,16.046100616455078,15.744199752807617,15.593799591064453,227.87157688,13.475832
KAIT3MO,13.172561,12.510264,12.136936,11.729243,-999.0,-999.0,-999.0,-999.0,227.86265203,13.47040831
KAIT3MO,14.211157,13.574368,13.171983999999998,12.780228999999999,13.788800239562988,13.430299758911133,-999.0,13.170900344848633,22.89666861,14.23312276
KAIT3MO,18.584485,17.313640000000003,16.43128,15.616349,17.874099731445312,16.74449920654297,16.1742000579834,15.925000190734863,22.85231017,14.3215021
KAIT3MO,18.624927999999997,17.808672,17.287664000000003,16.882103,18.108699798583984,17.506099700927734,17.25819969177246,17.153600692749023,22.87310361,14.31533882
KAIT3MO,18.503141,17.786184,17.379112,16.762002,18.058500289916992,17.550600051879883,17.36549949645996,17.311899185180664,22.86575009,14.3100637
KAIT3MO,17.827209,17.223216,16.830408,16.508307000000002,17.38479995727539,17.03179931640625,16.91010093688965,16.87540054321289,22.84982133,14.30856345
KAIT3MO,16.152644,15.507655999999999,15.083456,14.617133,15.741800308227539,15.272899627685547,15.102299690246582,15.050200462341309,38.52696697,21.00345806
KAIT3MO,17.240509000000003,16.545416,16.100735999999998,15.638118,16.799299240112305,16.303199768066406,16.1200008392334,16.056100845336914,38.47380296,20.94830654
KAIT3MO,16.502281,15.803544000000002,15.369968,14.909131,16.045700073242188,15.547800064086914,15.371399879455566,15.299500465393066,38.51866584,20.94299604
KAIT3MO,15.627758,14.984592,14.57824,14.102141,15.212200164794922,14.760000228881836,14.581700325012207,14.527299880981445,38.51103156,20.94120329
KAIT3MO,18.444740999999997,17.545583999999998,16.870032000000002,15.988476,17.9419002532959,17.1560001373291,16.56399917602539,16.259300231933594,38.4969062,21.00347525
KAIT3MO,18.522084,17.804216,17.323168000000003,16.751974,18.114200592041016,17.48819923400879,17.22480010986328,17.09749984741211,38.5340666,20.96423028
KAIT3MO,18.280648,17.427952,16.935616,16.448051000000003,17.745100021362305,17.15060043334961,16.904300689697266,16.79599952697754,20.70381996,33.51762109
KAIT3MO,18.069043,17.430432,17.1038,16.739331999999997,17.73740005493164,17.33639907836914,17.19099998474121,17.167600631713867,20.67927182,33.51289106
KAIT3MO,18.11683,17.378919999999997,16.923376,16.435083,17.701000213623047,17.18239974975586,16.980600357055664,16.91119956970215,20.67687012,33.50477039
KAIT3MO,16.672363999999998,15.990936000000001,15.598216,15.253287000000002,16.217100143432617,15.750900268554688,15.597900390625,15.55780029296875,20.73454489,33.49119301
KAIT3MO,14.391514999999998,13.84036,13.517736,13.112292,14.023300170898438,13.641500473022461,13.537500381469727,13.508700370788574,20.73942961,33.48827094
KAIT3MO,14.727571,14.001503999999999,13.560416,13.128153000000001,14.244600296020508,13.72599983215332,13.560600280761719,13.493800163269043,20.75793293,33.48410419
KAIT3MO,17.640995999999998,16.937704,16.438447999999998,16.013101,17.17490005493164,16.603599548339844,16.37380027770996,16.29640007019043,20.75921772,33.47382706
KAIT3MO,17.676072,16.670328,15.967632,15.389755999999998,17.072500228881836,16.174800872802734,15.842599868774414,15.699600219726562,20.77957768,33.43913621
KAIT3MO,15.223774,14.660775999999998,14.179552,13.819179,14.827099800109863,14.385600090026855,14.235899925231934,14.204099655151367,146.07338913,-21.22675449
KAIT3MO,16.201332,15.359568,14.678544,14.195867000000002,15.67590045928955,14.920100212097168,14.663999557495117,14.543000221252441,146.05947648,-21.23936328
KAIT3MO,16.091344,15.537455999999999,15.052807999999999,14.704187,15.706700325012207,15.27239990234375,15.101699829101562,15.069999694824219,146.05222665,-21.26715293
KAIT3MO,15.064665999999999,14.643784000000002,14.225584000000001,13.881253,14.76930046081543,14.434399604797363,14.342599868774414,14.332599639892578,146.05768327,-21.28740932
KAIT3MO,15.873365999999999,14.632584,13.605264,12.43685,15.142800331115723,13.954500198364258,-999.0,-999.0,146.08307733,-21.28834222
KAIT3MO,15.225691000000001,14.645384,14.16168,13.767142999999999,14.820099830627441,14.341099739074707,14.163900375366211,14.128899574279785,146.08391355,-21.29463228
KAIT3MO,16.175127,15.729648000000001,15.341472,15.013300000000001,15.848400115966797,15.521200180053711,15.387399673461914,15.370400428771973,146.08017226,-21.29524319
KAIT3MO,17.476052,16.597848,15.896823999999999,15.304739,16.926300048828125,16.108400344848633,15.770000457763672,15.64680004119873,146.08930001,-21.29699594
KAIT3MO,17.789193,17.105031999999998,16.613936,16.290210000000002,17.347200393676758,16.837299346923828,16.652599334716797,16.621000289916992,146.09333143,-21.3033828
KAIT3MO,16.178645,15.70948,15.28116,14.887195,15.828700065612793,15.461700439453125,15.319999694824219,15.306099891662598,146.09514246,-21.30954417
KAIT3MO,16.665943,15.754032,15.034976,14.411691000000001,16.10569953918457,15.269800186157227,14.879899978637695,14.703200340270996,146.11631228,-21.31697486
KAIT3MO,17.736063,16.969911999999997,16.496527999999998,16.086144,17.281999588012695,16.728599548339844,16.527099609375,16.451000213623047,37.88042212,39.43190361
KAIT3MO,18.443017,17.788008,17.40464,17.021257000000002,18.037900924682617,17.617900848388672,17.484600067138672,17.44029998779297,37.91141666,39.42685401
KAIT3MO,16.326794,15.636256,15.242280000000001,14.842231,15.921099662780762,15.449299812316895,15.311100006103516,15.277400016784668,37.86717057,39.42497845
KAIT3MO,18.230929,17.590495999999998,17.24976,16.909342,17.8617000579834,17.442399978637695,17.29159927368164,17.225400924682617,37.93398551,39.42441895
KAIT3MO,17.437013,16.989712,16.670735999999998,16.289316,17.15329933166504,16.86870002746582,16.76059913635254,16.733200073242188,37.89009062,39.4237862
KAIT3MO,17.73921,17.31104,17.064808,16.681386000000003,17.489200592041016,17.26140022277832,17.207399368286133,17.236299514770508,37.85342891,39.42126873
KAIT3MO,17.97514,17.082359999999998,16.561472,16.055004999999998,17.454299926757812,16.779399871826172,16.507200241088867,16.393199920654297,37.85072696,39.41920549
KAIT3MO,17.061189,16.584736,16.26848,15.940373,16.76689910888672,16.463600158691406,16.364900588989258,16.35890007019043,37.86823131,39.40839371
KAIT3MO,17.111209000000002,16.507216,16.094752,15.683198,16.704099655151367,16.271299362182617,16.11280059814453,16.046100616455078,37.95415889,39.40830356
KAIT3MO,14.557023000000001,14.045951999999998,13.717248,13.371344,14.221599578857422,13.900899887084961,13.840399742126465,13.79259967803955,37.90790823,39.40476662
KAIT3MO,15.084742,14.361407999999999,13.923224,13.47514,14.647899627685547,14.131999969482422,13.95479965209961,13.886699676513672,37.89989827,39.40409911
KAIT3MO,16.358110999999997,15.832464,15.477976,15.067254,16.033199310302734,15.672499656677246,15.536399841308594,15.501199722290039,37.87898001,39.40157493
KAIT3MO,17.623217,16.603807999999997,15.900632,15.288722,17.015300750732422,16.109399795532227,15.768199920654297,15.595999717712402,37.9402425,39.39929085
KAIT3MO,17.161417,16.688608000000002,16.36312,15.948277000000001,16.918500900268555,16.574600219726562,16.47960090637207,16.45549964904785,37.96286397,39.39436315
KAIT3MO,17.752679,16.884496,16.322352,15.773921,17.191299438476562,16.5049991607666,16.255300521850586,16.15690040588379,37.90605013,39.39349514
KAIT3MO,14.241845999999999,13.584104,13.166944,12.712152,13.816800117492676,-999.0,-999.0,13.119400024414062,37.9717377,39.37708151
KAIT3MO,16.44124,15.821760000000001,15.45836,15.064264999999999,16.047199249267578,15.641599655151367,15.498600006103516,15.460100173950195,37.85860428,39.37553539
KAIT3MO,18.012976,17.437224,17.05664,16.534118,17.63409996032715,17.23259925842285,17.10099983215332,17.04560089111328,37.93977973,39.3792458
KAIT3MO,16.721578,16.315271999999997,16.005224,15.579279,16.398399353027344,16.139799118041992,16.039100646972656,15.980999946594238,37.9548859,39.36576943
KAIT3MO,17.704845000000002,16.87128,16.370256,15.874033,17.169700622558594,16.55900001525879,16.31279945373535,16.193599700927734,37.90598339,39.36502819
KAIT3MO,15.011567000000001,14.493208,14.160504000000001,13.797323,14.660499572753906,14.325599670410156,14.225000381469727,14.21090030670166,37.91223071,39.36290167
KAIT3MO,18.568773999999998,18.005776,17.56948,17.127142,18.19420051574707,17.772600173950195,17.6028995513916,17.537900924682617,37.9191155,39.36306726
KAIT3MO,13.822473,13.174752000000002,12.793512,12.393242,-999.0,-999.0,-999.0,-999.0,37.87069705,39.35565542
KAIT3MO,18.652679,17.784496,17.067912,16.52277,18.082399368286133,17.261499404907227,16.937299728393555,16.724899291992188,37.94476209,39.35457303
KAIT3MO,17.764277,17.273248,16.892832,16.400145,17.471200942993164,17.07819938659668,16.9419002532959,16.905899047851562,37.91663266,39.35387095
KAIT3MO,15.391694,14.427856,13.835208,13.277885000000001,14.840999603271484,14.071499824523926,13.794300079345703,13.669699668884277,37.85458766,39.34801782
KAIT3MO,14.87046,13.75904,13.145296,12.543825,14.199700355529785,-999.0,-999.0,-999.0,37.94529867,39.3469266
KAIT3MO,17.91425,17.231,16.792352,16.242036,17.50309944152832,16.9906005859375,16.80769920349121,16.725500106811523,37.91728185,39.34495912
KAIT3MO,16.604042,15.789608,15.313592,14.786026000000001,16.114299774169922,15.519599914550781,15.281299591064453,15.179200172424316,37.877515,39.3391959
KAIT3MO,14.976696,14.364504,13.985447999999998,13.559217,14.56719970703125,14.157899856567383,14.005499839782715,13.981599807739258,269.42322783,27.79115672
KAIT3MO,16.81568,16.12332,15.702136000000001,15.204106,16.382299423217773,15.87600040435791,15.64739990234375,15.545599937438965,269.44935314,27.88541047
KAIT3MO,16.935204,16.363096,16.013528,15.631288999999999,16.549999237060547,16.18160057067871,16.052200317382812,16.021499633789062,269.37822497,27.88318147
KAIT3MO,17.862511,17.519064,17.274872000000002,16.998492000000002,17.576499938964844,17.41390037536621,17.3789005279541,17.40369987487793,269.39117819,27.87024248
KAIT3MO,14.724196999999998,13.832327999999999,13.297432,12.792993000000001,14.134400367736816,13.833399772644043,-999.0,13.137100219726562,269.42450708,27.86938845
KAIT3MO,17.805203999999996,17.233096,16.930328,16.540328,17.414600372314453,17.084400177001953,16.941600799560547,16.91119956970215,269.39825618,27.8654724
KAIT3MO,18.473198,17.757151999999998,17.2406,16.750018999999998,18.031299591064453,17.417600631713867,17.189599990844727,17.099599838256836,269.41109321,27.85802688
KAIT3MO,15.310782,14.332368,13.762607999999998,13.185889000000001,14.685199737548828,13.96150016784668,13.633999824523926,13.498800277709961,269.4169787,27.85182026
KAIT3MO,16.575059,16.016616,15.652552000000002,15.24625,16.186199188232422,15.809399604797363,15.67140007019043,15.639800071716309,269.41307399,27.84827057
KAIT3MO,17.740111,17.214464,16.934856,16.478282999999998,17.364599227905273,17.014400482177734,16.89189910888672,16.872499465942383,269.36845424,27.83943388
KAIT3MO,18.343674,17.507375999999997,17.111088,16.669192000000002,17.688899993896484,17.242399215698242,17.095399856567383,17.05500030517578,269.39100395,27.8567248
KAIT3MO,18.167148,17.769952,17.439632,17.048293,17.87019920349121,17.590299606323242,17.470600128173828,17.4512996673584,269.36263237,27.83414478
KAIT3MO,14.153954,13.354095999999998,12.873912,12.382057,13.619199752807617,-999.0,-999.0,-999.0,269.43516581,27.83145607
KAIT3MO,16.080349000000002,15.494576,15.130488000000001,14.728255,15.661499977111816,15.28380012512207,15.14780044555664,15.125699996948242,269.46211772,27.83170623
KAIT3MO,16.772137,16.262888,15.955776,15.573329000000001,16.408300399780273,16.11009979248047,16.014699935913086,16.009199142456055,269.45833317,27.82565371
KAIT3MO,17.903202999999998,17.155272,16.7312,16.339211,17.424699783325195,16.879100799560547,16.6919002532959,16.630199432373047,269.45050695,27.82380658
KAIT3MO,17.505088,16.579512,15.973232000000001,15.33579,16.89889907836914,16.156999588012695,15.845199584960938,15.701299667358398,269.36500274,27.82288744
KAIT3MO,17.565177,16.800848000000002,16.34812,15.808035,17.04490089416504,16.505599975585938,16.279699325561523,16.19029998779297,269.43690196,27.82000986
KAIT3MO,17.571565999999997,16.877384,16.438352,15.995142999999999,17.054000854492188,16.602100372314453,16.426700592041016,16.363000869750977,269.45181805,27.81727817
KAIT3MO,17.676270999999996,17.041304,16.666128,16.212194,17.244600296020508,16.860300064086914,16.710399627685547,16.67609977722168,269.397208,27.81580852
KAIT3MO,18.268814,17.450736,16.859464,16.325905000000002,17.76889991760254,17.079700469970703,16.807899475097656,16.707000732421875,269.45882375,27.81438078
KAIT3MO,17.415675,16.7552,16.341688,15.911180000000002,16.939699172973633,16.480300903320312,16.308500289916992,16.26259994506836,269.43497873,27.8130564
KAIT3MO,17.931562,17.445088000000002,17.087296,16.712285,17.586700439453125,17.273399353027344,17.15290069580078,17.131999969482422,269.45731125,27.80638938
KAIT3MO,16.078827,15.724447999999999,15.490167999999999,15.215504,15.788100242614746,15.638099670410156,15.628000259399414,15.672599792480469,269.39274331,27.80429966
KAIT3MO,17.972814999999997,17.33056,16.898032,16.372065000000003,17.601999282836914,17.148399353027344,16.930099487304688,16.779699325561523,269.46140852,27.80195736
KAIT3MO,14.921826,14.391624,14.038847999999998,13.647275,14.547900199890137,14.200400352478027,14.099599838256836,14.069499969482422,269.4112524,27.79998582
