survey,ZTFD-g,ZTFD-r,ZTFD-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ZTFD,18.4404,17.0874,16.137,18.381500244140625,17.164600372314453,16.253799438476562,15.823800086975098,258.8429897785315,53.291296958270124
ZTFD,16.8965,16.5912,16.4569,16.90760040283203,16.561899185180664,16.421600341796875,16.389799118041992,237.1719973435676,23.42476034233315
ZTFD,17.4247,16.7615,16.5234,17.415800094604492,16.74880027770996,16.497400283813477,16.39590072631836,232.55419074094362,76.03307634843503
ZTFD,16.3573,16.1712,16.0646,16.389299392700195,16.136999130249023,16.04829978942871,16.050600051879883,251.60894611965074,36.274343968570555
ZTFD,18.8937,17.8986,17.4614,18.883800506591797,17.891399383544922,17.486099243164062,17.28260040283203,228.18296463102243,43.79944356373962
ZTFD,17.6989,17.1278,16.910999999999998,17.693300247192383,17.106399536132812,16.89069938659668,16.810400009155273,263.99806149486903,18.712293218832002
ZTFD,17.311,16.6347,16.3943,17.312599182128906,16.62820053100586,16.367900848388672,16.27750015258789,258.43101827,56.32853487
ZTFD,17.6553,16.3312,15.5107,17.584400177001953,16.386699676513672,15.595100402832031,15.240599632263184,257.6079596794406,31.852695706906793
ZTFD,15.9876,15.6634,15.5521,16.025800704956055,15.636300086975098,15.505599975585938,15.475199699401855,242.37498997391074,77.58641877954028
ZTFD,18.985,17.750999999999998,16.917,18.957700729370117,17.820899963378906,17.00279998779297,16.6343994140625,226.4500859196165,42.23337293438321
ZTFD,17.9338,17.3353,17.1027,17.92340087890625,17.312400817871094,17.091899871826172,17.000999450683594,242.73398121075755,53.115632672081546
ZTFD,17.2728,16.5495,16.2338,17.262699127197266,16.55120086669922,16.238300323486328,16.091800689697266,261.25390793539935,50.67779846003959
ZTFD,17.8997,17.2359,16.973,17.883100509643555,17.236400604248047,16.95669937133789,16.844100952148438,247.4300288480395,40.300774272066285
ZTFD,16.0679,15.5579,15.364,16.077199935913086,15.540800094604492,15.346599578857422,15.284700393676758,239.69581355027435,78.05916654815312
ZTFD,17.8026,16.9277,16.5768,17.77869987487793,16.93549919128418,16.578699111938477,16.420299530029297,239.17205432418166,20.289030384749346
ZTFD,17.5006,16.8884,16.6329,17.497699737548828,16.86829948425293,16.60540008544922,16.5093994140625,261.799933830595,50.1078124172582
ZTFD,15.748,15.4071,15.2733,15.777799606323242,15.380599975585938,15.236200332641602,15.203800201416016,236.25891129452626,37.316306527110896
ZTFD,16.0647,15.7398,15.6163,16.087499618530273,15.716099739074707,15.575900077819824,15.548600196838379,237.47704524677422,27.34600415499953
ZTFD,16.6514,16.3246,16.2164,16.69809913635254,16.294200897216797,16.163400650024414,16.140100479125977,253.14992467536825,58.971706093669255
ZTFD,16.2736,15.9641,15.8518,16.308300018310547,15.941499710083008,15.817099571228027,15.779500007629395,244.7188975952237,60.80990300769625
ZTFD,16.7694,16.1737,15.964,16.779199600219727,16.162900924682617,15.944700241088867,15.86359977722168,260.24705460807695,68.5762053784958
ZTFD,16.4369,16.1281,16.0067,16.466299057006836,16.10569953918457,15.957599639892578,15.927499771118164,236.28795049386503,20.66917829375228
ZTFD,16.2349,15.7906,15.6415,16.250999450683594,15.7701997756958,15.61139965057373,15.555700302124023,256.94305509003016,75.07982744027282
ZTFD,16.8578,16.5226,16.3946,16.876100540161133,16.48550033569336,16.35379981994629,16.32819938659668,263.90012890525696,70.56105838541642
ZTFD,16.2955,15.9372,15.79,16.3125,15.913299560546875,15.761500358581543,15.69789981842041,251.52688393742017,78.32867069856974
ZTFD,17.8457,17.1993,16.9486,17.82270050048828,17.197399139404297,16.93199920654297,16.811800003051758,249.4920019906111,16.698306752197627
ZTFD,16.8723,16.5523,16.4202,16.918899536132812,16.51810073852539,16.37820053100586,16.35569953918457,247.43109438312015,29.084511127398905
ZTFD,16.4799,16.0801,15.9254,16.50550079345703,16.06049919128418,15.8996000289917,15.854399681091309,261.88392065801906,43.768724986261645
ZTFD,18.8492,17.5571,16.8596,18.782800674438477,17.58919906616211,16.94420051574707,16.627300262451172,258.8249032409999,47.407406571522884
ZTFD,17.1004,16.7296,16.5981,17.11840057373047,16.70039939880371,16.54800033569336,16.52359962463379,253.77093090541945,35.68698399215358
ZTFD,17.7361,17.1391,16.8993,17.706100463867188,17.12339973449707,16.883100509643555,16.80120086669922,262.3340292552466,63.313619861099276
ZTFD,16.554000000000002,16.1718,16.0158,16.57379913330078,16.148000717163086,15.979700088500977,15.936400413513184,248.93496845669867,54.72545251806072
ZTFD,17.7436,16.7732,16.4062,17.710399627685547,16.778200149536133,16.41119956970215,16.240400314331055,264.56904488110854,44.67687903379793
ZTFD,18.0729,17.2446,16.9393,18.075899124145508,17.26099967956543,16.93779945373535,16.809600830078125,259.31596179,55.57324001
ZTFD,17.4505,16.7643,16.4704,17.452800750732422,16.758899688720703,16.45870018005371,16.319499969482422,232.28299503811382,25.84309699937588
ZTFD,18.8142,17.6913,17.1952,18.808799743652344,17.73310089111328,17.26020050048828,17.02079963684082,263.59406265217604,52.33959905395601
ZTFD,17.118,16.2907,15.9698,17.098499298095703,16.30299949645996,15.979100227355957,15.821200370788574,256.7670243559445,21.150806010761077
ZTFD,18.0809,17.2272,16.9023,18.08489990234375,17.220600128173828,16.898500442504883,16.750200271606445,254.16791299635966,18.524202332531004
ZTFD,15.9305,15.6411,15.5333,15.963600158691406,15.618200302124023,15.498299598693848,15.4753999710083,244.71493055441906,34.573134138391644
ZTFD,16.3345,15.9322,15.7908,16.35460090637207,15.916500091552734,15.750100135803223,15.718799591064453,240.00204229973434,62.65045548890174
ZTFD,17.9943,17.1014,16.6976,17.9773006439209,17.1210994720459,16.69219970703125,16.50659942626953,229.33793157,55.41912268
ZTFD,15.8626,15.5616,15.4256,15.89330005645752,15.54319953918457,15.407299995422363,15.363699913024902,263.28508663883673,57.11702304544612
ZTFD,17.5699,16.7229,16.3804,17.555700302124023,16.710500717163086,16.3518009185791,16.225500106811523,221.3219054273279,68.9339828661782
ZTFD,17.5265,17.2135,17.058,17.604700088500977,17.203500747680664,17.02989959716797,16.963699340820312,257.21193322741743,52.857500529551295
ZTFD,18.3886,17.1896,16.6,18.293100357055664,17.204500198364258,16.648799896240234,16.385000228881836,263.7960210924393,76.8462790737582
ZTFD,18.7597,17.4463,16.7658,18.65250015258789,17.491100311279297,16.845600128173828,16.55340003967285,255.49994435370164,50.16352328870267
ZTFD,16.8093,16.3016,16.1085,16.82069969177246,16.284299850463867,16.078800201416016,15.995400428771973,236.25305585344628,41.89164529756415
ZTFD,16.1326,15.5397,15.3344,16.151599884033203,15.531700134277344,15.31719970703125,15.241100311279297,230.31710044978664,53.062825798699244
ZTFD,17.5674,17.0354,16.842,17.57550048828125,17.04129981994629,16.82349967956543,16.7406005859375,236.98896302223085,54.179847344784875
ZTFD,17.1536,16.6688,16.5028,17.15130043029785,16.637100219726562,16.456199645996094,16.3976993560791,246.89493714717923,70.1625201376877
ZTFD,16.6314,16.3387,16.2399,16.655399322509766,16.296100616455078,16.20039939880371,16.169099807739258,219.89931780670597,77.57922510930412
ZTFD,17.558,16.8138,16.5352,17.53580093383789,16.807199478149414,16.505300521850586,16.37849998474121,226.81310925970325,52.24582240011589
ZTFD,15.2505,15.0515,14.9826,15.286299705505371,15.018400192260742,14.938199996948242,14.946599960327148,251.78004880588338,40.834489581127755
ZTFD,18.1822,17.3618,17.019000000000002,18.204200744628906,17.377300262451172,17.031700134277344,16.862600326538086,236.82996779158324,60.627763398747774
ZTFD,17.5849,16.8148,16.5228,17.58919906616211,16.84040069580078,16.542299270629883,16.421100616455078,255.82200702261378,32.55940097578599
ZTFD,16.9532,16.6874,16.5901,16.975299835205078,16.65049934387207,16.543699264526367,16.527799606323242,245.7459567655897,39.09845239712424
ZTFD,17.4489,17.1415,17.0083,17.480100631713867,17.107799530029297,16.9689998626709,16.930700302124023,224.85692491059305,27.109397601755894
ZTFD,16.2757,15.9132,15.7711,16.29520034790039,15.888099670410156,15.736000061035156,15.694499969482422,260.573048794297,62.71087841321528
ZTFD,16.8165,16.3609,16.1638,16.822999954223633,16.340900421142578,16.133699417114258,16.062599182128906,258.4970158723476,31.797634200142596
ZTFD,17.5206,17.0241,16.8259,17.524099349975586,16.99449920654297,16.80340003967285,16.731000900268555,263.56807412,55.44896771
ZTFD,17.957,17.3684,17.187,17.926700592041016,17.34280014038086,17.091800689697266,16.996000289916992,255.8780309599843,50.6833866020936
ZTFD,18.5895,17.3405,16.8089,18.531299591064453,17.37179946899414,16.808300018310547,16.542600631713867,255.34907782809543,43.23849771896913
ZTFD,18.8688,17.5171,16.4443,18.791900634765625,17.58880043029785,16.56559944152832,16.091400146484375,245.68706927536417,30.502855534815023
ZTFD,16.6483,16.311,16.1725,16.67180061340332,16.27899932861328,16.129899978637695,16.08810043334961,250.2559304583722,18.13047827469548
ZTFD,17.0134,16.3927,16.1415,17.014999389648438,16.397499084472656,16.135900497436523,16.019800186157227,223.31991355707393,68.16078403210373
ZTFD,18.0052,17.1644,16.8343,17.97570037841797,17.16230010986328,16.82859992980957,16.672100067138672,236.92191928305877,76.9808228573401
ZTFD,18.9145,17.5725,16.6795,18.835599899291992,17.61079978942871,16.766000747680664,16.378700256347656,234.9408890704154,75.65177103515163
ZTFD,17.0598,16.1934,15.8002,17.02630043029785,16.181499481201172,15.798800468444824,15.63010025024414,260.63528972043474,76.99044455441297
ZTFD,16.495,16.0169,15.8354,16.485200881958008,16.000200271606445,15.807600021362305,15.751899719238281,248.74896903732852,59.271820368205994
ZTFD,18.2487,17.0346,16.461,18.217599868774414,17.072599411010742,16.50659942626953,16.249900817871094,237.3810656566741,39.39543416019866
ZTFD,18.1138,17.6398,17.4301,18.109100341796875,17.619400024414062,17.40920066833496,17.347999572753906,249.55899179358832,35.03228575053646
ZTFD,16.3584,16.038,15.8977,16.39349937438965,16.018699645996094,15.860300064086914,15.80519962310791,251.8329723123494,50.94322382228919
ZTFD,16.5584,15.9937,15.8134,16.56730079650879,15.98270034790039,15.773599624633789,15.716300010681152,240.56293803668055,46.78947995364903
ZTFD,16.3526,15.9238,15.763,16.36590003967285,15.903300285339355,15.737000465393066,15.68220043182373,249.0169484251676,47.00363335906569
ZTFD,17.6693,16.895,16.5754,17.661399841308594,16.88990020751953,16.57029914855957,16.41819953918457,232.84399566127578,53.874483401518255
ZTFD,18.1279,16.9604,16.3659,18.09000015258789,16.993900299072266,16.409900665283203,16.147199630737305,241.77700367069235,42.564489297783666
ZTFD,17.3253,16.8236,16.6576,17.345300674438477,16.798900604248047,16.61400032043457,16.563499450683594,246.67698492591379,30.2073554686173
ZTFD,16.4774,16.0261,15.8354,16.49209976196289,16.01289939880371,15.813599586486816,15.737500190734863,252.18006167782113,24.73856260789581
ZTFD,17.1961,15.9515,15.3129,17.150999069213867,15.977299690246582,15.337499618530273,15.059100151062012,229.13209022025868,56.58556901096595
ZTFD,16.2404,15.8013,15.6197,16.26020050048828,15.780200004577637,15.583600044250488,15.522899627685547,258.52702881067944,69.8476302863868
ZTFD,18.1402,16.7949,15.9253,18.074600219726562,16.854000091552734,16.01849937438965,15.64490032196045,260.2460783264616,46.316446580668696
ZTFD,16.9943,16.7664,16.6703,17.018699645996094,16.729700088500977,16.618600845336914,16.60930061340332,236.24411935851037,53.702295577222245
ZTFD,16.6116,16.1107,15.9317,16.62380027770996,16.09309959411621,15.902600288391113,15.846500396728516,245.07800045292302,38.25863069809995
ZTFD,16.5215,16.1271,15.9569,16.545400619506836,16.105199813842773,15.944299697875977,15.884699821472168,249.1260169735388,16.883209716771045
ZTFD,18.215,17.5994,17.3598,18.218799591064453,17.572099685668945,17.330699920654297,17.230899810791016,251.75089734764745,62.41948818435403
ZTFD,18.8411,17.9712,17.5307,18.796499252319336,17.97719955444336,17.529499053955078,17.322200775146484,260.06702722462796,23.6023419784
ZTFD,18.4721,17.2742,16.6782,18.41699981689453,17.29680061340332,16.72279930114746,16.44809913635254,257.29515856903885,68.0960007892078
ZTFD,17.0977,16.3725,16.1188,17.08639907836914,16.367300033569336,16.09119987487793,15.975299835205078,256.68599609774697,57.360389318201236
ZTFD,17.0928,16.7734,16.6407,17.095800399780273,16.74690055847168,16.59510040283203,16.577800750732422,259.87998458565926,29.894221383949507
ZTFD,16.1332,15.5883,15.3902,16.141399383544922,15.588899612426758,15.374799728393555,15.309499740600586,257.5079774260152,28.48530999596975
ZTFD,18.9502,17.5066,16.8476,18.654800415039062,17.53820037841797,16.873600006103516,16.55430030822754,246.14099277479136,58.632995171576155
ZTFD,17.7697,16.4831,15.7527,17.72800064086914,16.534799575805664,15.820500373840332,15.512999534606934,238.2679056823174,54.503410554381425
ZTFD,16.4057,16.0464,15.9199,16.434099197387695,16.02120018005371,15.871800422668457,15.841899871826172,230.0560307146975,40.12533957359878
ZTFD,14.8696,14.5415,14.4235,14.899200439453125,14.51669979095459,14.388099670410156,14.373200416564941,257.1329612447588,47.40937959511587
ZTFD,18.8589,17.8717,17.46,18.816699981689453,17.884199142456055,17.459800720214844,17.258899688720703,256.84513630450755,63.04423868646092
ZTFD,17.7108,16.7233,16.3365,17.680400848388672,16.734800338745117,16.347700119018555,16.174100875854492,264.02189857170856,37.7980923260655
ZTFD,16.1542,15.8411,15.7201,16.175500869750977,15.808500289916992,15.68340015411377,15.631500244140625,225.43505265978197,78.00621063240753
ZTFD,17.4305,16.7522,16.4579,17.427000045776367,16.750600814819336,16.451200485229492,16.325000762939453,246.23691946691247,30.359389970559274
ZTFD,16.8669,16.5652,16.4462,16.898799896240234,16.5310001373291,16.40220069885254,16.369300842285156,242.1150572794568,29.291477497152773
ZTFD,16.7849,16.5408,16.4199,16.82979965209961,16.491199493408203,16.357900619506836,16.330299377441406,214.08395969038307,28.683578101085892
ZTFD,16.152,15.59,15.3628,16.163999557495117,15.57800006866455,15.346199989318848,15.263199806213379,233.19008028606922,19.44470433534097
ZTFD,17.3178,16.834,16.6435,17.329599380493164,16.815799713134766,16.62529945373535,16.554500579833984,249.41399580685174,24.685716799535292
ZTFD,18.4033,17.4597,17.035999999999998,18.36370086669922,17.462099075317383,17.048999786376953,16.86079978942871,264.9750563712452,31.648012785604234
ZTFD,18.9482,17.8349,17.2678,18.968599319458008,17.901399612426758,17.35449981689453,17.083900451660156,243.17198013225976,23.299448589902724
ZTFD,17.0003,16.0856,15.6485,16.989599227905273,16.098400115966797,15.667799949645996,15.469799995422363,264.5050391044898,69.14094000331572
ZTFD,16.2735,15.7455,15.5462,16.288000106811523,15.73639965057373,15.518500328063965,15.440600395202637,263.5299636474175,76.87741144096468
ZTFD,17.1941,16.9263,16.8572,17.211200714111328,16.895599365234375,16.774700164794922,16.759000778198242,252.4670001878745,58.88103918422364
ZTFD,16.4884,15.8541,15.6314,16.49250030517578,15.850799560546875,15.619999885559082,15.529199600219727,242.10609190163686,40.99760399687337
ZTFD,17.095,16.4657,16.2049,17.089799880981445,16.460899353027344,16.211700439453125,16.106399536132812,262.278071729143,28.2568275485744
ZTFD,17.2453,16.9391,16.8073,17.262300491333008,16.912099838256836,16.766700744628906,16.727500915527344,260.58693247895746,26.497212559058184
