survey,ZTFS-g,ZTFS-r,ZTFS-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ZTFS,17.208,16.4857,16.225,17.207500457763672,16.4768009185791,16.203800201416016,16.097900390625,223.34904331918565,36.00217264034699
ZTFS,17.5899,16.5722,16.1342,17.587600708007812,16.58449935913086,16.138700485229492,15.941399574279785,222.09911734476418,56.456236168846566
ZTFS,15.7364,15.3695,15.2322,15.744500160217285,15.342000007629395,15.190600395202637,15.154600143432617,264.0053285751044,78.88134754386444
ZTFS,16.8299,16.4818,16.3706,16.835500717163086,16.449199676513672,16.32349967956543,16.273300170898438,241.36287353683505,79.11535818908547
ZTFS,16.2574,15.8868,15.7431,16.272899627685547,15.85830020904541,15.70460033416748,15.672200202941895,240.85102781542597,36.473268019412224
ZTFS,18.8702,17.8562,17.4256,18.848400115966797,17.882999420166016,17.43779945373535,17.255199432373047,244.22094226028938,44.48957730442208
ZTFS,18.6572,17.4712,16.8883,18.625999450683594,17.510900497436523,16.924299240112305,16.67180061340332,228.57605803921444,45.538239185226566
ZTFS,17.0683,16.7251,16.5491,17.07699966430664,16.69659996032715,16.534700393676758,16.502899169921875,260.0620556782743,40.26262096014114
ZTFS,16.406,16.0895,15.9864,16.4143009185791,16.058399200439453,15.93649959564209,15.918700218200684,232.56798730824835,43.933104720711206
ZTFS,18.1888,16.9965,16.2904,18.175600051879883,17.062599182128906,16.373899459838867,16.055099487304688,259.24305733875946,57.627784888273666
ZTFS,17.5325,16.9539,16.7675,17.488500595092773,16.945899963378906,16.751100540161133,16.68779945373535,247.3550752968508,72.7095140882712
ZTFS,18.8144,17.7273,17.2483,18.77050018310547,17.715200424194336,17.268699645996094,17.044200897216797,216.36779723137286,72.77998168355595
ZTFS,18.5072,17.4556,17.0756,18.483400344848633,17.482200622558594,17.084400177001953,16.908100128173828,241.77603708778878,16.738344516986885
ZTFS,17.1614,16.7575,16.6202,17.174400329589844,16.743000030517578,16.58060073852539,16.527099609375,232.22498509627823,73.44444880364382
ZTFS,18.1969,17.5471,17.3025,18.189300537109375,17.540700912475586,17.27739906311035,17.163700103759766,242.6020319915137,44.93662233480627
ZTFS,17.4858,17.0341,16.8667,17.483400344848633,17.005800247192383,16.82509994506836,16.775400161743164,264.8419204190024,50.3192826039246
ZTFS,16.7177,16.2092,16.0433,16.722200393676758,16.19569969177246,15.999500274658203,15.951800346374512,254.6780227288059,30.01043528394129
ZTFS,17.5879,16.7932,16.5016,17.57979965209961,16.796300888061523,16.496599197387695,16.363300323486328,248.29590748384715,37.648100060759795
ZTFS,18.1659,17.4949,17.2783,18.151899337768555,17.48310089111328,17.213899612426758,17.132400512695312,246.9019893662747,33.51886402622346
ZTFS,17.0756,16.4775,16.2423,17.089099884033203,16.48430061340332,16.21660041809082,16.10919952392578,248.21404410248266,36.151302468564175
ZTFS,15.9216,15.5515,15.423,15.931099891662598,15.531399726867676,15.379400253295898,15.351200103759766,255.6363735684538,79.92180932903814
ZTFS,17.1413,16.5527,16.2854,17.153099060058594,16.541000366210938,16.279199600219727,16.166799545288086,229.38198171938515,45.42070204631569
ZTFS,18.1038,17.2787,16.9737,18.12660026550293,17.291099548339844,16.980899810791016,16.85260009765625,244.8080375643489,57.823508159067984
ZTFS,17.7371,16.8781,16.5144,17.71649932861328,16.87820053100586,16.51110076904297,16.345199584960938,250.9129742427682,23.420314364567478
ZTFS,16.4146,16.1221,16.0116,16.435100555419922,16.0939998626709,15.96500015258789,15.951499938964844,257.66510860813924,71.77160886188399
ZTFS,15.4356,15.1487,15.0549,15.452099800109863,15.11970043182373,15.005000114440918,15.00059986114502,260.91109145213767,79.50977702030053
ZTFS,16.7436,16.1765,15.9591,16.75550079345703,16.16080093383789,15.925299644470215,15.850000381469727,238.0969898578383,28.30186183270964
ZTFS,18.8655,17.5816,16.8089,18.85610008239746,17.614700317382812,16.872299194335938,16.534700393676758,239.15812731905024,52.62181687335869
ZTFS,16.3656,16.0418,15.9232,16.38450050354004,16.006000518798828,15.86989974975586,15.84749984741211,230.77887442628457,66.74306537942418
ZTFS,16.9979,16.3975,16.1886,16.986499786376953,16.377700805664062,16.18939971923828,16.12809944152832,245.41000576,55.34334287
ZTFS,18.368,17.0284,16.1221,18.368999481201172,17.133800506591797,16.238300323486328,15.829500198364258,252.62311725748992,72.79339686986343
ZTFS,16.2702,15.7061,15.5063,16.270299911499023,15.696000099182129,15.475899696350098,15.398500442504883,251.77619198881075,71.82718599129748
ZTFS,18.0725,17.4945,17.2474,18.082500457763672,17.488399505615234,17.236000061035156,17.13409996032715,234.47605360557804,45.68807893050232
ZTFS,16.2599,15.8665,15.7358,16.2731990814209,15.844900131225586,15.689800262451172,15.649299621582031,222.24393696828693,38.26571941505354
ZTFS,17.4695,16.7745,16.5041,17.483600616455078,16.76729965209961,16.494699478149414,16.380599975585938,232.94808780543542,58.70656751178935
ZTFS,17.0315,15.8332,15.1615,17.010400772094727,15.876999855041504,15.214200019836426,14.915300369262695,230.30496432073207,15.947102611336659
ZTFS,18.7229,17.5478,16.9789,18.65410041809082,17.562999725341797,17.01569938659668,16.76889991760254,234.2379323503941,38.87326356419264
ZTFS,17.8337,17.4038,17.2663,17.833099365234375,17.384300231933594,17.2106990814209,17.13610076904297,214.2330082062337,64.41933378985455
ZTFS,16.5106,16.2463,16.1331,16.544099807739258,16.21969985961914,16.091699600219727,16.075700759887695,243.00778302457934,71.74020427772872
ZTFS,18.9101,17.7662,17.2228,18.846500396728516,17.752599716186523,17.246999740600586,17.015600204467773,257.7839172541463,48.176151364312595
ZTFS,17.5945,16.8815,16.6342,17.589099884033203,16.88170051574707,16.617700576782227,16.511600494384766,237.74893736296102,50.59637982638495
ZTFS,17.63,17.0951,16.8959,17.638999938964844,17.080400466918945,16.85849952697754,16.785900115966797,245.92397637958575,29.73985486448009
ZTFS,18.1552,17.0375,16.5904,18.107999801635742,17.04669952392578,16.590099334716797,16.3789005279541,237.97307011070555,24.603478478815457
ZTFS,17.1317,16.4962,16.2551,17.13789939880371,16.479799270629883,16.236400604248047,16.131799697875977,230.82395691197345,43.11155257938849
ZTFS,15.9633,15.6718,15.5799,15.989700317382812,15.637399673461914,15.529500007629395,15.507200241088867,230.6028360212318,66.2537667862527
ZTFS,17.8406,16.8028,16.3325,17.801799774169922,16.81399917602539,16.409500122070312,16.221200942993164,263.6759805987612,26.421315315190103
ZTFS,17.5972,16.9206,16.6549,17.595500946044922,16.916799545288086,16.640100479125977,16.51849937438965,254.47597542890597,19.99063472905697
ZTFS,18.9918,17.6818,16.8578,18.971900939941406,17.736000061035156,16.948299407958984,16.565799713134766,215.3427559586112,73.43229431327633
ZTFS,18.316,17.4458,17.1209,18.287200927734375,17.471200942993164,17.161300659179688,17.027099609375,264.3770778485704,22.079310495232424
ZTFS,16.4177,16.0304,15.8912,16.431400299072266,16.007999420166016,15.86240005493164,15.826700210571289,253.29994740955564,43.251322571115104
ZTFS,15.8417,15.5327,15.4239,15.86050033569336,15.505800247192383,15.379400253295898,15.366499900817871,248.60998294259946,44.98930205918518
ZTFS,16.9942,16.3586,16.1286,17.00189971923828,16.350799560546875,16.117799758911133,16.034799575805664,252.96607015712388,43.705071871118406
ZTFS,17.0472,16.7661,16.6509,17.05299949645996,16.73310089111328,16.611499786376953,16.597200393676758,249.63095804254107,37.06497867100736
ZTFS,16.1466,15.7681,15.6471,16.168699264526367,15.743800163269043,15.602800369262695,15.57610034942627,230.5660644748144,42.71513419379707
ZTFS,17.9559,16.7284,16.0009,17.934900283813477,16.77050018310547,16.069599151611328,15.75510025024414,251.56001609004116,65.58987525035896
ZTFS,16.1001,15.7776,15.6779,16.119400024414062,15.741800308227539,15.633999824523926,15.608499526977539,240.47287915401304,59.70599692995801
ZTFS,16.8745,16.425,16.248,16.88010025024414,16.403900146484375,16.214399337768555,16.154399871826172,247.63494663399055,52.57134815093244
ZTFS,17.9988,17.3428,17.1429,17.947999954223633,17.34000015258789,17.07979965209961,16.98069953918457,233.86400273531683,17.408359570656852
ZTFS,16.8415,16.2417,16.0108,16.83919906616211,16.22410011291504,15.98289966583252,15.896200180053711,251.08796725254888,23.15961438852582
ZTFS,17.0412,16.6015,16.4506,17.03700065612793,16.576900482177734,16.3976993560791,16.356800079345703,247.4811171483225,48.10739966968876
ZTFS,17.5298,16.998,16.7475,17.5408992767334,16.986900329589844,16.73080062866211,16.623300552368164,258.0976098612871,79.42048959839843
ZTFS,18.3667,17.4658,17.1108,18.440099716186523,17.502599716186523,17.122800827026367,16.941299438476562,215.17900060602383,51.17572274402675
ZTFS,17.9199,17.057000000000002,16.7297,17.90180015563965,17.056699752807617,16.71769905090332,16.57509994506836,261.9889579955434,57.26134548175029
ZTFS,18.7164,17.7401,17.3526,18.698400497436523,17.75659942626953,17.347200393676758,17.15369987487793,247.7008539023392,59.32131787657595
ZTFS,17.4141,16.6124,16.2909,17.385900497436523,16.615699768066406,16.292400360107422,16.151199340820312,253.50401231,56.01514411
ZTFS,15.55,15.2866,15.1826,15.572099685668945,15.251099586486816,15.124099731445312,15.11709976196289,231.71899627772038,22.52389831685785
ZTFS,17.2294,16.9486,16.8684,17.256999969482422,16.937700271606445,16.83839988708496,16.815200805664062,249.93098962022714,43.85443835248072
ZTFS,16.4733,16.0685,15.8968,16.483800888061523,16.029699325561523,15.862199783325195,15.813199996948242,236.35794913425664,28.571557524708016
ZTFS,15.1766,14.7574,14.6147,15.187299728393555,14.736300468444824,14.576000213623047,14.532699584960938,253.1739292228575,64.09927048289175
ZTFS,17.4984,16.5315,16.1664,17.479799270629883,16.54829978942871,16.17140007019043,16.01930046081543,263.5069935754119,16.73701939038491
ZTFS,17.6517,17.0892,16.8909,17.65760040283203,17.071399688720703,16.86829948425293,16.7947998046875,238.27096183312264,59.92165444730092
ZTFS,18.0253,17.1208,16.7837,17.986799240112305,17.121000289916992,16.778200149536133,16.6382999420166,252.46997210484076,59.58842901248461
ZTFS,17.2799,16.7716,16.5886,17.285400390625,16.761199951171875,16.559900283813477,16.500900268554688,259.5679801950378,22.211766961282123
ZTFS,16.1737,15.6862,15.5176,16.186500549316406,15.670599937438965,15.479700088500977,15.423399925231934,237.54506757393858,29.200253795308413
ZTFS,18.826,17.6773,16.9994,18.766300201416016,17.66699981689453,17.07349967956543,16.790300369262695,252.72405019115035,25.73516375380372
ZTFS,15.44,14.9841,14.8514,15.448800086975098,14.95989990234375,14.808899879455566,14.766599655151367,239.1979439512992,20.94926576929252
ZTFS,18.1981,17.1031,16.6131,18.16080093383789,17.12980079650879,16.640899658203125,16.426799774169922,254.16687617440022,66.21547631089962
ZTFS,17.0867,16.7963,16.7036,17.10770034790039,16.757999420166016,16.652599334716797,16.64929962158203,228.90891540601044,44.096220593793404
ZTFS,16.8443,16.5271,16.4033,16.868999481201172,16.505800247192383,16.368000030517578,16.350299835205078,248.50195811197415,28.797774807897355
ZTFS,16.9302,16.2816,16.0386,16.937599182128906,16.275999069213867,16.023700714111328,15.921799659729004,253.55861579654695,78.90941398624956
ZTFS,16.9732,16.4363,16.2621,16.977399826049805,16.41510009765625,16.2362003326416,16.15519905090332,223.14710224583013,78.60637903459742
ZTFS,18.7215,17.3734,16.2939,18.641000747680664,17.431100845336914,16.403499603271484,15.95259952545166,263.59103803403315,58.17187601300165
ZTFS,16.6543,16.1141,15.9295,16.6648006439209,16.11039924621582,15.90310001373291,15.842599868774414,254.66705282437468,25.63744568287769
ZTFS,18.4393,17.4379,17.0571,18.454700469970703,17.451400756835938,17.045900344848633,16.874799728393555,214.30692545111822,30.083980624924838
ZTFS,16.3426,15.9797,15.8669,16.351900100708008,15.949899673461914,15.821100234985352,15.803899765014648,213.92415631086038,78.45833258308787
ZTFS,17.4047,16.2734,15.7597,17.35930061340332,16.306100845336914,15.792499542236328,15.555700302124023,249.52406159892985,56.977346103309095
ZTFS,17.2109,16.6674,16.4406,17.262100219726562,16.659099578857422,16.434600830078125,16.366300582885742,248.76212441770068,55.33636821820988
ZTFS,18.0457,17.4778,17.2503,18.0575008392334,17.472900390625,17.228900909423828,17.148000717163086,263.71103021378616,51.13446885956688
ZTFS,15.3185,14.9447,14.800999999999998,15.331299781799316,14.923199653625488,14.762900352478027,14.71780014038086,229.85491655295797,52.26253758640456
ZTFS,18.0434,16.7101,15.8325,18.023000717163086,16.768199920654297,15.916799545288086,15.535400390625,230.18692310957888,51.903583620460374
ZTFS,17.6877,17.2087,16.9695,17.692899703979492,17.201099395751953,16.969900131225586,16.874500274658203,234.88104939716956,29.440496688080582
ZTFS,16.3808,15.8081,15.6281,16.384199142456055,15.801600456237793,15.58899974822998,15.517200469970703,232.25794593484676,30.9956143690833
ZTFS,16.0778,15.6255,15.4551,16.088899612426758,15.606800079345703,15.435799598693848,15.383399963378906,259.611009362208,47.52024995233386
ZTFS,18.4105,17.3508,16.8907,18.427099227905273,17.37220001220703,16.917200088500977,16.702999114990234,238.5389803040334,50.65404834355919
