survey,SDSS_AB_g,SDSS_AB_r,SDSS_AB_i,SDSS_AB_z,PS1_g,PS1_r,PS1_i,PS1_z,RA,DEC
SDSS_AB,18.149282,17.71323,17.550998999999997,17.472354,18.091400146484375,17.716100692749023,17.545299530029297,17.49880027770996,308.582271,1.05564022
SDSS_AB,17.735182000000002,17.15543,16.920599,16.786254,17.62820053100586,17.1343994140625,16.908300399780273,16.80900001525879,308.58379157,-0.95494985
SDSS_AB,18.060982,17.42383,17.135099,16.965654,17.967599868774414,17.408599853515625,17.13559913635254,17.010000228881836,308.58545863,-0.88885835
SDSS_AB,16.953182,16.38953,16.200098999999998,16.111854,16.878400802612305,16.38949966430664,16.205799102783203,16.151199340820312,308.5862516,0.31840341
SDSS_AB,18.161982000000002,17.63243,17.455099,17.359654000000003,18.061399459838867,17.630300521850586,17.44890022277832,17.409700393676758,308.58696674,-0.13129881
SDSS_AB,18.245082,17.535529999999998,17.266499,17.111254000000002,18.13450050354004,17.539400100708008,17.269500732421875,17.164199829101562,308.58761834,-0.01834112
SDSS_AB,18.114182,17.561529999999998,17.356999,17.245254,18.05120086669922,17.561399459838867,17.372600555419922,19.355100631713867,308.58779185,-0.45180233
SDSS_AB,18.114182,17.561529999999998,17.356999,17.245254,18.05699920654297,17.547300338745117,17.362600326538086,17.3031005859375,308.58779038,-0.45180467
SDSS_AB,18.865282,18.511129999999998,18.384399,18.319554,18.82819938659668,18.48419952392578,18.365100860595703,18.31879997253418,308.58860135,0.67752256
SDSS_AB,18.620082,18.09003,17.877098999999998,17.753354,18.494800567626953,18.07900047302246,17.888200759887695,17.807199478149414,308.58912884,-0.57766059
SDSS_AB,18.677982,18.03593,17.749399,17.580254,18.58650016784668,18.016799926757812,17.731300354003906,17.617700576782227,308.58925728,-0.96627491
SDSS_AB,17.734382,17.02613,16.744799,16.568254,17.6210994720459,17.026399612426758,16.730199813842773,16.62339973449707,308.5902236,-1.00370556
SDSS_AB,18.126582,17.555229999999998,17.347998999999998,17.214554,18.02910041809082,17.540000915527344,17.330900192260742,17.251699447631836,308.59041911,-0.0525259
SDSS_AB,17.666282,17.15783,16.966199,16.888854000000002,17.592599868774414,17.148700714111328,16.980100631713867,16.927000045776367,308.59146704,1.13058085
SDSS_AB,17.745782000000002,17.245829999999998,17.062799,16.970154,17.668399810791016,17.240699768066406,17.07069969177246,17.02400016784668,308.59160723,0.29825597
SDSS_AB,18.479982,17.93443,17.676999,17.525454,18.402999877929688,17.91119956970215,17.681400299072266,17.60919952392578,308.59229357,-0.59885298
SDSS_AB,14.964982000000001,14.404329999999998,14.189298999999998,14.096254,14.869500160217285,14.376500129699707,14.183099746704102,14.108200073242188,308.5923928,-0.9363664
SDSS_AB,15.718382,15.134929999999999,14.920998999999998,14.833154,15.613900184631348,15.117500305175781,14.932299613952637,14.85990047454834,308.59293437,1.17132439
SDSS_AB,18.238882,17.61113,17.330699,17.184954,18.13559913635254,17.573200225830078,17.334400177001953,17.224199295043945,308.59302281,-0.59436554
SDSS_AB,18.405682000000002,17.605929999999997,17.346099,17.206154,18.293500900268555,17.608999252319336,17.361499786376953,17.26020050048828,308.59355617,1.07232923
SDSS_AB,15.436982,14.846129999999999,14.653198999999999,14.562654,15.344300270080566,14.843500137329102,14.640299797058105,14.571999549865723,308.59522556,-0.05709497
SDSS_AB,17.836582,17.26503,17.057599,16.920254,17.746999740600586,17.26099967956543,17.04319953918457,16.957399368286133,308.59623114,-1.00487074
SDSS_AB,18.898382,18.18603,17.909399,17.760054,18.79050064086914,18.193599700927734,17.9197998046875,17.80340003967285,308.59661659,-0.90267626
SDSS_AB,18.669782,18.10783,17.876699,17.769154,18.595399856567383,18.09440040588379,17.898700714111328,17.835500717163086,308.59802115,-0.44440606
SDSS_AB,17.728282,17.26703,17.079798999999998,16.987154,17.63960075378418,17.246000289916992,17.071300506591797,17.010099411010742,308.59807222,1.11088762
SDSS_AB,18.192182,17.39933,17.104799,16.940654000000002,18.068599700927734,17.39069938659668,17.11989974975586,16.977699279785156,308.59818081,-0.87938701
SDSS_AB,18.328882,17.653229999999997,17.413899,17.278954000000002,18.229999542236328,17.639799118041992,17.39550018310547,17.315000534057617,308.59932961,-0.03896977
SDSS_AB,18.664082,18.07333,17.819799,17.693454,18.567699432373047,18.048999786376953,17.80120086669922,17.71470069885254,308.60088459,-0.93173407
SDSS_AB,18.538182,17.66443,17.326499,17.116154,18.418800354003906,17.652999877929688,17.32349967956543,17.181299209594727,308.60276012,-0.08912984
SDSS_AB,17.971982,17.20823,16.958999,16.827154,17.851200103759766,17.204700469970703,16.966800689697266,16.87929916381836,308.60345046,1.17851945
SDSS_AB,18.426282,17.116529999999997,16.573698999999998,16.219354,18.24180030822754,17.084299087524414,16.541799545288086,16.266300201416016,308.60354163,-0.09065127
SDSS_AB,18.314682,17.47213,17.150399,16.944954,18.17639923095703,17.448400497436523,17.138200759887695,17.007099151611328,308.60453315,-0.96276975
SDSS_AB,18.129282,17.335929999999998,17.059099,16.899254,18.017900466918945,17.32200050354004,17.065900802612305,16.93199920654297,308.60529073,-0.89053851
SDSS_AB,18.670882000000002,18.30913,18.194999,18.129054,18.63290023803711,18.317699432373047,18.20509910583496,18.17289924621582,308.60730693,-0.02407208
SDSS_AB,18.697382,17.99253,17.730898999999997,17.589254,18.624799728393555,17.926799774169922,17.712200164794922,17.581499099731445,308.60743263,-0.49611591
SDSS_AB,16.824882000000002,16.17383,15.934099,15.809254000000001,16.71430015563965,16.16349983215332,15.934200286865234,15.840900421142578,308.60743694,1.08942111
SDSS_AB,17.340082000000002,16.79903,16.601198999999998,16.507554000000003,17.262399673461914,16.797800064086914,16.609600067138672,16.555200576782227,308.6077427,1.19688267
SDSS_AB,18.495082,18.055529999999997,17.889198999999998,17.810554,18.448299407958984,18.036500930786133,17.888700485229492,17.840599060058594,308.60813581,1.07992234
SDSS_AB,16.123182,15.512429999999998,15.285398999999998,15.155754,16.019800186157227,15.5068998336792,15.26449966430664,15.190899848937988,308.60889202,-0.98314895
SDSS_AB,17.155982,16.588929999999998,16.362399,16.235354,17.066299438476562,16.571800231933594,16.344600677490234,16.250600814819336,308.61033484,-0.96589279
SDSS_AB,17.131882,16.47953,16.236898999999998,16.101554,17.02560043334961,16.476600646972656,16.219499588012695,16.135099411010742,308.61168453,-0.9456215
SDSS_AB,18.506482000000002,18.007929999999998,17.842399,17.774454000000002,18.42840003967285,18.025400161743164,17.85409927368164,17.795499801635742,308.61285526,-0.07661451
SDSS_AB,17.473682,16.84393,16.624899,16.493454,17.380599975585938,16.84830093383789,16.61910057067871,16.52899932861328,308.61378278,-0.06669643
SDSS_AB,18.762582000000002,18.20423,18.002399,17.889354,18.858200073242188,18.211999893188477,18.005300521850586,17.999300003051758,308.61427365,0.77815489
SDSS_AB,18.600082,18.133129999999998,17.978499,17.869854,18.489900588989258,18.119199752807617,17.976299285888672,17.937400817871094,308.61445609,1.19842117
SDSS_AB,15.690982,15.100629999999999,14.902299,14.825554,15.597800254821777,15.091099739074707,14.899900436401367,14.846199989318848,308.61505503,1.08098356
SDSS_AB,18.903782,18.20753,17.942698999999998,17.775254,18.80229949951172,18.19540023803711,17.952600479125977,17.83919906616211,308.61594847,-0.91998187
SDSS_AB,18.265682,17.63693,17.421999,17.298754000000002,18.154399871826172,17.62019920349121,17.40239906311035,17.30419921875,308.61923463,-0.09921762
SDSS_AB,18.306882,17.806829999999998,17.632998999999998,17.535554,18.238100051879883,17.80030059814453,17.617900848388672,17.575300216674805,308.61922767,0.73674171
SDSS_AB,16.543882,16.040129999999998,15.885898999999998,15.801154,16.476600646972656,16.04330062866211,15.873200416564941,15.829400062561035,308.62069585,-0.03803767
SDSS_AB,18.886682,18.42183,18.233698999999998,18.121354,18.82830047607422,18.416000366210938,18.237600326538086,18.188400268554688,308.62215012,-0.56877233
SDSS_AB,18.139182,17.23103,16.911899,16.709254,18.007299423217773,17.219100952148438,16.906700134277344,16.769100189208984,308.62333594,0.70608205
SDSS_AB,16.602482000000002,15.872029999999999,15.648198999999998,15.531654000000001,16.487199783325195,15.871399879455566,15.642900466918945,15.555000305175781,308.6259796,-0.06430274
SDSS_AB,18.090882,17.61063,17.439398999999998,17.364654,18.025800704956055,17.59119987487793,17.449600219726562,17.406600952148438,308.6270851,1.08186369
SDSS_AB,18.863582,17.74523,17.337398999999998,17.077154,18.69770050048828,17.74519920349121,17.334199905395508,17.13629913330078,308.63162788,-0.9618441
SDSS_AB,18.632282,17.99853,17.765598999999998,17.636054,18.55459976196289,17.986400604248047,17.76759910583496,17.69700050354004,308.63202197,-0.5415791
SDSS_AB,18.812882000000002,17.642129999999998,17.212899,16.932254,18.649700164794922,17.645099639892578,17.21030044555664,16.995800018310547,308.63209109,-0.03798887
SDSS_AB,18.577182,17.642329999999998,17.289099,17.069154,18.477699279785156,17.65180015563965,17.287200927734375,17.122499465942383,308.63329866,-0.04555108
SDSS_AB,18.983482000000002,18.47683,18.310499,18.223554,18.866899490356445,18.47089958190918,18.299400329589844,18.262699127197266,308.63440019,0.75620877
SDSS_AB,18.480382000000002,17.45093,17.114299,16.894654,18.3523006439209,17.446800231933594,17.108999252319336,16.94099998474121,308.63460498,-0.99700142
SDSS_AB,18.783882000000002,18.160729999999997,17.915599,17.787754,18.71109962463379,18.16069984436035,17.9242000579834,17.837400436401367,308.6352435,-0.55803163
SDSS_AB,18.976382,17.68773,17.205299,16.887554,18.726999282836914,17.687999725341797,17.197200775146484,16.93160057067871,308.6354691,-1.0204537
SDSS_AB,18.571882000000002,17.512729999999998,17.154999,16.929254,18.43720054626465,17.522199630737305,17.145200729370117,16.992399215698242,308.63578566,1.13394209
SDSS_AB,18.009882,17.298029999999997,17.061099,16.918654,17.9197998046875,17.304500579833984,17.0585994720459,16.970699310302734,308.63660823,0.67492791
SDSS_AB,16.666882,15.79943,15.513499,15.316954,16.515499114990234,15.797100067138672,15.496199607849121,15.365099906921387,308.63707969,0.73091781
SDSS_AB,18.861482000000002,17.95593,17.615099,17.395154,18.722200393676758,17.95479965209961,17.609800338745117,17.42930030822754,308.63757897,-0.89141057
SDSS_AB,18.182182,17.669829999999997,17.482999,17.375154000000002,18.109800338745117,17.665599822998047,17.490699768066406,17.41550064086914,308.63775075,1.08849371
SDSS_AB,17.115082,16.57193,16.388299,16.273754,17.031299591064453,16.562700271606445,16.384700775146484,16.3169002532959,308.6378092,-0.46001264
SDSS_AB,16.888982000000002,15.451329999999999,14.768799,14.333154,16.654800415039062,15.41759967803955,14.708499908447266,14.387900352478027,308.63786626,-0.13353974
SDSS_AB,18.885382,18.29443,18.086799,17.956954,18.79010009765625,18.29319953918457,18.098100662231445,17.9960994720459,308.63832847,-0.97753923
SDSS_AB,17.578682,16.889129999999998,16.654398999999998,16.517854,17.44969940185547,16.889299392700195,16.651399612426758,16.537200927734375,308.63899811,-0.96340438
SDSS_AB,17.360082000000002,16.666529999999998,16.418098999999998,16.275454,17.2632999420166,16.662200927734375,16.41710090637207,16.315099716186523,308.63941292,1.07924559
SDSS_AB,16.655182,15.710729999999998,15.402698999999998,15.234954,16.50819969177246,15.703499794006348,15.388799667358398,15.265999794006348,308.63956865,1.08536403
SDSS_AB,18.801482,18.26183,18.066499,17.947054,18.68560028076172,18.268199920654297,18.070899963378906,17.996999740600586,308.64211777,-1.02271502
SDSS_AB,18.765782,18.032629999999997,17.757599,17.582754,18.69059944152832,18.03380012512207,17.75830078125,17.644100189208984,308.64260919,-0.5585744
SDSS_AB,18.661182,18.01953,17.802498999999997,17.653854,18.573200225830078,18.034900665283203,17.788799285888672,17.704700469970703,308.6428086,0.72739642
SDSS_AB,18.546582,17.757929999999998,17.491498999999997,17.320254000000002,18.425399780273438,17.76919937133789,17.490800857543945,17.373300552368164,308.64442264,-0.98591297
SDSS_AB,18.061082,17.617829999999998,17.465099,17.397254,17.96500015258789,17.613500595092773,17.468799591064453,17.421199798583984,308.64480086,1.08906126
SDSS_AB,18.407882,17.65343,17.379699,17.214654,18.293899536132812,17.654199600219727,17.36280059814453,17.224599838256836,308.64505721,-0.94424932
SDSS_AB,18.939282000000002,18.16853,17.869199,17.684654000000002,18.822799682617188,18.174699783325195,17.87470054626465,17.76129913330078,308.64583393,-0.96952555
SDSS_AB,17.084282,16.36283,16.102299,15.968054,16.97369956970215,16.35300064086914,16.09830093383789,16.003299713134766,308.64633578,-0.9125276
SDSS_AB,18.465982,17.71763,17.466898999999998,17.322154,18.368600845336914,17.708999633789062,17.465200424194336,17.365100860595703,308.64726238,-0.91727054
SDSS_AB,18.665582,17.19643,16.506798999999997,16.089154,18.48240089416504,17.204099655151367,16.4950008392334,16.155099868774414,308.64782646,-1.03201905
SDSS_AB,16.494882,15.874429999999998,15.662498999999999,15.553254,16.39310073852539,15.873499870300293,15.641599655151367,15.574899673461914,308.64813335,-0.93724358
SDSS_AB,18.849182,18.029729999999997,17.730199,17.555054000000002,18.751800537109375,18.023300170898438,17.728900909423828,17.564599990844727,308.64872498,-0.9141705
SDSS_AB,18.970382,17.754929999999998,17.310098999999997,17.022254,18.8302001953125,17.758100509643555,17.303699493408203,17.074199676513672,308.64920367,-0.89083581
SDSS_AB,17.621182,16.835829999999998,16.588898999999998,16.428354000000002,17.506999969482422,16.836999893188477,16.580699920654297,16.479400634765625,308.65131673,1.1957101
SDSS_AB,17.583182,17.01493,16.805999,16.672454000000002,17.489200592041016,17.003400802612305,16.8031005859375,16.731399536132812,308.65266801,1.19623285
SDSS_AB,18.599682,17.253829999999997,16.723098999999998,16.411254,18.405000686645508,17.253700256347656,16.70989990234375,16.462600708007812,308.65271415,1.08998614
SDSS_AB,17.936782,17.182029999999997,16.867399,16.663654,17.81439971923828,17.17639923095703,16.864900588989258,16.70509910583496,308.65340032,-0.96415616
SDSS_AB,16.811882,16.17993,15.959598999999999,15.832654000000002,16.691499710083008,16.16939926147461,15.944600105285645,15.84630012512207,308.65368013,-0.97401249
SDSS_AB,15.664882,15.100829999999998,14.902598999999999,14.806354,15.574799537658691,15.091899871826172,14.901300430297852,14.832799911499023,308.65483408,-0.56784219
SDSS_AB,17.548982000000002,17.04073,16.858698999999998,16.768854,17.47089958190918,17.038299560546875,16.856800079345703,16.80590057373047,308.65507479,-0.02021912
SDSS_AB,18.549882,17.51043,17.128498999999998,16.880754,18.402999877929688,17.497800827026367,17.119199752807617,16.91900062561035,308.6554915,-0.94333514
SDSS_AB,18.789782000000002,18.28523,18.095599,18.010954,18.715900421142578,18.252700805664062,18.100099563598633,18.054000854492188,308.65647735,0.74435445
SDSS_AB,15.254782,14.566529999999998,14.365198999999999,14.256054,15.13659954071045,14.56659984588623,14.354599952697754,14.27810001373291,308.65767701,-0.99370441
SDSS_AB,15.926182,15.164129999999998,14.877998999999999,14.707354,15.81350040435791,15.145099639892578,14.868900299072266,14.732799530029297,308.65834865,-0.57683382
SDSS_AB,18.285082,17.69153,17.460698999999998,17.324354,18.192800521850586,17.681299209594727,17.47170066833496,17.36479949951172,308.65934809,-0.58305556
SDSS_AB,18.325282,17.725929999999998,17.515399,17.404354,18.219900131225586,17.716699600219727,17.510400772094727,17.446800231933594,308.65938001,-0.07349428
SDSS_AB,17.094882000000002,16.69603,16.542899,16.473554,17.0447998046875,16.69219970703125,16.540300369262695,16.50119972229004,308.65968365,-0.10711295
SDSS_AB,18.919082,18.54583,18.418699,18.339254,18.87150001525879,18.541500091552734,18.408199310302734,18.3794002532959,308.66028082,1.14578673
SDSS_AB,16.738682,16.07463,15.865599,15.751654,16.63409996032715,16.07229995727539,15.861300468444824,15.7878999710083,308.6607667,-0.55901346
SDSS_AB,17.530282,16.99843,16.812998999999998,16.702754000000002,17.437700271606445,16.988399505615234,16.802799224853516,16.723600387573242,308.66180532,-0.95822115
SDSS_AB,18.071382,17.42483,17.197999,17.072154,17.956499099731445,17.421199798583984,17.19879913330078,17.114299774169922,308.66210165,1.08806555
SDSS_AB,16.793582,16.14283,15.926898999999999,15.817054,16.672000885009766,16.132400512695312,15.918800354003906,15.851699829101562,308.66400169,1.0872433
SDSS_AB,18.619082000000002,17.81123,17.526799,17.319854,18.490699768066406,17.80109977722168,17.48270034790039,17.31369972229004,308.6652695,-0.99510206
SDSS_AB,18.644482,18.10163,17.932799,17.857354,18.585100173950195,18.12540054321289,17.94580078125,17.89240074157715,308.66533036,0.80329123
SDSS_AB,18.303182,17.48803,17.140798999999998,16.921254,18.19059944152832,17.475500106811523,17.137800216674805,16.968599319458008,308.66557402,-0.89842042
SDSS_AB,16.984882,16.28823,16.080799,15.968154,16.86680030822754,16.276399612426758,16.07539939880371,15.997400283813477,308.66666745,1.10622959
SDSS_AB,15.856982,15.315829999999998,15.133199,15.034254,15.759300231933594,15.32129955291748,15.132100105285645,15.063599586486816,308.66733054,-1.00777122
SDSS_AB,16.151282000000002,15.336929999999999,15.020399,14.835354,16.033700942993164,15.32610034942627,15.01710033416748,14.872200012207031,308.66747369,-0.07422046
SDSS_AB,18.044682,17.41623,17.187499,17.058554,17.928199768066406,17.400699615478516,17.188800811767578,17.084199905395508,308.66752613,-1.02981146
SDSS_AB,18.503482,18.023429999999998,17.863599,17.766454,18.439199447631836,18.017499923706055,17.877899169921875,17.831300735473633,308.66795471,1.12013859
SDSS_AB,17.897982,17.07153,16.788698999999998,16.620054,17.76889991760254,17.056699752807617,16.781700134277344,16.672800064086914,308.66793797,1.10129016
SDSS_AB,18.733082,17.86233,17.519799,17.298854000000002,18.603200912475586,17.867799758911133,17.51219940185547,17.352500915527344,308.66809784,-0.87873227
SDSS_AB,18.316582,17.86543,17.711399,17.659654,18.235599517822266,17.858400344848633,17.720600128173828,17.688100814819336,308.66857832,1.23014717
SDSS_AB,17.796682,16.944129999999998,16.617199,16.408154,17.662700653076172,16.939300537109375,16.613100051879883,16.45210075378418,308.66866545,-1.02816525
SDSS_AB,18.331282,17.72853,17.521998999999997,17.426554,18.263900756835938,17.751699447631836,17.5398006439209,17.462200164794922,308.66903308,0.27918968
SDSS_AB,18.659282,18.09553,17.905998999999998,17.814254000000002,18.529300689697266,18.105600357055664,17.92460060119629,17.840700149536133,308.66924669,-0.49571663
SDSS_AB,18.802682,18.11553,17.849598999999998,17.710354000000002,18.653499603271484,18.114099502563477,17.845300674438477,17.74570083618164,308.66946522,-0.92255176
SDSS_AB,17.314882,16.686629999999997,16.472299,16.371654,17.204200744628906,16.6742000579834,16.4778995513916,16.40399932861328,308.67041816,1.08135119
SDSS_AB,18.925782,18.07903,17.766699,17.572754,18.812700271606445,18.05699920654297,17.76110076904297,17.59670066833496,308.67070871,-0.97351199
SDSS_AB,16.619482,15.984029999999999,15.788098999999999,15.665954000000001,16.500099182128906,15.960000038146973,15.747300148010254,15.660599708557129,308.67184106,0.78375385
SDSS_AB,18.224882,17.66403,17.474099,17.377454,18.13949966430664,17.66080093383789,17.481599807739258,17.423999786376953,308.67355546,-0.46900309
SDSS_AB,17.542482,17.05193,16.892999,16.803854,17.494600296020508,17.058900833129883,16.883800506591797,16.845199584960938,308.67400119,0.76904927
SDSS_AB,16.817782,16.32003,16.156599,16.088354000000002,16.732099533081055,16.30590057373047,16.13319969177246,16.09000015258789,308.67405939,-0.10441964
SDSS_AB,18.547582000000002,17.47803,17.081498999999997,16.853654000000002,18.400299072265625,17.46820068359375,17.083099365234375,16.89349937438965,308.6753077,-0.07844369
SDSS_AB,16.694982,15.89083,15.585099,15.400654000000001,16.57430076599121,15.879599571228027,15.578300476074219,15.432499885559082,308.67536272,-0.88883543
SDSS_AB,17.068582,16.303929999999998,16.080099,15.950654,16.93899917602539,16.312400817871094,16.083999633789062,15.991100311279297,308.6776676,0.74197956
SDSS_AB,17.545782,17.03923,16.873699,16.787154,17.471599578857422,17.0398006439209,16.87700080871582,16.81049919128418,308.67766086,-0.05438337
SDSS_AB,16.930882,16.26543,16.038399,15.917254000000002,16.8218994140625,16.25860023498535,16.03510093688965,15.939000129699707,308.67861802,-0.9371037
SDSS_AB,18.986282,18.30573,18.090799,17.978654000000002,18.90239906311035,18.303300857543945,18.09910011291504,18.04050064086914,308.68002373,1.14298574
SDSS_AB,18.348282,17.72063,17.504599,17.378854,18.257299423217773,17.707599639892578,17.516799926757812,17.439699172973633,308.68004158,1.09835487
SDSS_AB,16.866182000000002,16.18133,15.949198999999998,15.807754000000001,16.753599166870117,16.17770004272461,15.93690013885498,15.836299896240234,308.68122508,-0.98349939
SDSS_AB,18.979682,18.44303,18.225899,18.125654,18.816999435424805,18.40329933166504,18.21579933166504,18.1299991607666,308.68128834,-1.02587416
SDSS_AB,17.619882,17.01823,16.817799,16.705654,17.526500701904297,17.009599685668945,16.803699493408203,16.734899520874023,308.68145578,-0.03980391
SDSS_AB,15.551482,14.829329999999999,14.616798999999999,14.504154000000002,15.441100120544434,14.82509994506836,14.603099822998047,14.53849983215332,308.68205835,1.10494282
SDSS_AB,18.412982,17.73583,17.481199,17.339454,18.294099807739258,17.7278995513916,17.472700119018555,17.370399475097656,308.6828957,-0.11434027
SDSS_AB,17.565082,16.36833,15.944099,15.689254,17.410900115966797,16.37070083618164,15.942399978637695,15.73289966583252,308.68304799,-1.00189591
SDSS_AB,18.705382,18.14803,17.943599,17.849854,18.60140037536621,18.134899139404297,17.954700469970703,17.852800369262695,308.68336379,0.35761434
SDSS_AB,17.993082,17.381729999999997,17.162399,17.045254,17.89259910583496,17.380599975585938,17.165700912475586,17.097400665283203,308.6837249,-0.12812592
SDSS_AB,18.902882,17.81663,17.469699,17.252854,18.74690055847168,17.817899703979492,17.463499069213867,17.31060028076172,308.68409526,1.11681661
SDSS_AB,18.594482,17.85773,17.599798999999997,17.432154,18.457799911499023,17.86199951171875,17.603700637817383,17.49519920349121,308.68430131,1.14027222
SDSS_AB,18.979182,18.122629999999997,17.795599,17.600054,18.841999053955078,18.102100372314453,17.796899795532227,17.649099349975586,308.68551819,1.19398549
SDSS_AB,18.113482,16.77083,16.230698999999998,15.884254,17.94580078125,16.77549934387207,16.218900680541992,15.949199676513672,308.68606455,-0.99180818
SDSS_AB,18.466082,17.72873,17.455199,17.311454,18.327299118041992,17.68950080871582,17.434999465942383,17.32990074157715,308.68621309,-0.11517694
SDSS_AB,17.392282,16.793029999999998,16.552699,16.430254,17.30340003967285,16.774099349975586,16.55190086364746,16.4606990814209,308.68636189,-0.8990921
SDSS_AB,17.172682000000002,16.556929999999998,16.351899,16.245554000000002,17.072099685668945,16.551799774169922,16.347000122070312,16.277700424194336,308.6865215,-0.06633055
SDSS_AB,17.974282000000002,17.43383,17.245998999999998,17.148154,17.88479995727539,17.42460060119629,17.248899459838867,17.18429946899414,308.68656694,1.08821412
SDSS_AB,17.865382,17.16623,16.904099,16.759754,17.74650001525879,17.161300659179688,16.913299560546875,16.80620002746582,308.68688308,1.21923074
SDSS_AB,18.553882,17.86843,17.643099,17.505954,18.452699661254883,17.878400802612305,17.644899368286133,17.51059913635254,308.68695137,-0.99398383
SDSS_AB,15.895782,15.335429999999999,15.161098999999998,15.094554,15.798800468444824,15.332200050354004,15.162799835205078,15.11460018157959,308.68767554,1.2018829
SDSS_AB,18.461182,17.764329999999998,17.500999,17.366354,18.325899124145508,17.749099731445312,17.497699737548828,17.39419937133789,308.68786109,0.36670802
SDSS_AB,18.234382,17.525029999999997,17.292299,17.164954,18.12969970703125,17.526500701904297,17.29170036315918,17.20680046081543,308.68855522,-0.90358219
SDSS_AB,18.521082,17.924529999999997,17.721899,17.640454000000002,18.427000045776367,17.91469955444336,17.7273006439209,17.66830062866211,308.69190377,1.21529841
SDSS_AB,18.947682,17.861929999999997,17.478399,17.246054,18.773700714111328,17.863500595092773,17.477399826049805,17.311599731445312,308.6920553,-0.1394335
SDSS_AB,16.506082,16.011329999999997,15.843298999999998,15.753654000000001,16.430200576782227,16.00670051574707,15.8302001953125,15.775099754333496,308.69223245,-0.04360836
SDSS_AB,18.823482000000002,17.895329999999998,17.565299,17.371254,18.69070053100586,17.909900665283203,17.55970001220703,17.416000366210938,308.69281829,-0.48442322
SDSS_AB,15.328782,14.716829999999998,14.515398999999999,14.414254000000001,15.219599723815918,14.706999778747559,14.511300086975098,14.431400299072266,308.69325748,-1.00660344
SDSS_AB,18.750582,17.90873,17.592899,17.400554,18.62969970703125,17.902299880981445,17.603200912475586,17.437999725341797,308.69368641,-0.99833902
SDSS_AB,16.208382,15.227529999999998,14.922699,14.745354,16.056400299072266,15.235400199890137,14.912199974060059,14.786199569702148,308.69376928,0.74003043
SDSS_AB,17.984282,17.25863,16.983999,16.820454,17.864700317382812,17.249900817871094,16.99489974975586,16.88010025024414,308.69432533,1.20715592
SDSS_AB,18.467682,17.52413,17.199199,17.003154000000002,18.315500259399414,17.50790023803711,17.199199676513672,17.029600143432617,308.69436386,-1.02790485
SDSS_AB,18.699282,17.98603,17.713599,17.550654,18.600500106811523,18.007200241088867,17.726299285888672,17.60689926147461,308.69692535,-0.87482828
SDSS_AB,17.715682,17.35783,17.227399,17.169854,17.66360092163086,17.35650062561035,17.224199295043945,17.211200714111328,308.69697295,0.75398491
SDSS_AB,16.328882,15.65303,15.412999,15.305654,16.230300903320312,15.634599685668945,15.412599563598633,15.319299697875977,308.69704969,-0.10803086
SDSS_AB,17.523882,16.70553,16.447499,16.289354,17.406099319458008,16.69930076599121,16.4601993560791,16.327800750732422,308.69716697,-1.00014188
SDSS_AB,16.963682000000002,16.32493,16.055398999999998,15.907054,16.855899810791016,16.319700241088867,16.053199768066406,15.941800117492676,308.69813843,-0.13924522
SDSS_AB,17.461682,16.75393,16.570299,16.415854,17.349000930786133,16.75119972229004,16.53849983215332,16.453800201416016,308.69949717,-0.14023574
SDSS_AB,16.613882,16.02063,15.846399,15.765654000000001,16.522499084472656,16.01650047302246,15.835700035095215,15.793899536132812,308.69973378,1.08170532
SDSS_AB,17.753182000000002,17.17083,16.955699,16.864654,17.667999267578125,17.140300750732422,16.97130012512207,16.87649917602539,308.70076038,0.29158926
SDSS_AB,16.789182,16.07013,15.773798999999999,15.611154,16.676300048828125,16.053499221801758,15.774700164794922,15.64799976348877,308.70088435,-0.06001616
SDSS_AB,18.470782,17.918029999999998,17.725599,17.655354,18.379100799560547,17.906099319458008,17.72089958190918,17.65999984741211,308.70099051,-0.10433278
SDSS_AB,17.997582,17.498829999999998,17.291899,17.202654000000003,17.934900283813477,17.48349952697754,17.300199508666992,17.217599868774414,308.70104842,-0.09853847
SDSS_AB,17.978382,17.338829999999998,17.117698999999998,16.992754,17.88249969482422,17.321300506591797,17.108299255371094,17.023799896240234,308.70103768,0.29047695
SDSS_AB,17.543282,16.61593,16.221398999999998,15.996354,17.39929962158203,16.599899291992188,16.22249984741211,16.035400390625,308.70110165,-0.07332974
SDSS_AB,17.913182,17.03473,16.720799,16.543054,17.7908992767334,17.031099319458008,16.699800491333008,16.546899795532227,308.70271514,1.06999271
SDSS_AB,17.060082,16.387829999999997,16.148099,16.016554,16.95549964904785,16.384199142456055,16.149799346923828,16.049999237060547,308.70294373,-0.88916682
SDSS_AB,15.802082,15.035829999999999,14.779399,14.635054,15.68280029296875,15.032899856567383,14.760600090026855,14.670299530029297,308.70315057,-0.96741744
SDSS_AB,18.960682000000002,18.448929999999997,18.255999,18.175754,18.893299102783203,18.423500061035156,18.250099182128906,18.192899703979492,308.70308762,-0.09917602
SDSS_AB,17.662282,17.11733,16.929199,16.829554,17.582799911499023,17.109399795532227,16.929899215698242,16.870899200439453,308.70407779,1.19163043
SDSS_AB,18.788782,17.92553,17.597099,17.412954,18.644899368286133,17.9064998626709,17.581499099731445,17.431900024414062,308.70435531,0.33944924
SDSS_AB,17.831082000000002,17.23623,17.030599,16.925254000000002,17.718799591064453,17.226699829101562,17.02720069885254,16.965999603271484,308.70439478,1.07534153
