survey,KAIT2MO-B,KAIT2MO-V,KAIT2MO-R,KAIT2MO-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
KAIT2MO,17.9255,17.3074,16.897606,16.437105999999996,17.555599212646484,17.10770034790039,16.92569923400879,16.865699768066406,15.85206676,32.19539612
KAIT2MO,16.425024999999998,15.687719999999999,15.242652,14.707371,15.992199897766113,15.45460033416748,15.249799728393555,15.173199653625488,15.82914396,32.1945079
KAIT2MO,17.745855,17.006784,16.484736,16.005224000000002,17.312999725341797,16.707300186157227,16.416799545288086,16.29210090637207,339.92023921,8.63441635
KAIT2MO,15.417324999999998,14.83896,14.439048000000001,13.997295,15.056500434875488,14.617199897766113,14.434200286865234,14.378499984741211,339.87559935,8.62301144
KAIT2MO,18.890704999999997,17.983864,17.466054,16.977231000000003,18.406299591064453,17.68910026550293,17.424699783325195,17.309900283813477,339.84758619,8.61564846
KAIT2MO,17.560945,16.781256,16.225844,15.683565999999999,17.073299407958984,16.437400817871094,16.15220069885254,16.025299072265625,339.84262825,8.5866169
KAIT2MO,17.95566,17.245728,16.764132,16.133446999999997,17.569700241088867,16.982999801635742,16.72170066833496,16.60059928894043,339.86280472,8.57519568
KAIT2MO,17.26392,16.515136,16.104358,15.514230999999999,16.80470085144043,16.268400192260742,16.006900787353516,15.904500007629395,339.88330821,8.56097099
KAIT2MO,14.517819999999999,13.892655999999999,13.505118,13.065407,14.124099731445312,13.690099716186523,13.564800262451172,13.528900146484375,24.34538743,5.92575642
KAIT2MO,17.204725,16.66168,16.270552,15.795112999999999,16.83639907836914,16.43910026550293,16.286800384521484,16.239500045776367,24.36600956,5.89682854
KAIT2MO,17.85684,17.065672,16.489207999999998,15.918222999999998,17.343700408935547,16.67930030822754,16.401199340820312,16.26460075378418,24.36958647,5.8989581
KAIT2MO,18.00464,16.754312,15.868552,14.944736,17.350799560546875,16.168100357055664,15.544099807739258,15.265700340270996,24.32387924,5.84748937
KAIT2MO,16.042075,15.41956,14.989908,14.565218,15.628399848937988,15.183099746704102,15.010299682617188,14.980799674987793,126.93598241,21.51992159
KAIT2MO,15.70356,15.117247999999998,14.705791999999999,14.320609999999999,15.324899673461914,14.890700340270996,14.759900093078613,14.714300155639648,126.90915394,21.49853082
KAIT2MO,15.106164999999999,14.619632000000001,14.267133999999999,13.920261,14.747400283813477,14.426899909973145,14.31149959564209,14.3125,126.96827235,21.492732
KAIT2MO,16.60096,15.873368000000001,15.377061999999999,14.896391999999999,16.112199783325195,15.555700302124023,15.350199699401855,15.288700103759766,126.92003517,21.45581715
KAIT2MO,16.247065,15.530952000000001,15.068829999999998,14.667176,15.810400009155273,15.26159954071045,15.102999687194824,15.072699546813965,126.87115555,21.45220191
KAIT2MO,14.950905,14.503224,14.180274,13.859639000000001,14.657400131225586,14.366800308227539,14.276900291442871,14.28969955444336,126.90568147,21.52198505
KAIT2MO,17.630709999999997,16.858968,16.370442,15.856224,17.181699752807617,16.518800735473633,16.33180046081543,16.28459930419922,126.93043711,21.49776176
KAIT2MO,16.89173,16.307184,15.885474000000002,15.459253,16.52440071105957,16.079599380493164,15.921199798583984,15.865699768066406,241.85897704,7.99275505
KAIT2MO,16.854415,15.882232000000002,15.277634,14.663775000000001,16.25029945373535,15.472399711608887,15.130999565124512,14.962599754333496,241.83130081,7.97700185
KAIT2MO,16.84831,16.217848,15.79166,15.388393,16.445600509643555,15.97700023651123,15.84220027923584,15.80090045928955,241.84941673,7.97319317
KAIT2MO,17.429555,16.884743999999998,16.495428,16.151037,17.1117000579834,16.6781005859375,16.534299850463867,16.487899780273438,241.85028803,7.97006715
KAIT2MO,15.373624999999999,14.777599999999998,14.398622,14.065198,14.99590015411377,14.575499534606934,14.432600021362305,14.401800155639648,241.77268805,7.95915491
KAIT2MO,17.77149,17.236392,16.824915999999998,16.462757,17.45479965209961,17.01609992980957,16.833999633789062,16.77079963684082,241.80255078,7.95747855
KAIT2MO,17.564365000000002,16.830592000000003,16.405350000000002,15.905756,17.184499740600586,16.624000549316406,16.35919952392578,16.237699508666992,241.83494066,7.94055504
KAIT2MO,16.295495,15.718896,15.331242,14.982023,15.937600135803223,15.52810001373291,15.386699676513672,15.344300270080566,241.79290875,7.931476
KAIT2MO,18.013255,17.486103999999997,16.99331,16.449930000000002,17.706899642944336,17.225299835205078,17.039400100708008,16.96150016784668,241.85311722,7.9419967
KAIT2MO,17.924294999999997,17.241736,16.772388,16.314728,17.542400360107422,17.000600814819336,16.803699493408203,16.720800399780273,241.78096636,7.93847499
KAIT2MO,18.567595,17.690776000000003,17.008028,16.381117,18.017200469970703,17.205799102783203,16.883899688720703,16.757400512695312,163.70114034,61.34016908
KAIT2MO,18.17677,17.083616,16.283282,15.550619,17.51930046081543,16.49519920349121,16.038400650024414,15.845800399780273,163.72655611,61.32950551
KAIT2MO,17.016355,16.188984,15.619650000000002,15.037202,16.51409912109375,15.815699577331543,15.508399963378906,15.392399787902832,163.68622552,61.32041298
KAIT2MO,14.431650000000001,13.80472,13.398358,12.952232,14.051600456237793,13.608099937438965,-999.0,13.363100051879883,163.62089884,61.31073791
KAIT2MO,17.743575,17.03276,16.609288,16.084587999999997,17.29560089111328,16.785400390625,16.54990005493164,16.467500686645508,163.61379498,61.30394071
KAIT2MO,16.147265,15.713712000000001,15.39784,15.016260999999998,15.84939956665039,15.561300277709961,15.4975004196167,15.510600090026855,140.52593249,51.03978085
KAIT2MO,17.261935,16.565248,16.062558,15.569251999999999,16.812999725341797,16.254899978637695,16.018699645996094,15.926199913024902,140.42430869,51.02565193
KAIT2MO,14.203764999999999,13.505312,13.060713999999999,12.617001,13.75160026550293,-999.0,-999.0,13.228300094604492,140.44681483,50.98031594
KAIT2MO,15.21916,14.774128,14.414692,14.064177,14.89900016784668,14.556599617004395,14.440099716186523,14.411800384521484,188.03654354,14.47897053
KAIT2MO,14.430220000000002,13.663775999999999,13.195139999999999,12.728693,13.891799926757812,13.333499908447266,-999.0,13.026200294494629,188.02174515,14.39297958
KAIT2MO,12.62004,11.934832,11.533862000000001,11.179925,11.763500213623047,13.446100234985352,13.180700302124023,11.86139965057373,187.98738618,14.48134384
KAIT2MO,15.657815,14.897552,14.446024,13.932483,15.196599960327148,14.626099586486816,14.40530014038086,14.305999755859375,211.63514106,-5.40070597
KAIT2MO,17.338525,16.86612,16.553530000000002,16.159205,17.033899307250977,16.735599517822266,16.62350082397461,16.604999542236328,211.61225353,-5.45105804
KAIT2MO,15.23823,15.095184,15.002766,14.811060999999999,15.076399803161621,15.128299713134766,15.213299751281738,15.279399871826172,211.62249279,-5.48175451
KAIT2MO,17.686895,16.792416000000003,16.196262,15.64223,17.1919002532959,16.409500122070312,16.117799758911133,15.998200416564941,211.61748826,-5.41422924
KAIT2MO,17.696475,16.40288,15.492102000000001,14.431623,16.998899459838867,15.787400245666504,15.065400123596191,14.725600242614746,211.58979091,-5.42872318
KAIT2MO,15.496374999999999,14.6796,14.133162,13.521153000000002,15.060500144958496,14.369600296020508,14.083700180053711,13.94629955291748,263.84920343,60.8783025
KAIT2MO,17.50822,16.918376000000002,16.533994,16.083344000000004,17.21820068359375,16.77120018005371,16.58370018005371,16.526599884033203,263.8914804,60.86356371
KAIT2MO,16.32915,15.790519999999999,15.412684,14.966407000000002,16.05419921875,15.643099784851074,15.482600212097168,15.439399719238281,263.98803453,60.85890259
KAIT2MO,18.120055,16.957144,16.117700000000003,15.303799999999999,17.514699935913086,16.388900756835938,15.86299991607666,15.624899864196777,263.88973619,60.84020989
KAIT2MO,18.37664,18.009311999999998,17.67239,17.293114,18.194700241088867,17.892099380493164,17.778200149536133,17.75550079345703,263.80888851,60.83674824
KAIT2MO,15.76442,15.103936000000001,14.664466000000001,14.236134000000002,15.38290023803711,14.876399993896484,14.697400093078613,14.64330005645752,263.8339812,60.83566198
KAIT2MO,18.714399999999998,17.69012,17.030168,16.447620999999998,18.13719940185547,17.295400619506836,16.96339988708496,16.817399978637695,263.8039768,60.82382341
KAIT2MO,17.38472,16.353376,15.604058,14.922312,16.82379913330078,15.844799995422363,15.451600074768066,15.275699615478516,263.81675858,60.80568781
KAIT2MO,15.576649999999999,15.12632,14.804212000000001,14.447394,15.282500267028809,14.977499961853027,14.877599716186523,14.855199813842773,263.83499343,60.79358351
KAIT2MO,16.389304999999997,15.800344,15.404738,15.008645000000001,16.029300689697266,15.59630012512207,15.464900016784668,15.426199913024902,263.8359062,60.79135098
KAIT2MO,18.520225,17.88888,17.414822,17.112764,18.11210060119629,17.610700607299805,17.429399490356445,17.394500732421875,263.87390875,60.78989998
KAIT2MO,17.838795,17.244536,16.817784,16.409344,17.5132999420166,17.0762996673584,16.889299392700195,16.83769989013672,263.80379939,60.78732372
KAIT2MO,18.453545000000002,17.815136000000003,17.324876,16.863546,18.057899475097656,17.545400619506836,17.34910011291504,17.271499633789062,227.88057146,13.52557131
KAIT2MO,15.686414999999998,15.067432,14.66042,14.293778000000001,15.300299644470215,14.890700340270996,14.743000030517578,14.706299781799316,227.84309097,13.50590785
KAIT2MO,15.993905000000002,15.369624000000002,14.956792,14.516225,15.605400085449219,15.15779972076416,14.986599922180176,14.929100036621094,227.86456308,13.49689765
KAIT2MO,17.38407,16.449856,15.818494000000001,15.217669999999998,16.803600311279297,16.046100616455078,15.744199752807617,15.593799591064453,227.87157688,13.475832
KAIT2MO,13.152205,12.510264,12.136187999999999,11.724701,-999.0,-999.0,-999.0,-999.0,227.86265203,13.47040831
KAIT2MO,14.191585,13.574368,13.171171999999999,12.775602999999998,13.788800239562988,13.430299758911133,-999.0,13.170900344848633,22.89666861,14.23312276
KAIT2MO,18.545425,17.313640000000003,16.42949,15.606443,17.874099731445312,16.74449920654297,16.1742000579834,15.925000190734863,22.85231017,14.3215021
KAIT2MO,18.59984,17.808672,17.286612,16.876721,18.108699798583984,17.506099700927734,17.25819969177246,17.153600692749023,22.87310361,14.31533882
KAIT2MO,18.481105,17.786184,17.378296,16.756013999999997,18.058500289916992,17.550600051879883,17.36549949645996,17.311899185180664,22.86575009,14.3100637
KAIT2MO,17.808645,17.223216,16.829614,16.504149,17.38479995727539,17.03179931640625,16.91010093688965,16.87540054321289,22.84982133,14.30856345
KAIT2MO,16.13282,15.507655999999999,15.082597999999999,14.611931,15.741800308227539,15.272899627685547,15.102299690246582,15.050200462341309,38.52696697,21.00345806
KAIT2MO,17.219145,16.545416,16.099838,15.632826000000001,16.799299240112305,16.303199768066406,16.1200008392334,16.056100845336914,38.47380296,20.94830654
KAIT2MO,16.480805,15.803544000000002,15.369094,14.903917,16.045700073242188,15.547800064086914,15.371399879455566,15.299500465393066,38.51866584,20.94299604
KAIT2MO,15.60799,14.984592,14.57742,14.096987,15.212200164794922,14.760000228881836,14.581700325012207,14.527299880981445,38.51103156,20.94120329
KAIT2MO,18.417105,17.545583999999998,16.868656,15.979332,17.9419002532959,17.1560001373291,16.56399917602539,16.259300231933594,38.4969062,21.00347525
KAIT2MO,18.50002,17.804216,17.322194000000003,16.745818,18.114200592041016,17.48819923400879,17.22480010986328,17.09749984741211,38.5340666,20.96423028
KAIT2MO,18.25444,17.427952,16.934628,16.442357,17.745100021362305,17.15060043334961,16.904300689697266,16.79599952697754,20.70381996,33.51762109
KAIT2MO,18.049415000000003,17.430432,17.10315,16.735324,17.73740005493164,17.33639907836914,17.19099998474121,17.167600631713867,20.67927182,33.51289106
KAIT2MO,18.09415,17.378919999999997,16.922458000000002,16.429581,17.701000213623047,17.18239974975586,16.980600357055664,16.91119956970215,20.67687012,33.50477039
KAIT2MO,16.65142,15.990936000000001,15.597428,15.249009000000001,16.217100143432617,15.750900268554688,15.597900390625,15.55780029296875,20.73454489,33.49119301
KAIT2MO,14.374574999999998,13.84036,13.517088,13.108044,14.023300170898438,13.641500473022461,13.537500381469727,13.508700370788574,20.73942961,33.48827094
KAIT2MO,14.705255,14.001503999999999,13.559528,13.123071000000001,14.244600296020508,13.72599983215332,13.560600280761719,13.493800163269043,20.75793293,33.48410419
KAIT2MO,17.61938,16.937704,16.437434,16.007707,17.17490005493164,16.603599548339844,16.37380027770996,16.29640007019043,20.75921772,33.47382706
KAIT2MO,17.64516,16.670328,15.966206000000001,15.382291999999998,17.072500228881836,16.174800872802734,15.842599868774414,15.699600219726562,20.77957768,33.43913621
KAIT2MO,15.20647,14.660775999999998,14.178566,13.814253,14.827099800109863,14.385600090026855,14.235899925231934,14.204099655151367,146.07338913,-21.22675449
KAIT2MO,16.17546,15.359568,14.677152,14.189069000000002,15.67590045928955,14.920100212097168,14.663999557495117,14.543000221252441,146.05947648,-21.23936328
KAIT2MO,16.074319999999997,15.537455999999999,15.051813999999998,14.699309,15.706700325012207,15.27239990234375,15.101699829101562,15.069999694824219,146.05222665,-21.26715293
KAIT2MO,15.05173,14.643784000000002,14.224722,13.876771,14.76930046081543,14.434399604797363,14.342599868774414,14.332599639892578,146.05768327,-21.28740932
KAIT2MO,15.83523,14.632584,13.603162000000001,12.42395,15.142800331115723,13.954500198364258,-999.0,-999.0,146.08307733,-21.28834222
KAIT2MO,15.207855,14.645384,14.16069,13.762001,14.820099830627441,14.341099739074707,14.163900375366211,14.128899574279785,146.08391355,-21.29463228
KAIT2MO,16.161435,15.729648000000001,15.340675999999998,15.009100000000002,15.848400115966797,15.521200180053711,15.387399673461914,15.370400428771973,146.08017226,-21.29524319
KAIT2MO,17.44906,16.597848,15.895392,15.297172999999999,16.926300048828125,16.108400344848633,15.770000457763672,15.64680004119873,146.08930001,-21.29699594
KAIT2MO,17.768165,17.105031999999998,16.612938,16.28547,17.347200393676758,16.837299346923828,16.652599334716797,16.621000289916992,146.09333143,-21.3033828
KAIT2MO,16.164225,15.70948,15.28028,14.882365,15.828700065612793,15.461700439453125,15.319999694824219,15.306099891662598,146.09514246,-21.30954417
KAIT2MO,16.637915,15.754032,15.033508,14.403837000000001,16.10569953918457,15.269800186157227,14.879899978637695,14.703200340270996,146.11631228,-21.31697486
KAIT2MO,17.712515000000003,16.969911999999997,16.495573999999998,16.081008,17.281999588012695,16.728599548339844,16.527099609375,16.451000213623047,37.88042212,39.43190361
KAIT2MO,18.422885,17.788008,17.403869999999998,17.016799000000002,18.037900924682617,17.617900848388672,17.484600067138672,17.44029998779297,37.91141666,39.42685401
KAIT2MO,16.30557,15.636256,15.24149,14.837617,15.921099662780762,15.449299812316895,15.311100006103516,15.277400016784668,37.86717057,39.42497845
KAIT2MO,18.211245,17.590495999999998,17.24908,16.905394,17.8617000579834,17.442399978637695,17.29159927368164,17.225400924682617,37.93398551,39.42441895
KAIT2MO,17.423265,16.989712,16.670088,16.285211999999998,17.15329933166504,16.86870002746582,16.76059913635254,16.733200073242188,37.89009062,39.4237862
KAIT2MO,17.726049999999997,17.31104,17.064314,16.677702000000004,17.489200592041016,17.26140022277832,17.207399368286133,17.236299514770508,37.85342891,39.42126873
KAIT2MO,17.947699999999998,17.082359999999998,16.560426,16.049034999999996,17.454299926757812,16.779399871826172,16.507200241088867,16.393199920654297,37.85072696,39.41920549
KAIT2MO,17.046545,16.584736,16.26784,15.936611,16.76689910888672,16.463600158691406,16.364900588989258,16.35890007019043,37.86823131,39.40839371
KAIT2MO,17.092645,16.507216,16.093915999999997,15.678386000000001,16.704099655151367,16.271299362182617,16.11280059814453,16.046100616455078,37.95415889,39.40830356
KAIT2MO,14.541315,14.045951999999998,13.716584,13.367408,14.221599578857422,13.900899887084961,13.840399742126465,13.79259967803955,37.90790823,39.40476662
KAIT2MO,15.062510000000001,14.361407999999999,13.922341999999999,13.46998,14.647899627685547,14.131999969482422,13.95479965209961,13.886699676513672,37.89989827,39.40409911
KAIT2MO,16.341955,15.832464,15.477258,15.062778,16.033199310302734,15.672499656677246,15.536399841308594,15.501199722290039,37.87898001,39.40157493
KAIT2MO,17.591885,16.603807999999997,15.899206,15.281054,17.015300750732422,16.109399795532227,15.768199920654297,15.595999717712402,37.9402425,39.39929085
KAIT2MO,17.146884999999997,16.688608000000002,16.36246,15.943939000000002,16.918500900268555,16.574600219726562,16.47960090637207,16.45549964904785,37.96286397,39.39436315
KAIT2MO,17.725995,16.884496,16.321215999999996,15.767447,17.191299438476562,16.5049991607666,16.255300521850586,16.15690040588379,37.90605013,39.39349514
KAIT2MO,14.22163,13.584104,13.166102,12.707063999999999,13.816800117492676,-999.0,-999.0,13.119400024414062,37.9717377,39.37708151
KAIT2MO,16.4222,15.821760000000001,15.45763,15.059854999999999,16.047199249267578,15.641599655151367,15.498600006103516,15.460100173950195,37.85860428,39.37553539
KAIT2MO,17.99528,17.437224,17.05587,16.528826,17.63409996032715,17.23259925842285,17.10099983215332,17.04560089111328,37.93977973,39.3792458
KAIT2MO,16.70909,16.315271999999997,16.004592,15.574953,16.398399353027344,16.139799118041992,16.039100646972656,15.980999946594238,37.9548859,39.36576943
KAIT2MO,17.679225000000002,16.87128,16.369248000000002,15.868231,17.169700622558594,16.55900001525879,16.31279945373535,16.193599700927734,37.90598339,39.36502819
KAIT2MO,14.995635,14.493208,14.159832000000002,13.793261,14.660499572753906,14.325599670410156,14.225000381469727,14.21090030670166,37.91223071,39.36290167
KAIT2MO,18.55147,18.005776,17.56859,17.121994,18.19420051574707,17.772600173950195,17.6028995513916,17.537900924682617,37.9191155,39.36306726
KAIT2MO,13.802565,13.174752000000002,12.792746000000001,12.388694000000001,-999.0,-999.0,-999.0,-999.0,37.87069705,39.35565542
KAIT2MO,18.625995,17.784496,17.066446,16.51539,18.082399368286133,17.261499404907227,16.937299728393555,16.724899291992188,37.94476209,39.35457303
KAIT2MO,17.749185,17.273248,16.892056,16.395015,17.471200942993164,17.07819938659668,16.9419002532959,16.905899047851562,37.91663266,39.35387095
KAIT2MO,15.36207,14.427856,13.834014,13.271195000000002,14.840999603271484,14.071499824523926,13.794300079345703,13.669699668884277,37.85458766,39.34801782
KAIT2MO,14.8363,13.75904,13.144068,12.536775,14.199700355529785,-999.0,-999.0,-999.0,37.94529867,39.3469266
KAIT2MO,17.893250000000002,17.231,16.791466,16.236251999999997,17.50309944152832,16.9906005859375,16.80769920349121,16.725500106811523,37.91728185,39.34495912
KAIT2MO,16.57901,15.789608,15.312636,14.780182000000002,16.114299774169922,15.519599914550781,15.281299591064453,15.179200172424316,37.877515,39.3391959
KAIT2MO,14.957880000000001,14.364504,13.984683999999998,13.554519,14.56719970703125,14.157899856567383,14.005499839782715,13.981599807739258,269.42322783,27.79115672
KAIT2MO,16.794400000000003,16.12332,15.701288,15.198742,16.382299423217773,15.87600040435791,15.64739990234375,15.545599937438965,269.44935314,27.88541047
KAIT2MO,16.91762,16.363096,16.012824,15.627023,16.549999237060547,16.18160057067871,16.052200317382812,16.021499633789062,269.37822497,27.88318147
KAIT2MO,17.851955,17.519064,17.274376,16.995444000000003,17.576499938964844,17.41390037536621,17.3789005279541,17.40369987487793,269.39117819,27.87024248
KAIT2MO,14.696784999999998,13.832327999999999,13.296356,12.786951,14.134400367736816,13.833399772644043,-999.0,13.137100219726562,269.42450708,27.86938845
KAIT2MO,17.787619999999997,17.233096,16.929723999999997,16.536296,17.414600372314453,17.084400177001953,16.941600799560547,16.91119956970215,269.39825618,27.8654724
KAIT2MO,18.45119,17.757151999999998,17.23955,16.744132999999998,18.031299591064453,17.417600631713867,17.189599990844727,17.099599838256836,269.41109321,27.85802688
KAIT2MO,15.28071,14.332368,13.761463999999998,13.179223,14.685199737548828,13.96150016784668,13.633999824523926,13.498800277709961,269.4169787,27.85182026
KAIT2MO,16.557895,16.016616,15.651816000000002,15.24175,16.186199188232422,15.809399604797363,15.67140007019043,15.639800071716309,269.41307399,27.84827057
KAIT2MO,17.723955,17.214464,16.934298000000002,16.473981,17.364599227905273,17.014400482177734,16.89189910888672,16.872499465942383,269.36845424,27.83943388
KAIT2MO,18.31797,17.507375999999997,17.110304,16.664344000000003,17.688899993896484,17.242399215698242,17.095399856567383,17.05500030517578,269.39100395,27.8567248
KAIT2MO,18.15494,17.769952,17.438956,17.044051,17.87019920349121,17.590299606323242,17.470600128173828,17.4512996673584,269.36263237,27.83414478
KAIT2MO,14.12937,13.354095999999998,12.872946,12.376399,13.619199752807617,-999.0,-999.0,-999.0,269.43516581,27.83145607
KAIT2MO,16.062345,15.494576,15.129754000000002,14.723785000000001,15.661499977111816,15.28380012512207,15.14780044555664,15.125699996948242,269.46211772,27.83170623
KAIT2MO,16.756485,16.262888,15.955158,15.569303000000001,16.408300399780273,16.11009979248047,16.014699935913086,16.009199142456055,269.45833317,27.82565371
KAIT2MO,17.880215,17.155272,16.73035,16.334477,17.424699783325195,16.879100799560547,16.6919002532959,16.630199432373047,269.45050695,27.82380658
KAIT2MO,17.47664,16.579512,15.972006,15.328529999999999,16.89889907836914,16.156999588012695,15.845199584960938,15.701299667358398,269.36500274,27.82288744
KAIT2MO,17.541685,16.800848000000002,16.347210000000004,15.802245000000001,17.04490089416504,16.505599975585938,16.279699325561523,16.19029998779297,269.43690196,27.82000986
KAIT2MO,17.55023,16.877384,16.437466,15.990001,17.054000854492188,16.602100372314453,16.426700592041016,16.363000869750977,269.45181805,27.81727817
KAIT2MO,17.656754999999997,17.041304,16.665374,16.207358,17.244600296020508,16.860300064086914,16.710399627685547,16.67609977722168,269.397208,27.81580852
KAIT2MO,18.24367,17.450736,16.858262,16.319335000000002,17.76889991760254,17.079700469970703,16.807899475097656,16.707000732421875,269.45882375,27.81438078
KAIT2MO,17.395375,16.7552,16.340854,15.906260000000001,16.939699172973633,16.480300903320312,16.308500289916992,16.26259994506836,269.43497873,27.8130564
KAIT2MO,17.91661,17.445088000000002,17.086568,16.707995,17.586700439453125,17.273399353027344,17.15290069580078,17.131999969482422,269.45731125,27.80638938
KAIT2MO,16.067935,15.724447999999999,15.489694,15.212527999999999,15.788100242614746,15.638099670410156,15.628000259399414,15.672599792480469,269.39274331,27.80429966
KAIT2MO,17.953075,17.33056,16.897156000000003,16.366455000000002,17.601999282836914,17.148399353027344,16.930099487304688,16.779699325561523,269.46140852,27.80195736
KAIT2MO,14.90553,14.391624,14.038133999999998,13.642925,14.547900199890137,14.200400352478027,14.099599838256836,14.069499969482422,269.4112524,27.79998582
KAIT2MO,17.62006,17.122048,16.725048,16.249057,17.30389976501465,16.88290023803711,16.719200134277344,16.663700103759766,269.41600488,27.80021883
