survey,SNLS-g,SNLS-r,SNLS-i,SNLS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
SNLS,18.97842,18.638097,18.511627999999998,18.482313,19.013900756835938,18.619800567626953,18.507600784301758,18.497499465942383,36.03267183244294,-4.332819351088494
SNLS,18.274060000000002,17.254210999999998,16.809953,16.609489,18.325700759887695,17.279600143432617,16.83139991760254,16.647199630737305,36.41874064703549,-4.330112008177617
SNLS,16.846281,16.544795,16.454317,16.447768,16.868499755859375,16.568899154663086,16.46470069885254,16.456199645996094,36.06693171614312,-4.314523793424924
SNLS,18.247637,17.945636999999998,17.848964000000002,17.831432,18.236400604248047,17.942800521850586,17.850900650024414,17.859100341796875,36.69662518125915,-4.314987257596841
SNLS,18.981106,17.992881,17.587863,17.38539,19.038700103759766,18.030000686645508,17.617700576782227,17.44420051574707,36.95627507131589,-4.312514383696192
SNLS,18.341309,17.735446,17.501908,17.383795000000003,18.37350082397461,17.75629997253418,17.51689910888672,17.419700622558594,36.96766895231749,-4.295841559324629
SNLS,18.793445000000002,18.269728,18.044347,17.94955,18.801700592041016,18.318599700927734,18.09819984436035,18.041400909423828,36.30830266646377,-4.296280805864782
SNLS,17.665564,16.796878,16.475429000000002,16.3398,17.69729995727539,16.84040069580078,16.51650047302246,16.375600814819336,36.10271443859738,-4.291024976178232
SNLS,18.342848999999998,17.743534,17.516624,17.409936,18.34709930419922,17.76799964904785,17.528799057006836,17.460599899291992,36.79273863889415,-4.29180361589593
SNLS,16.962717,16.517804,16.376882000000002,16.340615,16.97010040283203,16.538000106811523,16.388599395751953,16.35219955444336,36.6449102623475,-4.282588141247587
SNLS,18.025063,17.401969,17.153934,17.048852,18.029199600219727,17.428300857543945,17.172000885009766,17.08919906616211,36.589027230106794,-4.283185562778425
SNLS,17.91882,17.025528,16.658467,16.478227,17.960399627685547,17.053800582885742,16.678600311279297,16.524599075317383,36.81164538671855,-4.2742607500307495
SNLS,18.051354999999997,17.745791,17.64896,17.629596,18.059900283813477,17.76799964904785,17.66200065612793,17.641700744628906,36.73558618643059,-4.268433590557065
SNLS,17.655876,16.85941,16.550561,16.390957,17.659000396728516,16.886499404907227,16.568599700927734,16.432199478149414,36.95467484542969,-4.265540844443511
SNLS,17.777548,16.938212,16.612389,16.452588000000002,17.80699920654297,16.958200454711914,16.628400802612305,16.494800567626953,36.4016961631069,-4.264193758078256
SNLS,18.042410999999998,17.334158,17.062919,16.945625,18.07029914855957,17.359100341796875,17.08799934387207,16.97170066833496,36.5694733582713,-4.259309756263364
SNLS,18.454344,18.231425,18.166415,18.146557,18.44420051574707,18.236900329589844,18.1742000579834,18.187700271606445,36.40698279993379,-4.254739150892109
SNLS,18.555215,17.627167,17.279748,17.119429999999998,18.585599899291992,17.664100646972656,17.30430030822754,17.14859962463379,36.818462751729726,-4.2241655991042455
SNLS,18.488295,18.031798000000002,17.873732999999998,17.809975,18.489599227905273,18.052400588989258,17.885700225830078,17.843000411987305,36.0616927753428,-4.214466324784874
SNLS,18.41341,18.06296,17.919593,17.865634,18.40169906616211,18.08169937133789,17.92770004272461,17.891000747680664,36.80767425058942,-4.211209098958326
SNLS,17.449818,16.961848,16.792384,16.726194,17.46150016784668,16.97599983215332,16.794599533081055,16.749799728393555,36.54155057799904,-4.208188102688199
SNLS,18.273911,17.93425,17.81788,17.781129999999997,18.276899337768555,17.94420051574707,17.81570053100586,17.784299850463867,36.156135216888806,-4.209421034731133
SNLS,17.376898,16.648931,16.384404,16.261260999999998,17.40169906616211,16.666099548339844,16.401500701904297,16.291400909423828,36.137880447414126,-4.203743071781696
SNLS,18.377948999999997,18.004512,17.860542000000002,17.804429000000003,18.377599716186523,18.021900177001953,17.86870002746582,17.835899353027344,36.95228985055096,-4.204300003823236
SNLS,17.91756,17.649942000000003,17.567111999999998,17.554729000000002,17.91119956970215,17.656299591064453,17.559600830078125,17.56329917907715,36.04225737411019,-4.20204684828496
SNLS,17.096775,16.868592,16.804554,16.794481,17.09749984741211,16.85759925842285,16.802499771118164,16.8174991607666,36.117774059707685,-4.193409381020022
SNLS,17.510274,17.042392,16.876468,16.816453,17.513700485229492,17.05929946899414,16.89150047302246,16.838899612426758,36.82591382106058,-4.19103793257922
SNLS,18.747048,18.241292,18.050624,17.972372,18.736000061035156,18.25200080871582,18.064800262451172,18.007299423217773,36.447150530504665,-4.192276828883735
SNLS,18.831670000000003,18.522005,18.41965,18.388941,18.81439971923828,18.534700393676758,18.418899536132812,18.388500213623047,36.12027627508433,-4.18920237945488
SNLS,17.540905,16.899565,16.696381,16.611039,17.536300659179688,16.917999267578125,16.69219970703125,16.635400772094727,36.41568235322541,-4.184300394457643
SNLS,17.821151999999998,17.269929,17.055579,16.967311,17.823699951171875,17.28510093688965,17.068199157714844,17.00279998779297,36.79976698591303,-4.179560613494985
SNLS,18.365602,17.769921,17.52496,17.411886,18.376100540161133,17.804100036621094,17.524700164794922,17.435199737548828,36.42228723336363,-4.178145227003615
SNLS,18.163682,17.519673,17.284766,17.181746,18.173900604248047,17.535999298095703,17.28849983215332,17.217500686645508,36.3750254513202,-4.174880105716557
SNLS,18.526352,18.242773,18.154411,18.134851,18.538000106811523,18.236400604248047,18.151100158691406,18.1564998626709,36.22125396496985,-4.169011572623903
SNLS,18.878735,18.000979,17.647626000000002,17.4785,18.924400329589844,18.038700103759766,17.66900062561035,17.507099151611328,36.5499495612678,-4.164570912819116
SNLS,17.638261,17.116128,16.927725,16.844620000000003,17.64080047607422,17.13409996032715,16.93440055847168,16.88050079345703,36.96598882619256,-4.1589617805535735
SNLS,17.810356,16.91169,16.545924,16.363851,17.853300094604492,16.949399948120117,16.572099685668945,16.40019989013672,36.1701782180519,-4.158320174623333
SNLS,17.225626000000002,16.895551,16.771269,16.732722,17.2185001373291,16.910999298095703,16.78339958190918,16.741199493408203,36.37528301143683,-4.155257343403116
SNLS,18.805246,18.442338,18.324579999999997,18.287197,18.79450035095215,18.4685001373291,18.33099937438965,18.31719970703125,36.499379032671094,-4.151794874482796
SNLS,18.891329000000002,18.608293,18.51624,18.497653,18.91320037841797,18.60849952697754,18.538799285888672,18.474000930786133,36.867787363063,-4.151569909560217
SNLS,17.277376999999998,16.995382,16.905312,16.881061,17.264999389648438,17.0039005279541,16.910400390625,16.89780044555664,36.249551114996976,-4.146612038900843
SNLS,17.425434,16.767301,16.522053,16.412126,17.43910026550293,16.795400619506836,16.54170036315918,16.444299697875977,36.773394441840786,-4.144334849479308
SNLS,18.359714999999998,17.889004999999997,17.679692000000003,17.577072,18.3700008392334,17.913299560546875,17.688800811767578,17.62529945373535,36.942220384992886,-4.1423922374462565
SNLS,17.695482000000002,16.874422,16.555998000000002,16.401452,17.695899963378906,16.904800415039062,16.57740020751953,16.440099716186523,36.29515281271203,-4.130768308718298
SNLS,18.903909,18.314188,18.093823999999998,17.987728,18.88990020751953,18.34600067138672,18.110000610351562,18.02440071105957,36.98177033995545,-4.130821067911085
SNLS,18.067736,17.522329,17.307554,17.206948,18.067699432373047,17.54560089111328,17.3218994140625,17.244800567626953,36.969637414571345,-4.12775573858852
SNLS,18.83428,18.375292,18.196796,18.119555,18.834999084472656,18.39389991760254,18.216999053955078,18.166099548339844,36.193460868750314,-4.1267481710166685
SNLS,18.031508,17.093666,16.705407,16.518179999999997,18.05500030517578,17.135799407958984,16.726999282836914,16.558900833129883,36.441773428561746,-4.121448489842475
SNLS,18.722469,18.310367000000003,18.155528,18.097996,18.739999771118164,18.333499908447266,18.16950035095215,18.121400833129883,36.88905068106527,-4.118267055936196
SNLS,18.592334,18.083419,17.87208,17.78312,18.5939998626709,18.114500045776367,17.881099700927734,17.823299407958984,36.78878934782269,-4.102752404654112
SNLS,17.510556,16.847526000000002,16.594665,16.471601,17.542200088500977,16.88520050048828,16.616300582885742,16.50189971923828,36.01043656344764,-4.096995341758327
SNLS,18.388571,17.415874,16.944814,16.707993,18.43160057067871,17.444700241088867,16.975099563598633,16.75149917602539,36.16778419491114,-4.093481011368789
SNLS,18.558087,18.138921,17.990029999999997,17.937182,18.549999237060547,18.150400161743164,18.016000747680664,17.97480010986328,36.88927536766829,-4.086169118202143
SNLS,18.069291,17.489749,17.261331,17.161299,18.081100463867188,17.51020050048828,17.280000686645508,17.19849967956543,36.85902280933897,-4.068502047179511
SNLS,18.842767000000002,18.537098,18.433414000000003,18.398478,18.88319969177246,18.525400161743164,18.418699264526367,18.447900772094727,36.25877003559166,-4.058025137442858
SNLS,17.488359,17.143701,17.035045999999998,17.002614,17.502199172973633,17.167400360107422,17.042800903320312,17.016799926757812,36.03874563374725,-4.05109702589187
SNLS,17.84202,17.150423,16.868103,16.728074,17.868000030517578,17.181499481201172,16.888700485229492,16.766199111938477,36.90042770131883,-4.045811679408924
SNLS,18.172173,17.998936999999998,17.971843,17.880491,18.36039924621582,18.23240089416504,18.228500366210938,18.027599334716797,36.91901117054941,-4.04754985721795
SNLS,18.331667000000003,18.086654,18.012938000000002,18.001583,18.328399658203125,18.10569953918457,17.999000549316406,18.03660011291504,36.546242602734544,-4.047796860470582
SNLS,18.66005,18.194573000000002,18.0298,17.966023999999997,18.672500610351562,18.191699981689453,18.045799255371094,17.994300842285156,36.88418458898314,-4.047504858126092
SNLS,18.803131,17.796713,17.399785,17.214931,18.829200744628906,17.826200485229492,17.42180061340332,17.248600006103516,36.30902005656039,-4.0365715580063135
SNLS,18.130457,17.751618,17.618997,17.578522,18.141399383544922,17.76959991455078,17.631500244140625,17.60930061340332,36.6919048163171,-4.028978784473146
SNLS,18.99268,18.537289,18.339248,18.248165,19.016300201416016,18.551700592041016,18.33650016784668,18.302099227905273,36.118041376866344,-4.029590194482407
SNLS,17.260761,16.45116,16.172636999999998,16.039224,17.282699584960938,16.489500045776367,16.192800521850586,16.082399368286133,36.01090076322524,-4.018395175567781
SNLS,18.113844,17.559238,17.354223,17.270096,18.12470054626465,17.583499908447266,17.371200561523438,17.30739974975586,36.69897255422497,-4.012597612566373
SNLS,17.31922,16.752194,16.577522000000002,16.503214,17.33169937133789,16.78019905090332,16.591699600219727,16.529600143432617,36.19178928429139,-4.000743333511922
SNLS,18.545639,17.592994,17.213326000000002,17.035063,18.61210060119629,17.647600173950195,17.258800506591797,17.080299377441406,36.832842698568705,-3.998881892776207
SNLS,18.761648,18.395392,18.273502,18.246542,18.771799087524414,18.427799224853516,18.28809928894043,18.276599884033203,36.78920109790983,-3.997929357090101
SNLS,16.49129,16.053001000000002,15.908373000000001,15.858378,16.500200271606445,16.070499420166016,15.920700073242188,15.887200355529785,36.80542985832915,-4.041364965100392
SNLS,16.760019,16.336532000000002,16.204769,16.165860000000002,16.75749969482422,16.35460090637207,16.2189998626709,16.190000534057617,36.76086301089883,-4.082963699916257
SNLS,16.710022,15.992761999999999,15.730354,15.609287,16.730499267578125,16.02440071105957,15.752699851989746,15.644000053405762,36.711532803610666,-4.117287116825039
SNLS,17.363791,16.400263,15.973164,15.764976999999998,17.395700454711914,16.447900772094727,16.006000518798828,15.805500030517578,36.50794973148223,-4.119572643480627
SNLS,16.653213,16.332752,16.223620999999998,16.191666,16.65730094909668,16.34910011291504,16.226299285888672,16.213300704956055,36.39953461360662,-4.0206629266600356
SNLS,16.882386999999998,16.413565,16.248254,16.183568,16.888999938964844,16.43160057067871,16.249399185180664,16.196199417114258,36.27415537795378,-4.1600475854589645
SNLS,16.45575,16.160982999999998,16.087488,16.075269,16.45989990234375,16.177499771118164,16.08639907836914,16.09280014038086,36.21128867743121,-4.0392992800508525
SNLS,16.695026000000002,16.159335000000002,15.970320999999998,15.890272,16.710100173950195,16.191099166870117,15.982099533081055,15.926199913024902,36.065264180643325,-4.038000960983823
SNLS,18.449977,17.551263,17.184664,17.005701000000002,18.483600616455078,17.580400466918945,17.213600158691406,17.04319953918457,36.011676899180266,-4.16882479370657
SNLS,16.54283,16.122725,16.004725,15.959931,16.549800872802734,16.127599716186523,16.006500244140625,16.005599975585938,36.97251004185231,-4.32891730694566
SNLS,16.914957,16.455629000000002,16.311488,16.248484,16.91349983215332,16.46489906311035,16.30470085144043,16.276500701904297,36.93314321641667,-4.346651224739032
SNLS,16.906112,16.510625,16.377407,16.342032,16.908300399780273,16.52739906311035,16.385400772094727,16.358800888061523,36.69037383701063,-4.442702526858247
SNLS,17.298883,16.403766,16.049670000000003,15.887979999999999,17.339099884033203,16.43160057067871,16.07029914855957,15.9266996383667,36.67567502526537,-4.453096427115423
SNLS,16.961396,16.081047,15.719401999999999,15.531611999999999,16.990100860595703,16.11750030517578,15.741499900817871,15.575200080871582,36.50642066389216,-4.2590483433201705
SNLS,16.896286,16.027343,15.7248,15.592704000000001,16.92919921875,16.056699752807617,15.74429988861084,15.620699882507324,36.452175725296826,-4.349004986876458
SNLS,17.050834,16.472032000000002,16.231809,16.140165,17.067699432373047,16.481700897216797,16.255300521850586,16.149900436401367,36.353091499276914,-4.441613470038597
SNLS,16.819668,16.46066,16.330413,16.291204999999998,16.814899444580078,16.479000091552734,16.33839988708496,16.30389976501465,36.299725767349216,-4.335922918339298
SNLS,17.155269,16.491164,16.203856,16.069742,17.16830062866211,16.512300491333008,16.2189998626709,16.100500106811523,36.287590885518455,-4.4519920558793125
SNLS,17.232416,16.465076999999997,16.167531,16.036288,17.2450008392334,16.483999252319336,16.18470001220703,16.058799743652344,36.325560124601054,-4.480827780125892
SNLS,17.036482,16.510788,16.367938,16.303973000000003,17.039499282836914,16.527099609375,16.365999221801758,16.3356990814209,36.90330298331066,-4.671958287893911
SNLS,17.316635,16.448203,16.055909,15.858841,17.35110092163086,16.470300674438477,16.08609962463379,15.906000137329102,36.78876396280874,-4.6318068155702194
SNLS,16.81404,16.441845,16.285216000000002,16.215163,16.813899993896484,16.441200256347656,16.293699264526367,16.234800338745117,36.823076555672856,-4.562536702725424
SNLS,16.734992000000002,16.187438,16.018482000000002,15.947888,16.744400024414062,16.207799911499023,16.025299072265625,15.972200393676758,36.78620412043323,-4.506023211555067
SNLS,16.907579000000002,16.482032,16.340381,16.297406,16.912700653076172,16.494699478149414,16.35260009765625,16.317899703979492,36.67355200221316,-4.511854093208372
SNLS,17.577405,16.879766,16.58437,16.443404,17.596599578857422,16.896499633789062,16.60610008239746,16.483299255371094,36.66357696543155,-4.729755291824151
SNLS,16.702666,16.26762,16.145869,16.111923,16.702499389648438,16.277000427246094,16.152999877929688,16.128400802612305,36.60558374449459,-4.688937823814024
SNLS,16.755623,16.090622,15.829937,15.71194,16.78380012512207,16.109899520874023,15.85260009765625,15.74489974975586,36.527749721448835,-4.700369681944683
SNLS,16.57708,15.898725,15.583765,15.434748999999998,16.612199783325195,15.928000450134277,15.63029956817627,15.484100341796875,36.52227831094315,-4.513926798583051
SNLS,16.796251,16.321842999999998,16.156548,16.09494,16.80299949645996,16.341800689697266,16.162900924682617,16.11709976196289,36.32957262344107,-4.674807878512746
SNLS,16.513126,16.062006,15.906019,15.848453,16.51759910583496,16.08139991760254,15.916399955749512,15.87090015411377,36.13214583379469,-4.636457587268326
SNLS,17.042089999999998,16.025862,15.571082,15.349703,17.08209991455078,16.06920051574707,15.610799789428711,15.397000312805176,36.125150006362574,-4.629982038230837
SNLS,16.500549,16.038270999999998,15.869086,15.796555999999999,16.512500762939453,16.04960060119629,15.872300148010254,15.829899787902832,36.93553428825872,-4.86016050554298
SNLS,16.772478,16.260754000000002,16.067155,15.979998000000002,16.77899932861328,16.274799346923828,16.078699111938477,16.017799377441406,36.842559380307165,-4.829362692650587
SNLS,16.688855,16.042562,15.806923000000001,15.701017000000002,16.70680046081543,16.056900024414062,15.81879997253418,15.730600357055664,36.75984027890631,-4.960845370723748
SNLS,16.959175,15.993379999999998,15.603679999999999,15.411866,17.00429916381836,16.028099060058594,15.624099731445312,15.450799942016602,36.47669764546105,-4.9818208864990075
SNLS,16.315179,15.962132999999998,15.843314999999999,15.806667000000001,16.312599182128906,15.962900161743164,15.841300010681152,15.823399543762207,36.54163161742511,-4.958642502405724
SNLS,16.645448000000002,16.202986,16.033691,15.964506,16.645599365234375,16.202600479125977,16.036399841308594,15.984199523925781,36.53645838376636,-4.93211067313465
SNLS,16.549247,16.119706,15.978852,15.928056,16.54170036315918,16.1210994720459,15.981499671936035,15.945799827575684,36.52208855598414,-4.890742962400841
SNLS,16.453637,16.048537,15.899566,15.843713000000001,16.454500198364258,16.05739974975586,15.904899597167969,15.867799758911133,36.53897569536935,-4.81906828177741
SNLS,17.381728,16.564221,16.257789000000002,16.117734,17.40679931640625,16.58340072631836,16.278400421142578,16.138399124145508,36.547552153409704,-4.765498218741251
SNLS,17.227188,16.185972,15.736796,15.52687,17.259599685668945,16.21179962158203,15.766200065612793,15.577099800109863,36.305998893486084,-4.834725690400804
SNLS,16.91324,16.408782000000002,16.239666,16.174591,16.935300827026367,16.418399810791016,16.2593994140625,16.205699920654297,36.01324569851929,-4.839714208104121
SNLS,16.706114000000003,16.261927,16.104398,16.049912,16.710899353027344,16.281700134277344,16.120899200439453,16.07659912109375,36.847693634776945,-4.228457816226255
SNLS,17.084112,16.351451,16.078922,15.95095,17.10420036315918,16.382299423217773,16.101200103759766,15.99530029296875,36.495708261023395,-4.050574045308393
SNLS,16.747626999999998,16.446378,16.382693,16.344452,16.74839973449707,16.450700759887695,16.36009979248047,16.354000091552734,36.7677961048803,-4.449841328862562
SNLS,16.641196,16.24839,16.118975,16.09196,16.64699935913086,16.27050018310547,16.13629913330078,16.104799270629883,36.63558544505867,-4.402366358018513
SNLS,16.964576,16.270257,16.015366,15.898997,16.977399826049805,16.29490089416504,16.03580093383789,15.94480037689209,36.306073531116425,-4.304688502142656
SNLS,17.091251999999997,16.326367,16.030935,15.893670000000002,17.11370086669922,16.354799270629883,16.05500030517578,15.923600196838379,36.144474720052834,-4.32702883938549
SNLS,16.932929,16.495406,16.339931,16.278461,16.935100555419922,16.51140022277832,16.342300415039062,16.310300827026367,36.7379625424453,-4.709439745810346
SNLS,17.036469,16.286757,15.987123,15.853805,17.055599212646484,16.313800811767578,16.003000259399414,15.883399963378906,36.28882593277956,-4.603406084800994
SNLS,17.49209,16.462809,15.996065,15.76965,17.529499053955078,16.493499755859375,16.02429962158203,15.808799743652344,36.728706522519424,-4.864376620603757
SNLS,17.036360000000002,16.290512,15.954129,15.789292999999999,17.059799194335938,16.308500289916992,15.974599838256836,15.82349967956543,36.639488647910305,-4.787626676791314
SNLS,16.823349,16.416272,16.291377,16.247965,16.832000732421875,16.421499252319336,16.29450035095215,16.270700454711914,36.53894756748885,-4.811401895167096
SNLS,16.803764,16.444091,16.32105,16.285926,16.8080997467041,16.459400177001953,16.32990074157715,16.316999435424805,36.37415438268522,-4.857802669088592
SNLS,16.81155,16.202212,15.992464000000002,15.903128,16.821399688720703,16.218399047851562,16.00510025024414,15.921799659729004,36.210700362405454,-4.996275688943475
SNLS,17.126970999999998,16.441841,16.148848,16.007382999999997,17.145999908447266,16.469600677490234,16.17609977722168,16.049800872802734,36.84190874380762,-4.146229795490095
SNLS,16.796499,15.962391,15.617404,15.472779999999998,16.812400817871094,15.979299545288086,15.648900032043457,15.503000259399414,36.505841313640886,-4.56369552159834
SNLS,16.956519,16.427733,16.221183,16.123828,16.962099075317383,16.4424991607666,16.224000930786133,16.163799285888672,36.76183053505982,-4.90094495216955
SNLS,16.674725,16.305431,16.187151,16.156887,16.670799255371094,16.31800079345703,16.194400787353516,16.17099952697754,36.602465432813716,-4.992123772472768
SNLS,16.770597,16.274681,16.104267,16.037667000000003,16.772499084472656,16.289600372314453,16.108299255371094,16.06329917907715,36.4378552962962,-4.9006217097349545
SNLS,17.393456,16.506706,16.162446,15.997857000000002,17.439899444580078,16.543399810791016,16.19230079650879,16.037900924682617,36.707617046432084,-4.056821354323669
SNLS,16.821522,16.235153,16.041605,15.957867000000002,16.822999954223633,16.239599227905273,16.046600341796875,15.977899551391602,36.11591420332685,-4.9773030693446385
SNLS,16.854029999999998,16.22332,15.958553,15.836209,16.871200561523438,16.236799240112305,15.97089958190918,15.857199668884277,36.08595377640077,-4.823277315653481
SNLS,16.577120999999998,16.288613,16.210357000000002,16.198526,16.57939910888672,16.30769920349121,16.208900451660156,16.22369956970215,36.35005509205122,-4.005846686740069
SNLS,18.429596,17.780947,17.526401999999997,17.405749,18.4512996673584,17.814899444580078,17.54450035095215,17.439300537109375,36.37125417296309,-4.9962242475369125
SNLS,17.579362,16.937383999999998,16.697801000000002,16.582994,17.587600708007812,16.964599609375,16.717300415039062,16.62190055847168,36.90090173792416,-4.251229162314644
SNLS,16.845974,16.489321,16.37092,16.338222000000002,16.8435001373291,16.494699478149414,16.377500534057617,16.350000381469727,36.23916720557541,-4.25332608825221
SNLS,18.050392000000002,17.335760999999998,16.9826,16.823421,18.054800033569336,17.36359977722168,17.01930046081543,16.852699279785156,36.143824353992294,-4.752798674827894
SNLS,18.391625,17.898748,17.722867,17.651872,18.392099380493164,17.91010093688965,17.733800888061523,17.666900634765625,36.220818874378686,-4.752415338394544
SNLS,18.084834,17.199966,16.842678,16.670531,18.109899520874023,17.22089958190918,16.864900588989258,16.720399856567383,36.8083266260425,-4.7480282761889105
SNLS,18.719813000000002,18.035296,17.772172,17.652089,18.72879981994629,18.020299911499023,17.784500122070312,17.702699661254883,36.80341342117696,-4.750015727587682
SNLS,17.153347,16.628327,16.409557999999997,16.307153,17.16189956665039,16.640600204467773,16.42919921875,16.32539939880371,36.54034174892634,-4.74437111894457
SNLS,18.112116,17.617473999999998,17.4036,17.302441,18.12220001220703,17.624799728393555,17.400699615478516,17.34239959716797,36.96295469190066,-4.744078072163888
SNLS,17.855432999999998,17.50273,17.376114,17.333223999999998,17.854700088500977,17.517099380493164,17.38559913635254,17.35420036315918,36.91099816158207,-4.743516762336291
SNLS,18.777026,18.325448,18.167282999999998,18.108826999999998,18.728500366210938,18.328500747680664,18.175100326538086,18.12350082397461,36.84836517484266,-4.7393597717479965
SNLS,17.23583,16.884981,16.76935,16.738912,17.234699249267578,16.893699645996094,16.777299880981445,16.760799407958984,36.75682599558858,-4.247319299223629
SNLS,18.490907999999997,17.990828,17.804593,17.728562,18.488500595092773,18.00480079650879,17.811800003051758,17.772899627685547,36.78183653630152,-4.242341055859079
SNLS,17.969412,17.734225,17.667236,17.654356,17.962299346923828,17.743099212646484,17.672500610351562,17.672000885009766,36.517299064821756,-4.239895460749321
SNLS,17.405223,17.023994000000002,16.894278,16.851322,17.402700424194336,17.02429962158203,16.905500411987305,16.87579917907715,36.637861181998595,-4.225681650239351
SNLS,17.099878,16.695209,16.541635,16.489587,17.1018009185791,16.71739959716797,16.55190086364746,16.51729965209961,36.5704803360862,-4.1782741327672035
SNLS,17.989239,17.694342000000002,17.589139000000003,17.560957000000002,17.975400924682617,17.70800018310547,17.6072998046875,17.58880043029785,36.658010261227105,-4.159093563411759
SNLS,18.865778,18.21111,17.965593,17.853015,18.89389991760254,18.224300384521484,17.98189926147461,17.86389923095703,36.599466872982724,-4.130050711870978
SNLS,18.098476,17.45905,17.181654,17.047933,18.12380027770996,17.48069953918457,17.20709991455078,17.084699630737305,36.637989313597146,-4.112073873922243
SNLS,17.400223,17.170148,17.099339999999998,17.091821,17.382200241088867,17.180299758911133,17.105899810791016,17.101699829101562,36.5547725177225,-4.001273285099499
SNLS,17.959334,17.214607,16.932305,16.802664,17.984399795532227,17.243900299072266,16.952600479125977,16.82659912109375,36.74080242862738,-3.9866242434012436
SNLS,17.953015,17.204253,16.927231,16.795928,17.971099853515625,17.241199493408203,16.94659996032715,16.839500427246094,36.90692627138375,-3.9842204940617196
SNLS,18.165638,17.287744,16.949827,16.783944,18.202899932861328,17.319900512695312,16.96619987487793,16.81450080871582,36.12234054587728,-3.9823807501860764
SNLS,18.997229,18.28057,17.986978,17.831967000000002,18.990800857543945,18.33009910583496,17.996299743652344,17.85580062866211,36.97588359518569,-3.971919151305836
SNLS,16.973857000000002,16.336561,16.101064,16.005612,16.994300842285156,16.36199951171875,16.116199493408203,16.03730010986328,36.406479079863836,-4.238290324485791
SNLS,16.540639000000002,16.186916,16.071288,16.038456,16.54319953918457,16.18950080871582,16.076000213623047,16.055400848388672,36.15768878889198,-4.741278755184056
SNLS,16.915945,16.425125,16.242519,16.166657999999998,16.926000595092773,16.4601993560791,16.250499725341797,16.191699981689453,36.14504006370251,-3.9753759096033363
SNLS,18.239860999999998,17.532215,17.271712,17.14709,18.261699676513672,17.54829978942871,17.280500411987305,17.173200607299805,36.1127573941688,-4.741394597758499
SNLS,16.402031,16.047743,15.919557999999999,15.875511,16.404399871826172,16.06599998474121,15.929699897766113,15.901800155639648,36.62388637090151,-4.016394635157713
SNLS,16.397251,16.038603,15.916729,15.877739000000002,16.408599853515625,16.060400009155273,15.925000190734863,15.905699729919434,36.642463112943425,-4.127569006183156
SNLS,16.823583,16.418204,16.295946,16.26174,16.823699951171875,16.436199188232422,16.306299209594727,16.277700424194336,36.61412567856337,-4.225855303378856
SNLS,17.638707999999998,17.020737,16.78495,16.67824,17.653799057006836,17.041099548339844,16.802499771118164,16.714099884033203,36.58730167635981,-3.988662487351991
SNLS,18.01983,17.382458,17.143464,17.031136,18.03179931640625,17.412900924682617,17.16010093688965,17.0580997467041,36.29880598045385,-5.0094169911139765
SNLS,18.910128,18.446343,18.259605,18.181213,18.925899505615234,18.481599807739258,18.27989959716797,18.199800491333008,36.575509016844954,-5.010540246057963
SNLS,17.397935999999998,16.833773,16.649510999999997,16.567905,17.40369987487793,16.859699249267578,16.658899307250977,16.600799560546875,36.00140643810101,-4.618066766108355
SNLS,18.691626,18.371175,18.255328,18.225485,18.6968994140625,18.380800247192383,18.261199951171875,18.230899810791016,36.618215283402584,-4.195421152245803
SNLS,18.589674,17.692828,17.324527,17.135861,18.617300033569336,17.737300872802734,17.349199295043945,17.180299758911133,36.04789380281492,-5.014701388207139
SNLS,17.677491,17.447801000000002,17.382216,17.371385999999998,17.67650032043457,17.442399978637695,17.371299743652344,17.37660026550293,36.11434756123925,-5.000714479910871
SNLS,16.831741,16.353457000000002,16.194855,16.125871,16.850299835205078,16.371000289916992,16.204299926757812,16.156099319458008,36.28055684822365,-5.019529489291282
SNLS,18.695269,17.684567,17.239584,17.008189,18.736900329589844,17.722200393676758,17.27630043029785,17.066699981689453,36.46666089775112,-5.020311049811533
SNLS,17.631782,17.051237,16.832991,16.732793,17.646099090576172,17.066499710083008,16.85260009765625,16.756500244140625,36.0565392949479,-5.020216555461491
SNLS,18.320467,17.988889999999998,17.871998,17.845806,18.31730079650879,18.00189971923828,17.87969970703125,17.853099822998047,150.0843121725321,1.7067102456762855
SNLS,17.434092,17.157742000000002,17.074739,17.075581,17.443700790405273,17.176300048828125,17.07379913330078,17.088699340820312,149.6378360382876,1.708457185530238
SNLS,18.234957,17.757992,17.595501000000002,17.543117000000002,18.257299423217773,17.776199340820312,17.604900360107422,17.550399780273438,149.68978805933097,1.711096653827274
SNLS,17.689588,17.184834,16.986977,16.916901,17.71190071105957,17.211000442504883,17.009300231933594,16.9281005859375,150.26722004027042,1.7152065278650175
SNLS,17.143557,16.718097,16.576548000000003,16.537144,17.156200408935547,16.729900360107422,16.58769989013672,16.5585994720459,149.6393767797828,1.7174954449197415
SNLS,18.156997,17.308882999999998,17.017018,16.890712,18.191299438476562,17.341699600219727,17.03809928894043,16.91080093383789,150.13484064202316,1.7217408384971722
SNLS,18.75478,18.349558,18.200153,18.159181,18.74180030822754,18.34709930419922,18.227699279785156,18.17300033569336,150.31367512140872,1.7275328975829902
SNLS,18.566570000000002,18.169014999999998,18.003352,17.953954,18.534799575805664,18.165000915527344,18.02359962463379,17.98069953918457,150.52291736549995,1.728499756202286
