survey,KAIT1MO-B,KAIT1MO-V,KAIT1MO-R,KAIT1MO-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
KAIT1MO,17.802014999999997,17.219901,16.733143,16.459797000000002,17.38479995727539,17.03179931640625,16.91010093688965,16.87540054321289,22.84982133,14.30856345
KAIT1MO,16.125739999999997,15.504116,14.978351,14.556443,15.741800308227539,15.272899627685547,15.102299690246582,15.050200462341309,38.52696697,21.00345806
KAIT1MO,17.211515000000002,16.541601,15.990730999999998,15.576378000000002,16.799299240112305,16.303199768066406,16.1200008392334,16.056100845336914,38.47380296,20.94830654
KAIT1MO,16.473135,15.799709000000002,15.262903,14.848301,16.045700073242188,15.547800064086914,15.371399879455566,15.299500465393066,38.51866584,20.94299604
KAIT1MO,15.60093,14.981062,14.477789999999999,14.042011,15.212200164794922,14.760000228881836,14.581700325012207,14.527299880981445,38.51103156,20.94120329
KAIT1MO,18.407234999999996,17.540649,16.701472,15.881796,17.9419002532959,17.1560001373291,16.56399917602539,16.259300231933594,38.4969062,21.00347525
KAIT1MO,18.49214,17.800276,17.203853000000002,16.680154,18.114200592041016,17.48819923400879,17.22480010986328,17.09749984741211,38.5340666,20.96423028
KAIT1MO,18.245079999999998,17.423272,16.814586,16.381621000000003,17.745100021362305,17.15060043334961,16.904300689697266,16.79599952697754,20.70381996,33.51762109
KAIT1MO,18.042405000000002,17.426927000000003,17.024175,16.692572,17.73740005493164,17.33639907836914,17.19099998474121,17.167600631713867,20.67927182,33.51289106
KAIT1MO,18.08605,17.374869999999998,16.810921000000004,16.370893,17.701000213623047,17.18239974975586,16.980600357055664,16.91119956970215,20.67687012,33.50477039
KAIT1MO,16.64394,15.987196,15.501686000000001,15.203377000000001,16.217100143432617,15.750900268554688,15.597900390625,15.55780029296875,20.73454489,33.49119301
KAIT1MO,14.368524999999998,13.837335,13.438356,13.062731999999999,14.023300170898438,13.641500473022461,13.537500381469727,13.508700370788574,20.73942961,33.48827094
KAIT1MO,14.697284999999999,13.997518999999999,13.451636,13.068863000000002,14.244600296020508,13.72599983215332,13.560600280761719,13.493800163269043,20.75793293,33.48410419
KAIT1MO,17.61166,16.933844,16.314232999999998,15.950171,17.17490005493164,16.603599548339844,16.37380027770996,16.29640007019043,20.75921772,33.47382706
KAIT1MO,17.63412,16.664808,15.792947,15.302675999999998,17.072500228881836,16.174800872802734,15.842599868774414,15.699600219726562,20.77957768,33.43913621
KAIT1MO,15.20029,14.657685999999998,14.058767,13.761709,14.827099800109863,14.385600090026855,14.235899925231934,14.204099655151367,146.07338913,-21.22675449
KAIT1MO,16.166220000000003,15.354948,14.508024,14.116557,15.67590045928955,14.920100212097168,14.663999557495117,14.543000221252441,146.05947648,-21.23936328
KAIT1MO,16.06824,15.534415999999998,14.931042999999999,14.647277,15.706700325012207,15.27239990234375,15.101699829101562,15.069999694824219,146.05222665,-21.26715293
KAIT1MO,15.04711,14.641474,14.119989,13.828963,14.76930046081543,14.434399604797363,14.342599868774414,14.332599639892578,146.05768327,-21.28740932
KAIT1MO,15.82161,14.625774,13.347769,12.28635,15.142800331115723,13.954500198364258,-999.0,-999.0,146.08307733,-21.28834222
KAIT1MO,15.201485,14.642199,14.040405000000002,13.707152999999998,14.820099830627441,14.341099739074707,14.163900375366211,14.128899574279785,146.08391355,-21.29463228
KAIT1MO,16.156545,15.727203000000001,15.243961999999998,14.964300000000001,15.848400115966797,15.521200180053711,15.387399673461914,15.370400428771973,146.08017226,-21.29524319
KAIT1MO,17.43942,16.593028,15.721404,15.216468999999998,16.926300048828125,16.108400344848633,15.770000457763672,15.64680004119873,146.08930001,-21.29699594
KAIT1MO,17.760655,17.101277,16.491681,16.23491,17.347200393676758,16.837299346923828,16.652599334716797,16.621000289916992,146.09333143,-21.3033828
KAIT1MO,16.159074999999998,15.706904999999999,15.17336,14.830845,15.828700065612793,15.461700439453125,15.319999694824219,15.306099891662598,146.09514246,-21.30954417
KAIT1MO,16.627905,15.749027000000002,14.855146,14.320061,16.10569953918457,15.269800186157227,14.879899978637695,14.703200340270996,146.11631228,-21.31697486
KAIT1MO,17.704105000000002,16.965707,16.379662999999997,16.026224,17.281999588012695,16.728599548339844,16.527099609375,16.451000213623047,37.88042212,39.43190361
KAIT1MO,18.415695000000003,17.784413,17.310315,16.969247000000003,18.037900924682617,17.617900848388672,17.484600067138672,17.44029998779297,37.91141666,39.42685401
KAIT1MO,16.297990000000002,15.632466,15.145505,14.788401,15.921099662780762,15.449299812316895,15.311100006103516,15.277400016784668,37.86717057,39.42497845
KAIT1MO,18.204215,17.586980999999998,17.166459999999997,16.863282,17.8617000579834,17.442399978637695,17.29159927368164,17.225400924682617,37.93398551,39.42441895
KAIT1MO,17.418355,16.987257,16.591355999999998,16.241436,17.15329933166504,16.86870002746582,16.76059913635254,16.733200073242188,37.89009062,39.4237862
KAIT1MO,17.721349999999997,17.30869,17.004293,16.638406000000003,17.489200592041016,17.26140022277832,17.207399368286133,17.236299514770508,37.85342891,39.42126873
KAIT1MO,17.9379,17.07746,16.433336999999998,15.985354999999997,17.454299926757812,16.779399871826172,16.507200241088867,16.393199920654297,37.85072696,39.41920549
KAIT1MO,17.041314999999997,16.582120999999997,16.190080000000002,15.896483,16.76689910888672,16.463600158691406,16.364900588989258,16.35890007019043,37.86823131,39.40839371
KAIT1MO,17.086015,16.503901,15.992341999999997,15.627058000000002,16.704099655151367,16.271299362182617,16.11280059814453,16.046100616455078,37.95415889,39.40830356
KAIT1MO,14.535705,14.043147,13.635908,13.325424,14.221599578857422,13.900899887084961,13.840399742126465,13.79259967803955,37.90790823,39.40476662
KAIT1MO,15.05457,14.357437999999998,13.815179,13.41494,14.647899627685547,14.131999969482422,13.95479965209961,13.886699676513672,37.89989827,39.40409911
KAIT1MO,16.336184999999997,15.829579,15.390021,15.015034,16.033199310302734,15.672499656677246,15.536399841308594,15.501199722290039,37.87898001,39.40157493
KAIT1MO,17.580695000000002,16.598212999999998,15.725947000000001,15.199262,17.015300750732422,16.109399795532227,15.768199920654297,15.595999717712402,37.9402425,39.39929085
KAIT1MO,17.141695,16.686013,16.282269999999997,15.897667000000002,16.918500900268555,16.574600219726562,16.47960090637207,16.45549964904785,37.96286397,39.39436315
KAIT1MO,17.716465000000003,16.879731,16.183192,15.698391,17.191299438476562,16.5049991607666,16.255300521850586,16.15690040588379,37.90605013,39.39349514
KAIT1MO,14.214409999999999,13.580494,13.063799000000001,12.652792,13.816800117492676,-999.0,-999.0,13.119400024414062,37.9717377,39.37708151
KAIT1MO,16.4154,15.81836,15.368935,15.012815,16.047199249267578,15.641599655151367,15.498600006103516,15.460100173950195,37.85860428,39.37553539
KAIT1MO,17.98896,17.434064000000003,16.962315,16.472378,17.63409996032715,17.23259925842285,17.10099983215332,17.04560089111328,37.93977973,39.3792458
KAIT1MO,16.704629999999998,16.313042,15.927804,15.528809,16.398399353027344,16.139799118041992,16.039100646972656,15.980999946594238,37.9548859,39.36576943
KAIT1MO,17.670075,16.866705,16.246776,15.806343,17.169700622558594,16.55900001525879,16.31279945373535,16.193599700927734,37.90598339,39.36502819
KAIT1MO,14.989945,14.490363,14.078184000000002,13.749933,14.660499572753906,14.325599670410156,14.225000381469727,14.21090030670166,37.91223071,39.36290167
KAIT1MO,18.545289999999998,18.002686,17.460455,17.067082,18.19420051574707,17.772600173950195,17.6028995513916,17.537900924682617,37.9191155,39.36306726
KAIT1MO,13.795455,13.171197000000001,12.699677,12.340182,-999.0,-999.0,-999.0,-999.0,37.87069705,39.35565542
KAIT1MO,18.616465,17.779731,16.888327,16.43667,18.082399368286133,17.261499404907227,16.937299728393555,16.724899291992188,37.94476209,39.35457303
KAIT1MO,17.743795000000002,17.270553,16.797772,16.340295,17.471200942993164,17.07819938659668,16.9419002532959,16.905899047851562,37.91663266,39.35387095
KAIT1MO,15.35149,14.422566,13.688943,13.199835000000002,14.840999603271484,14.071499824523926,13.794300079345703,13.669699668884277,37.85458766,39.34801782
KAIT1MO,14.8241,13.75294,12.994866,12.461575,14.199700355529785,-999.0,-999.0,-999.0,37.94529867,39.3469266
KAIT1MO,17.88575,17.22725,16.683816999999998,16.174556,17.50309944152832,16.9906005859375,16.80769920349121,16.725500106811523,37.91728185,39.34495912
KAIT1MO,16.57007,15.785138,15.196482,14.717846000000002,16.114299774169922,15.519599914550781,15.281299591064453,15.179200172424316,37.877515,39.3391959
KAIT1MO,14.95116,14.361144,13.891858,13.504407,14.56719970703125,14.157899856567383,14.005499839782715,13.981599807739258,269.42322783,27.79115672
KAIT1MO,16.786800000000003,16.11952,15.598256000000001,15.141526,16.382299423217773,15.87600040435791,15.64739990234375,15.545599937438965,269.44935314,27.88541047
KAIT1MO,16.91134,16.359956,15.927287999999999,15.581519,16.549999237060547,16.18160057067871,16.052200317382812,16.021499633789062,269.37822497,27.88318147
KAIT1MO,17.848185,17.517179000000002,17.214112,16.962932000000002,17.576499938964844,17.41390037536621,17.3789005279541,17.40369987487793,269.39117819,27.87024248
KAIT1MO,14.686995,13.827433,13.165622,12.722503000000001,14.134400367736816,13.833399772644043,-999.0,13.137100219726562,269.42450708,27.86938845
KAIT1MO,17.781339999999997,17.229956,16.856337999999997,16.493288,17.414600372314453,17.084400177001953,16.941600799560547,16.91119956970215,269.39825618,27.8654724
KAIT1MO,18.44333,17.753222,17.111975,16.681348999999997,18.031299591064453,17.417600631713867,17.189599990844727,17.099599838256836,269.41109321,27.85802688
KAIT1MO,15.26997,14.326998,13.622468,13.108119000000002,14.685199737548828,13.96150016784668,13.633999824523926,13.498800277709961,269.4169787,27.85182026
KAIT1MO,16.551765,16.013551,15.562392000000001,15.19375,16.186199188232422,15.809399604797363,15.67140007019043,15.639800071716309,269.41307399,27.84827057
KAIT1MO,17.718185,17.211578999999997,16.866501000000003,16.428093,17.364599227905273,17.014400482177734,16.89189910888672,16.872499465942383,269.36845424,27.83943388
KAIT1MO,18.308790000000002,17.502785999999997,17.015048,16.612632,17.688899993896484,17.242399215698242,17.095399856567383,17.05500030517578,269.39100395,27.8567248
KAIT1MO,18.15058,17.767772,17.356821999999998,16.998803,17.87019920349121,17.590299606323242,17.470600128173828,17.4512996673584,269.36263237,27.83414478
KAIT1MO,14.12059,13.349706,12.755577,12.316047,13.619199752807617,-999.0,-999.0,-999.0,269.43516581,27.83145607
KAIT1MO,16.055915000000002,15.491361,15.040573000000002,14.676105000000002,15.661499977111816,15.28380012512207,15.14780044555664,15.125699996948242,269.46211772,27.83170623
KAIT1MO,16.750895000000003,16.260093,15.880071,15.526359000000001,16.408300399780273,16.11009979248047,16.014699935913086,16.009199142456055,269.45833317,27.82565371
KAIT1MO,17.872004999999998,17.151167,16.627075,16.283981,17.424699783325195,16.879100799560547,16.6919002532959,16.630199432373047,269.45050695,27.82380658
KAIT1MO,17.46648,16.574432,15.823047,15.25109,16.89889907836914,16.156999588012695,15.845199584960938,15.701299667358398,269.36500274,27.82288744
KAIT1MO,17.533295,16.796653,16.236645000000003,15.740485000000001,17.04490089416504,16.505599975585938,16.279699325561523,16.19029998779297,269.43690196,27.82000986
KAIT1MO,17.54261,16.873573999999998,16.329817000000002,15.935152999999998,17.054000854492188,16.602100372314453,16.426700592041016,16.363000869750977,269.45181805,27.81727817
KAIT1MO,17.649784999999998,17.037819000000002,16.573763,16.155774,17.244600296020508,16.860300064086914,16.710399627685547,16.67609977722168,269.397208,27.81580852
KAIT1MO,18.23469,17.446246000000002,16.712218999999997,16.249255,17.76889991760254,17.079700469970703,16.807899475097656,16.707000732421875,269.45882375,27.81438078
KAIT1MO,17.388125000000002,16.751575,16.239523000000002,15.85378,16.939699172973633,16.480300903320312,16.308500289916992,16.26259994506836,269.43497873,27.8130564
KAIT1MO,17.91127,17.442418,16.998116,16.662235000000003,17.586700439453125,17.273399353027344,17.15290069580078,17.131999969482422,269.45731125,27.80638938
KAIT1MO,16.064045,15.722503,15.432103,15.180784,15.788100242614746,15.638099670410156,15.628000259399414,15.672599792480469,269.39274331,27.80429966
