survey,NICKEL2MO-B,NICKEL2MO-V,NICKEL2MO-R,NICKEL2MO-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
NICKEL2MO,17.895304,17.019784,16.491908,15.993916000000002,17.35219955444336,16.761199951171875,16.50119972229004,16.408700942993164,103.2488764,50.01347127
NICKEL2MO,17.077616000000003,16.263536000000002,15.731828,15.204287999999998,16.511600494384766,15.912500381469727,15.706000328063965,15.613100051879883,103.3407443,50.01147721
NICKEL2MO,14.327480000000001,13.905080000000002,13.584795999999999,13.199796,14.004599571228027,13.759099960327148,13.649299621582031,13.684200286865234,15.81254678,32.28583625
NICKEL2MO,16.240838000000004,15.627398,15.259016,14.78678,15.833100318908691,15.441100120544434,15.297599792480469,15.247400283813477,15.81609878,32.26435029
NICKEL2MO,16.830087999999996,16.096648000000002,15.617227999999999,15.102752,16.297800064086914,15.780500411987305,15.571999549865723,15.488699913024902,15.89354492,32.25403916
NICKEL2MO,18.583164,17.870843999999998,17.402308,16.783748000000003,18.1294002532959,17.601999282836914,17.356300354003906,17.243799209594727,15.82078449,32.24815378
NICKEL2MO,15.80856,15.155759999999999,14.7141,14.215732000000001,15.357799530029297,14.901200294494629,14.68220043182373,14.602800369262695,15.86697698,32.24737048
NICKEL2MO,18.249826000000002,17.430946000000002,16.958756,16.460028,17.69540023803711,17.126100540161133,16.938800811767578,16.896799087524414,15.84108559,32.21970291
NICKEL2MO,18.426361999999997,17.503802,16.87112,16.138792,17.806699752807617,17.0664005279541,16.755399703979492,16.632299423217773,15.90914974,32.20273774
NICKEL2MO,18.0144,17.3424,16.909996,16.405952,17.555599212646484,17.10770034790039,16.92569923400879,16.865699768066406,15.85206676,32.19539612
NICKEL2MO,16.53107,15.72947,15.256032,14.672332,15.992199897766113,15.45460033416748,15.249799728393555,15.173199653625488,15.82914396,32.1945079
NICKEL2MO,17.852154,17.048634,16.500576000000002,15.969408,17.312999725341797,16.707300186157227,16.416799545288086,16.29210090637207,339.92023921,8.63441635
NICKEL2MO,15.500509999999998,14.87171,14.451168000000001,13.96714,15.056500434875488,14.617199897766113,14.434200286865234,14.378499984741211,339.87559935,8.62301144
NICKEL2MO,19.021133999999996,18.035214,17.481564000000002,16.941452,18.406299591064453,17.68910026550293,17.424699783325195,17.309900283813477,339.84758619,8.61564846
NICKEL2MO,17.673085999999998,16.825406,16.242704,15.644271999999999,17.073299407958984,16.437400817871094,16.15220069885254,16.025299072265625,339.84262825,8.5866169
NICKEL2MO,18.057768,17.285928,16.778712000000002,16.093524,17.569700241088867,16.982999801635742,16.72170066833496,16.60059928894043,339.86280472,8.57519568
NICKEL2MO,17.371616,16.557536,16.116628000000002,15.478451999999999,16.80470085144043,16.268400192260742,16.006900787353516,15.904500007629395,339.88330821,8.56097099
NICKEL2MO,14.607736,13.928056,13.516788,13.035843999999999,14.124099731445312,13.690099716186523,13.564800262451172,13.528900146484375,24.34538743,5.92575642
NICKEL2MO,17.28283,16.692429999999998,16.282432,15.763995999999999,16.83639907836914,16.43910026550293,16.286800384521484,16.239500045776367,24.36600956,5.89682854
NICKEL2MO,17.970632,17.110471999999998,16.506728,15.877116,17.343700408935547,16.67930030822754,16.401199340820312,16.26460075378418,24.36958647,5.8989581
NICKEL2MO,18.184472,16.825112,15.895432,14.879912000000001,17.350799560546875,16.168100357055664,15.544099807739258,15.265700340270996,24.32387924,5.84748937
NICKEL2MO,16.131610000000002,15.45481,15.002927999999999,14.534656,15.628399848937988,15.183099746704102,15.010299682617188,14.980799674987793,126.93598241,21.51992159
NICKEL2MO,15.787888,15.150447999999999,14.718271999999999,14.292119999999999,15.324899673461914,14.890700340270996,14.759900093078613,14.714300155639648,126.90915394,21.49853082
NICKEL2MO,15.176141999999999,14.647182,14.277844,13.895212,14.747400283813477,14.426899909973145,14.31149959564209,14.3125,126.96827235,21.492732
NICKEL2MO,16.705607999999998,15.914568000000001,15.392091999999998,14.861463999999998,16.112199783325195,15.555700302124023,15.350199699401855,15.288700103759766,126.92003517,21.45581715
NICKEL2MO,16.350061999999998,15.571502,15.08278,14.636392,15.810400009155273,15.26159954071045,15.102999687194824,15.072699546813965,126.87115555,21.45220191
NICKEL2MO,15.015294,14.528574,14.190084,13.836588,14.657400131225586,14.366800308227539,14.276900291442871,14.28969955444336,126.90568147,21.52198505
NICKEL2MO,17.741708,16.902668,16.385172,15.820407999999999,17.181699752807617,16.518800735473633,16.33180046081543,16.28459930419922,126.93043711,21.49776176
NICKEL2MO,16.975804,16.340283999999997,15.898284000000002,15.428876,16.52440071105957,16.079599380493164,15.921199798583984,15.865699768066406,241.85897704,7.99275505
NICKEL2MO,16.994242,15.937282000000002,15.295844,14.6203,16.25029945373535,15.472399711608887,15.130999565124512,14.962599754333496,241.83130081,7.97700185
NICKEL2MO,16.938988000000002,16.253548000000002,15.80456,15.358756,16.445600509643555,15.97700023651123,15.84220027923584,15.80090045928955,241.84941673,7.97319317
NICKEL2MO,17.507914,16.915594,16.507248,16.124803999999997,17.1117000579834,16.6781005859375,16.534299850463867,16.487899780273438,241.85028803,7.97006715
NICKEL2MO,15.459349999999999,14.81135,14.410052,14.039816,14.99590015411377,14.575499534606934,14.432600021362305,14.401800155639648,241.77268805,7.95915491
NICKEL2MO,17.848452,17.266692,16.837456,16.435044,17.45479965209961,17.01609992980957,16.833999633789062,16.77079963684082,241.80255078,7.95747855
NICKEL2MO,17.669902,16.872142000000004,16.418100000000003,15.872752,17.184499740600586,16.624000549316406,16.35919952392578,16.237699508666992,241.83494066,7.94055504
NICKEL2MO,16.378425999999997,15.751546000000001,15.342972,14.955716,15.937600135803223,15.52810001373291,15.386699676513672,15.344300270080566,241.79290875,7.931476
NICKEL2MO,18.089074,17.515953999999997,17.00846,16.41256,17.706899642944336,17.225299835205078,17.039400100708008,16.96150016784668,241.85311722,7.9419967
NICKEL2MO,18.022465999999998,17.280386,16.786607999999998,16.281575999999998,17.542400360107422,17.000600814819336,16.803699493408203,16.720800399780273,241.78096636,7.93847499
NICKEL2MO,18.693706000000002,17.740426000000003,17.028848,16.334164,18.017200469970703,17.205799102783203,16.883899688720703,16.757400512695312,163.70114034,61.34016908
NICKEL2MO,18.333996,17.145516,16.307612,15.495748,17.51930046081543,16.49519920349121,16.038400650024414,15.845800399780273,163.72655611,61.32950551
NICKEL2MO,17.135354,16.235834,15.6369,14.995984,16.51409912109375,15.815699577331543,15.508399963378906,15.392399787902832,163.68622552,61.32041298
NICKEL2MO,14.521820000000002,13.84022,13.410627999999999,12.921744,14.051600456237793,13.608099937438965,-999.0,13.363100051879883,163.62089884,61.31073791
NICKEL2MO,17.84581,17.07301,16.622007999999997,16.050696,17.29560089111328,16.785400390625,16.54990005493164,16.467500686645508,163.61379498,61.30394071
NICKEL2MO,16.209622,15.738262,15.40744,14.991211999999999,15.84939956665039,15.561300277709961,15.4975004196167,15.510600090026855,140.52593249,51.03978085
NICKEL2MO,17.362138,16.604698,16.077828,15.533584,16.812999725341797,16.254899978637695,16.018699645996094,15.926199913024902,140.42430869,51.02565193
NICKEL2MO,14.304222,13.544862,13.074124,12.585291999999999,13.75160026550293,-999.0,-999.0,13.228300094604492,140.44681483,50.98031594
NICKEL2MO,15.283168,14.799328,14.425672,14.038684000000002,14.89900016784668,14.556599617004395,14.440099716186523,14.411800384521484,188.03654354,14.47897053
NICKEL2MO,14.540456,13.707175999999999,13.20924,12.695356,13.891799926757812,13.333499908447266,-999.0,13.026200294494629,188.02174515,14.39297958
NICKEL2MO,12.718592,11.973632,11.545892,11.1531,11.763500213623047,13.446100234985352,13.180700302124023,11.86139965057373,187.98738618,14.48134384
NICKEL2MO,15.767161999999999,14.940601999999998,14.459584,13.898036,15.196599960327148,14.626099586486816,14.40530014038086,14.305999755859375,211.63514106,-5.40070597
NICKEL2MO,17.40647,16.89287,16.562980000000003,16.133860000000002,17.033899307250977,16.735599517822266,16.62350082397461,16.604999542236328,211.61225353,-5.45105804
NICKEL2MO,15.258804000000001,15.103284,15.005556,14.800811999999999,15.076399803161621,15.128299713134766,15.213299751281738,15.279399871826172,211.62249279,-5.48175451
NICKEL2MO,17.815546,16.843066,16.214292000000004,15.60116,17.1919002532959,16.409500122070312,16.117799758911133,15.998200416564941,211.61748826,-5.41422924
NICKEL2MO,17.88253,16.476129999999998,15.519732,14.360916,16.998899459838867,15.787400245666504,15.065400123596191,14.725600242614746,211.58979091,-5.42872318
NICKEL2MO,15.61385,14.72585,14.149692,13.479676000000001,15.060500144958496,14.369600296020508,14.083700180053711,13.94629955291748,263.84920343,60.8783025
NICKEL2MO,17.593056,16.951776000000002,16.545604,16.053448000000003,17.21820068359375,16.77120018005371,16.58370018005371,16.526599884033203,263.8914804,60.86356371
NICKEL2MO,16.40662,15.821019999999999,15.424144,14.936844,16.05419921875,15.643099784851074,15.482600212097168,15.439399719238281,263.98803453,60.85890259
NICKEL2MO,18.287314,17.022994,16.1432,15.2446,17.514699935913086,16.388900756835938,15.86299991607666,15.624899864196777,263.88973619,60.84020989
NICKEL2MO,18.429472,18.030112,17.68274,17.267287999999997,18.194700241088867,17.892099380493164,17.778200149536133,17.75550079345703,263.80888851,60.83674824
NICKEL2MO,15.859416,15.141336,14.677756,14.205128,15.38290023803711,14.876399993896484,14.697400093078613,14.64330005645752,263.8339812,60.83566198
NICKEL2MO,18.86172,17.74812,17.050088000000002,16.403332,18.13719940185547,17.295400619506836,16.96339988708496,16.817399978637695,263.8039768,60.82382341
NICKEL2MO,17.533056000000002,16.411776,15.626828,14.871104,16.82379913330078,15.844799995422363,15.451600074768066,15.275699615478516,263.81675858,60.80568781
NICKEL2MO,15.641419999999998,15.151819999999999,14.813992,14.423048,15.282500267028809,14.977499961853027,14.877599716186523,14.855199813842773,263.83499343,60.79358351
NICKEL2MO,16.474013999999997,15.833694000000001,15.416708000000002,14.980340000000002,16.029300689697266,15.59630012512207,15.464900016784668,15.426199913024902,263.8359062,60.79135098
NICKEL2MO,18.61103,17.92463,17.429252,17.085088,18.11210060119629,17.610700607299805,17.429399490356445,17.394500732421875,263.87390875,60.78989998
NICKEL2MO,17.924266,17.278185999999998,16.830744,16.379448,17.5132999420166,17.0762996673584,16.889299392700195,16.83769989013672,263.80379939,60.78732372
NICKEL2MO,18.545366,17.851286,17.339816,16.829432,18.057899475097656,17.545400619506836,17.34910011291504,17.271499633789062,227.88057146,13.52557131
NICKEL2MO,15.775441999999998,15.102482,14.67272,14.266176000000002,15.300299644470215,14.890700340270996,14.743000030517578,14.706299781799316,227.84309097,13.50590785
NICKEL2MO,16.083694,15.404974000000001,14.969272,14.4857,15.605400085449219,15.15779972076416,14.986599922180176,14.929100036621094,227.86456308,13.49689765
NICKEL2MO,17.518436,16.502756,15.837604000000002,15.173639999999999,16.803600311279297,16.046100616455078,15.744199752807617,15.593799591064453,227.87157688,13.475832
NICKEL2MO,13.244534,12.546614,12.147408,11.696692,-999.0,-999.0,-999.0,-999.0,227.86265203,13.47040831
NICKEL2MO,14.280358,13.609318,13.183352,12.747075999999998,13.788800239562988,13.430299758911133,-999.0,13.170900344848633,22.89666861,14.23312276
NICKEL2MO,18.72259,17.383390000000002,16.45634,15.545356,17.874099731445312,16.74449920654297,16.1742000579834,15.925000190734863,22.85231017,14.3215021
NICKEL2MO,18.713631999999997,17.853472,17.302392,16.843532,18.108699798583984,17.506099700927734,17.25819969177246,17.153600692749023,22.87310361,14.31533882
NICKEL2MO,18.581053999999998,17.825533999999998,17.390535999999997,16.719088,18.058500289916992,17.550600051879883,17.36549949645996,17.311899185180664,22.86575009,14.3100637
NICKEL2MO,17.892846,17.256366,16.841524,16.478508,17.38479995727539,17.03179931640625,16.91010093688965,16.87540054321289,22.84982133,14.30856345
NICKEL2MO,16.222735999999998,15.543056,15.095467999999999,14.579852,15.741800308227539,15.272899627685547,15.102299690246582,15.050200462341309,38.52696697,21.00345806
NICKEL2MO,17.316046000000004,16.583566,16.113308,15.600192000000002,16.799299240112305,16.303199768066406,16.1200008392334,16.056100845336914,38.47380296,20.94830654
NICKEL2MO,16.578214,15.841894000000002,15.382204,14.871764,16.045700073242188,15.547800064086914,15.371399879455566,15.299500465393066,38.51866584,20.94299604
NICKEL2MO,15.697652,15.019892,14.58972,14.065204,15.212200164794922,14.760000228881836,14.581700325012207,14.527299880981445,38.51103156,20.94120329
NICKEL2MO,18.542454,17.594934,16.889296,15.922944000000001,17.9419002532959,17.1560001373291,16.56399917602539,16.259300231933594,38.4969062,21.00347525
NICKEL2MO,18.600096,17.843616,17.336804,16.707856,18.114200592041016,17.48819923400879,17.22480010986328,17.09749984741211,38.5340666,20.96423028
NICKEL2MO,18.373312,17.474752,16.949448,16.407244000000002,17.745100021362305,17.15060043334961,16.904300689697266,16.79599952697754,20.70381996,33.51762109
NICKEL2MO,18.138442,17.465482,17.1129,16.710607999999997,17.73740005493164,17.33639907836914,17.19099998474121,17.167600631713867,20.67927182,33.51289106
NICKEL2MO,18.197020000000002,17.41942,16.936228,16.395652,17.701000213623047,17.18239974975586,16.980600357055664,16.91119956970215,20.67687012,33.50477039
NICKEL2MO,16.746416,16.028336,15.609248000000001,15.222628000000002,16.217100143432617,15.750900268554688,15.597900390625,15.55780029296875,20.73454489,33.49119301
NICKEL2MO,14.45141,13.87061,13.526807999999999,13.081847999999999,14.023300170898438,13.641500473022461,13.537500381469727,13.508700370788574,20.73942961,33.48827094
NICKEL2MO,14.806474,14.041353999999998,13.572848,13.091732000000002,14.244600296020508,13.72599983215332,13.560600280761719,13.493800163269043,20.75793293,33.48410419
NICKEL2MO,17.717423999999998,16.976304,16.452644,15.974444,17.17490005493164,16.603599548339844,16.37380027770996,16.29640007019043,20.75921772,33.47382706
NICKEL2MO,17.785368000000002,16.725528,15.987596,15.336263999999998,17.072500228881836,16.174800872802734,15.842599868774414,15.699600219726562,20.77957768,33.43913621
NICKEL2MO,15.284956000000001,14.691676,14.193356,13.783876000000001,14.827099800109863,14.385600090026855,14.235899925231934,14.204099655151367,146.07338913,-21.22675449
NICKEL2MO,16.292808,15.405768,14.698032,14.147148000000001,15.67590045928955,14.920100212097168,14.663999557495117,14.543000221252441,146.05947648,-21.23936328
NICKEL2MO,16.151535999999997,15.567855999999999,15.066723999999999,14.669228,15.706700325012207,15.27239990234375,15.101699829101562,15.069999694824219,146.05222665,-21.26715293
NICKEL2MO,15.110403999999999,14.666884000000001,14.237652,13.849131999999999,14.76930046081543,14.434399604797363,14.342599868774414,14.332599639892578,146.05768327,-21.28740932
NICKEL2MO,16.008204,14.700684,13.634692000000001,12.3444,15.142800331115723,13.954500198364258,-999.0,-999.0,146.08307733,-21.28834222
NICKEL2MO,15.288754,14.677234,14.175540000000002,13.730291999999999,14.820099830627441,14.341099739074707,14.163900375366211,14.128899574279785,146.08391355,-21.29463228
NICKEL2MO,16.223537999999998,15.754098,15.352616,14.983200000000002,15.848400115966797,15.521200180053711,15.387399673461914,15.370400428771973,146.08017226,-21.29524319
NICKEL2MO,17.571488,16.646048,15.916872,15.250516,16.926300048828125,16.108400344848633,15.770000457763672,15.64680004119873,146.08930001,-21.29699594
NICKEL2MO,17.863542000000002,17.142582,16.627908,16.256240000000002,17.347200393676758,16.837299346923828,16.652599334716797,16.621000289916992,146.09333143,-21.3033828
NICKEL2MO,16.229629999999997,15.73523,15.29348,14.85258,15.828700065612793,15.461700439453125,15.319999694824219,15.306099891662598,146.09514246,-21.30954417
NICKEL2MO,16.765041999999998,15.804082000000001,15.055527999999999,14.355404,16.10569953918457,15.269800186157227,14.879899978637695,14.703200340270996,146.11631228,-21.31697486
NICKEL2MO,17.819322000000003,17.011961999999997,16.509883999999996,16.049336,17.281999588012695,16.728599548339844,16.527099609375,16.451000213623047,37.88042212,39.43190361
NICKEL2MO,18.514198,17.823958,17.415419999999997,16.989308,18.037900924682617,17.617900848388672,17.484600067138672,17.44029998779297,37.91141666,39.42685401
NICKEL2MO,16.401836,15.674156,15.25334,14.809163999999999,15.921099662780762,15.449299812316895,15.311100006103516,15.277400016784668,37.86717057,39.42497845
NICKEL2MO,18.300526,17.625646,17.259279999999997,16.881048,17.8617000579834,17.442399978637695,17.29159927368164,17.225400924682617,37.93398551,39.42441895
NICKEL2MO,17.485622,17.014262,16.679807999999998,16.259904,17.15329933166504,16.86870002746582,16.76059913635254,16.733200073242188,37.89009062,39.4237862
NICKEL2MO,17.785739999999997,17.33454,17.071724,16.654984000000002,17.489200592041016,17.26140022277832,17.207399368286133,17.236299514770508,37.85342891,39.42126873
NICKEL2MO,18.07216,17.131359999999997,16.576116,16.012219999999996,17.454299926757812,16.779399871826172,16.507200241088867,16.393199920654297,37.85072696,39.41920549
NICKEL2MO,17.112965999999997,16.610885999999997,16.277440000000002,15.913412,16.76689910888672,16.463600158691406,16.364900588989258,16.35890007019043,37.86823131,39.40839371
NICKEL2MO,17.176846,16.540366000000002,16.106455999999998,15.648712000000002,16.704099655151367,16.271299362182617,16.11280059814453,16.046100616455078,37.95415889,39.40830356
NICKEL2MO,14.612562,14.074001999999998,13.726544,13.343136,14.221599578857422,13.900899887084961,13.840399742126465,13.79259967803955,37.90790823,39.40476662
NICKEL2MO,15.163348000000001,14.401107999999999,13.935571999999999,13.43816,14.647899627685547,14.131999969482422,13.95479965209961,13.886699676513672,37.89989827,39.40409911
NICKEL2MO,16.415233999999998,15.861314,15.488028,15.035176,16.033199310302734,15.672499656677246,15.536399841308594,15.501199722290039,37.87898001,39.40157493
NICKEL2MO,17.733998,16.659757999999997,15.920596,15.233768,17.015300750732422,16.109399795532227,15.768199920654297,15.595999717712402,37.9402425,39.39929085
NICKEL2MO,17.212798,16.714558,16.37236,15.917188000000001,16.918500900268555,16.574600219726562,16.47960090637207,16.45549964904785,37.96286397,39.39436315
NICKEL2MO,17.847026000000003,16.932146,16.338255999999998,15.727524,17.191299438476562,16.5049991607666,16.255300521850586,16.15690040588379,37.90605013,39.39349514
NICKEL2MO,14.313324,13.620204,13.178732,12.675688,13.816800117492676,-999.0,-999.0,13.119400024414062,37.9717377,39.37708151
NICKEL2MO,16.50856,15.85576,15.468580000000001,15.03266,16.047199249267578,15.641599655151367,15.498600006103516,15.460100173950195,37.85860428,39.37553539
NICKEL2MO,18.075544,17.468824,17.06742,16.496192,17.63409996032715,17.23259925842285,17.10099983215332,17.04560089111328,37.93977973,39.3792458
NICKEL2MO,16.765732,16.337571999999998,16.014072,15.548276,16.398399353027344,16.139799118041992,16.039100646972656,15.980999946594238,37.9548859,39.36576943
NICKEL2MO,17.795430000000003,16.91703,16.384368000000002,15.832452,17.169700622558594,16.55900001525879,16.31279945373535,16.193599700927734,37.90598339,39.36502819
NICKEL2MO,15.067898000000001,14.521658,14.169912000000002,13.768212,14.660499572753906,14.325599670410156,14.225000381469727,14.21090030670166,37.91223071,39.36290167
NICKEL2MO,18.629956,18.036676,17.58194,17.090248,18.19420051574707,17.772600173950195,17.6028995513916,17.537900924682617,37.9191155,39.36306726
NICKEL2MO,13.892862,13.210302,12.804236,12.360648,-999.0,-999.0,-999.0,-999.0,37.87069705,39.35565542
NICKEL2MO,18.747026,17.832146,17.088436,16.46988,18.082399368286133,17.261499404907227,16.937299728393555,16.724899291992188,37.94476209,39.35457303
NICKEL2MO,17.817638000000002,17.300198,16.903696,16.36338,17.471200942993164,17.07819938659668,16.9419002532959,16.905899047851562,37.91663266,39.35387095
NICKEL2MO,15.496436,14.480756,13.851924,13.229940000000001,14.840999603271484,14.071499824523926,13.794300079345703,13.669699668884277,37.85458766,39.34801782
NICKEL2MO,14.99124,13.82004,13.162488,12.4933,14.199700355529785,-999.0,-999.0,-999.0,37.94529867,39.3469266
NICKEL2MO,17.988500000000002,17.2685,16.804756,16.200584,17.50309944152832,16.9906005859375,16.80769920349121,16.725500106811523,37.91728185,39.34495912
NICKEL2MO,16.692548000000002,15.834308,15.326976,14.744144,16.114299774169922,15.519599914550781,15.281299591064453,15.179200172424316,37.877515,39.3391959
NICKEL2MO,15.043224,14.398104,13.996144,13.525548,14.56719970703125,14.157899856567383,14.005499839782715,13.981599807739258,269.42322783,27.79115672
NICKEL2MO,16.89092,16.16132,15.714008000000002,15.165664,16.382299423217773,15.87600040435791,15.64739990234375,15.545599937438965,269.44935314,27.88541047
NICKEL2MO,16.997376,16.394496,16.023384,15.600716,16.549999237060547,16.18160057067871,16.052200317382812,16.021499633789062,269.37822497,27.88318147
NICKEL2MO,17.899834000000002,17.537914,17.281816,16.976648,17.576499938964844,17.41390037536621,17.3789005279541,17.40369987487793,269.39117819,27.87024248
NICKEL2MO,14.821118,13.881277999999998,13.312496,12.749692000000001,14.134400367736816,13.833399772644043,-999.0,13.137100219726562,269.42450708,27.86938845
NICKEL2MO,17.867375999999997,17.264496,16.938784,16.511432,17.414600372314453,17.084400177001953,16.941600799560547,16.91119956970215,269.39825618,27.8654724
NICKEL2MO,18.551012,17.796452,17.255300000000002,16.707835999999997,18.031299591064453,17.417600631713867,17.189599990844727,17.099599838256836,269.41109321,27.85802688
NICKEL2MO,15.417108,14.386068,13.778623999999999,13.138116000000002,14.685199737548828,13.96150016784668,13.633999824523926,13.498800277709961,269.4169787,27.85182026
NICKEL2MO,16.635746,16.047266,15.662856000000001,15.214,16.186199188232422,15.809399604797363,15.67140007019043,15.639800071716309,269.41307399,27.84827057
NICKEL2MO,17.797234,17.243313999999998,16.942668,16.447452,17.364599227905273,17.014400482177734,16.89189910888672,16.872499465942383,269.36845424,27.83943388
NICKEL2MO,18.434556,17.553275999999997,17.122063999999998,16.634448000000003,17.688899993896484,17.242399215698242,17.095399856567383,17.05500030517578,269.39100395,27.8567248
NICKEL2MO,18.210312000000002,17.791752,17.449096,17.017892,17.87019920349121,17.590299606323242,17.470600128173828,17.4512996673584,269.36263237,27.83414478
NICKEL2MO,14.240876,13.397996,12.887436,12.341508,13.619199752807617,-999.0,-999.0,-999.0,269.43516581,27.83145607
NICKEL2MO,16.144006,15.526726,15.140764,14.69622,15.661499977111816,15.28380012512207,15.14780044555664,15.125699996948242,269.46211772,27.83170623
NICKEL2MO,16.827478000000003,16.290838,15.964428,15.544476000000001,16.408300399780273,16.11009979248047,16.014699935913086,16.009199142456055,269.45833317,27.82565371
NICKEL2MO,17.984482,17.196322000000002,16.743100000000002,16.305284,17.424699783325195,16.879100799560547,16.6919002532959,16.630199432373047,269.45050695,27.82380658
NICKEL2MO,17.605672,16.630312,15.990396,15.28376,16.89889907836914,16.156999588012695,15.845199584960938,15.701299667358398,269.36500274,27.82288744
NICKEL2MO,17.648238,16.842798000000002,16.360860000000002,15.76654,17.04490089416504,16.505599975585938,16.279699325561523,16.19029998779297,269.43690196,27.82000986
NICKEL2MO,17.647004,16.915484,16.450756,15.958291999999998,17.054000854492188,16.602100372314453,16.426700592041016,16.363000869750977,269.45181805,27.81727817
NICKEL2MO,17.745274,17.076154000000002,16.676683999999998,16.177536,17.244600296020508,16.860300064086914,16.710399627685547,16.67609977722168,269.397208,27.81580852
NICKEL2MO,18.357716,17.495636,16.876292,16.278820000000003,17.76889991760254,17.079700469970703,16.807899475097656,16.707000732421875,269.45882375,27.81438078
NICKEL2MO,17.48745,16.79145,16.353364000000003,15.87592,16.939699172973633,16.480300903320312,16.308500289916992,16.26259994506836,269.43497873,27.8130564
NICKEL2MO,17.984428,17.471788,17.097488,16.681540000000002,17.586700439453125,17.273399353027344,17.15290069580078,17.131999969482422,269.45731125,27.80638938
NICKEL2MO,16.117338,15.743898,15.496804,15.194175999999999,15.788100242614746,15.638099670410156,15.628000259399414,15.672599792480469,269.39274331,27.80429966
