survey,D3YR-g,D3YR-r,D3YR-i,D3YR-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
D3YR,18.79150963,17.37212181,16.7167778,16.41607857,18.683399200439453,17.493999481201172,16.818599700927734,16.511199951171875,40.72036294,-0.7612124
D3YR,18.80017281,17.81040382,17.49719238,17.33410072,18.78350067138672,17.88719940185547,17.54290008544922,17.382699966430664,40.41575354,-0.58312653
D3YR,18.1727581,17.58571625,17.42564392,17.35507393,18.126800537109375,17.627899169921875,17.431400299072266,17.368799209594727,40.89503444,-1.80902893
D3YR,18.50326538,17.93321037,17.73589325,17.63628197,18.474000930786133,17.974300384521484,17.756999969482422,17.669700622558594,43.62873017,0.41682253
D3YR,17.62561226,16.62679672,16.31520653,16.15136147,17.56049919128418,16.709699630737305,16.354400634765625,16.206600189208984,40.63778934,-1.22657187
D3YR,17.23472595,16.75533104,16.62980652,16.57297325,17.218399047851562,16.793800354003906,16.640199661254883,16.593299865722656,40.69420586,-1.21394087
D3YR,18.62170982,17.15633965,16.23747444,15.82116508,18.610300064086914,17.30620002746582,16.37070083618164,15.93120002746582,43.881244,-0.77396448
D3YR,18.74323082,17.8399868,17.51449776,17.34474182,18.68709945678711,17.908100128173828,17.569700241088867,17.40559959411621,41.89016416,-0.40402958
D3YR,17.02622032,16.38509178,16.20541382,16.11377907,16.975000381469727,16.435100555419922,16.226699829101562,16.14900016784668,43.40710951,0.57777019
D3YR,17.09396172,16.61045837,16.47958946,16.43257904,17.06130027770996,16.65180015563965,16.48710060119629,16.449800491333008,40.84658903,-0.42161852
D3YR,18.79045677,18.23596573,18.05261803,17.95991325,18.738300323486328,18.283199310302734,18.06839942932129,17.997100830078125,40.93678982,-0.48116969
D3YR,17.69344139,17.16691589,16.99007416,16.89765358,17.674400329589844,17.212200164794922,17.011999130249023,16.93320083618164,43.09188897,-0.88002887
D3YR,18.4238472,18.13506126,18.07111359,18.06114006,18.38599967956543,18.135299682617188,18.058000564575195,18.05270004272461,41.42077773,-1.60068872
D3YR,17.52412796,16.92016983,16.71555901,16.60845184,17.465200424194336,16.97170066833496,16.73539924621582,16.646499633789062,42.27896499,-0.78513279
D3YR,17.36197662,16.81893921,16.66379166,16.59461784,17.309799194335938,16.862300872802734,16.679100036621094,16.626800537109375,42.26699949,-0.71865816
D3YR,17.66456985,17.08591461,16.92232704,16.84916878,17.635499954223633,17.13409996032715,16.93670082092285,16.890300750732422,41.06982726,-1.78225039
D3YR,17.82383728,17.42356682,17.32018852,17.29164886,17.805700302124023,17.45479965209961,17.331899642944336,17.308700561523438,40.7048835,-0.34818302
D3YR,18.58304214,18.1226902,18.00922775,17.97473907,18.557899475097656,18.157899856567383,18.01020050048828,17.98859977722168,40.66906852,-0.39089398
D3YR,18.4377346,17.50337791,17.19661713,17.03217888,18.375600814819336,17.579500198364258,17.23550033569336,17.093900680541992,40.46909367,-0.43799625
D3YR,18.15704155,17.26587105,16.93374825,16.75242043,18.127399444580078,17.345600128173828,16.981700897216797,16.814899444580078,43.69278304,0.18210817
D3YR,18.08747482,17.54485893,17.3552475,17.26480293,18.04759979248047,17.587600708007812,17.372499465942383,17.301599502563477,43.68651318,0.19782671
D3YR,18.90559578,17.48844337,16.83324814,16.5253849,18.834400177001953,17.602100372314453,16.933399200439453,16.618799209594727,43.72952878,0.20002231
D3YR,18.29369545,17.44416809,17.18507385,17.04549599,18.24810028076172,17.518699645996094,17.21660041809082,17.093599319458008,41.83728824,-0.73263739
D3YR,18.01583672,17.43127251,17.22027016,17.11672401,17.982500076293945,17.48889923095703,17.248699188232422,17.159099578857422,40.58047997,-0.41288855
D3YR,18.94867516,18.4262619,18.25814438,18.17063141,18.918100357055664,18.466299057006836,18.277999877929688,18.21179962158203,42.18438162,0.46341725
D3YR,17.4797039,17.01456642,16.89698982,16.85431862,17.438899993896484,17.04129981994629,16.89189910888672,16.879600524902344,42.0107138,-1.34496441
D3YR,18.56308937,17.79218292,17.51884651,17.37358284,18.497699737548828,17.855199813842773,17.538299560546875,17.419200897216797,42.04345582,-1.39278912
D3YR,18.07569313,17.23454475,16.92729378,16.75968933,18.020700454711914,17.292499542236328,16.959999084472656,16.813899993896484,41.93759328,-1.35404857
D3YR,18.92297554,17.82164574,17.43488693,17.22866821,18.90239906311035,17.912799835205078,17.468700408935547,17.297399520874023,41.9313647,-1.36786806
D3YR,17.62140465,17.08951569,16.94120598,16.87400246,17.606000900268555,17.120399475097656,16.959800720214844,16.9060001373291,43.34491466,-0.13618529
D3YR,18.80459976,17.37682915,16.45756721,16.07156563,18.7406005859375,17.510400772094727,16.57349967956543,16.176000595092773,40.82366317,-1.8004578
D3YR,18.25652504,17.73213959,17.58659744,17.52184486,18.18720054626465,17.757600784301758,17.592300415039062,17.517799377441406,42.41358542,0.11403823
D3YR,17.69459915,16.96452522,16.7162075,16.57699585,17.61870002746582,17.033300399780273,16.740800857543945,16.63409996032715,42.39080241,0.15149164
D3YR,17.60383606,16.65382767,16.3208313,16.14539337,17.54789924621582,16.728700637817383,16.37179946899414,16.17690086364746,42.35419026,0.19829921
D3YR,17.29899597,16.49359894,16.27339935,16.14486313,17.241600036621094,16.560300827026367,16.301599502563477,16.185100555419922,42.25877082,0.21970144
D3YR,17.53438187,16.61471939,16.34611893,16.19588089,17.500900268554688,16.694900512695312,16.379600524902344,16.253599166870117,40.84806588,-1.24050753
D3YR,17.36716461,16.9420948,16.81904984,16.77917099,17.321800231933594,16.972000122070312,16.826000213623047,16.79990005493164,42.32198893,0.17514872
D3YR,17.96658325,17.49884033,17.36654472,17.31353951,17.931699752807617,17.536399841308594,17.375499725341797,17.33209991455078,43.65835657,0.45596879
D3YR,18.44740105,17.49179649,17.14647484,16.94605064,18.413000106811523,17.58180046081543,17.186100006103516,16.998300552368164,43.56327518,0.67552433
D3YR,17.81911469,16.77534485,16.46788979,16.29614067,17.7549991607666,16.851900100708008,16.506099700927734,16.351499557495117,43.49138676,0.57051474
D3YR,18.35494232,17.18660164,16.79047585,16.59049988,18.2987003326416,17.286300659179688,16.85219955444336,16.655099868774414,41.95015956,-0.90324863
D3YR,17.10747528,16.71463394,16.63177299,16.61811829,17.069900512695312,16.74049949645996,16.62969970703125,16.621999740600586,40.49721994,-0.76062077
D3YR,18.1241703,16.79823303,16.27093315,16.02185631,18.04509925842285,16.898799896240234,16.34939956665039,16.093299865722656,40.5175719,-0.65640671
D3YR,17.01694298,16.35560226,16.14344597,16.02683258,16.98240089416504,16.41819953918457,16.16320037841797,16.067399978637695,40.49185279,-0.72099168
D3YR,18.24657249,17.09799957,16.70000267,16.49443817,18.170900344848633,17.185699462890625,16.75589942932129,16.565900802612305,41.97529888,-0.62489234
D3YR,17.42005539,16.53907394,16.25874901,16.10464287,17.377599716186523,16.612499237060547,16.304800033569336,16.149499893188477,41.78393565,-0.60764713
D3YR,17.82542229,16.98075485,16.66894341,16.50105858,17.774200439453125,17.05389976501465,16.725099563598633,16.568899154663086,41.62165447,-0.58090092
D3YR,17.98436165,17.18899536,16.9610405,16.8469429,17.939699172973633,17.25550079345703,17.00079917907715,16.89189910888672,41.60268199,-0.65084493
D3YR,16.96088982,16.40165138,16.2399025,16.16492271,16.930999755859375,16.453100204467773,16.26219940185547,16.19809913635254,41.60082661,-0.63093963
D3YR,18.98581886,17.51752663,16.38696289,15.91754627,18.93280029296875,17.702299118041992,16.566600799560547,16.052400588989258,41.58836631,-0.6126196
D3YR,18.18861198,17.60731697,17.44171333,17.36746597,18.148500442504883,17.63909912109375,17.451799392700195,17.395200729370117,41.11696031,-1.57884506
D3YR,18.62700653,17.56773376,17.20659637,17.01702499,18.59440040588379,17.644699096679688,17.255699157714844,17.089099884033203,41.27569906,-1.60704539
D3YR,18.60710144,18.29858208,18.21622276,18.19618988,18.58639907836914,18.31329917907715,18.210599899291992,18.20319938659668,41.9619885,-1.41757255
D3YR,18.15197754,17.72742081,17.6188488,17.58352089,18.134300231933594,17.75819969177246,17.622100830078125,17.611400604248047,41.96230586,-1.45536688
D3YR,18.20012283,17.58316994,17.39538956,17.30245399,18.164600372314453,17.635099411010742,17.415300369262695,17.3346004486084,43.68870256,-0.27501218
D3YR,18.59092712,18.09236526,17.94957733,17.88810158,18.497299194335938,18.120899200439453,17.975799560546875,17.925600051879883,42.30635442,-0.34512993
D3YR,17.85431862,16.85662079,16.4987278,16.25452423,17.7677001953125,16.912500381469727,16.545400619506836,16.333999633789062,42.37484185,-0.49143529
D3YR,17.74557304,17.17681122,17.00518036,16.91851807,17.721599578857422,17.23150062561035,17.020999908447266,16.950599670410156,43.73403028,-0.30554806
D3YR,18.59461784,17.44018745,17.0488739,16.83807755,18.513200759887695,17.532899856567383,17.109100341796875,16.898500442504883,43.69749973,-0.58203558
D3YR,17.35275841,16.50182343,16.25064087,16.12031364,17.305999755859375,16.562700271606445,16.275800704956055,16.169099807739258,40.8270175,-0.70005515
D3YR,18.6911068,17.60144997,17.18372536,16.96192551,18.635099411010742,17.684799194335938,17.225200653076172,17.012399673461914,42.82626,-0.55980034
D3YR,18.04780006,17.43345833,17.2307148,17.12553787,18.00979995727539,17.487499237060547,17.254600524902344,17.16200065612793,42.76851559,-0.54040349
D3YR,18.28417969,17.4991951,17.23977852,17.09785843,18.22640037536621,17.564800262451172,17.273799896240234,17.139299392700195,42.79623577,-0.52984249
D3YR,17.75789642,16.81739426,16.5109024,16.34620857,17.696699142456055,16.893400192260742,16.54800033569336,16.410600662231445,42.62143481,0.25258793
D3YR,17.19726944,16.75969124,16.63173485,16.58423424,17.166799545288086,16.79170036315918,16.644800186157227,16.606800079345703,42.68188173,0.29977899
D3YR,18.46347427,17.83846092,17.64858246,17.54808426,18.430500030517578,17.886600494384766,17.671499252319336,17.585500717163086,41.40016563,-1.83039234
D3YR,17.16540909,16.78834343,16.67754173,16.63666534,17.13789939880371,16.8169002532959,16.69860076904297,16.65880012512207,41.39663357,-1.94127099
D3YR,17.8817482,17.35315704,17.17368698,17.09056473,17.857999801635742,17.395000457763672,17.19029998779297,17.1294002532959,41.64214276,-1.90093017
D3YR,18.91334152,18.29878616,18.10726929,18.00870705,18.89150047302246,18.33799934387207,18.12380027770996,18.06290054321289,43.07770567,0.56848841
D3YR,18.83676338,18.42370415,18.3080349,18.26420975,18.807199478149414,18.41990089416504,18.29290008544922,18.304399490356445,43.07143131,0.5475231
D3YR,18.80307961,18.53795433,18.5217495,18.4502449,18.800800323486328,18.525699615478516,18.520299911499023,18.469600677490234,43.11898269,0.51917293
D3YR,18.71395302,18.6914196,18.57822227,18.65578461,18.52750015258789,18.541000366210938,18.425500869750977,18.30120086669922,40.36130561,-0.75729425
D3YR,18.39491081,17.22858238,16.8338604,16.63167191,18.308900833129883,17.3341007232666,16.892000198364258,16.71190071105957,40.27299483,-0.65241276
D3YR,18.58961296,17.45880508,17.08539391,16.90055847,18.53820037841797,17.550199508666992,17.14579963684082,16.974700927734375,40.2745781,-0.73301863
D3YR,18.51499367,17.09521675,16.37722206,16.04467392,18.45400047302246,17.221799850463867,16.484500885009766,16.13960075378418,40.43174082,-0.64906574
D3YR,18.10261917,16.93442917,16.48130226,16.2478199,18.02899932861328,17.013500213623047,16.547300338745117,16.32670021057129,40.40531123,-0.70362829
D3YR,17.14386749,16.73575974,16.62451172,16.58471298,17.113399505615234,16.768600463867188,16.626699447631836,16.604700088500977,40.41964798,-0.65958317
D3YR,16.89094353,16.43985939,16.32839203,16.29335213,16.867599487304688,16.46780014038086,16.335599899291992,16.3080997467041,40.42483137,-0.66386937
D3YR,18.55412102,18.15581894,18.03865623,18.00905037,18.521099090576172,18.173799514770508,18.04199981689453,17.99250030517578,40.87881684,-0.65466269
D3YR,18.64989471,18.16291809,18.03069305,17.9737606,18.661699295043945,18.18429946899414,18.03179931640625,17.98979949951172,40.16865228,0.9658317
D3YR,18.74970818,18.16961098,17.97812271,17.87584305,18.662599563598633,18.206199645996094,18.009300231933594,17.91670036315918,43.18629425,-0.2824171
D3YR,18.6580925,17.53531456,17.16256523,16.96291351,18.600799560546875,17.62380027770996,17.21339988708496,17.02790069580078,43.20256614,-0.28706285
D3YR,18.00265312,17.41309357,17.23319626,17.16583633,17.942800521850586,17.44849967956543,17.255300521850586,17.1875,40.84477444,-1.79793247
D3YR,17.1367588,16.83203506,16.75909996,16.73237991,17.115800857543945,16.857799530029297,16.76129913330078,16.748199462890625,41.41370134,-0.86488129
D3YR,18.67791939,17.35782814,16.76148224,16.47509956,18.6289005279541,17.4783992767334,16.846900939941406,16.564300537109375,41.45883082,-0.96888216
D3YR,18.48678398,17.80640793,17.62452888,17.53288841,18.456199645996094,17.861400604248047,17.64349937438965,17.565099716186523,41.6955813,-1.12416664
D3YR,17.91303444,17.18813705,16.93652344,16.80198669,17.88409996032715,17.256500244140625,16.957500457763672,16.845500946044922,41.67670301,-1.1241322
D3YR,18.05463028,17.60821915,17.46007729,17.40029144,18.020000457763672,17.655000686645508,17.47369956970215,17.42799949645996,43.46924787,0.29931012
D3YR,17.74603844,17.22990799,17.09620094,17.04516792,17.71310043334961,17.267799377441406,17.11199951171875,17.058500289916992,40.6861075,-0.8135624
D3YR,17.65324402,17.26785088,17.17012596,17.14098549,17.627399444580078,17.301799774169922,17.182899475097656,17.152299880981445,40.6676608,-0.82399699
D3YR,18.64231491,17.19373322,16.33712006,15.9631443,18.581300735473633,17.338499069213867,16.461200714111328,16.074100494384766,40.69402774,-0.77697286
D3YR,18.54033279,18.02271843,17.84603119,17.7555275,18.493200302124023,18.06999969482422,17.865100860595703,17.805700302124023,42.57911614,0.46279388
D3YR,17.40998077,17.0403862,16.92460632,16.88485146,17.373300552368164,17.066299438476562,16.925800323486328,16.902000427246094,40.73175974,-0.86660787
D3YR,18.87503433,18.29372597,18.08925056,17.9894352,18.854299545288086,18.32110023498535,18.112600326538086,17.986099243164062,41.38979205,-0.54944561
D3YR,18.8743763,18.38447571,18.23132133,18.16296005,18.827499389648438,18.41189956665039,18.146799087524414,18.077899932861328,40.37863637,-0.63786182
D3YR,18.4006958,17.91458511,17.7829628,17.73394203,18.36549949645996,17.960500717163086,17.794200897216797,17.763200759887695,40.3237517,-0.58780422
D3YR,18.36631775,17.82375145,17.66316605,17.59215927,18.334299087524414,17.883800506591797,17.680700302124023,17.62540054321289,40.31037639,-0.59174862
D3YR,18.63449669,18.14359093,18.00707436,17.94597054,18.57979965209961,18.189800262451172,18.02079963684082,17.971399307250977,43.61889379,-0.42884637
D3YR,18.21835327,17.21793175,16.89404297,16.7276001,18.158899307250977,17.290199279785156,16.94029998779297,16.801799774169922,40.49072951,-0.94672826
D3YR,18.11896706,17.05059624,16.694664,16.49794579,18.060100555419922,17.14349937438965,16.744300842285156,16.569799423217773,42.83780826,0.9509983
D3YR,16.90795708,16.4337883,16.30622101,16.26117516,16.872100830078125,16.47439956665039,16.319499969482422,16.284700393676758,41.26338,-0.4189727
D3YR,17.14567566,16.58560562,16.43496513,16.37351608,17.108200073242188,16.637300491333008,16.456100463867188,16.398500442504883,41.25207499,-0.40041949
D3YR,17.09826469,16.41509819,16.21186256,16.11290741,17.26140022277832,16.464099884033203,16.233400344848633,16.144100189208984,41.25212246,-0.39707161
D3YR,17.33365059,16.95603561,16.86192322,16.83896637,17.323400497436523,16.977699279785156,16.866199493408203,16.827699661254883,40.1469888,0.94114884
D3YR,17.59662247,17.67586136,17.78187943,17.80735588,17.601499557495117,17.64699935913086,17.74049949645996,17.799400329589844,40.14324948,0.94122558
D3YR,18.96735573,17.71971703,17.21089172,16.95764542,18.908300399780273,17.797500610351562,17.27910041809082,17.030099868774414,40.1402003,0.92887131
D3YR,18.84348106,17.48624992,16.87591743,16.58115768,18.81329917907715,17.59630012512207,16.957599639892578,16.670400619506836,40.28615375,0.92647943
D3YR,17.68637466,17.17661285,17.00641823,16.92378807,17.66390037536621,17.218299865722656,17.020099639892578,16.952600479125977,43.11006142,-0.87053804
D3YR,18.43214798,17.92781067,17.78411865,17.71711731,18.377099990844727,17.948299407958984,17.792200088500977,17.724599838256836,43.26584654,-0.24066152
D3YR,18.1397686,17.67440987,17.54487228,17.48893547,18.10919952392578,17.715200424194336,17.56369972229004,17.518400192260742,43.26421971,-0.20569711
D3YR,17.99606133,17.45397568,17.28249168,17.20423698,17.9591007232666,17.489700317382812,17.30459976196289,17.244400024414062,41.74451267,-0.34079653
D3YR,18.30269051,17.73226929,17.5696888,17.48938751,18.25830078125,17.771099090576172,17.580900192260742,17.517799377441406,42.25052613,-0.30907538
D3YR,18.2397728,17.54416084,17.30752754,17.1762619,18.198200225830078,17.604700088500977,17.331600189208984,17.223400115966797,43.59414859,0.30209554
D3YR,17.39846611,16.94173241,16.80448151,16.74406242,17.368600845336914,16.976699829101562,16.813800811767578,16.771900177001953,43.0543746,-0.38876065
D3YR,17.45948029,16.99835014,16.86240578,16.8112011,17.429899215698242,17.040300369262695,16.882999420166016,16.84239959716797,40.621129,-0.88743405
D3YR,17.69618797,16.58890152,16.23199844,16.04535294,17.645999908447266,16.681800842285156,16.28260040283203,16.111499786376953,40.63476904,-0.76853796
D3YR,18.84038925,17.41909027,16.62252617,16.27491188,18.740699768066406,17.550800323486328,16.73699951171875,16.379499435424805,40.63273947,-0.77041299
D3YR,18.70376396,18.16869164,18.01562691,17.95376205,18.65410041809082,18.203500747680664,18.023500442504883,18.029199600219727,40.67163817,-1.52547266
D3YR,17.88857079,17.38893509,17.23859024,17.17741776,17.871400833129883,17.422100067138672,17.24959945678711,17.195999145507812,40.67060654,-1.56487535
D3YR,18.58344269,18.00298309,17.82331848,17.742033,18.56329917907715,18.0403995513916,17.83679962158203,17.76289939880371,40.68276078,-1.56393373
D3YR,18.18471146,17.65744019,17.48648643,17.41309547,18.16200065612793,17.697900772094727,17.507699966430664,17.435699462890625,40.67292163,-1.61469963
D3YR,18.34645462,17.88415146,17.76688576,17.72155762,18.305200576782227,17.94179916381836,17.784900665283203,17.737499237060547,41.60237065,-1.05199431
D3YR,17.75676918,17.28211021,17.14816856,17.09126663,17.7185001373291,17.315099716186523,17.160499572753906,17.104900360107422,42.92800502,-0.54403017
D3YR,18.30071449,17.75009346,17.55844307,17.45983124,18.274200439453125,17.797800064086914,17.588199615478516,17.487699508666992,43.81447385,-0.64996518
D3YR,18.14151382,17.01423073,16.64742279,16.45849228,18.095800399780273,17.09320068359375,16.694700241088867,16.529199600219727,40.84001503,-1.54983249
D3YR,18.0854187,17.08807945,16.73779488,16.55203247,18.02050018310547,17.172199249267578,16.786399841308594,16.6117000579834,41.01879002,-1.23514317
D3YR,18.22005081,17.64670753,17.4744873,17.38851357,18.19029998779297,17.689599990844727,17.488800048828125,17.42530059814453,42.77142273,-0.59440559
D3YR,18.59768295,17.79322433,17.54746819,17.40486908,18.544599533081055,17.854400634765625,17.56450080871582,17.448299407958984,43.8449488,0.71648448
D3YR,18.89094162,18.00535202,17.6739254,17.48531914,18.838300704956055,18.07859992980957,17.70829963684082,17.54520034790039,43.85475447,0.70518063
D3YR,18.30809975,17.58781052,17.35603714,17.22571564,18.278400421142578,17.635799407958984,17.369400024414062,17.287500381469727,43.80182144,0.68759595
D3YR,18.29899406,16.89167404,16.30388451,16.00845718,18.218299865722656,17.003400802612305,16.378799438476562,16.09830093383789,43.71447349,0.67798192
D3YR,18.65577507,17.73862839,17.43872261,17.26760674,18.603300094604492,17.804800033569336,17.470699310302734,17.31439971923828,43.71502148,0.68222791
D3YR,18.78596115,18.1239357,17.91659164,17.80076599,18.736900329589844,18.1648006439209,17.92650032043457,17.841800689697266,43.72042238,0.70254938
D3YR,18.98373413,18.02180862,17.7072525,17.5273819,18.884899139404297,18.09429931640625,17.743999481201172,17.581300735473633,43.70285425,0.64525677
D3YR,18.22901535,17.62775612,17.42464256,17.30757713,18.204299926757812,17.67970085144043,17.443500518798828,17.353500366210938,43.73874307,0.66563054
D3YR,18.76135445,17.25557899,16.36647224,15.96159458,18.597700119018555,17.337200164794922,16.46419906616211,16.038999557495117,43.74821865,0.73131123
D3YR,18.46519852,17.8108139,17.60167885,17.49033356,18.41939926147461,17.86050033569336,17.621700286865234,17.546100616455078,43.2210036,-0.87140744
D3YR,18.31649399,17.5486908,17.29904556,17.17239571,18.25819969177246,17.6033992767334,17.33009910583496,17.22439956665039,40.42765829,-1.34885539
D3YR,17.32307816,16.77894592,16.62531471,16.56215668,17.274799346923828,16.82539939880371,16.6466007232666,16.598600387573242,41.46344378,-0.56498404
D3YR,18.85905075,17.70576477,17.28771591,17.05931091,18.800199508666992,17.803699493408203,17.34980010986328,17.11240005493164,43.27525878,-0.19271665
D3YR,18.66919518,17.81437492,17.54964256,17.40214157,18.657899856567383,17.885400772094727,17.58049964904785,17.44099998474121,43.27348664,-0.26089901
D3YR,18.90602493,17.60880661,17.13104057,16.88894653,18.89699935913086,17.713199615478516,17.20509910583496,16.965299606323242,43.28179221,-0.27489706
D3YR,18.96447754,17.94713783,17.60268211,17.42956924,18.840200424194336,18.02669906616211,17.66659927368164,17.49169921875,41.45363827,-0.74376582
D3YR,18.63570213,17.72451019,17.4300518,17.28129005,18.6200008392334,17.789100646972656,17.489299774169922,17.344900131225586,41.44817647,-0.75296262
D3YR,17.83616257,17.14428711,16.9100399,16.77769089,17.78619956970215,17.188899993896484,16.9158992767334,16.822599411010742,42.85706072,0.29059896
D3YR,18.71803093,18.09825897,17.92154694,17.83107376,18.686399459838867,18.157400131225586,17.94700050354004,17.865299224853516,41.68108208,0.33959711
D3YR,17.71029854,17.31823349,17.20519829,17.16505623,17.68779945373535,17.348800659179688,17.220399856567383,17.17840003967285,41.65389965,0.44198944
D3YR,17.94747543,17.18392372,16.93315506,16.80312157,17.872400283813477,17.24679946899414,16.972299575805664,16.86009979248047,41.69088083,0.37781396
D3YR,18.40870857,17.09646988,16.57773018,16.32252312,18.360200881958008,17.201900482177734,16.65369987487793,16.404499053955078,41.64475728,0.4151131
D3YR,18.39016151,17.79865456,17.63503075,17.56873131,18.37579917907715,17.836000442504883,17.66360092163086,17.588499069213867,41.64867748,0.40344297
D3YR,18.17794228,17.36619377,17.12130547,16.99388885,18.109500885009766,17.416099548339844,17.14620018005371,17.031600952148438,41.68665542,0.35923195
D3YR,17.76010132,17.16102028,16.98848915,16.90245819,17.70639991760254,17.217199325561523,17.007099151611328,16.93429946899414,42.38631233,-0.2377998
D3YR,18.44158363,18.12282562,18.04875946,18.01720428,18.396499633789062,18.167699813842773,18.0531005859375,18.04210090637207,40.73989131,-1.10269616
D3YR,18.74861145,18.28536034,18.15459633,18.09218788,18.710399627685547,18.326499938964844,18.152099609375,18.09939956665039,42.88247858,-1.64162812
D3YR,18.40110397,17.85277176,17.70034981,17.63234901,18.358400344848633,17.904800415039062,17.719900131225586,17.649900436401367,42.89886418,-1.73438888
D3YR,18.66552734,17.95575905,17.72565269,17.59366035,18.6033992767334,18.009599685668945,17.746700286865234,17.636199951171875,42.89962515,-1.73746324
D3YR,18.00444794,17.28281593,17.04551315,16.90662575,17.947399139404297,17.331100463867188,17.066999435424805,16.958799362182617,42.83905948,-1.66045392
D3YR,18.96356964,18.97864914,19.07096863,19.12438965,18.92340087890625,18.956600189208984,19.034299850463867,19.0585994720459,40.60944209,-1.61784097
D3YR,18.44661903,17.82400322,17.61183929,17.50019264,18.38559913635254,17.877700805664062,17.636199951171875,17.533000946044922,43.77349344,0.14374857
D3YR,17.33441544,16.86555481,16.74831963,16.70083237,17.301000595092773,16.8966007232666,16.750099182128906,16.715999603271484,40.79808286,-1.60468099
D3YR,16.84511185,16.32484055,16.1754055,16.10434341,16.826400756835938,16.366600036621094,16.18600082397461,16.125600814819336,43.66360798,0.66553582
D3YR,16.90720367,16.50906944,16.41346741,16.37873459,16.867399215698242,16.53860092163086,16.417699813842773,16.390399932861328,43.65322088,0.73775849
D3YR,18.34062004,17.55599785,17.29722404,17.15101051,18.27199935913086,17.623199462890625,17.327499389648438,17.1919002532959,43.63984178,0.74672061
D3YR,18.40100861,17.34027863,16.94784164,16.72710419,18.364299774169922,17.434499740600586,16.996599197387695,16.798900604248047,43.64297031,0.73394271
D3YR,18.18950081,17.65218735,17.46441078,17.35967636,18.158899307250977,17.696699142456055,17.48189926147461,17.3799991607666,43.87096949,0.61765593
D3YR,18.51454544,17.09843445,16.51822281,16.21636963,18.45170021057129,17.206899642944336,16.589399337768555,16.3080997467041,43.86637845,0.65045522
D3YR,18.98139572,17.56563377,16.81215668,16.47089958,18.940399169921875,17.70479965209961,16.922500610351562,16.580900192260742,41.24021027,-1.74943768
D3YR,18.97103882,17.55108452,16.78193283,16.43489456,18.883499145507812,17.681100845336914,16.894399642944336,16.54050064086914,41.44532747,-1.77115568
D3YR,18.06116486,17.08729553,16.7874794,16.62816811,18.00950050354004,17.15570068359375,16.83639907836914,16.68160057067871,41.46340495,-1.68137998
D3YR,18.98625755,18.6287899,18.52632523,18.49757576,18.940799713134766,18.630399703979492,18.528499603271484,18.483999252319336,42.36555816,-0.92119835
D3YR,18.09627533,17.72740555,17.62573051,17.59045601,18.071399688720703,17.75079917907715,17.631799697875977,17.616100311279297,43.23658835,0.5860581
D3YR,18.68613434,17.91129684,17.64275742,17.49153137,18.615400314331055,17.989999771118164,17.66939926147461,17.55699920654297,43.24231257,0.5925637
D3YR,18.32181931,17.70241356,17.48955345,17.37666512,18.280799865722656,17.753000259399414,17.51449966430664,17.414899826049805,43.23709893,0.5654601
D3YR,17.75359535,17.31949425,17.20197296,17.15926552,17.711299896240234,17.33970069885254,17.204200744628906,17.178499221801758,40.27980565,-1.40897981
D3YR,18.4873333,17.98201942,17.827034,17.75969887,18.45800018310547,18.020599365234375,17.83839988708496,17.773500442504883,40.31077557,-1.43394789
D3YR,18.20314217,17.53341103,17.3262558,17.22291374,18.198400497436523,17.568500518798828,17.341400146484375,17.273500442504883,40.38552956,-1.39295614
D3YR,18.75669098,17.7077713,17.32887268,17.12718582,18.755599975585938,17.788799285888672,17.37689971923828,17.19420051574707,40.40743321,-1.44321742
D3YR,18.34002876,17.79146194,17.61566353,17.54824257,18.305099487304688,17.8528995513916,17.65959930419922,17.59320068359375,41.47113281,-0.72944965
D3YR,17.15887642,17.18977547,17.28306007,17.35659027,17.1466007232666,17.180500030517578,17.2810001373291,17.37150001525879,41.46219898,-0.77948545
D3YR,18.30287552,17.40650749,17.08005714,16.91209412,18.2268009185791,17.462099075317383,17.12019920349121,16.978300094604492,41.07134247,0.59967113
D3YR,17.47604179,16.94096184,16.76509666,16.68765068,17.42840003967285,16.97559928894043,16.780000686645508,16.714599609375,41.6826,0.36499866
D3YR,18.41969299,17.05290222,16.40976334,16.119133,18.360599517822266,17.16629981994629,16.49720001220703,16.21030044555664,40.86449532,0.55718908
D3YR,18.15171814,17.61675453,17.47044373,17.4046936,18.107999801635742,17.66010093688965,17.47599983215332,17.429399490356445,42.30998612,-0.31028077
D3YR,18.44718552,17.49129295,17.20609474,17.05624199,18.374799728393555,17.579700469970703,17.23819923400879,17.099700927734375,40.79007302,-1.10347042
D3YR,17.35006905,16.50024986,16.257164,16.11699677,17.309999465942383,16.563199996948242,16.27989959716797,16.16710090637207,42.93627241,-1.70425706
D3YR,18.69505501,17.43680954,16.98095894,16.73438644,18.720800399780273,17.528400421142578,17.042999267578125,16.817100524902344,42.90680734,-1.6271142
D3YR,18.60133934,17.31545639,16.80968094,16.54690552,18.53499984741211,17.420000076293945,16.87310028076172,16.6294002532959,42.96887684,-1.66742171
D3YR,18.23859596,17.87488174,17.79019737,17.76979446,18.218799591064453,17.921100616455078,17.786800384521484,17.788700103759766,40.87125453,-1.07916339
D3YR,18.23859596,17.87488174,17.79019737,17.76979446,18.207300186157227,17.905899047851562,17.786100387573242,17.831600189208984,40.87125011,-1.0791661
