survey,ZTF-g,ZTF-r,ZTF-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ZTFS,17.9878,17.451,17.2318,17.990299224853516,17.4335994720459,17.224199295043945,17.13680076599121,234.25939407141843,78.94300733124975
ZTFS,16.8368,16.6503,16.5638,16.86840057373047,16.61440086364746,16.52400016784668,16.513999938964844,239.15509909370127,36.3193901009907
ZTFS,17.2444,16.624000000000002,16.3487,17.229000091552734,16.61400032043457,16.323400497436523,16.222000122070312,254.41794367291897,24.648210476070957
ZTFS,17.5229,16.3191,15.7832,17.49880027770996,16.354000091552734,15.823399543762207,15.590700149536133,254.70102688056656,23.31810246313836
ZTFS,15.9957,15.4808,15.3301,15.987799644470215,15.468000411987305,15.284600257873535,15.245699882507324,252.40405342482444,41.64189518079188
ZTFS,18.0746,17.0544,16.6379,18.09600067138672,17.067699432373047,16.649799346923828,16.447099685668945,243.55224485684838,79.21948642771409
ZTFS,17.415,17.0488,16.8992,17.423500061035156,17.01930046081543,16.868499755859375,16.845199584960938,254.48102124305208,28.96669503752414
ZTFS,16.8387,16.3847,16.1965,16.854799270629883,16.360700607299805,16.156999588012695,16.07740020751953,231.92200302159716,22.593550179002456
ZTFS,18.5597,17.1782,16.1307,18.46030044555664,17.247299194335938,16.256999969482422,15.805000305175781,262.13404216725525,44.28302322482777
ZTFS,17.4872,17.078,16.9279,17.49209976196289,17.050600051879883,16.88050079345703,16.831100463867188,231.23411269268394,42.85199288269374
ZTFS,16.0076,15.7646,15.6639,16.040000915527344,15.740699768066406,15.626299858093262,15.61460018157959,247.99606995436025,40.31096275966285
ZTFS,17.1665,16.8943,16.7853,17.216699600219727,16.88599967956543,16.738800048828125,16.7096004486084,224.89209621246647,58.64279394895001
ZTFS,17.9163,17.093,16.7131,17.916000366210938,17.077299118041992,16.706300735473633,16.547300338745117,224.1220701309927,28.311392129785634
ZTFS,16.6311,16.183,16.0011,16.603599548339844,16.157899856567383,15.974800109863281,15.893699645996094,263.4927589669058,73.5744471620239
ZTFS,17.6052,17.2634,17.1433,17.61210060119629,17.218599319458008,17.10260009765625,17.059200286865234,218.2228547000794,72.79969707251331
ZTFS,17.0439,16.3834,16.1417,17.056400299072266,16.374500274658203,16.11520004272461,16.00589942932129,230.92990957482493,36.041471154796554
ZTFS,17.3964,16.4001,15.9995,17.40690040588379,16.41939926147461,16.000499725341797,15.810799598693848,219.5609247452268,23.020371063672847
ZTFS,17.6408,16.8603,16.5855,17.608999252319336,16.85569953918457,16.548999786376953,16.409099578857422,219.15293915190395,32.24022909922361
ZTFS,18.3127,17.5299,17.1716,18.33099937438965,17.556699752807617,17.236400604248047,17.111299514770508,244.21008484583652,69.10644254347662
ZTFS,18.2888,17.3404,16.9614,18.30579948425293,17.355100631713867,16.959699630737305,16.773099899291992,217.73022825791656,72.52079225053903
ZTFS,17.7735,16.5817,15.9822,17.733999252319336,16.600000381469727,16.023399353027344,15.753199577331543,252.41098093115647,51.36575123290341
ZTFS,16.6356,15.7795,15.4747,16.62179946899414,15.78219985961914,15.455900192260742,15.333399772644043,258.5511080293143,44.88261078224568
ZTFS,17.1454,16.7514,16.5921,17.162599563598633,16.71769905090332,16.54949951171875,16.50510025024414,244.67329712472477,80.17093574300326
ZTFS,18.6463,17.5416,17.0969,18.598600387573242,17.5403995513916,17.104700088500977,16.902599334716797,254.7988928837796,48.092498971814855
ZTFS,18.9772,17.8021,17.1961,18.92639923095703,17.82159996032715,17.261499404907227,17.001300811767578,256.30686274904406,65.08204343817373
ZTFS,18.448,17.7611,17.3422,18.71030044555664,17.766000747680664,17.351499557495117,17.180700302124023,260.80186642104337,61.914515706232564
ZTFS,17.1995,16.0227,15.4349,17.174999237060547,16.062000274658203,15.482199668884277,15.221400260925293,241.25501979410075,64.45384465232507
ZTFS,18.5087,17.4382,17.0521,18.512399673461914,17.486900329589844,17.05030059814453,16.846799850463867,224.4708855156939,71.75458346486595
ZTFS,14.9315,14.6301,14.5361,14.95580005645752,14.599200248718262,14.487199783325195,14.468099594116211,252.84186206295976,61.08505558428023
ZTFS,17.3903,16.4574,16.1202,17.386699676513672,16.47130012512207,16.120399475097656,15.988200187683105,243.35894229713648,46.30489326883255
ZTFS,18.9021,17.6841,17.1414,18.804899215698242,17.67460060119629,17.175100326538086,16.924800872802734,244.2399348007332,29.586258910443956
ZTFS,17.58,16.6616,16.3079,17.54490089416504,16.66860008239746,16.299999237060547,16.159400939941406,257.91684354971613,72.45661272653686
ZTFS,17.8021,17.3406,17.167,17.80769920349121,17.306900024414062,17.114200592041016,17.077899932861328,246.2730215081544,45.151222112283854
ZTFS,18.9864,17.8099,17.2305,18.891599655151367,17.80739974975586,17.275400161743164,17.050100326538086,240.84485413832857,58.32652970097826
ZTFS,17.7235,16.5702,16.0679,17.712499618530273,16.604999542236328,16.079999923706055,15.843600273132324,226.84299821365232,26.859548527297463
ZTFS,18.8286,17.62,17.0461,18.811199188232422,17.644800186157227,17.054500579833984,16.80579948425293,219.7448552887505,72.63508740130553
ZTFS,16.419,15.4074,15.0091,16.41200065612793,15.424799919128418,15.02180004119873,14.852999687194824,240.4310611909453,55.60615521772096
ZTFS,18.4237,17.6615,17.3872,18.414400100708008,17.67460060119629,17.375,17.284900665283203,262.97607519833383,36.86707222806615
ZTFS,17.5094,17.111,16.9728,17.51490020751953,17.08799934387207,16.941699981689453,16.917699813842773,255.01293543387587,28.704310777643688
ZTFS,17.2196,16.8569,16.7368,17.23040008544922,16.8351993560791,16.68079948425293,16.639999389648438,233.2521030301168,47.58187065698244
ZTFS,16.7971,15.8759,15.5117,16.768199920654297,15.892800331115723,15.534700393676758,15.37399959564209,253.07998534333362,32.988632970007174
ZTFS,16.1147,15.9288,15.8652,16.13330078125,15.891500473022461,15.80150032043457,15.799500465393066,210.91873810012157,79.39077104247244
ZTFS,17.8484,17.0916,16.7983,17.84749984741211,17.095699310302734,16.779800415039062,16.663799285888672,231.10608511595277,57.985158453668404
ZTFS,17.8279,17.1259,16.8264,17.829599380493164,17.13680076599121,16.817399978637695,16.66670036315918,255.89111273262753,64.80328913059418
ZTFS,17.9737,17.4928,17.2702,17.967100143432617,17.453899383544922,17.261699676513672,17.182300567626953,243.48797069857136,52.82090066484678
ZTFS,17.168,15.958,15.402999999999999,17.13680076599121,15.979100227355957,15.43690013885498,15.18970012664795,229.16994121048089,50.80139347264219
ZTFS,18.022000000000002,17.1478,16.8193,18.008899688720703,17.162399291992188,16.805999755859375,16.63629913330078,237.87299134052697,16.102995812549548
ZTFS,17.2447,16.86,16.7172,17.252899169921875,16.8351993560791,16.661300659179688,16.61240005493164,252.24007273692072,18.73292996196597
ZTFS,17.9521,17.3843,17.1375,17.944799423217773,17.360599517822266,17.122800827026367,16.993499755859375,232.57275055357522,79.38831741626427
ZTFS,17.0168,16.4802,16.2811,17.019899368286133,16.474199295043945,16.25469970703125,16.1830997467041,222.068053996669,43.19638015838676
ZTFS,17.4007,17.0192,16.8873,17.38680076599121,16.996999740600586,16.878799438476562,16.795799255371094,230.63098523,55.33189223
ZTFS,18.0566,17.3769,17.0818,18.062000274658203,17.370500564575195,17.104400634765625,17.003700256347656,226.40198473129732,58.23564614520716
ZTFS,17.1353,16.535,16.2818,17.128999710083008,16.523799896240234,16.264699935913086,16.163799285888672,261.14208312123407,64.90620426145962
ZTFS,17.1333,16.75,16.5934,17.140499114990234,16.728900909423828,16.576099395751953,16.518600463867188,239.9150516059704,72.89047970882223
ZTFS,18.2466,17.6038,17.3871,18.235599517822266,17.592199325561523,17.3341007232666,17.23349952697754,218.94302547742552,50.935399735391144
ZTFS,17.3951,16.3834,16.0219,17.358600616455078,16.385000228881836,15.999199867248535,15.839300155639648,226.59696218091398,25.58451996003887
ZTFS,16.4717,16.0877,15.9584,16.481300354003906,16.069799423217773,15.917200088500977,15.876199722290039,256.19903555755707,72.18704045623689
ZTFS,18.0698,17.4117,17.1815,18.07309913635254,17.389799118041992,17.141399383544922,17.0137996673584,224.716169973034,65.62023535435547
ZTFS,18.3357,17.5496,17.2722,18.32659912109375,17.548099517822266,17.23940086364746,17.10930061340332,240.7111496517467,65.48201985214791
ZTFS,16.5983,15.6551,15.2802,16.590499877929688,15.666099548339844,15.286700248718262,15.106499671936035,241.68898904902645,16.06044915915221
ZTFS,18.4883,17.2032,16.5072,18.47249984741211,17.254600524902344,16.587099075317383,16.29490089416504,242.20396511923664,32.12874561298377
ZTFS,18.1334,17.1087,16.6423,18.195899963378906,17.115699768066406,16.658000946044922,16.43910026550293,240.61621388044026,79.68426570217689
ZTFS,17.6104,17.0171,16.8175,17.603500366210938,17.005300521850586,16.776199340820312,16.702199935913086,253.27500448932034,19.71912956008112
ZTFS,17.062,16.3339,16.0693,17.066999435424805,16.332599639892578,16.04640007019043,15.93019962310791,237.81308833196434,29.184581510339807
ZTFS,18.4102,17.0668,16.1294,18.377899169921875,17.10770034790039,16.226299285888672,15.832300186157227,251.9681018574372,51.27328989977275
ZTFS,17.9099,16.6407,15.7018,17.862699508666992,16.691499710083008,15.794899940490723,15.397500038146973,230.39693359776018,57.05150345008174
ZTFS,18.4477,17.098,16.1423,18.386199951171875,17.151399612426758,16.233400344848633,15.805000305175781,260.7690587587558,34.36255824468645
ZTFS,17.9244,17.2717,17.0326,17.91699981689453,17.263900756835938,17.007699966430664,16.92289924621582,242.6649657459085,35.794807958702094
ZTFS,18.916,17.612000000000002,16.6503,18.93549919128418,17.660400390625,16.79360008239746,16.376699447631836,229.82408731409663,23.2104778365051
ZTFS,16.2289,15.8742,15.7288,16.24340057373047,15.846699714660645,15.68649959564209,15.658900260925293,239.57497629907735,68.02492200689287
ZTFS,17.3379,17.0218,16.8618,17.37700080871582,17.042699813842773,16.903200149536133,16.8887996673584,244.77911283872783,54.77132842355494
ZTFS,16.4753,16.1748,16.0857,16.494800567626953,16.14550018310547,16.01930046081543,16.002099990844727,240.87108920698654,56.27282988467832
ZTFS,18.3268,16.9905,16.117,18.29560089111328,17.05120086669922,16.210599899291992,15.837499618530273,223.17593405652693,36.51788057401628
ZTFS,17.8726,17.2192,16.9764,17.8705997467041,17.212600708007812,16.961000442504883,16.881500244140625,260.5048579993344,66.78772239237036
ZTFS,17.3649,17.0487,16.9556,17.383800506591797,17.014799118041992,16.883499145507812,16.861499786376953,238.22741825374868,79.20820657573246
ZTFS,16.1169,15.7981,15.6931,16.14389991760254,15.770299911499023,15.643600463867188,15.624099731445312,222.23591303793958,22.47602068479738
ZTFS,18.4749,17.7778,17.5255,18.515600204467773,17.77440071105957,17.529399871826172,17.429800033569336,246.57805141391177,66.16411273625667
ZTFS,16.6926,16.382,16.2701,16.705400466918945,16.3533992767334,16.21820068359375,16.19879913330078,213.9690125541733,42.609107883902766
ZTFS,16.9828,16.3555,16.1231,16.970399856567383,16.34280014038086,16.077699661254883,15.969900131225586,262.42083576001386,68.55599276655796
ZTFS,18.69,17.6429,17.2796,18.64310073852539,17.675100326538086,17.20599937438965,17.003799438476562,248.60703336236966,46.775434065305284
ZTFS,18.9486,17.9368,17.487000000000002,18.92490005493164,17.925100326538086,17.499099731445312,17.31999969482422,239.15515078282206,61.40220651041375
ZTFS,18.3724,17.5559,17.358,18.35070037841797,17.58060073852539,17.26099967956543,17.142000198364258,256.2781188837922,61.83100593971055
ZTFS,15.7786,15.4795,15.3864,15.793000221252441,15.451000213623047,15.322400093078613,15.302200317382812,240.6691261311463,67.87944209919546
ZTFS,16.4087,15.9506,15.7936,16.427000045776367,15.93910026550293,15.753999710083008,15.70419979095459,254.03107428046303,33.181799024239574
ZTFS,18.6223,17.5687,17.1926,18.569599151611328,17.579299926757812,17.17020034790039,16.972000122070312,257.77393716235656,33.15170368444947
ZTFS,18.0127,17.5778,17.4014,17.99650001525879,17.545900344848633,17.379600524902344,17.325599670410156,222.79595852729446,72.27647980706892
ZTFS,17.4333,16.5311,16.2094,17.39459991455078,16.53809928894043,16.18709945678711,16.053499221801758,247.8830566738557,28.965778955241575
ZTFS,15.8387,15.5673,15.4674,15.865799903869629,15.538599967956543,15.410200119018555,15.403499603271484,248.264077693667,28.971565788822854
ZTFS,17.5331,16.2527,15.5696,17.49959945678711,16.29210090637207,15.628000259399414,15.336899757385254,223.1230274137471,35.92668173458609
ZTFS,17.4355,16.9441,16.7857,17.424800872802734,16.908100128173828,16.70400047302246,16.633699417114258,233.43972268352547,79.06803129498856
ZTFS,16.8244,16.508,16.3831,16.824899673461914,16.47760009765625,16.344100952148438,16.328699111938477,243.66207047199535,60.710682541463235
ZTFS,16.4685,16.0213,15.8784,16.47480010986328,16.004100799560547,15.838399887084961,15.81309986114502,254.09407907617393,36.97282698535256
ZTFS,18.6206,17.4619,16.8456,18.607799530029297,17.502700805664062,16.895099639892578,16.60580062866211,210.66903755471247,21.205520221501423
ZTFS,15.4974,15.1415,15.0055,15.511099815368652,15.114500045776367,14.964599609375,14.91510009765625,232.4540610826926,27.07075335704229
ZTFS,17.7108,17.03,16.7716,17.678600311279297,17.033899307250977,16.76759910583496,16.655899047851562,253.10006041104032,60.719396484127934
ZTFS,18.3963,17.6828,17.404,18.383699417114258,17.677000045776367,17.400100708007812,17.293500900268555,242.0550884068308,37.97752523814161
ZTFS,18.3231,17.1802,16.6549,18.29400062561035,17.202199935913086,16.677099227905273,16.443300247192383,219.37085807180938,56.87882381337538
ZTFS,16.9133,16.1943,15.8846,16.900800704956055,16.1835994720459,15.873100280761719,15.742400169372559,261.06987068519993,78.73435832664612
ZTFS,16.4754,15.9419,15.7553,16.47800064086914,15.928099632263184,15.731499671936035,15.657899856567383,243.41793926695732,47.58392724628712
ZTFS,17.1869,16.588,16.3861,17.190099716186523,16.574199676513672,16.35420036315918,16.27199935913086,236.37640760204746,78.8027232460512
ZTFS,18.7726,17.7578,17.3866,18.82200050354004,17.82740020751953,17.391300201416016,17.189800262451172,261.1549801546224,46.1074429178361
ZTFS,16.7344,16.2353,16.0529,16.76460075378418,16.21809959411621,16.02389907836914,15.964799880981445,233.22698793393678,50.7811447857589
ZTFS,16.7239,16.4182,16.3167,16.74220085144043,16.387500762939453,16.269699096679688,16.245800018310547,230.80003947541027,42.59241839405283
ZTFS,17.0838,16.3066,16.0024,17.08530044555664,16.310699462890625,15.990099906921387,15.846099853515625,225.76003391903788,59.58174308062082
ZTFS,17.4385,17.067999999999998,16.9286,17.444700241088867,17.032400131225586,16.876300811767578,16.82229995727539,253.526103867743,57.7102292763541
ZTFS,17.1898,16.6601,16.4235,17.172700881958008,16.64299964904785,16.401500701904297,16.307100296020508,264.89793983848335,25.9956478712837
ZTFS,17.3746,16.8134,16.5989,17.40089988708496,16.796600341796875,16.571399688720703,16.481599807739258,259.77687643559966,55.05111626411006
ZTFS,17.6355,16.5609,16.1031,17.610700607299805,16.595800399780273,16.158700942993164,15.969200134277344,239.7760195288155,63.0026948947205
ZTFS,16.9526,16.3455,16.1357,16.934200286865234,16.343399047851562,16.108200073242188,16.02869987487793,256.7399313858017,65.97732118441728
ZTFS,18.320999999999998,17.4385,17.0964,18.315500259399414,17.45159912109375,17.09830093383789,16.961599349975586,260.00506335751305,29.675918382206106
ZTFS,16.9473,16.2065,15.9538,16.943099975585938,16.19860076904297,15.93649959564209,15.83329963684082,258.17779145120124,68.24751595623745
ZTFS,16.8474,16.5416,16.4295,16.87339973449707,16.52050018310547,16.377199172973633,16.359699249267578,237.23205763819766,29.207142133317152
ZTFS,18.6554,17.6867,17.0836,18.757999420166016,17.695999145507812,17.129199981689453,16.85140037536621,252.72688042103738,55.116691838451516
ZTFS,18.3753,17.0394,16.1137,18.331899642944336,17.096099853515625,16.21419906616211,15.80519962310791,255.61410485383706,58.38454941118835
ZTFS,16.3492,15.9999,15.8822,16.367399215698242,15.974599838256836,15.832599639892578,15.807100296020508,220.04206270986992,50.74343802873853
ZTFS,17.9786,17.0596,16.6603,17.962499618530273,17.069499969482422,16.696300506591797,16.556499481201172,259.5100082200891,68.37539892525825
ZTFS,17.6568,16.6342,16.2354,17.614900588989258,16.632999420166016,16.24530029296875,16.078800201416016,232.93811664846575,65.87662277755682
ZTFS,18.2882,17.1105,16.5768,18.25830078125,17.122499465942383,16.61370086669922,16.37540054321289,259.71500210015415,51.479175247473655
ZTFS,18.6341,17.683,17.329,18.627199172973633,17.688400268554688,17.31220054626465,17.148399353027344,254.19788427815996,64.71054739715835
ZTFS,17.0332,15.812999999999999,15.1566,17.000499725341797,15.856499671936035,15.222399711608887,14.9399995803833,255.5499473724823,36.09061156575686
ZTFS,16.5734,16.1437,16.0033,16.59600067138672,16.127099990844727,15.958499908447266,15.915300369262695,233.70320622631058,72.99972912074553
ZTFS,18.697,18.0016,17.7401,18.712099075317383,18.02039909362793,17.740100860595703,17.649099349975586,245.9559172885426,25.98821062583592
ZTFS,15.9497,15.5736,15.4323,15.958100318908691,15.560700416564941,15.387700080871582,15.350099563598633,233.29698303544555,21.3830596244255
ZTFS,17.9933,16.9613,16.537,17.974899291992188,16.978300094604492,16.551799774169922,16.367799758911133,248.79513523981137,59.155120305510295
ZTFS,18.3155,17.2203,16.6614,18.311100006103516,17.24209976196289,16.706600189208984,16.440399169921875,250.06094577768508,44.60032041549841
ZTFS,17.764,17.1779,16.9672,17.784099578857422,17.160900115966797,16.91200065612793,16.804800033569336,254.6469934457023,25.288372609144005
ZTFS,16.6131,16.175,16.0197,16.615299224853516,16.16320037841797,15.990900039672852,15.94379997253418,230.8790471164521,50.54921849406262
ZTFS,16.0651,14.9722,14.4983,16.048200607299805,14.99120044708252,14.518899917602539,14.322099685668945,253.66582475816088,80.02084745430423
ZTFS,17.6202,16.5771,16.1833,17.599300384521484,16.593000411987305,16.19230079650879,16.020099639892578,254.37499524746679,25.459294146615253
ZTFS,15.1489,14.8653,14.765,15.175700187683105,14.835399627685547,14.711299896240234,14.688199996948242,235.1699475437195,15.221948774238196
ZTFS,17.9237,17.2532,17.0105,17.926000595092773,17.25629997253418,16.99169921875,16.880199432373047,239.49202777079333,33.835637442172235
ZTFS,18.7684,17.866,17.4616,18.738300323486328,17.899999618530273,17.531400680541992,17.335599899291992,259.6109502436966,37.96413528164273
ZTFS,17.3878,16.976,16.7668,17.412700653076172,16.966400146484375,16.779699325561523,16.718599319458008,259.05208946420237,27.511100891785286
ZTFS,16.3649,16.0099,15.8728,16.391000747680664,15.973699569702148,15.82509994506836,15.774100303649902,216.9559350813899,29.543793148948716
ZTFS,18.7905,17.5486,16.9958,18.701400756835938,17.57390022277832,17.036800384521484,16.798500061035156,241.98103644434227,26.780656011049917
ZTFS,16.1254,15.4451,15.1441,16.134000778198242,15.443599700927734,15.139200210571289,14.998200416564941,231.95202000740403,44.06476588991819
ZTFS,15.6081,15.3778,15.3046,15.635600090026855,15.345100402832031,15.253600120544434,15.25220012664795,250.59403624184685,58.45516983613858
ZTFS,17.6294,16.9038,16.6267,17.607500076293945,16.903200149536133,16.617799758911133,16.486799240112305,227.11798190998672,21.722930376682363
ZTFS,17.029,16.0508,15.6451,17.0132999420166,16.06559944152832,15.656700134277344,15.465399742126465,259.26890827399586,52.46749167849134
ZTFS,18.867,17.8862,17.484,18.84320068359375,17.897499084472656,17.484699249267578,17.276899337768555,248.77609540985353,58.61616811884264
ZTFS,16.896,16.5977,16.4805,16.90850067138672,16.568300247192383,16.438800811767578,16.41900062561035,257.36797442026096,44.30175435336261
ZTFS,16.4223,16.0646,15.9395,16.443899154663086,16.035499572753906,15.896599769592285,15.874600410461426,233.28007602849294,43.96449803850345
ZTFS,18.0095,17.4118,17.1574,17.98150062561035,17.397899627685547,17.136999130249023,17.031099319458008,247.23503361642292,30.224944114040987
ZTFS,16.6683,16.2985,16.1384,16.665800094604492,16.2637996673584,16.112600326538086,16.07550048828125,260.82198464073485,41.81702283807776
ZTFS,16.9703,16.4714,16.2768,16.976900100708008,16.445100784301758,16.24370002746582,16.154300689697266,241.76298963465882,22.391108388937045
ZTFS,17.2993,17.0592,16.9615,17.327699661254883,17.019100189208984,16.909299850463867,16.89349937438965,242.9818949329019,51.42194418936109
ZTFS,17.3766,16.9263,16.7571,17.381999969482422,16.910900115966797,16.730100631713867,16.683300018310547,255.5739627919998,35.76544934420637
ZTFS,17.2362,16.6616,16.578,17.16550064086914,16.626800537109375,16.43440055847168,16.36720085144043,250.26288537361992,51.43365779231072
ZTFS,18.7792,17.7728,17.3926,18.75029945373535,17.75629997253418,17.333900451660156,17.140199661254883,257.21490231113023,40.64438683214632
ZTFS,16.9109,16.4989,16.3517,16.935800552368164,16.486600875854492,16.31570053100586,16.265300750732422,257.7008472322197,68.67608189366896
ZTFS,17.9401,17.4277,17.2425,17.9601993560791,17.398300170898438,17.20170021057129,17.12820053100586,257.77106968515164,60.83987915299778
ZTFS,15.6038,15.5861,15.6152,15.635899543762207,15.533599853515625,15.53950023651123,15.586799621582031,241.29101509121526,67.94486799897886
ZTFS,17.9362,16.6941,16.0873,17.903799057006836,16.725099563598633,16.138900756835938,15.879500389099121,263.1110775280684,31.17339597208047
ZTFS,17.2058,16.79,16.6405,17.189300537109375,16.7539005279541,16.6023006439209,16.558799743652344,254.65095713533435,51.90487728341919
ZTFS,16.8495,16.2667,16.0829,16.857999801635742,16.263099670410156,16.031999588012695,15.947600364685059,236.81976860159372,79.04299393807982
ZTFS,15.9694,15.520999999999999,15.3526,15.98330020904541,15.502799987792969,15.321700096130371,15.265899658203125,260.21218511100244,67.05500453961635
ZTFS,17.7488,16.5161,15.9056,17.701400756835938,16.549299240112305,15.938300132751465,15.666600227355957,240.80513127066166,68.49420334942232
ZTFS,16.4193,16.2421,16.1806,16.46430015563965,16.202699661254883,16.125200271606445,16.145000457763672,245.56207180704342,44.35818095057042
ZTFS,18.944000000000003,17.8699,17.3874,18.901199340820312,17.886899948120117,17.411100387573242,17.193199157714844,247.61206786411276,36.38538416812324
ZTFS,17.1173,16.2439,15.9187,17.090099334716797,16.23859977722168,15.908300399780273,15.771100044250488,248.74409884473963,74.11778229733535
ZTFS,16.9588,16.6558,16.5701,16.961200714111328,16.6289005279541,16.511899948120117,16.486900329589844,235.81831183695314,79.28309812741821
ZTFS,18.4062,17.5249,17.1155,18.368499755859375,17.5231990814209,17.12420082092285,16.95039939880371,237.3758537552718,58.55252255570444
ZTFS,17.9569,16.6554,15.9692,17.91710090637207,16.720800399780273,16.038700103759766,15.736700057983398,259.6579655526486,23.589385054035613
ZTFS,18.7911,17.5204,16.8144,18.73349952697754,17.55660057067871,16.87529945373535,16.561800003051758,255.00403129859367,32.194751051937175
ZTFS,17.8141,17.4073,17.2339,17.80389976501465,17.35300064086914,17.19809913635254,17.165700912475586,254.78998446562616,48.85343901770843
ZTFS,18.2403,17.3667,17.03,18.19379997253418,17.375,17.032499313354492,16.89419937133789,263.0200161376136,58.8752038510364
ZTFS,18.1012,17.6693,17.5399,18.102100372314453,17.652099609375,17.494300842285156,17.45560073852539,222.5091958093536,72.69681448551626
ZTFS,18.7346,17.7436,17.3235,18.687999725341797,17.750600814819336,17.356399536132812,17.17930030822754,237.7589773965204,54.76346592745143
ZTFS,17.9384,16.9522,16.5215,17.94499969482422,16.95170021057129,16.532800674438477,16.332700729370117,220.9139761923946,21.702986347859095
ZTFS,17.6898,17.1202,16.8985,17.68630027770996,17.096900939941406,16.873899459838867,16.794599533081055,255.27301574695053,49.22643864334823
ZTFS,18.5308,17.268,16.7187,18.495500564575195,17.28809928894043,16.71430015563965,16.450300216674805,244.1839877531739,61.35597389615762
ZTFS,16.3803,16.0683,15.974,16.404199600219727,16.053600311279297,15.925800323486328,15.90060043334961,255.36210403388816,61.83415093548054
ZTFS,15.4048,15.0018,14.857000000000001,15.414899826049805,14.979599952697754,14.82409954071045,14.772299766540527,235.29815715135624,79.17779273273895
ZTFS,18.6143,17.3549,16.511,18.601900100708008,17.404300689697266,16.612600326538086,16.260700225830078,248.15491164495717,48.55908550390842
ZTFS,16.7666,16.4347,16.2849,16.774700164794922,16.41200065612793,16.250699996948242,16.19219970703125,241.4699931968099,21.797600897507532
ZTFS,17.0181,16.1168,15.7613,16.99250030517578,16.12220001220703,15.757399559020996,15.596400260925293,263.47495128906536,36.60472338913603
ZTFS,17.0279,16.7346,16.5951,17.04520034790039,16.69300079345703,16.553199768066406,16.530099868774414,264.6861127602381,61.65740559412027
ZTFS,18.022000000000002,16.8479,16.2377,17.986000061035156,16.89299964904785,16.29360008239746,16.010000228881836,240.29509795077783,43.67037967825736
ZTFS,15.9362,15.5741,15.4448,15.951600074768066,15.550100326538086,15.402799606323242,15.361499786376953,226.69212703535274,65.57622185537049
ZTFS,16.5119,16.2113,16.0938,16.52899932861328,16.179000854492188,16.035400390625,16.017000198364258,219.77301785148688,23.230435578933896
ZTFS,16.086,15.64,15.4709,16.104299545288086,15.620800018310547,15.4483003616333,15.398200035095215,248.0579868290782,33.65340205344147
ZTFS,18.1221,16.8214,15.9619,18.097700119018555,16.8700008392334,16.062400817871094,15.675600051879883,263.12397271868184,31.252658046102614
ZTFS,16.4387,16.258,16.173,16.463699340820312,16.216299057006836,16.12660026550293,16.134000778198242,233.38108082318078,53.38440346482386
ZTFS,17.2784,15.9727,15.030999999999999,17.226999282836914,16.03380012512207,15.129500389099121,14.735400199890137,243.80786918660777,72.94984847912542
ZTFS,17.0202,16.6018,16.4359,17.043500900268555,16.588600158691406,16.393400192260742,16.324899673461914,223.33094322663538,23.39090175634946
ZTFS,15.3652,14.9288,14.7817,15.380200386047363,14.90880012512207,14.743499755859375,14.694299697875977,256.2310284427522,53.38078554725208
ZTFS,17.5092,16.2603,15.6223,17.480499267578125,16.296100616455078,15.660699844360352,15.362500190734863,248.00300133232494,16.014255990428026
ZTFS,17.7892,16.4974,15.6713,17.76740074157715,16.54960060119629,15.758500099182129,15.398099899291992,259.6249587868839,23.347197638186604
ZTFS,16.8003,16.5252,16.4296,16.825599670410156,16.492900848388672,16.38409996032715,16.35930061340332,222.5699412425303,66.19563363216987
ZTFS,16.3571,15.9871,15.85,16.370800018310547,15.967399597167969,15.800399780273438,15.75570011138916,252.31402151188342,44.27087797719962
ZTFS,17.1279,16.6999,16.5396,17.138599395751953,16.678300857543945,16.49530029296875,16.439800262451172,250.50601223619287,53.45644423652627
ZTFS,17.8695,17.3934,17.2017,17.871000289916992,17.36400032043457,17.162500381469727,17.092899322509766,255.23602360872349,15.200555215577
ZTFS,16.6903,16.2963,16.1553,16.70330047607422,16.265499114990234,16.109800338745117,16.0802001953125,249.48005885246974,59.71477351979719
ZTFS,18.0975,17.2672,16.9598,18.0846004486084,17.279399871826172,16.946699142456055,16.816299438476562,252.22096712807735,40.851023489167375
ZTFS,16.9319,16.2088,15.8859,16.943099975585938,16.17620086669922,15.863800048828125,15.743900299072266,228.8660466751411,22.366278648810475
ZTFS,16.4682,16.1945,16.0936,16.484600067138672,16.159799575805664,16.034799575805664,16.021299362182617,226.9739929882985,57.83905416671978
ZTFS,17.5185,16.857,16.6456,17.523000717163086,16.83919906616211,16.598400115966797,16.520000457763672,222.2358667040091,79.36511347439081
ZTFS,18.1915,17.749000000000002,17.5189,18.415599822998047,17.744600296020508,17.534400939941406,17.563800811767578,261.11095633066867,51.19912606569741
ZTFS,17.4242,16.4533,16.0939,17.412200927734375,16.46940040588379,16.09160041809082,15.918499946594238,241.60902662334064,41.97817250482825
ZTFS,17.7437,16.8756,16.5137,17.756500244140625,16.881200790405273,16.520299911499023,16.360000610351562,250.78416051884366,72.97785776857071
ZTFS,16.847,16.8671,16.9072,16.87969970703125,16.80419921875,16.83530044555664,16.915599822998047,222.73594616561363,72.87090386289529
ZTFS,16.5378,16.2155,16.1053,16.544200897216797,16.181699752807617,16.057100296020508,16.031400680541992,222.0030294455741,29.078804457588245
