,g,i,r,z,shifts
0,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-50
1,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-49
2,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-48
3,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-47
4,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-46
5,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-45
6,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-44
7,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-43
8,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-42
9,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-41
10,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-40
11,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-39
12,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-38
13,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-37
14,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-36
15,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-35
16,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-34
17,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-33
18,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-32
19,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-31
20,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-30
21,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-29
22,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-28
23,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-27
24,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-26
25,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-25
26,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-24
27,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-23
28,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-22
29,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-21
30,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-20
31,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-19
32,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-18
33,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-17
34,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-16
35,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-15
36,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-14
37,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-13
38,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-12
39,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-11
40,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-10
41,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-9
42,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-8
43,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-7
44,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-6
45,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-5
46,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-4
47,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-3
48,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-2
49,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,-1
50,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,0
51,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,1
52,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,2
53,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,3
54,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,4
55,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,5
56,0.3721042037676257,0.07071067811865482,0.5570860145311561,1.626978433639921,6
