survey,ZTFD-g,ZTFD-r,ZTFD-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTFD-g_AV,ZTFD-r_AV,ZTFD-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ZTFD,18.3721,17.7665,17.5445,18.3913,17.7598,17.5026,17.4161,258.764,46.9492,0.11095000000000001,0.07355492957746479,0.05277966101694915,0.1078,0.0771549295774648,0.05709039548022599,0.04510344827586207
ZTFD,16.4642,15.9716,15.7866,16.4821,15.9567,15.7674,15.7028,218.891,31.1485,0.049550000000000004,0.0327774647887324,0.023762711864406778,0.0482,0.0345774647887324,0.025610169491525423,0.020201970443349752
ZTFD,18.2579,17.5568,17.2796,18.2685,17.5457,17.2423,17.1166,258.606,34.1587,0.0882,0.05829577464788733,0.04227118644067797,0.0858,0.06129577464788734,0.045350282485875706,0.03580295566502463
ZTFD,16.4191,15.9075,15.7106,16.438,15.8813,15.6732,15.5958,222.226,23.5239,0.12085,0.0795549295774648,0.05777966101694915,0.1174,0.0831549295774648,0.06209039548022599,0.049403940886699506
ZTFD,16.2524,16.0009,15.9105,16.2733,15.9652,15.8634,15.8565,240.517,75.177,0.08025,0.05303661971830986,0.038271186440677965,0.078,0.05543661971830987,0.04135028248587571,0.03280295566502463
ZTFD,17.8657,17.1702,16.8995,17.8629,17.1703,16.8952,16.7707,262.266,46.9631,0.08025,0.05303661971830986,0.038271186440677965,0.078,0.05543661971830987,0.04135028248587571,0.03250246305418719
ZTFD,17.392,16.8069,16.5538,17.3928,16.7864,16.5359,16.4215,232.806,77.7748,0.0961,0.06329577464788733,0.04552542372881356,0.0934,0.06629577464788734,0.04922033898305085,0.03910344827586207
ZTFD,16.598,16.281,16.1636,16.6253,16.2501,16.12,16.0972,229.724,53.8255,0.040600000000000004,0.02651830985915493,0.019508474576271185,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488
ZTFD,17.8847,17.4583,17.2653,17.9074,17.4284,17.2562,17.2021,234.063,30.5539,0.09805,0.06429577464788733,0.046525423728813554,0.0952,0.06729577464788734,0.050220338983050845,0.04010344827586207
ZTFD,17.9378,17.4,17.1292,17.9981,17.3832,17.1483,17.0427,253.159,57.3085,0.14565,0.09607323943661972,0.07003389830508475,0.1416,0.10087323943661973,0.07496045197740113,0.059004926108374385
ZTFD,16.0206,15.4549,15.2577,16.0349,15.4404,15.2216,15.1477,219.909,18.7534,0.14565,0.09681408450704226,0.07003389830508475,0.1416,0.10101408450704226,0.07496045197740113,0.059004926108374385
ZTFD,17.133,16.5762,16.385,17.1381,16.561,16.3499,16.2874,239.538,61.06,0.03365,0.022259154929577463,0.016254237288135593,0.032600000000000004,0.022859154929577467,0.016870056497175143,0.013600985221674876
ZTFD,16.5715,16.316,16.2263,16.6019,16.2839,16.1647,16.1525,216.201,35.3188,0.07429999999999999,0.04903661971830986,0.03501694915254237,0.0722,0.051436619718309866,0.037480225988700565,0.030502463054187193
ZTFD,17.135,16.8,16.6533,17.1722,16.7565,16.6021,16.5604,213.522,61.5353,0.058449999999999995,0.038777464788732396,0.028016949152542374,0.056799999999999996,0.0405774647887324,0.030480225988700566,0.024201970443349752
ZTFD,16.6861,16.2152,16.0322,16.6928,16.1931,16.0041,15.9425,248.283,28.3229,0.1278,0.0845549295774648,0.06077966101694915,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
ZTFD,17.353,16.5831,16.3328,17.344,16.582,16.3175,16.2203,218.182,76.0298,0.0971,0.06429577464788733,0.046271186440677965,0.0944,0.06729577464788734,0.04935028248587571,0.03910344827586207
ZTFD,16.0187,15.6177,15.4457,16.0308,15.5921,15.4172,15.3668,249.705,33.1016,0.0971,0.06429577464788733,0.046271186440677965,0.0944,0.06729577464788734,0.04935028248587571,0.03910344827586207
ZTFD,18.4309,17.745,17.4898,18.453,17.7352,17.4431,17.338,261.3,44.4946,0.0634,0.0417774647887324,0.03076271186440678,0.0616,0.0435774647887324,0.032610169491525426,0.026201970443349754
ZTFD,17.5264,16.8903,16.6259,17.5189,16.8842,16.6002,16.4832,239.726,32.3461,0.10005,0.06629577464788733,0.047525423728813555,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04080295566502463
ZTFD,17.7773,17.212,16.9785,17.8102,17.205,16.9939,16.9058,217.328,77.0488,0.11789999999999999,0.07755492957746479,0.056525423728813556,0.1146,0.0811549295774648,0.06022033898305085,0.048403940886699505
ZTFD,18.0836,17.4965,17.2768,18.0296,17.4709,17.2309,17.1537,264.941,48.5262,0.07135,0.047036619718309865,0.03401694915254237,0.06939999999999999,0.04943661971830987,0.036480225988700564,0.029201970443349753
ZTFD,15.4607,14.974,14.8142,15.466,14.9523,14.7766,14.7283,255.681,61.4286,0.09705,0.06429577464788733,0.046271186440677965,0.0942,0.06729577464788734,0.04935028248587571,0.03910344827586207
ZTFD,16.9281,16.6096,16.4812,16.9637,16.5725,16.4315,16.4006,239.376,32.6168,0.09215,0.06103661971830986,0.04427118644067796,0.0896,0.06343661971830987,0.04735028248587571,0.03780295566502463
ZTFD,15.7398,15.2038,14.9944,15.7446,15.1885,14.9692,14.8943,256.985,69.8874,0.11989999999999999,0.0795549295774648,0.05752542372881356,0.1166,0.0831549295774648,0.06122033898305085,0.04870443349753695
ZTFD,15.6267,14.9528,14.6983,15.6253,14.9313,14.6798,14.5803,239.508,74.88,0.07925,0.05203661971830986,0.03801694915254237,0.077,0.05443661971830987,0.04048022598870057,0.03250246305418719
ZTFD,16.3904,15.7697,15.532,16.3898,15.7673,15.5127,15.4234,244.922,54.3297,0.03965,0.02651830985915493,0.01876271186440678,0.0386,0.027718309859154935,0.020610169491525426,0.015901477832512313
ZTFD,17.2241,16.5985,16.3979,17.2138,16.5873,16.3594,16.2937,246.678,32.3447,0.07925,0.05303661971830986,0.03801694915254237,0.077,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTFD,17.319,16.911,16.7448,17.3125,16.884,16.7172,16.6793,262.057,56.0777,0.16145,0.10633239436619718,0.07728813559322034,0.1568,0.11173239436619721,0.08283050847457628,0.06530541871921182
ZTFD,17.5788,17.0598,16.8114,17.5996,17.035,16.7911,16.6842,232.236,48.1918,0.041600000000000005,0.027518309859154932,0.019762711864406778,0.040400000000000005,0.028718309859154936,0.021610169491525423,0.016901477832512314
ZTFD,17.1734,16.5765,16.3288,17.1757,16.5587,16.3001,16.1997,219.827,17.7543,0.11095000000000001,0.07329577464788732,0.05252542372881356,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
ZTFD,16.9884,16.633,16.5018,17.0257,16.6106,16.4636,16.4251,257.991,56.7164,0.07429999999999999,0.04903661971830986,0.036016949152542374,0.0722,0.051436619718309866,0.038480225988700566,0.030502463054187193
ZTFD,16.8633,16.1849,15.9327,16.8574,16.1778,15.9176,15.7956,226.431,63.2723,0.04655,0.03051830985915493,0.02176271186440678,0.0452,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTFD,17.9892,17.4919,17.2803,17.9534,17.4649,17.2412,17.1652,248.752,54.6568,0.036649999999999995,0.024259154929577465,0.017508474576271187,0.0356,0.02485915492957747,0.018740112994350282,0.014901477832512316
ZTFD,16.5292,16.1799,16.0495,16.5414,16.1524,16.0079,15.9666,253.624,61.6732,0.1268,0.08381408450704225,0.06077966101694915,0.1232,0.08801408450704226,0.065090395480226,0.05170443349753695
ZTFD,17.6229,17.1878,17.0223,17.6393,17.1601,16.9788,16.9279,257.835,69.5686,0.12185,0.0805549295774648,0.05777966101694915,0.1184,0.0841549295774648,0.06209039548022599,0.049403940886699506
ZTFD,16.7607,16.0382,15.7664,16.7464,16.0354,15.757,15.6408,253.576,60.2957,0.058449999999999995,0.038777464788732396,0.027762711864406778,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.024201970443349752
ZTFD,16.685,16.345,16.23,16.6903,16.3258,16.1975,16.1693,239.588,52.8289,0.04655,0.030777464788732396,0.022508474576271184,0.0452,0.0325774647887324,0.023740112994350283,0.018901477832512316
ZTFD,17.2417,16.7629,16.5624,17.2495,16.7367,16.5219,16.445,239.606,21.6892,0.2417,0.15936901408450704,0.11530508474576272,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
ZTFD,16.2448,15.7974,15.6311,16.2492,15.7769,15.5934,15.5381,249.354,20.024,0.1862,0.12259154929577465,0.08854237288135593,0.1808,0.12859154929577468,0.09470056497175142,0.07560591133004926
ZTFD,18.0756,17.4326,17.1715,18.0862,17.416,17.1645,17.0515,242.928,39.9929,0.0327,0.02151830985915493,0.015508474576271187,0.0318,0.022718309859154934,0.016740112994350284,0.013600985221674876
ZTFD,16.9771,16.4318,16.2303,16.9846,16.4064,16.1886,16.1147,229.438,55.0622,0.03865,0.02551830985915493,0.018508474576271184,0.0376,0.026718309859154934,0.019740112994350283,0.015901477832512313
ZTFD,17.1974,16.746,16.558,17.1949,16.7231,16.5319,16.4651,261.758,48.4673,0.109,0.07229577464788732,0.05252542372881356,0.106,0.07529577464788734,0.05622033898305085,0.04440394088669951
ZTFD,17.785,17.0594,16.7951,17.7924,17.0601,16.773,16.6543,239.363,44.6659,0.0624,0.0407774647887324,0.02976271186440678,0.0606,0.0425774647887324,0.031610169491525425,0.025201970443349753
ZTFD,16.5121,16.1071,15.9361,16.5288,16.0804,15.9087,15.8621,225.794,64.2693,0.06045,0.0397774647887324,0.029016949152542375,0.0588,0.0415774647887324,0.031480225988700566,0.02450246305418719
ZTFD,17.1136,16.4919,16.2749,17.1127,16.4733,16.2437,16.1623,234.398,38.0792,0.04755,0.03151830985915493,0.02276271186440678,0.0462,0.032718309859154936,0.024610169491525426,0.01920197044334975
ZTFD,16.3571,15.9017,15.7287,16.3837,15.8796,15.6941,15.6243,228.155,68.3246,0.07135,0.047036619718309865,0.03401694915254237,0.06939999999999999,0.04943661971830987,0.036480225988700564,0.029502463054187193
ZTFD,17.1248,16.4637,16.207,17.1378,16.4476,16.1818,16.0649,239.824,19.3971,0.11889999999999999,0.0785549295774648,0.05677966101694915,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
ZTFD,17.5998,17.1228,16.9511,17.6367,17.1047,16.9008,16.8324,252.392,46.3828,0.059449999999999996,0.038777464788732396,0.02876271186440678,0.0578,0.0405774647887324,0.030610169491525424,0.024201970443349752
ZTFD,17.2504,16.763,16.5951,17.2832,16.7339,16.5505,16.4949,240.078,58.8376,0.03865,0.02551830985915493,0.018508474576271184,0.0376,0.026718309859154934,0.019740112994350283,0.015901477832512313
ZTFD,18.4771,17.8119,17.5478,18.4662,17.798,17.5274,17.416,254.112,27.1104,0.1991,0.13159154929577466,0.09479661016949152,0.19340000000000002,0.1375915492957747,0.10157062146892655,0.0809064039408867
ZTFD,16.8267,16.4686,16.3014,16.8474,16.4474,16.2747,16.2336,259.768,26.751,0.1912,0.12659154929577465,0.09154237288135593,0.1858,0.13259154929577469,0.09770056497175142,0.0779064039408867
ZTFD,17.4192,17.0429,16.8875,17.4407,17.0069,16.8318,16.8038,257.075,65.2352,0.10099999999999999,0.06629577464788733,0.04827118644067797,0.09799999999999999,0.06929577464788735,0.051350282485875705,0.04110344827586207
ZTFD,17.8188,17.0976,16.8228,17.8118,17.0853,16.8073,16.6878,243.094,19.7509,0.1575,0.10407323943661972,0.07528813559322034,0.153,0.10887323943661974,0.08083050847457628,0.06400492610837438
ZTFD,18.081,17.419,17.195,18.067,17.4163,17.1658,17.0717,248.224,41.8954,0.029699999999999997,0.019518309859154932,0.014254237288135593,0.0288,0.020718309859154935,0.014870056497175141,0.011600985221674876
ZTFD,17.1826,16.757,16.6033,17.2022,16.7473,16.5655,16.5278,247.425,47.9625,0.0535,0.0347774647887324,0.02576271186440678,0.052,0.0365774647887324,0.027610169491525425,0.021901477832512315
ZTFD,17.1877,16.5915,16.3404,17.1825,16.5829,16.3366,16.2286,239.195,36.4011,0.0644,0.0427774647887324,0.03076271186440678,0.0626,0.0445774647887324,0.032610169491525426,0.026201970443349754
ZTFD,16.5184,16.1144,15.9504,16.5225,16.0891,15.9088,15.8626,255.042,31.4572,0.109,0.07229577464788732,0.05252542372881356,0.106,0.07529577464788734,0.05622033898305085,0.04440394088669951
ZTFD,16.9184,16.4958,16.3444,16.9336,16.4913,16.3119,16.264,261.959,46.1144,0.07725,0.05103661971830986,0.03701694915254237,0.075,0.05343661971830987,0.03948022598870057,0.03150246305418719
ZTFD,17.5328,16.9699,16.756,17.5493,16.9577,16.7317,16.6445,237.024,53.5191,0.036649999999999995,0.02451830985915493,0.017508474576271187,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316
ZTFD,17.2435,16.9081,16.7415,17.2654,16.8784,16.7229,16.6948,249.237,32.9989,0.07925,0.05303661971830986,0.03801694915254237,0.077,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTFD,17.2799,16.6757,16.4507,17.2804,16.6645,16.4325,16.3372,256.397,56.3019,0.061399999999999996,0.0407774647887324,0.029016949152542375,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
ZTFD,18.0947,17.7454,17.6234,18.1214,17.7381,17.5995,17.5375,240.45,69.2686,0.1248,0.0825549295774648,0.059779661016949155,0.1212,0.0861549295774648,0.06409039548022599,0.05070443349753695
ZTFD,16.9958,16.6188,16.4916,16.9903,16.5806,16.4212,16.396,232.031,41.8738,0.08120000000000001,0.053295774647887324,0.03901694915254237,0.07880000000000001,0.056295774647887334,0.04148022598870057,0.03280295566502463
ZTFD,17.1408,16.6328,16.4591,17.1335,16.6223,16.4285,16.3678,262.539,33.697,0.11885,0.0785549295774648,0.056525423728813556,0.1154,0.0821549295774648,0.06022033898305085,0.048403940886699505
ZTFD,15.5495,15.2793,15.1764,15.5795,15.251,15.1275,15.1071,249.02,54.2467,0.03965,0.02651830985915493,0.019508474576271185,0.0386,0.027718309859154935,0.020740112994350284,0.015901477832512313
ZTFD,17.0896,16.9003,16.8192,17.1129,16.8648,16.7534,16.7592,218.846,56.5041,0.06835000000000001,0.044777464788732395,0.03201694915254237,0.0664,0.0465774647887324,0.03448022598870057,0.02750246305418719
ZTFD,16.9233,16.6878,16.5912,16.9485,16.6613,16.5492,16.5255,241.871,75.5532,0.08614999999999999,0.05703661971830986,0.04127118644067797,0.0836,0.059436619718309866,0.044350282485875706,0.03480295566502463
ZTFD,17.262,16.9779,16.8896,17.2678,16.9555,16.8315,16.8126,221.978,39.9723,0.024800000000000003,0.01651830985915493,0.012254237288135593,0.024200000000000003,0.017718309859154933,0.01287005649717514,0.010300492610837438
ZTFD,16.9089,16.6074,16.4794,16.929,16.5739,16.4397,16.398,247.976,47.2435,0.05745,0.037777464788732396,0.027762711864406778,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
ZTFD,17.2105,16.7922,16.6674,17.225,16.7501,16.6035,16.5608,222.058,68.3655,0.07925,0.05203661971830986,0.03801694915254237,0.077,0.05443661971830987,0.04048022598870057,0.031802955665024626
ZTFD,17.8223,17.245,17.0505,17.822,17.2399,17.0149,16.938,229.68,41.9212,0.09605,0.06329577464788733,0.04552542372881356,0.0932,0.06629577464788734,0.04922033898305085,0.03910344827586207
ZTFD,17.7162,17.0693,16.8319,17.7068,17.0568,16.8109,16.7049,261.55,51.1631,0.11095000000000001,0.07329577464788732,0.05277966101694915,0.1078,0.07629577464788734,0.05709039548022599,0.04510344827586207
ZTFD,17.1171,16.7678,16.6117,17.1243,16.7318,16.5928,16.5578,248.998,21.6429,0.16840000000000002,0.11133239436619718,0.08028813559322034,0.16360000000000002,0.1167323943661972,0.08583050847457627,0.06860591133004926
ZTFD,17.8112,17.1219,16.8699,17.7982,17.1137,16.8299,16.7297,257.488,29.0074,0.1813,0.12033239436619718,0.08654237288135594,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
ZTFD,16.1727,15.8968,15.7928,16.1885,15.8625,15.7489,15.7395,234.404,43.0358,0.11095000000000001,0.07329577464788732,0.05252542372881356,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
ZTFD,16.643,16.3332,16.1893,16.6692,16.2992,16.1583,16.1351,263.351,74.9426,0.10995,0.07255492957746479,0.05252542372881356,0.1068,0.0761549295774648,0.05622033898305085,0.04510344827586207
ZTFD,16.1553,15.473,15.2288,16.1533,15.463,15.206,15.1006,236.826,57.4368,0.040600000000000004,0.02651830985915493,0.019508474576271185,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488
ZTFD,16.5174,16.0806,15.9069,16.5287,16.0586,15.8752,15.8235,258.649,46.4646,0.12185,0.0805549295774648,0.05852542372881356,0.1184,0.0841549295774648,0.06222033898305085,0.049403940886699506
ZTFD,16.5259,16.2525,16.1576,16.5559,16.2252,16.1087,16.0774,213.535,61.7896,0.061399999999999996,0.0407774647887324,0.029016949152542375,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
ZTFD,16.7376,16.0582,15.8238,16.7224,16.0462,15.8048,15.7233,254.573,33.6305,0.0624,0.04103661971830986,0.02976271186440678,0.0606,0.043436619718309866,0.031610169491525425,0.025201970443349753
ZTFD,16.1272,15.9017,15.8054,16.1516,15.8653,15.765,15.7544,260.516,75.2875,0.1159,0.07655492957746479,0.055525423728813555,0.1126,0.0801549295774648,0.059220338983050846,0.047403940886699504
ZTFD,17.6113,17.031,16.8437,17.6185,17.0411,16.8343,16.7511,253.109,60.1979,0.0644,0.0427774647887324,0.03076271186440678,0.0626,0.0445774647887324,0.032610169491525426,0.026201970443349754
ZTFD,18.0788,17.5493,17.2628,18.1694,17.544,17.2416,17.1247,246.081,15.1743,0.1575,0.10407323943661972,0.07528813559322034,0.153,0.10887323943661974,0.08083050847457628,0.06400492610837438
ZTFD,16.9346,16.6177,16.5069,16.9481,16.5778,16.4548,16.4306,241.078,70.145,0.09115,0.060295774647887324,0.04327118644067797,0.0886,0.06329577464788734,0.04635028248587571,0.03680295566502463
ZTFD,18.1042,17.4796,17.2399,18.1479,17.4843,17.2341,17.1367,239.709,32.0871,0.08814999999999999,0.05803661971830986,0.04227118644067797,0.0856,0.06043661971830987,0.045350282485875706,0.03580295566502463
ZTFD,16.4673,16.0071,15.8935,16.4765,16.0172,15.8532,15.8057,233.987,19.0798,0.14659999999999998,0.09681408450704226,0.07003389830508475,0.1424,0.10101408450704226,0.07496045197740113,0.060004926108374386
ZTFD,17.6294,17.3145,17.1732,17.6379,17.2792,17.121,17.0794,252.19,68.3745,0.14459999999999998,0.09581408450704226,0.06903389830508475,0.1404,0.10001408450704227,0.07396045197740113,0.059004926108374385
ZTFD,16.5577,16.0188,15.8221,16.5616,16.0119,15.7975,15.7332,254.94,33.5924,0.06635,0.043777464788732394,0.03176271186440678,0.0644,0.0455774647887324,0.03361016949152543,0.02720197044334975
ZTFD,16.5396,16.3386,16.245,16.5672,16.3138,16.2034,16.2031,249.648,36.73,0.0515,0.0337774647887324,0.02476271186440678,0.049999999999999996,0.0355774647887324,0.026610169491525424,0.020901477832512314
ZTFD,17.1959,16.4549,16.1834,17.176,16.4615,16.1675,16.0638,260.583,32.7901,0.15155,0.10007323943661972,0.07228813559322034,0.1472,0.10487323943661973,0.07783050847457627,0.06200492610837438
ZTFD,16.1589,15.8523,15.7388,16.1846,15.8257,15.6837,15.6583,252.9,21.3091,0.16840000000000002,0.11133239436619718,0.08054237288135593,0.16360000000000002,0.1167323943661972,0.08670056497175141,0.06860591133004926
ZTFD,16.4881,16.0084,15.8234,16.4952,15.9955,15.7917,15.7218,228.953,26.3091,0.18525,0.12233239436619718,0.08854237288135593,0.18,0.1277323943661972,0.09470056497175142,0.07560591133004926
ZTFD,17.9511,17.4397,17.2392,17.9675,17.4183,17.2106,17.1315,246.978,33.5259,0.07525,0.0497774647887324,0.036016949152542374,0.073,0.0515774647887324,0.038480225988700566,0.030502463054187193
ZTFD,16.646,16.0887,15.8931,16.643,16.0751,15.8622,15.7829,262.236,59.1344,0.09905,0.06529577464788733,0.047271186440677966,0.09620000000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207
ZTFD,17.8284,17.3116,17.1571,17.7811,17.2884,17.0831,17.0454,259.635,57.4451,0.11095000000000001,0.07355492957746479,0.05352542372881356,0.1078,0.0771549295774648,0.05722033898305085,0.0454039408866995
ZTFD,17.1652,16.7201,16.5488,17.1737,16.7007,16.4953,16.4249,234.08,25.9738,0.14559999999999998,0.09607323943661972,0.07003389830508475,0.1414,0.10087323943661973,0.07496045197740113,0.059004926108374385
ZTFD,16.3559,16.053,15.9376,16.3768,16.0211,15.8955,15.8659,252.301,56.3993,0.058449999999999995,0.038777464788732396,0.028016949152542374,0.056799999999999996,0.0405774647887324,0.030480225988700566,0.024201970443349752
ZTFD,17.7607,17.3874,17.1912,17.8035,17.3538,17.1593,17.0947,222.113,29.1619,0.05745,0.037777464788732396,0.027016949152542373,0.0558,0.0395774647887324,0.029480225988700565,0.02320197044334975
ZTFD,16.8289,16.5248,16.3904,16.8424,16.4915,16.3535,16.3309,259.999,29.6082,0.13475,0.08881408450704226,0.06477966101694915,0.131,0.09301408450704227,0.069090395480226,0.054704433497536946
ZTFD,17.141,16.8072,16.7048,17.1744,16.7925,16.6595,16.6379,217.028,76.494,0.09705,0.06429577464788733,0.046271186440677965,0.0942,0.06729577464788734,0.04935028248587571,0.03910344827586207
ZTFD,17.8973,17.2397,17.0042,17.8891,17.2271,16.967,16.8819,264.119,77.2627,0.14165,0.09381408450704226,0.06803389830508474,0.1376,0.09801408450704227,0.07296045197740113,0.058004926108374384
ZTFD,17.8111,17.1503,16.8567,17.807,17.1481,16.8576,16.721,251.641,68.5845,0.16145,0.10707323943661973,0.07728813559322034,0.1568,0.11187323943661974,0.08283050847457628,0.06530541871921182
ZTFD,18.1319,17.5614,17.4176,18.1471,17.5484,17.32,17.2374,241.987,57.3617,0.05545,0.036777464788732395,0.02676271186440678,0.0538,0.0385774647887324,0.028610169491525426,0.022201970443349754
ZTFD,16.6437,16.3322,16.2189,16.6682,16.3096,16.1831,16.1482,241.742,19.7424,0.14759999999999998,0.09781408450704226,0.07028813559322034,0.1434,0.10201408450704226,0.07583050847457627,0.060004926108374386
ZTFD,16.7035,16.3843,16.2647,16.706,16.3565,16.2198,16.2007,248.761,34.1484,0.0783,0.05203661971830986,0.037271186440677964,0.0762,0.05443661971830987,0.04035028248587571,0.031802955665024626
ZTFD,17.257,16.7269,16.5244,17.2726,16.7105,16.4995,16.4256,243.927,60.6991,0.040600000000000004,0.02651830985915493,0.019508474576271185,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488
ZTFD,15.4384,15.1004,14.9813,15.474,15.0733,14.9456,14.9199,252.267,61.8527,0.12975,0.08581408450704225,0.06177966101694915,0.126,0.09001408450704226,0.066090395480226,0.052704433497536944
ZTFD,16.0387,15.4879,15.2624,16.0403,15.4582,15.2404,15.1551,247.492,24.4871,0.15055,0.09907323943661972,0.07203389830508475,0.1462,0.10387323943661973,0.07696045197740113,0.06100492610837439
ZTFD,17.1137,16.8274,16.7166,17.1484,16.8012,16.6828,16.6577,236.808,70.8596,0.0674,0.044777464788732395,0.03201694915254237,0.0656,0.0465774647887324,0.03448022598870057,0.02750246305418719
ZTFD,17.9008,17.3132,17.0888,17.9022,17.2981,17.0698,16.9861,262.096,75.31,0.11095000000000001,0.07329577464788732,0.05252542372881356,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
ZTFD,17.013,16.5257,16.3618,17.0163,16.5086,16.3258,16.2708,264.215,61.5986,0.11985,0.0795549295774648,0.05752542372881356,0.1164,0.0831549295774648,0.06122033898305085,0.04870443349753695
ZTFD,17.4189,16.8406,16.6223,17.4187,16.8368,16.5938,16.5112,222.31,70.1662,0.06835000000000001,0.04503661971830986,0.03301694915254237,0.0664,0.04743661971830987,0.03548022598870056,0.02750246305418719
ZTFD,18.212,17.5096,17.2299,18.193,17.4928,17.2215,17.1056,262.852,32.7849,0.11889999999999999,0.0785549295774648,0.05677966101694915,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
ZTFD,16.5933,16.2272,16.0864,16.6156,16.1909,16.0472,16.1201,230.051,55.0735,0.03965,0.02651830985915493,0.01876271186440678,0.0386,0.027718309859154935,0.020610169491525426,0.015901477832512313
ZTFD,16.85,16.4869,16.3589,16.8644,16.4573,16.3117,16.2796,256.591,61.5295,0.09905,0.06529577464788733,0.047525423728813555,0.09620000000000001,0.06829577464788734,0.051220338983050846,0.04010344827586207
ZTFD,18.1852,17.4888,17.2167,18.2002,17.4788,17.1794,17.0724,257.309,47.5153,0.105,0.0695549295774648,0.05052542372881356,0.102,0.0731549295774648,0.05422033898305085,0.04310344827586207
ZTFD,16.2922,15.9531,15.8441,16.3241,15.9432,15.7931,15.7632,244.274,43.4576,0.04755,0.0317774647887324,0.02276271186440678,0.0462,0.0335774647887324,0.024610169491525426,0.019901477832512313
ZTFD,17.343,17.0403,16.9665,17.3747,17.0299,16.9122,16.8878,236.995,38.0204,0.0426,0.02851830985915493,0.020508474576271186,0.0414,0.029718309859154933,0.02174011299435028,0.016901477832512314
ZTFD,18.3485,17.729,17.4955,18.3139,17.7264,17.4774,17.4167,239.414,61.3669,0.03075,0.02051830985915493,0.014508474576271187,0.03,0.021718309859154933,0.015740112994350283,0.012600985221674877
ZTFD,15.6525,15.188,15.0137,15.6634,15.1684,14.9794,14.917,247.227,24.0619,0.18325,0.12133239436619718,0.08754237288135594,0.178,0.1267323943661972,0.09370056497175142,0.07460591133004926
ZTFD,17.2004,16.793,16.6315,17.211,16.7669,16.5931,16.5584,249.158,48.6316,0.06535,0.0427774647887324,0.031016949152542373,0.0634,0.0445774647887324,0.03348022598870057,0.026502463054187193
ZTFD,16.6521,16.2463,16.1175,16.6551,16.2234,16.0567,16.0169,256.573,49.1758,0.0555,0.036777464788732395,0.02676271186440678,0.054,0.0385774647887324,0.028610169491525426,0.022901477832512316
ZTFD,16.3404,16.1315,16.0425,16.3716,16.105,16.0054,15.9997,236.932,47.357,0.050499999999999996,0.03351830985915493,0.023762711864406778,0.048999999999999995,0.03471830985915494,0.025610169491525423,0.020201970443349752
ZTFD,17.4816,17.0486,16.8621,17.5051,17.0368,16.8512,16.7894,246.121,69.5195,0.0971,0.06429577464788733,0.046271186440677965,0.0944,0.06729577464788734,0.04935028248587571,0.03980295566502463
ZTFD,15.2445,14.9502,14.8533,15.2663,14.9189,14.7982,14.7848,213.961,61.3884,0.0525,0.0347774647887324,0.02476271186440678,0.051,0.0365774647887324,0.026610169491525424,0.021201970443349753
ZTFD,17.5032,17.0123,16.8178,17.5019,16.9886,16.7782,16.7127,232.825,60.0051,0.041600000000000005,0.027518309859154932,0.019762711864406778,0.040400000000000005,0.028718309859154936,0.021610169491525423,0.016901477832512314
ZTFD,16.7629,16.3892,16.2714,16.7657,16.3692,16.2293,16.1903,244.623,45.2345,0.02675,0.017259154929577466,0.012508474576271187,0.026,0.017859154929577466,0.013740112994350283,0.010600985221674877
ZTFD,16.1299,15.6759,15.513,16.1325,15.6508,15.4738,15.4218,222.175,27.2002,0.08320000000000001,0.055036619718309865,0.04001694915254237,0.08080000000000001,0.05743661971830987,0.04248022598870056,0.03380295566502463
ZTFD,17.2598,16.962,16.8247,17.2775,16.9199,16.781,16.7392,238.749,32.8398,0.09015,0.06003661971830986,0.04327118644067797,0.0876,0.06243661971830987,0.04635028248587571,0.03680295566502463
ZTFD,17.1209,16.3722,16.0938,17.1086,16.3746,16.0788,15.9658,257.407,68.6677,0.102,0.06729577464788733,0.048525423728813556,0.09899999999999999,0.07029577464788733,0.05222033898305085,0.04110344827586207
