survey,D3YR-g,D3YR-r,D3YR-i,D3YR-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,D3YR-g_AV,D3YR-r_AV,D3YR-i_AV,D3YR-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
D3YR,18.4307,17.8475,17.6722,17.5722,18.407,17.8942,17.6706,17.6121,40.7667,0.16787,0.104225,0.06943661971830986,0.0510225988700565,0.039624814924489195,0.10327499999999999,0.0731549295774648,0.05422033898305085,0.04310344827586207
D3YR,17.29,17.0269,16.9687,16.9512,17.2655,17.043,16.9617,16.958,40.7958,-1.68482,0.09936375,0.06619718309859156,0.04868549905838041,0.037701214095350905,0.09846125,0.06929577464788735,0.051350282485875705,0.04110344827586207
D3YR,18.3632,17.6913,17.4749,17.357,18.3085,17.7462,17.5023,17.3844,43.204,0.120027,0.225895,0.15163380281690142,0.11038229755178908,0.08609683150725496,0.223805,0.15845070422535215,0.11731073446327683,0.09350738916256157
D3YR,18.2425,17.7127,17.5677,17.5036,18.2235,17.7547,17.5835,17.543,43.2455,0.13837,0.229895,0.15487323943661974,0.11338229755178908,0.08709683150725496,0.22780499999999998,0.1623098591549296,0.12031073446327684,0.09480788177339901
D3YR,18.1294,17.5484,17.3826,17.3076,18.0584,17.6267,17.4083,17.3409,40.4801,-0.632378,0.10036375,0.06719718309859156,0.0490225988700565,0.037777613266212616,0.09946125,0.07029577464788733,0.05222033898305085,0.04110344827586207
D3YR,18.1728,17.5857,17.4256,17.3551,18.1268,17.6279,17.4314,17.3688,40.895,-1.80903,0.0915025,0.061197183098591554,0.044685499058380415,0.03477761326621261,0.0906475,0.06429577464788734,0.04735028248587571,0.03780295566502463
D3YR,18.5033,17.9332,17.7359,17.6363,18.474,17.9743,17.757,17.6697,43.6287,0.416823,0.26592375,0.17835211267605633,0.13005649717514126,0.10063843648208469,0.26350125,0.18702816901408453,0.13805084745762713,0.10970935960591133
D3YR,17.2347,16.7553,16.6298,16.573,17.2184,16.7938,16.6402,16.5933,40.6942,-1.21394,0.105225,0.07043661971830986,0.0520225988700565,0.039701214095350906,0.10427499999999999,0.0741549295774648,0.05522033898305085,0.04340394088669951
D3YR,17.0262,16.3851,16.2054,16.1138,16.975,16.4351,16.2267,16.149,43.4071,0.57777,0.27664625,0.18535211267605634,0.13539359698681733,0.10540923896949955,0.27412875,0.19402816901408454,0.14392090395480225,0.11470935960591133
D3YR,17.094,16.6105,16.4796,16.4326,17.0613,16.6518,16.4871,16.4498,40.8466,-0.421619,0.09736375,0.06519718309859156,0.04768549905838041,0.036777613266212615,0.09646125,0.06829577464788734,0.050350282485875704,0.04010344827586207
D3YR,18.7905,18.236,18.0526,17.9599,18.7383,18.2832,18.0684,17.9971,40.9368,-0.48117,0.11108625,0.07443661971830987,0.0550225988700565,0.04254841575362748,0.11008875,0.0781549295774648,0.058220338983050846,0.0464039408866995
D3YR,17.6934,17.1669,16.9901,16.8977,17.6744,17.2122,17.012,16.9332,43.0919,-0.880029,0.20945,0.1406338028169014,0.103045197740113,0.0793260290198401,0.20754999999999998,0.14745070422535214,0.1094406779661017,0.08650738916256158
D3YR,18.4238,18.1351,18.0711,18.0611,18.386,18.1353,18.058,18.0527,41.4208,-1.60069,0.12567,0.08443661971830986,0.06135969868173258,0.04739561741190406,0.12453,0.0881549295774648,0.065090395480226,0.05170443349753695
D3YR,17.5241,16.9202,16.7156,16.6085,17.4652,16.9717,16.7354,16.6465,42.279,-0.785133,0.16356,0.10991549295774648,0.08003389830508474,0.06193722238673379,0.16204000000000002,0.11487323943661974,0.08483050847457627,0.06760591133004926
D3YR,17.362,16.8189,16.6638,16.5946,17.3098,16.8623,16.6791,16.6268,42.267,-0.718658,0.15969875,0.10691549295774648,0.07803389830508474,0.06093722238673379,0.15822625,0.11187323943661974,0.08283050847457628,0.06630541871921182
D3YR,17.6646,17.0859,16.9223,16.8492,17.6355,17.1341,16.9367,16.8903,41.0698,-1.78225,0.0955025,0.06419718309859156,0.04668549905838042,0.036777613266212615,0.09464750000000001,0.06729577464788734,0.04935028248587571,0.03980295566502463
D3YR,17.8238,17.4236,17.3202,17.2916,17.8057,17.4548,17.3319,17.3087,40.7049,-0.348183,0.08764124999999999,0.058957746478873245,0.04268549905838041,0.03293041160793604,0.08683375,0.06143661971830987,0.045350282485875706,0.03580295566502463
D3YR,18.583,18.1227,18.0092,17.9747,18.5579,18.1579,18.0102,17.9886,40.6691,-0.390894,0.08678,0.05819718309859155,0.04268549905838041,0.03293041160793604,0.08602,0.06129577464788734,0.045350282485875706,0.03580295566502463
D3YR,18.0875,17.5449,17.3552,17.2648,18.0476,17.5876,17.3725,17.3016,43.6865,0.197827,0.24547875,0.16487323943661972,0.12071939736346517,0.09286763399466982,0.24324625,0.1723098591549296,0.12818079096045198,0.10110837438423645
D3YR,18.2937,17.4442,17.1851,17.0455,18.2481,17.5187,17.2166,17.0936,41.8373,-0.732637,0.1333925,0.08967605633802817,0.06535969868173258,0.050319218241042345,0.1321575,0.09401408450704227,0.069090395480226,0.05500492610837438
D3YR,18.0158,17.4313,17.2203,17.1167,17.9825,17.4889,17.2487,17.1591,40.5805,-0.412889,0.08678,0.05819718309859155,0.04268549905838041,0.03293041160793604,0.08602,0.06129577464788734,0.045350282485875706,0.03580295566502463
D3YR,18.9487,18.4263,18.2581,18.1706,18.9181,18.4663,18.278,18.2118,42.1844,0.463417,0.16842125,0.1131549295774648,0.08237099811676082,0.06386082321587208,0.16685375,0.1187323943661972,0.08770056497175141,0.06960591133004926
D3YR,17.4797,17.0146,16.897,16.8543,17.4389,17.0413,16.8919,16.8796,42.0107,-1.34496,0.1363925,0.09167605633802817,0.06669679849340866,0.052242819070180635,0.1351575,0.09601408450704227,0.07096045197740113,0.05670443349753695
D3YR,18.5631,17.7922,17.5188,17.3736,18.4977,17.8552,17.5383,17.4192,42.0435,-1.39279,0.13825374999999998,0.09267605633802817,0.06769679849340866,0.052242819070180635,0.13697125,0.09701408450704227,0.07196045197740113,0.05700492610837438
D3YR,17.6214,17.0895,16.9412,16.874,17.606,17.1204,16.9598,16.906,43.3449,-0.136185,0.2376175,0.15911267605633803,0.11638229755178908,0.08994403316553154,0.2354325,0.16716901408450707,0.12331073446327684,0.09810837438423645
D3YR,18.2565,17.7321,17.5866,17.5218,18.1872,17.7576,17.5923,17.5178,42.4136,0.114038,0.17442125,0.1171549295774648,0.08537099811676083,0.06670802487414866,0.17285375,0.1227323943661972,0.09070056497175141,0.07260591133004926
D3YR,17.6946,16.9645,16.7162,16.577,17.6187,17.0333,16.7408,16.6341,42.3908,0.151492,0.17228249999999998,0.1151549295774648,0.08437099811676083,0.06578442404501036,0.1706675,0.1207323943661972,0.08970056497175141,0.07160591133004926
D3YR,17.299,16.4936,16.2734,16.1449,17.2416,16.5603,16.3016,16.1851,42.2588,0.219701,0.15869875,0.10691549295774648,0.07803389830508474,0.0600136215575955,0.15722625,0.11187323943661974,0.08283050847457628,0.06530541871921182
D3YR,17.3672,16.9421,16.819,16.7792,17.3218,16.972,16.826,16.7999,42.322,0.175149,0.16556,0.1111549295774648,0.08103389830508474,0.06286082321587208,0.16404000000000002,0.1167323943661972,0.08583050847457627,0.06830541871921182
D3YR,17.9666,17.4988,17.3665,17.3135,17.9317,17.5364,17.3755,17.3321,43.6584,0.455969,0.28250749999999997,0.18959154929577465,0.13839359698681733,0.10740923896949955,0.2799425,0.19888732394366201,0.14692090395480226,0.11700985221674877
D3YR,17.1075,16.7146,16.6318,16.6181,17.0699,16.7405,16.6297,16.622,40.4972,-0.760621,0.106225,0.07119718309859156,0.0520225988700565,0.040624814924489196,0.105275,0.07429577464788734,0.05522033898305085,0.04410344827586207
D3YR,17.0169,16.3556,16.1434,16.0268,16.9824,16.4182,16.1632,16.0674,40.4919,-0.720992,0.103225,0.06943661971830986,0.0510225988700565,0.039624814924489195,0.10227499999999999,0.0731549295774648,0.05422033898305085,0.04310344827586207
D3YR,17.8254,16.9808,16.6689,16.5011,17.7742,17.0539,16.7251,16.5689,41.6217,-0.580901,0.1149475,0.07743661971830987,0.05635969868173258,0.04354841575362748,0.11390249999999999,0.0811549295774648,0.06009039548022599,0.047403940886699504
D3YR,17.9844,17.189,16.961,16.8469,17.9397,17.2555,17.0008,16.8919,41.6027,-0.650845,0.1119475,0.07519718309859155,0.0550225988700565,0.04254841575362748,0.1109025,0.07829577464788734,0.058220338983050846,0.0464039408866995
D3YR,16.9609,16.4017,16.2399,16.1649,16.931,16.4531,16.2622,16.1981,41.6008,-0.63094,0.1129475,0.07543661971830987,0.0550225988700565,0.04254841575362748,0.1119025,0.0791549295774648,0.058220338983050846,0.0464039408866995
D3YR,18.1886,17.6073,17.4417,17.3675,18.1485,17.6391,17.4518,17.3952,41.117,-1.57885,0.09536375,0.06419718309859156,0.04668549905838042,0.035777613266212614,0.09446125,0.06729577464788734,0.04935028248587571,0.03910344827586207
D3YR,18.6071,18.2986,18.2162,18.1962,18.5864,18.3133,18.2106,18.2032,41.962,-1.41757,0.1333925,0.08943661971830986,0.06535969868173258,0.050319218241042345,0.1321575,0.0931549295774648,0.069090395480226,0.054704433497536946
D3YR,18.152,17.7274,17.6188,17.5835,18.1343,17.7582,17.6221,17.6114,41.9623,-1.45537,0.13053125000000002,0.08767605633802816,0.06435969868173258,0.049319218241042344,0.12934375,0.09201408450704227,0.068090395480226,0.05400492610837438
D3YR,18.2001,17.5832,17.3954,17.3025,18.1646,17.6351,17.4153,17.3346,43.6887,-0.275012,0.22975625,0.15387323943661974,0.11238229755178908,0.08709683150725496,0.22761874999999998,0.1613098591549296,0.11931073446327684,0.09480788177339901
D3YR,18.5909,18.0924,17.9496,17.8881,18.4973,18.1209,17.9758,17.9256,42.3064,-0.34513,0.17228249999999998,0.1151549295774648,0.08437099811676083,0.06578442404501036,0.1706675,0.1207323943661972,0.08970056497175141,0.07160591133004926
D3YR,17.7456,17.1768,17.0052,16.9185,17.7216,17.2315,17.021,16.9506,43.734,-0.305548,0.23675625,0.15887323943661974,0.11638229755178908,0.08994403316553154,0.23461875,0.1663098591549296,0.12331073446327684,0.09810837438423645
D3YR,17.3528,16.5018,16.2506,16.1203,17.306,16.5627,16.2758,16.1691,40.827,-0.700055,0.102225,0.06843661971830986,0.0500225988700565,0.038701214095350905,0.101275,0.0721549295774648,0.05322033898305085,0.04210344827586207
D3YR,18.0478,17.4335,17.2307,17.1255,18.0098,17.4875,17.2546,17.162,42.7685,-0.540403,0.17628249999999998,0.1181549295774648,0.08637099811676083,0.06678442404501037,0.1746675,0.12373239436619721,0.09170056497175141,0.07260591133004926
D3YR,18.2842,17.4992,17.2398,17.0979,18.2264,17.5648,17.2738,17.1393,42.7962,-0.529842,0.17428249999999998,0.1171549295774648,0.08537099811676083,0.06670802487414866,0.1726675,0.1227323943661972,0.09070056497175141,0.07260591133004926
D3YR,17.1973,16.7597,16.6317,16.5842,17.1668,16.7917,16.6448,16.6068,42.6819,0.299779,0.228895,0.15387323943661974,0.11238229755178908,0.08702043233639324,0.22680499999999998,0.1613098591549296,0.11931073446327684,0.09480788177339901
D3YR,18.4635,17.8385,17.6486,17.5481,18.4305,17.8866,17.6715,17.5855,41.4002,-1.83039,0.1323925,0.08867605633802816,0.06469679849340866,0.050319218241042345,0.1311575,0.09301408450704227,0.06896045197740114,0.054704433497536946
D3YR,17.1654,16.7883,16.6775,16.6367,17.1379,16.8169,16.6986,16.6588,41.3966,-1.94127,0.12867,0.08667605633802818,0.06335969868173258,0.049319218241042344,0.12753,0.09101408450704226,0.067090395480226,0.053704433497536945
D3YR,17.8817,17.3532,17.1737,17.0906,17.858,17.395,17.1903,17.1294,41.6421,-1.90093,0.145115,0.09767605633802817,0.07103389830508475,0.055166419899318926,0.143785,0.10201408450704226,0.07583050847457627,0.060004926108374386
D3YR,18.9133,18.2988,18.1073,18.0087,18.8915,18.338,18.1238,18.0629,43.0777,0.568488,0.29409124999999997,0.19759154929577466,0.14439359698681734,0.11218004145691443,0.29138375,0.206887323943662,0.15292090395480226,0.12200985221674877
D3YR,18.8368,18.4237,18.308,18.2642,18.8072,18.4199,18.2929,18.3044,43.0714,0.547523,0.29323,0.19659154929577466,0.14373069679849343,0.11125644062777613,0.29057,0.205887323943662,0.1527909604519774,0.12131034482758621
D3YR,17.1439,16.7358,16.6245,16.5847,17.1134,16.7686,16.6267,16.6047,40.4196,-0.659583,0.09936375,0.06719718309859156,0.0490225988700565,0.037701214095350905,0.09846125,0.07029577464788733,0.05222033898305085,0.04110344827586207
D3YR,16.8909,16.4399,16.3284,16.2934,16.8676,16.4678,16.3356,16.3081,40.4248,-0.663869,0.09936375,0.06719718309859156,0.0490225988700565,0.037701214095350905,0.09846125,0.07029577464788733,0.05222033898305085,0.04110344827586207
D3YR,18.5541,18.1558,18.0387,18.0091,18.5211,18.1738,18.042,17.9925,40.8788,-0.654663,0.10608624999999999,0.07119718309859156,0.0520225988700565,0.040624814924489196,0.10508875,0.07429577464788734,0.05522033898305085,0.04410344827586207
D3YR,18.6499,18.1629,18.0307,17.9738,18.6617,18.1843,18.0318,17.9898,40.1687,0.965832,0.12667,0.08543661971830986,0.06235969868173258,0.04831921824104235,0.12553,0.0891549295774648,0.066090395480226,0.052704433497536944
D3YR,18.7497,18.1696,17.9781,17.8758,18.6626,18.2062,18.0093,17.9167,43.1863,-0.282417,0.188005,0.1263943661971831,0.09237099811676083,0.07155522653242523,0.18629500000000002,0.13259154929577469,0.09770056497175142,0.0779064039408867
D3YR,18.0027,17.4131,17.2332,17.1658,17.9428,17.4485,17.2553,17.1875,40.8448,-1.79793,0.09264125,0.062197183098591555,0.045685499058380416,0.034854012437074325,0.09183375,0.06529577464788734,0.04835028248587571,0.03810344827586207
D3YR,17.1368,16.832,16.7591,16.7324,17.1158,16.8578,16.7613,16.7482,41.4137,-0.864881,0.0905025,0.06019718309859155,0.0440225988700565,0.03385401243707433,0.0896475,0.06329577464788734,0.04722033898305085,0.03710344827586207
D3YR,18.4868,17.8064,17.6245,17.5329,18.4562,17.8614,17.6435,17.5651,41.6956,-1.12417,0.10908625,0.07343661971830986,0.05335969868173258,0.04162481492448919,0.10808875,0.0771549295774648,0.05709039548022599,0.04510344827586207
D3YR,17.913,17.1881,16.9365,16.802,17.8841,17.2565,16.9575,16.8455,41.6767,-1.12413,0.10908625,0.07343661971830986,0.05335969868173258,0.04162481492448919,0.10808875,0.0771549295774648,0.05709039548022599,0.04510344827586207
D3YR,18.0546,17.6082,17.4601,17.4003,18.02,17.655,17.4737,17.428,43.4692,0.29931,0.26192375,0.176112676056338,0.12805649717514125,0.09963843648208469,0.25950125,0.18416901408450706,0.13605084745762713,0.10840886699507389
D3YR,17.746,17.2299,17.0962,17.0452,17.7131,17.2678,17.112,17.0585,40.6861,-0.813562,0.105225,0.07043661971830986,0.0520225988700565,0.039701214095350906,0.10427499999999999,0.0741549295774648,0.05522033898305085,0.04340394088669951
D3YR,17.6532,17.2679,17.1701,17.141,17.6274,17.3018,17.1829,17.1523,40.6677,-0.823997,0.10608624999999999,0.07119718309859156,0.0520225988700565,0.040624814924489196,0.10508875,0.07429577464788734,0.05522033898305085,0.04410344827586207
D3YR,18.5403,18.0227,17.846,17.7555,18.4932,18.07,17.8651,17.8057,42.5791,0.462794,0.19086625000000002,0.1283943661971831,0.09370809792843691,0.07255522653242523,0.18910875000000002,0.1345915492957747,0.09957062146892656,0.0789064039408867
D3YR,17.41,17.0404,16.9246,16.8849,17.3733,17.0663,16.9258,16.902,40.7318,-0.866608,0.103225,0.06919718309859156,0.050685499058380414,0.038701214095350905,0.10227499999999999,0.07229577464788733,0.05335028248587571,0.04240394088669951
D3YR,18.875,18.2937,18.0893,17.9894,18.8543,18.3211,18.1126,17.9861,41.3898,-0.549446,0.10708625,0.07143661971830986,0.0520225988700565,0.040624814924489196,0.10608875,0.07515492957746481,0.05522033898305085,0.04410344827586207
D3YR,18.8744,18.3845,18.2313,18.163,18.8275,18.4119,18.1468,18.0779,40.3786,-0.637862,0.10036375,0.06743661971830986,0.0490225988700565,0.038701214095350905,0.09946125,0.0711549295774648,0.05222033898305085,0.04210344827586207
D3YR,18.4007,17.9146,17.783,17.7339,18.3655,17.9605,17.7942,17.7632,40.3238,-0.587804,0.099225,0.06619718309859156,0.04868549905838041,0.037701214095350905,0.098275,0.06929577464788735,0.051350282485875705,0.04110344827586207
D3YR,18.3663,17.8238,17.6632,17.5922,18.3343,17.8838,17.6807,17.6254,40.3104,-0.591749,0.099225,0.06619718309859156,0.04868549905838041,0.037701214095350905,0.098275,0.06929577464788735,0.051350282485875705,0.04110344827586207
D3YR,18.6345,18.1436,18.0071,17.946,18.5798,18.1898,18.0208,17.9714,43.6189,-0.428846,0.21331125,0.1436338028169014,0.105045197740113,0.08124962984897839,0.21136375,0.15045070422535214,0.1114406779661017,0.08850738916256158
D3YR,16.908,16.4338,16.3062,16.2612,16.8721,16.4744,16.3195,16.2847,41.2634,-0.418973,0.0955025,0.06419718309859156,0.0470225988700565,0.036777613266212615,0.09464750000000001,0.06729577464788734,0.050220338983050845,0.03980295566502463
D3YR,17.1457,16.5856,16.435,16.3735,17.1082,16.6373,16.4561,16.3985,41.2521,-0.400419,0.0955025,0.06419718309859156,0.0470225988700565,0.036777613266212615,0.09464750000000001,0.06729577464788734,0.050220338983050845,0.03980295566502463
D3YR,17.0983,16.4151,16.2119,16.1129,17.2614,16.4641,16.2334,16.1441,41.2521,-0.397072,0.09636375,0.06419718309859156,0.0470225988700565,0.036777613266212615,0.09546125,0.06729577464788734,0.050220338983050845,0.03980295566502463
D3YR,17.3337,16.956,16.8619,16.839,17.3234,16.9777,16.8662,16.8277,40.147,0.941149,0.12267,0.08243661971830986,0.06035969868173258,0.04647201658276577,0.12153,0.0861549295774648,0.06409039548022599,0.05070443349753695
D3YR,17.6864,17.1766,17.0064,16.9238,17.6639,17.2183,17.0201,16.9526,43.1101,-0.870538,0.21131125,0.1416338028169014,0.103045197740113,0.08024962984897839,0.20936375,0.14845070422535214,0.1094406779661017,0.08750738916256158
D3YR,18.4321,17.9278,17.7841,17.7171,18.3771,17.9483,17.7922,17.7246,43.2658,-0.240662,0.2161725,0.14563380281690141,0.10604519774011299,0.08224962984897839,0.2141775,0.15245070422535215,0.1124406779661017,0.08950738916256158
D3YR,18.1398,17.6744,17.5449,17.4889,18.1092,17.7152,17.5637,17.5184,43.2642,-0.205697,0.22103375,0.14863380281690142,0.10838229755178908,0.08417323067811666,0.21899125,0.15545070422535215,0.11531073446327685,0.09150738916256157
D3YR,17.9961,17.454,17.2825,17.2042,17.9591,17.4897,17.3046,17.2444,41.7445,-0.340797,0.103225,0.06919718309859156,0.050685499058380414,0.038701214095350905,0.10227499999999999,0.07229577464788733,0.05335028248587571,0.04240394088669951
D3YR,18.3027,17.7323,17.5697,17.4894,18.2583,17.7711,17.5809,17.5178,42.2505,-0.309075,0.17042125,0.1141549295774648,0.08337099811676082,0.06478442404501036,0.16885375,0.1197323943661972,0.08870056497175141,0.07060591133004926
D3YR,18.2398,17.5442,17.3075,17.1763,18.1982,17.6047,17.3316,17.2234,43.5941,0.302096,0.24934,0.16711267605633803,0.12171939736346517,0.09479123482380812,0.24706,0.17516901408450705,0.12918079096045199,0.10310837438423645
D3YR,17.3985,16.9417,16.8045,16.7441,17.3686,16.9767,16.8138,16.7719,43.0544,-0.388761,0.17528249999999998,0.1171549295774648,0.08603389830508475,0.06670802487414866,0.1736675,0.1227323943661972,0.09083050847457627,0.07260591133004926
D3YR,17.4595,16.9984,16.8624,16.8112,17.4299,17.0403,16.883,16.8424,40.6211,-0.887434,0.10808625,0.07243661971830986,0.053022598870056496,0.04154841575362748,0.10708875,0.0761549295774648,0.05622033898305085,0.04510344827586207
D3YR,18.7038,18.1687,18.0156,17.9538,18.6541,18.2035,18.0235,18.0292,40.6716,-1.52547,0.09936375,0.06719718309859156,0.0490225988700565,0.037701214095350905,0.09846125,0.07029577464788733,0.05222033898305085,0.04110344827586207
D3YR,17.8886,17.3889,17.2386,17.1774,17.8714,17.4221,17.2496,17.196,40.6706,-1.56488,0.09736375,0.06519718309859156,0.0480225988700565,0.036777613266212615,0.09646125,0.06829577464788734,0.051220338983050846,0.04010344827586207
D3YR,18.5834,18.003,17.8233,17.742,18.5633,18.0404,17.8368,17.7629,40.6828,-1.56393,0.09836375,0.06619718309859156,0.0480225988700565,0.037701214095350905,0.09746125,0.06929577464788735,0.051220338983050846,0.04080295566502463
D3YR,18.1847,17.6574,17.4865,17.4131,18.162,17.6979,17.5077,17.4357,40.6729,-1.6147,0.09736375,0.06519718309859156,0.04768549905838041,0.036777613266212615,0.09646125,0.06829577464788734,0.050350282485875704,0.04010344827586207
D3YR,18.3465,17.8842,17.7669,17.7216,18.3052,17.9418,17.7849,17.7375,41.6024,-1.05199,0.10508624999999999,0.07043661971830986,0.0510225988700565,0.039701214095350906,0.10408875,0.0741549295774648,0.05422033898305085,0.04340394088669951
D3YR,17.7568,17.2821,17.1482,17.0913,17.7185,17.3151,17.1605,17.1049,42.928,-0.54403,0.17528249999999998,0.1181549295774648,0.08637099811676083,0.06670802487414866,0.1736675,0.12373239436619721,0.09170056497175141,0.07260591133004926
D3YR,18.3007,17.7501,17.5584,17.4598,18.2742,17.7978,17.5882,17.4877,43.8145,-0.649965,0.21531125,0.1446338028169014,0.10604519774011299,0.08217323067811667,0.21336375,0.15145070422535215,0.1124406779661017,0.08950738916256158
D3YR,18.2201,17.6467,17.4745,17.3885,18.1903,17.6896,17.4888,17.4253,42.7714,-0.594406,0.18014375,0.12115492957746479,0.08837099811676083,0.06863162570328693,0.17848125,0.1267323943661972,0.09370056497175142,0.07460591133004926
D3YR,18.5977,17.7932,17.5475,17.4049,18.5446,17.8544,17.5645,17.4483,43.8449,0.716484,0.3019525,0.20283098591549298,0.1487306967984934,0.1151036422860527,0.2991975,0.21274647887323947,0.1577909604519774,0.1253103448275862
D3YR,18.8909,18.0054,17.6739,17.4853,18.8383,18.0786,17.7083,17.5452,43.8548,0.705181,0.3019525,0.20283098591549298,0.1487306967984934,0.1151036422860527,0.2991975,0.21274647887323947,0.1577909604519774,0.1253103448275862
D3YR,18.3081,17.5878,17.356,17.2257,18.2784,17.6358,17.3694,17.2875,43.8018,0.687596,0.31553625,0.21183098591549296,0.1547306967984934,0.11995084394432928,0.31263875,0.22174647887323948,0.1637909604519774,0.13061083743842364
D3YR,18.6558,17.7386,17.4387,17.2676,18.6033,17.8048,17.4707,17.3144,43.715,0.682228,0.29609125,0.19859154929577466,0.14473069679849343,0.11225644062777614,0.29338375,0.207887323943662,0.1537909604519774,0.12231034482758621
D3YR,18.786,18.1239,17.9166,17.8008,18.7369,18.1648,17.9265,17.8418,43.7204,0.702549,0.29309124999999997,0.19659154929577466,0.14373069679849343,0.11125644062777613,0.29038375,0.205887323943662,0.1527909604519774,0.12100985221674877
D3YR,18.9837,18.0218,17.7073,17.5274,18.8849,18.0943,17.744,17.5813,43.7029,0.645257,0.31067500000000003,0.20883098591549296,0.15206779661016948,0.118027243115191,0.307825,0.21874647887323947,0.16166101694915255,0.12861083743842364
D3YR,18.229,17.6278,17.4246,17.3076,18.2043,17.6797,17.4435,17.3535,43.7387,0.665631,0.31153625,0.20883098591549296,0.1527306967984934,0.118027243115191,0.30863875,0.21874647887323947,0.1617909604519774,0.12861083743842364
D3YR,18.4652,17.8108,17.6017,17.4903,18.4194,17.8605,17.6217,17.5461,43.221,-0.871407,0.20945,0.1406338028169014,0.103045197740113,0.0793260290198401,0.20754999999999998,0.14745070422535214,0.1094406779661017,0.08650738916256158
D3YR,18.3165,17.5487,17.299,17.1724,18.2582,17.6034,17.3301,17.2244,40.4277,-1.34886,0.100225,0.06719718309859156,0.0490225988700565,0.037701214095350905,0.099275,0.07029577464788733,0.05222033898305085,0.04110344827586207
D3YR,17.3231,16.7789,16.6253,16.5622,17.2748,16.8254,16.6466,16.5986,41.4634,-0.564984,0.11208625,0.07543661971830987,0.0550225988700565,0.04254841575362748,0.11108875,0.0791549295774648,0.058220338983050846,0.0464039408866995
D3YR,18.6692,17.8144,17.5496,17.4021,18.6579,17.8854,17.5805,17.441,43.2735,-0.260899,0.22403375,0.15063380281690142,0.110045197740113,0.08509683150725496,0.22199125,0.15745070422535215,0.11644067796610169,0.092807881773399
D3YR,17.8362,17.1443,16.91,16.7777,17.7862,17.1889,16.9159,16.8226,42.8571,0.290599,0.24447875,0.16411267605633803,0.11971939736346517,0.09286763399466982,0.24224625,0.17216901408450705,0.12718079096045198,0.10110837438423645
D3YR,18.718,18.0983,17.9215,17.8311,18.6864,18.1574,17.947,17.8653,41.6811,0.339597,0.1119475,0.07443661971830987,0.0550225988700565,0.04254841575362748,0.1109025,0.0781549295774648,0.058220338983050846,0.0464039408866995
D3YR,17.7103,17.3182,17.2052,17.1651,17.6878,17.3488,17.2204,17.1784,41.6539,0.441989,0.11108625,0.07443661971830987,0.05435969868173258,0.04254841575362748,0.11008875,0.0781549295774648,0.05809039548022599,0.04610344827586207
D3YR,17.9475,17.1839,16.9332,16.8031,17.8724,17.2468,16.9723,16.8601,41.6909,0.377814,0.1119475,0.07519718309859155,0.0550225988700565,0.04254841575362748,0.1109025,0.07829577464788734,0.058220338983050846,0.0464039408866995
D3YR,18.3902,17.7987,17.635,17.5687,18.3758,17.836,17.6636,17.5885,41.6487,0.403443,0.10908625,0.07319718309859155,0.05335969868173258,0.04162481492448919,0.10808875,0.07629577464788734,0.05709039548022599,0.04510344827586207
D3YR,18.1779,17.3662,17.1213,16.9939,18.1095,17.4161,17.1462,17.0316,41.6867,0.359232,0.11208625,0.07543661971830987,0.0550225988700565,0.04254841575362748,0.11108875,0.0791549295774648,0.058220338983050846,0.0464039408866995
D3YR,17.7601,17.161,16.9885,16.9025,17.7064,17.2172,17.0071,16.9343,42.3863,-0.2378,0.17428249999999998,0.1171549295774648,0.08537099811676083,0.06578442404501036,0.1726675,0.1227323943661972,0.09070056497175141,0.07190640394088671
D3YR,18.4416,18.1228,18.0488,18.0172,18.3965,18.1677,18.0531,18.0421,40.7399,-1.1027,0.10136375,0.06819718309859156,0.0500225988700565,0.038701214095350905,0.10046125,0.07129577464788733,0.05322033898305085,0.04210344827586207
D3YR,18.7486,18.2854,18.1546,18.0922,18.7104,18.3265,18.1521,18.0994,42.8825,-1.64163,0.22703375,0.15263380281690142,0.11138229755178908,0.08609683150725496,0.22499125,0.15945070422535215,0.11831073446327683,0.09380788177339901
D3YR,18.4011,17.8528,17.7003,17.6323,18.3584,17.9048,17.7199,17.6499,42.8989,-1.73439,0.22203375,0.14887323943661973,0.109045197740113,0.08417323067811666,0.21999125,0.1563098591549296,0.1154406779661017,0.091807881773399
D3YR,18.6655,17.9558,17.7257,17.5937,18.6034,18.0096,17.7467,17.6362,42.8996,-1.73746,0.22203375,0.14887323943661973,0.109045197740113,0.08417323067811666,0.21999125,0.1563098591549296,0.1154406779661017,0.091807881773399
D3YR,18.0044,17.2828,17.0455,16.9066,17.9474,17.3311,17.067,16.9588,42.8391,-1.66045,0.22789500000000001,0.15287323943661973,0.11238229755178908,0.08702043233639324,0.225805,0.1603098591549296,0.11931073446327684,0.09480788177339901
D3YR,18.4466,17.824,17.6118,17.5002,18.3856,17.8777,17.6362,17.533,43.7735,0.143749,0.2366175,0.15887323943661974,0.11638229755178908,0.08994403316553154,0.2344325,0.1663098591549296,0.12331073446327684,0.09780788177339901
D3YR,17.3344,16.8656,16.7483,16.7008,17.301,16.8966,16.7501,16.716,40.7981,-1.60468,0.0955025,0.06419718309859156,0.0470225988700565,0.036777613266212615,0.09464750000000001,0.06729577464788734,0.050220338983050845,0.03980295566502463
