survey,CSPDR3nat-B,CSPDR3nat-V,CSPDR3nat-o,CSPDR3nat-m,CSPDR3nat-n,CSPDR3nat-g,CSPDR3nat-r,CSPDR3nat-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CSPDR3nat-B_AV,CSPDR3nat-V_AV,CSPDR3nat-o_AV,CSPDR3nat-m_AV,CSPDR3nat-n_AV,CSPDR3nat-g_AV,CSPDR3nat-r_AV,CSPDR3nat-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
CSPDR3nat,17.5663,17.0039,17.0039,17.0039,17.0039,17.2621,16.8202,16.6783,17.1791,16.829,16.7078,16.6905,359.601,-18.7589,0.07350961538461538,0.05708,0.056543750000000004,0.05709625,0.05708,0.06674875000000001,0.0463661971830986,0.03383239171374765,0.0654,0.0465774647887324,0.03448022598870057,0.02750246305418719
CSPDR3nat,18.2953,17.7227,17.7227,17.7227,17.7227,17.9778,17.4899,17.3084,17.8848,17.4885,17.3095,17.2741,359.667,-18.6457,0.07750961538461539,0.06024,0.0596625,0.060257500000000006,0.06024,0.0706525,0.0491549295774648,0.03583239171374764,0.0692,0.04943661971830987,0.036480225988700564,0.029201970443349753
CSPDR3nat,16.1205,15.5606,15.5606,15.5606,15.5606,15.8079,15.386,15.2573,15.7342,15.3793,15.2565,15.2403,19.2457,0.768964,0.11361538461538462,0.0892,0.088375,0.089225,0.0892,0.104075,0.071943661971831,0.052248587570621466,0.102,0.07229577464788733,0.05322033898305085,0.04240394088669951
CSPDR3nat,17.4184,16.7555,16.7555,16.7555,16.7555,17.0546,16.5078,16.3274,16.953,16.5015,16.3296,16.2741,19.1249,0.848583,0.10391346153846154,0.08088000000000001,0.0801375,0.0809025,0.08088000000000001,0.0942675,0.065943661971831,0.04824858757062147,0.0924,0.06629577464788734,0.04922033898305085,0.038802955665024626
CSPDR3nat,18.2774,17.4967,17.4967,17.4967,17.4967,17.8781,17.224,16.9735,17.747,17.1941,16.9873,16.9162,19.2337,0.80294,0.11131730769230769,0.08704,0.08625625,0.08706375,0.08704,0.10117124999999999,0.069943661971831,0.051248587570621465,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
CSPDR3nat,18.8453,18.3154,18.3154,18.3154,18.3154,18.5473,18.1672,17.9614,18.4556,18.1169,17.997,17.9757,19.1738,0.863177,0.10361538461538461,0.08088000000000001,0.0801375,0.0809025,0.08088000000000001,0.0942675,0.0651549295774648,0.04754048964218456,0.0924,0.06543661971830987,0.04835028248587571,0.038802955665024626
CSPDR3nat,17.9617,17.3668,17.3668,17.3668,17.3668,17.6835,17.1426,16.9145,17.5828,17.1466,16.9569,16.8991,338.552,5.53079,0.4638653846153846,0.36195999999999995,0.35861875,0.36206125,0.36195999999999995,0.42220375,0.2933521126760564,0.21399435028248587,0.4138,0.2949014084507043,0.2178813559322034,0.17301477832512316
CSPDR3nat,18.1804,17.3973,17.3973,17.3973,17.3973,17.7336,17.1154,16.9004,17.6255,17.1025,16.9069,16.8233,338.527,5.62921,0.46986538461538463,0.36612,0.3627375,0.3662225,0.36612,0.4271075,0.2963521126760564,0.21699435028248587,0.41859999999999997,0.2979014084507043,0.2208813559322034,0.17501477832512316
CSPDR3nat,18.1941,17.557,17.557,17.557,17.557,17.8226,17.3476,17.1195,17.755,17.3121,17.1323,17.0704,338.571,5.51807,0.4638653846153846,0.36195999999999995,0.35861875,0.36206125,0.36195999999999995,0.42220375,0.2933521126760564,0.21399435028248587,0.4138,0.2949014084507043,0.2178813559322034,0.17301477832512316
CSPDR3nat,18.0798,18.0546,18.0546,18.0546,18.0546,18.3625,17.7472,17.6063,18.192,17.7071,17.5106,17.4255,338.483,5.5312,0.4805673076923077,0.37528,0.37185625,0.37538375,0.37528,0.43701125,0.3033521126760564,0.2217024482109228,0.4284,0.3049014084507043,0.22575141242937855,0.1793152709359606
CSPDR3nat,19.1819,18.4585,18.4585,18.4585,18.4585,18.8817,18.182,17.8666,18.7013,18.1749,17.94,17.846,338.594,5.56554,0.4601634615384615,0.3588,0.3555,0.3589,0.3588,0.4183,0.29056338028169015,0.21228625235404897,0.41,0.2920422535211268,0.21601129943502825,0.1717142857142857
CSPDR3nat,16.0087,15.4506,15.4506,15.4506,15.4506,15.6948,15.277,15.1483,15.6271,15.2613,15.1383,15.1256,53.8122,-25.0057,0.06750961538461539,0.05192,0.051425000000000005,0.051935,0.05192,0.060845,0.04236619718309859,0.031124293785310734,0.0596,0.0425774647887324,0.031610169491525425,0.025201970443349753
CSPDR3nat,16.6238,15.8638,15.8638,15.8638,15.8638,16.2205,15.5361,15.3384,16.0967,15.5485,15.3476,15.2711,53.7642,-24.9573,0.08721153846153847,0.0684,0.06778125,0.06841875,0.0684,0.07955625000000001,0.0551549295774648,0.04054048964218456,0.078,0.05543661971830987,0.04135028248587571,0.03250246305418719
CSPDR3nat,16.6106,15.9932,15.9932,15.9932,15.9932,16.2526,15.7805,15.6243,16.1788,15.7556,15.6159,15.6072,53.6958,-24.9664,0.08221153846153846,0.06423999999999999,0.0636625,0.0642575,0.06423999999999999,0.0746525,0.052154929577464794,0.037832391713747644,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
CSPDR3nat,17.5342,16.8559,16.8559,16.8559,16.8559,17.169,16.5913,16.3834,17.0782,16.5629,16.3809,16.3297,53.7971,-24.9797,0.06850961538461539,0.053759999999999995,0.05330625,0.053773749999999995,0.053759999999999995,0.06194125,0.043366197183098594,0.031832391713747646,0.0608,0.0435774647887324,0.03248022598870057,0.025502463054187192
CSPDR3nat,18.1973,17.3133,17.3133,17.3133,17.3133,17.7383,16.9992,16.6697,17.6323,16.9861,16.697,16.5641,160.159,9.14287,0.10361538461538461,0.08088000000000001,0.0801375,0.0809025,0.08088000000000001,0.0942675,0.064943661971831,0.04754048964218456,0.0924,0.06529577464788734,0.04835028248587571,0.038802955665024626
CSPDR3nat,18.937,18.1046,18.1046,18.1046,18.1046,18.7283,17.691,17.5643,18.5967,17.8932,17.6154,17.5017,344.987,0.0142173,0.1948269230769231,0.15144,0.1500375,0.1514825,0.15144,0.17672749999999998,0.1230985915492958,0.09008097928436912,0.1732,0.12373239436619721,0.09170056497175141,0.07260591133004926
CSPDR3nat,16.63,16.0794,16.0794,16.0794,16.0794,16.3168,15.9025,15.7433,16.2461,15.8937,15.7554,15.7298,39.0295,-17.3186,0.09191346153846154,0.07156000000000001,0.0709,0.07158,0.07156000000000001,0.08346,0.05794366197183099,0.042540489642184556,0.08180000000000001,0.058295774647887336,0.043350282485875705,0.03380295566502463
CSPDR3nat,19.041,18.3691,18.3691,18.3691,18.3691,18.6692,18.0788,17.7107,18.6378,18.1596,17.8236,17.7529,38.9969,-17.2499,0.09021153846153845,0.07056000000000001,0.0699,0.07058,0.07056000000000001,0.08246,0.0571549295774648,0.041540489642184555,0.08080000000000001,0.05743661971830987,0.042350282485875704,0.03380295566502463
CSPDR3nat,17.2267,16.5684,16.5684,16.5684,16.5684,16.8593,16.3361,16.1424,16.7898,16.3319,16.1649,16.1237,126.826,21.6832,0.16042307692307692,0.12547999999999998,0.12432499999999999,0.125515,0.12547999999999998,0.146305,0.10130985915492959,0.0743728813559322,0.1434,0.10187323943661973,0.07583050847457627,0.060004926108374386
CSPDR3nat,17.5775,16.8869,16.8869,16.8869,16.8869,17.2533,16.6589,16.4145,17.1515,16.65,16.4517,16.3809,126.722,21.655,0.16342307692307692,0.12747999999999998,0.126325,0.127515,0.12747999999999998,0.148305,0.10330985915492959,0.07566478342749529,0.1454,0.10387323943661973,0.07696045197740113,0.06100492610837439
CSPDR3nat,17.934,17.0634,17.0634,17.0634,17.0634,17.4945,16.6665,16.3816,17.387,16.673,16.3825,16.2723,126.852,21.612,0.15072115384615384,0.11732000000000001,0.11620625000000001,0.11735375,0.11732000000000001,0.13740125,0.0955211267605634,0.06966478342749528,0.1346,0.09601408450704227,0.07096045197740113,0.05600492610837438
CSPDR3nat,17.4247,16.9128,16.9128,16.9128,16.9128,17.1679,16.7439,16.6252,17.0936,16.7506,16.6285,16.6102,126.748,21.6441,0.15572115384615384,0.12132000000000001,0.12020625,0.12135375000000001,0.12132000000000001,0.14140124999999998,0.0985211267605634,0.07166478342749528,0.1386,0.09901408450704227,0.07296045197740113,0.058004926108374384
CSPDR3nat,18.1782,17.2792,17.2792,17.2792,17.2792,17.7339,16.8794,16.6006,17.6271,16.8931,16.6196,16.5175,126.79,21.6662,0.15772115384615384,0.12332,0.12220624999999999,0.12335375,0.12332,0.14340124999999998,0.0995211267605634,0.07266478342749529,0.1406,0.10001408450704227,0.07396045197740113,0.059004926108374385
CSPDR3nat,18.3404,17.7849,17.7849,17.7849,17.7849,18.0787,17.5224,17.3673,17.9829,17.5394,17.375,17.3224,126.746,21.7012,0.16442307692307692,0.12864,0.12744375,0.12867625,0.12864,0.15020875,0.10430985915492959,0.0763728813559322,0.1472,0.10487323943661973,0.07783050847457627,0.06130541871921183
CSPDR3nat,16.0581,15.4643,15.4643,15.4643,15.4643,15.7213,15.2677,15.0943,15.6436,15.2566,15.1129,15.0841,105.377,14.1362,0.27403846153846156,0.21367999999999998,0.2117,0.21373999999999999,0.21367999999999998,0.24938,0.1732535211267606,0.12591337099811675,0.2444,0.17416901408450705,0.12818079096045198,0.10210837438423645
CSPDR3nat,16.4846,15.843,15.843,15.843,15.843,16.1315,15.5915,15.3694,16.049,15.6029,15.394,15.3304,105.429,14.1441,0.2820384615384615,0.21983999999999998,0.21781875,0.21990125,0.21983999999999998,0.25628375000000003,0.1782535211267606,0.12991337099811676,0.2512,0.17916901408450706,0.132180790960452,0.10540886699507389
CSPDR3nat,17.1266,16.277,16.277,16.277,16.277,16.665,15.9456,15.6566,16.5563,15.9407,15.684,15.5744,105.423,14.1745,0.2790384615384615,0.21767999999999998,0.2157,0.21774,0.21767999999999998,0.25338,0.1762535211267606,0.12891337099811676,0.2484,0.17716901408450705,0.131180790960452,0.10410837438423645
CSPDR3nat,16.955,16.3001,16.3001,16.3001,16.3001,16.5832,16.0649,15.8794,16.4841,16.0467,15.9021,15.8583,105.35,14.1207,0.27003846153846156,0.21052,0.20858125,0.21057875,0.21052,0.24547625,0.17046478873239437,0.12491337099811677,0.2406,0.1713098591549296,0.12718079096045198,0.10110837438423645
CSPDR3nat,16.8649,16.268,16.268,16.268,16.268,16.5071,16.0696,15.9043,16.4302,16.0596,15.9371,15.9061,105.446,14.1789,0.2847403846153846,0.222,0.2199375,0.2220625,0.222,0.2591875,0.1800422535211268,0.1316214689265537,0.254,0.18102816901408453,0.13405084745762713,0.10640886699507389
CSPDR3nat,17.7134,16.7768,16.7768,16.7768,16.7768,17.2242,16.3452,16.0147,17.12,16.3503,16.0504,15.9245,105.39,14.1319,0.27474038461538464,0.21452,0.21258125,0.21457874999999998,0.21452,0.24947625,0.1732535211267606,0.12691337099811675,0.2446,0.17416901408450705,0.12918079096045199,0.1024088669950739
CSPDR3nat,17.4251,16.7856,16.7856,16.7856,16.7856,17.0529,16.5536,16.3913,16.9681,16.546,16.4095,16.3731,105.438,14.1151,0.2917403846153846,0.22716,0.22505625,0.22722375,0.22716,0.26509125,0.1840422535211268,0.1346214689265537,0.25980000000000003,0.18502816901408453,0.13705084745762713,0.10870935960591133
CSPDR3nat,17.5633,17.0605,17.0605,17.0605,17.0605,17.2792,16.9084,16.7593,17.1933,16.8825,16.7826,16.7789,105.355,14.1522,0.2723365384615385,0.21267999999999998,0.2107,0.21273999999999998,0.21267999999999998,0.24838,0.1722535211267606,0.12591337099811675,0.2434,0.17316901408450705,0.12818079096045198,0.10210837438423645
CSPDR3nat,17.7954,17.2975,17.2975,17.2975,17.2975,17.5248,17.1066,16.9423,17.4301,17.0925,16.9494,16.9167,105.392,14.154,0.2760384615384615,0.21567999999999998,0.2137,0.21574,0.21567999999999998,0.25138,0.1742535211267606,0.12791337099811675,0.2464,0.17516901408450705,0.130180790960452,0.10310837438423645
CSPDR3nat,15.8373,15.1578,15.1578,15.1578,15.1578,15.4514,14.915,14.7234,15.3768,14.912,14.7304,14.6883,27.6997,21.7872,0.2546346153846154,0.19904,0.19722499999999998,0.199095,0.19904,0.231765,0.1606760563380282,0.11720527306967984,0.22719999999999999,0.16145070422535215,0.11931073446327684,0.09480788177339901
CSPDR3nat,18.1549,17.6366,17.6366,17.6366,17.6366,17.9125,17.4424,17.2244,17.851,17.4336,17.2519,17.2051,170.954,-12.328,0.17042307692307693,0.1328,0.1315625,0.1328375,0.1328,0.15511250000000001,0.10730985915492959,0.0783728813559322,0.152,0.10787323943661974,0.07983050847457628,0.06330541871921182
CSPDR3nat,18.1812,17.7401,17.7401,17.7401,17.7401,17.9484,17.5604,17.4103,17.847,17.5379,17.4605,17.4297,171.025,-12.3038,0.16842307692307693,0.13164,0.13044375,0.13167625,0.13164,0.15320875,0.10630985915492959,0.07766478342749529,0.1502,0.10687323943661974,0.07896045197740113,0.06300492610837438
CSPDR3nat,19.1911,18.5839,18.5839,18.5839,18.5839,18.8253,18.373,18.1854,18.7906,18.3659,18.2333,18.2055,170.991,-12.2479,0.18112499999999998,0.14112000000000002,0.1398,0.14116,0.14112000000000002,0.16492,0.1143098591549296,0.0833728813559322,0.16160000000000002,0.11487323943661974,0.08483050847457627,0.06730541871921182
CSPDR3nat,18.9918,18.612,18.612,18.612,18.612,18.7835,18.531,18.4661,18.8062,18.5283,18.4023,18.4247,170.972,-12.3179,0.177125,0.1388,0.1375625,0.1388375,0.1388,0.16111250000000002,0.1123098591549296,0.08208097928436912,0.158,0.11287323943661974,0.08370056497175142,0.06630541871921182
CSPDR3nat,18.8458,18.2186,18.2186,18.2186,18.2186,18.5149,17.9429,17.8252,18.4404,17.9975,17.8518,17.7981,174.616,20.4909,0.09691346153846155,0.07572,0.07501875,0.07574125,0.07572,0.08836374999999999,0.061154929577464795,0.04454048964218456,0.0866,0.06143661971830987,0.045350282485875706,0.03580295566502463
CSPDR3nat,16.7441,15.7994,15.7994,15.7994,15.7994,16.2514,15.4305,15.0817,16.1433,15.432,15.1138,14.9728,202.529,13.3712,0.08221153846153846,0.06423999999999999,0.0636625,0.0642575,0.06423999999999999,0.0746525,0.052154929577464794,0.037832391713747644,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
CSPDR3nat,17.6126,16.9979,16.9979,16.9979,16.9979,17.2588,16.7659,16.5804,17.1786,16.7643,16.6081,16.5491,202.57,13.4637,0.07750961538461539,0.06024,0.0596625,0.060257500000000006,0.06024,0.0706525,0.0491549295774648,0.03583239171374764,0.0692,0.04943661971830987,0.036480225988700564,0.029201970443349753
CSPDR3nat,17.6917,17.2254,17.2254,17.2254,17.2254,17.4504,17.0629,16.9452,17.3658,17.0746,16.9672,16.9562,202.509,13.3733,0.08221153846153846,0.06423999999999999,0.0636625,0.0642575,0.06423999999999999,0.0746525,0.051366197183098594,0.037832391713747644,0.0732,0.0515774647887324,0.038480225988700566,0.030502463054187193
CSPDR3nat,18.87,18.1577,18.1577,18.1577,18.1577,18.4928,17.6452,17.3795,18.4358,17.6939,17.4008,17.2911,202.484,13.4596,0.08321153846153846,0.0654,0.06478125,0.06541875,0.0654,0.07655625,0.053154929577464795,0.038832391713747645,0.075,0.05343661971830987,0.03948022598870057,0.03150246305418719
CSPDR3nat,18.9163,18.0757,18.0757,18.0757,18.0757,18.4932,17.7581,17.4975,18.3489,17.7344,17.507,17.4475,202.518,13.408,0.08521153846153846,0.0664,0.06578125,0.06641875,0.0664,0.07755625000000001,0.054154929577464796,0.03954048964218456,0.076,0.05443661971830987,0.04035028248587571,0.03150246305418719
CSPDR3nat,18.3477,17.9385,17.9385,17.9385,17.9385,18.1047,17.7636,17.7281,18.0258,17.7823,17.7046,17.7195,202.542,13.378,0.07921153846153846,0.062079999999999996,0.061543749999999994,0.06209625,0.062079999999999996,0.07174875,0.05015492957746479,0.03683239171374764,0.07039999999999999,0.050436619718309865,0.037480225988700565,0.029502463054187193
CSPDR3nat,19.0202,18.1876,18.1876,18.1876,18.1876,18.6223,18.0238,17.7216,18.4693,17.9441,17.7527,17.6798,202.48,13.3704,0.07650961538461538,0.06008,0.05954375,0.060096250000000004,0.06008,0.06974875,0.0483661971830986,0.03583239171374764,0.06839999999999999,0.0485774647887324,0.036480225988700564,0.02850246305418719
CSPDR3nat,16.1911,15.6829,15.6829,15.6829,15.6829,15.9211,15.5527,15.4472,15.866,15.5779,15.4792,15.4772,239.133,20.0178,0.175125,0.1368,0.1355625,0.1368375,0.1368,0.15911250000000002,0.1103098591549296,0.08137288135593221,0.156,0.11087323943661974,0.08283050847457628,0.06530541871921182
CSPDR3nat,16.8946,16.0712,16.0712,16.0712,16.0712,16.4562,15.794,15.5395,16.3668,15.7972,15.5681,15.4861,239.072,20.0257,0.17442307692307693,0.13596,0.13468125,0.13599875,0.13596,0.15901625,0.1103098591549296,0.08037288135593221,0.1558,0.11087323943661974,0.08183050847457628,0.06530541871921182
CSPDR3nat,17.0442,16.5395,16.5395,16.5395,16.5395,16.759,16.3962,16.2563,16.701,16.4095,16.3016,16.2834,239.072,20.0069,0.172125,0.1348,0.1335625,0.1348375,0.1348,0.15711250000000002,0.10830985915492959,0.0793728813559322,0.154,0.10887323943661974,0.08083050847457628,0.06430541871921182
CSPDR3nat,18.1576,17.4429,17.4429,17.4429,17.4429,17.7967,17.1716,16.8806,17.7403,17.1884,16.9353,16.8475,239.166,20.0398,0.176125,0.1378,0.1365625,0.1378375,0.1378,0.16011250000000002,0.1113098591549296,0.08137288135593221,0.157,0.11187323943661974,0.08283050847457628,0.06560591133004925
CSPDR3nat,18.1064,17.46,17.46,17.46,17.46,17.7573,17.2343,17.0234,17.6829,17.2363,17.0616,16.9948,239.083,20.1024,0.18082692307692308,0.14096,0.13968125,0.14099875,0.14096,0.16401625,0.1140985915492958,0.0833728813559322,0.1608,0.11473239436619721,0.08483050847457627,0.06730541871921182
CSPDR3nat,18.4804,17.7724,17.7724,17.7724,17.7724,18.0981,17.5129,17.3284,17.9767,17.517,17.3574,17.3199,239.13,20.0105,0.175125,0.1368,0.1355625,0.1368375,0.1368,0.15911250000000002,0.1103098591549296,0.08137288135593221,0.156,0.11087323943661974,0.08283050847457628,0.06530541871921182
CSPDR3nat,18.2155,17.7135,17.7135,17.7135,17.7135,17.9755,17.5821,17.4493,17.9213,17.6116,17.5027,17.5155,239.174,20.0035,0.16642307692307692,0.12964,0.12844375,0.12967625,0.12964,0.15120875,0.10530985915492959,0.07666478342749529,0.1482,0.10587323943661973,0.07796045197740113,0.06200492610837438
CSPDR3nat,18.7116,18.1029,18.1029,18.1029,18.1029,18.3717,17.8879,17.5756,18.3511,18.0588,17.7828,17.758,239.135,20.0049,0.16942307692307693,0.13264,0.13144375,0.13267625,0.13264,0.15420875,0.10730985915492959,0.0783728813559322,0.1512,0.10787323943661974,0.07983050847457628,0.06330541871921182
CSPDR3nat,19.1136,18.3967,18.3967,18.3967,18.3967,18.6707,18.189,17.8746,18.642,18.1718,17.9582,17.8825,239.101,20.0462,0.178125,0.13896,0.13768125,0.13899875,0.13896,0.16201625,0.1123098591549296,0.08237288135593221,0.1588,0.11287323943661974,0.08383050847457628,0.06630541871921182
CSPDR3nat,16.4384,15.7628,15.7628,15.7628,15.7628,16.0687,15.5158,15.2745,15.9902,15.5074,15.2878,15.2081,193.214,-9.81641,0.16342307692307692,0.12764,0.12644375,0.12767625,0.12764,0.14920875,0.10330985915492959,0.07566478342749529,0.1462,0.10387323943661973,0.07696045197740113,0.06100492610837439
CSPDR3nat,17.4012,16.8887,16.8887,16.8887,16.8887,17.1114,16.648,16.4574,17.04,16.6527,16.4851,16.4339,193.122,-9.83488,0.16442307692307692,0.12847999999999998,0.127325,0.128515,0.12847999999999998,0.149305,0.1035211267605634,0.07566478342749529,0.1464,0.10401408450704226,0.07696045197740113,0.06130541871921183
CSPDR3nat,18.9683,18.2595,18.2595,18.2595,18.2595,18.6394,18.0368,17.7955,18.5361,18.0141,17.8137,17.727,193.192,-9.74963,0.16142307692307692,0.12647999999999998,0.125325,0.126515,0.12647999999999998,0.147305,0.10230985915492959,0.07466478342749529,0.1444,0.10287323943661973,0.07596045197740113,0.060004926108374386
CSPDR3nat,16.2262,15.5027,15.5027,15.5027,15.5027,15.8393,15.2429,14.9985,15.761,15.2397,15.0196,14.9332,322.213,1.21979,0.172125,0.1338,0.1325625,0.1338375,0.1338,0.15611250000000002,0.10830985915492959,0.0793728813559322,0.153,0.10887323943661974,0.08083050847457628,0.06430541871921182
CSPDR3nat,16.4088,15.8248,15.8248,15.8248,15.8248,16.0913,15.6398,15.4643,16.016,15.6334,15.4794,15.4299,322.106,1.21266,0.17042307692307693,0.1328,0.1315625,0.1328375,0.1328,0.15511250000000001,0.10730985915492959,0.0783728813559322,0.152,0.10787323943661974,0.07983050847457628,0.06330541871921182
CSPDR3nat,16.5316,15.9287,15.9287,15.9287,15.9287,16.2004,15.7376,15.5703,16.1095,15.721,15.5884,15.5596,322.215,1.27462,0.175125,0.13596,0.13468125,0.13599875,0.13596,0.15901625,0.1103098591549296,0.08037288135593221,0.1558,0.11087323943661974,0.08183050847457628,0.06530541871921182
CSPDR3nat,16.9356,16.0281,16.0281,16.0281,16.0281,16.4728,15.6226,15.3336,16.3499,15.6186,15.3478,15.2457,322.178,1.26309,0.173125,0.1348,0.1335625,0.1348375,0.1348,0.15711250000000002,0.10930985915492959,0.07966478342749529,0.154,0.10987323943661974,0.08096045197740113,0.06430541871921182
CSPDR3nat,17.0916,16.3743,16.3743,16.3743,16.3743,16.7134,16.1097,15.8775,16.6829,16.1315,15.917,15.8308,322.118,1.25468,0.171125,0.13364,0.13244375,0.13367625,0.13364,0.15520875,0.10830985915492959,0.07866478342749529,0.1522,0.10887323943661974,0.07996045197740113,0.06400492610837438
CSPDR3nat,17.4474,16.8046,16.8046,16.8046,16.8046,17.0976,16.5499,16.3015,17.024,16.5398,16.3053,16.2183,322.137,1.23585,0.171125,0.13364,0.13244375,0.13367625,0.13364,0.15520875,0.10830985915492959,0.07866478342749529,0.1522,0.10887323943661974,0.07996045197740113,0.06400492610837438
CSPDR3nat,17.5581,16.9766,16.9766,16.9766,16.9766,17.2471,16.8054,16.6563,17.1653,16.8198,16.6713,16.6398,322.192,1.18859,0.173125,0.13496,0.13368125,0.13499875,0.13496,0.15801625,0.10930985915492959,0.08037288135593221,0.1548,0.10987323943661974,0.08183050847457628,0.06430541871921182
CSPDR3nat,17.8269,17.0998,17.0998,17.0998,17.0998,17.4203,16.8239,16.5755,17.3587,16.8342,16.6042,16.529,322.215,1.21368,0.172125,0.1338,0.1325625,0.1338375,0.1338,0.15611250000000002,0.10830985915492959,0.0793728813559322,0.153,0.10887323943661974,0.08083050847457628,0.06430541871921182
CSPDR3nat,18.4757,17.7496,17.7496,17.7496,17.7496,18.1346,17.4418,17.1366,18.05,17.4455,17.1859,17.0767,322.168,1.20732,0.17142307692307693,0.1338,0.1325625,0.1338375,0.1338,0.15611250000000002,0.10830985915492959,0.0793728813559322,0.153,0.10887323943661974,0.08083050847457628,0.06430541871921182
CSPDR3nat,18.5029,17.8266,17.8266,17.8266,17.8266,18.1373,17.6851,17.4874,18.0671,17.6509,17.4754,17.4335,322.173,1.18135,0.173125,0.13496,0.13368125,0.13499875,0.13496,0.15801625,0.10930985915492959,0.08037288135593221,0.1548,0.10987323943661974,0.08183050847457628,0.06430541871921182
CSPDR3nat,18.9829,18.1754,18.1754,18.1754,18.1754,18.5587,17.7906,17.4387,18.5137,17.9158,17.6714,17.5838,322.15,1.20771,0.17142307692307693,0.1338,0.1325625,0.1338375,0.1338,0.15611250000000002,0.10830985915492959,0.0793728813559322,0.153,0.10887323943661974,0.08083050847457628,0.06430541871921182
CSPDR3nat,16.8898,16.4095,16.4095,16.4095,16.4095,16.6261,16.2581,16.1263,16.5783,16.2732,16.1405,16.1107,10.7436,-23.6172,0.06750961538461539,0.052919999999999995,0.052425,0.052934999999999996,0.052919999999999995,0.061845,0.04236619718309859,0.031124293785310734,0.0606,0.0425774647887324,0.031610169491525425,0.025201970443349753
CSPDR3nat,19.1669,18.4367,18.4367,18.4367,18.4367,18.7737,18.0028,17.6956,18.6819,18.0335,17.7479,17.6288,10.6853,-23.608,0.06780769230769232,0.052919999999999995,0.052425,0.052934999999999996,0.052919999999999995,0.061845,0.04315492957746479,0.031124293785310734,0.0606,0.043436619718309866,0.031610169491525425,0.025201970443349753
CSPDR3nat,17.2068,16.3606,16.3606,16.3606,16.3606,16.7793,16.0348,15.7296,16.6707,16.07,15.7864,15.6663,322.805,13.9955,0.3064423076923077,0.23948,0.23729375,0.23954625000000002,0.23948,0.27889875,0.193830985915493,0.14132956685499057,0.2734,0.194887323943662,0.14392090395480225,0.11470935960591133
CSPDR3nat,16.7021,15.9165,15.9165,15.9165,15.9165,16.2966,15.6066,15.3785,16.2255,15.6118,15.3822,15.3058,26.8402,-0.203527,0.11731730769230769,0.09136,0.09049375,0.09138625,0.09136,0.10697875,0.073943661971831,0.05424858757062147,0.1048,0.07429577464788734,0.05522033898305085,0.04410344827586207
CSPDR3nat,17.1548,16.5582,16.5582,16.5582,16.5582,16.8125,16.342,16.1544,16.7524,16.3531,16.2057,16.1676,26.8063,-0.101562,0.11731730769230769,0.09136,0.09049375,0.09138625,0.09136,0.10697875,0.073943661971831,0.05424858757062147,0.1048,0.07429577464788734,0.05522033898305085,0.04410344827586207
CSPDR3nat,18.1052,17.4367,17.4367,17.4367,17.4367,17.7264,17.1944,17.0403,17.6589,17.2021,17.025,17.0005,26.7634,-0.172695,0.11461538461538462,0.0892,0.088375,0.089225,0.0892,0.104075,0.071943661971831,0.05324858757062147,0.102,0.07229577464788733,0.05422033898305085,0.04310344827586207
CSPDR3nat,15.8868,15.2594,15.2594,15.2594,15.2594,15.5481,15.039,14.8514,15.4744,15.0483,14.872,14.8109,49.3578,-1.71147,0.2917403846153846,0.22816,0.22605625000000001,0.22822375,0.22816,0.26609125,0.18425352112676058,0.1346214689265537,0.26080000000000003,0.18516901408450706,0.13705084745762713,0.10940886699507389
CSPDR3nat,18.3258,17.4355,17.4355,17.4355,17.4355,17.8676,17.1073,16.7697,17.7726,17.1064,16.7836,16.6469,49.3527,-1.75912,0.2830384615384615,0.22083999999999998,0.21881875,0.22090125,0.22083999999999998,0.25728375000000003,0.1790422535211268,0.13062146892655369,0.2522,0.18002816901408453,0.13305084745762713,0.10540886699507389
CSPDR3nat,16.7317,16.0556,16.0556,16.0556,16.0556,16.3845,15.8449,15.6614,16.2979,15.8385,15.6853,15.6621,14.095,-1.59738,0.13001923076923078,0.10152,0.1006125,0.1015475,0.10152,0.1178825,0.0817323943661972,0.05995668549905838,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
CSPDR3nat,17.5927,17.036,17.036,17.036,17.036,17.3079,16.8828,16.7073,17.2129,16.854,16.722,16.7155,14.0152,-1.58855,0.1293173076923077,0.10152,0.1006125,0.1015475,0.10152,0.1178825,0.0817323943661972,0.05995668549905838,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
CSPDR3nat,18.8922,18.1002,18.1002,18.1002,18.1002,18.5344,17.7875,17.4397,18.3799,17.7706,17.4809,17.3749,14.0843,-1.60578,0.13001923076923078,0.10152,0.1006125,0.1015475,0.10152,0.1178825,0.0817323943661972,0.05995668549905838,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
CSPDR3nat,19.2628,18.612,18.612,18.612,18.612,18.906,18.3309,18.0835,18.8146,18.3356,18.1421,18.1374,14.016,-1.66012,0.13701923076923078,0.10683999999999999,0.10585,0.10686999999999999,0.10683999999999999,0.12469,0.08673239436619719,0.06295668549905838,0.1222,0.0871549295774648,0.06409039548022599,0.05140394088669951
