survey,KAIT2MO-B,KAIT2MO-V,KAIT2MO-R,KAIT2MO-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,KAIT2MO-B_AV,KAIT2MO-V_AV,KAIT2MO-R_AV,KAIT2MO-I_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
KAIT2MO,16.8139,16.179,15.7695,15.3494,16.4157,15.9637,15.7715,15.7115,103.297,50.0182,0.3001858974358974,0.23268,0.1824056338028169,0.12761538461538463,0.2696,0.19202816901408454,0.1420508474576271,0.11270935960591133
KAIT2MO,17.7795,16.9742,16.4769,16.0276,17.3522,16.7612,16.5012,16.4087,103.249,50.0135,0.3001858974358974,0.23268,0.1824056338028169,0.12761538461538463,0.2696,0.19202816901408454,0.1420508474576271,0.11270935960591133
KAIT2MO,16.9699,16.2211,15.7166,15.2394,16.5116,15.9125,15.706,15.6131,103.341,50.0115,0.3031858974358974,0.23477,0.1844056338028169,0.12861538461538463,0.2724,0.19402816901408454,0.14392090395480225,0.11370935960591133
KAIT2MO,16.1597,15.5954,15.2486,14.8147,15.8331,15.4411,15.2976,15.2474,15.8161,32.2644,0.2593878205128205,0.20114,0.15806197183098591,0.11007692307692307,0.2338,0.1663098591549296,0.12318079096045198,0.09780788177339901
KAIT2MO,16.7331,16.0584,15.6035,15.1358,16.2978,15.7805,15.572,15.4887,15.8935,32.254,0.2523878205128205,0.19505,0.1530619718309859,0.10707692307692307,0.22699999999999998,0.1613098591549296,0.11931073446327684,0.09480788177339901
KAIT2MO,18.4889,17.8337,17.3888,16.8201,18.1294,17.602,17.3563,17.2438,15.8208,32.2482,0.2669871794871795,0.20623000000000002,0.16206197183098592,0.11307692307692307,0.2396,0.1703098591549296,0.12618079096045198,0.10010837438423645
KAIT2MO,18.1415,17.3883,16.9455,16.492,17.6954,17.1261,16.9388,16.8968,15.8411,32.2197,0.2653878205128205,0.20523000000000002,0.16123380281690142,0.11307692307692307,0.2386,0.17016901408450705,0.12531073446327684,0.10010837438423645
KAIT2MO,18.3043,17.4558,16.8528,16.1844,17.8067,17.0664,16.7554,16.6323,15.9091,32.2027,0.2609871794871795,0.20214000000000001,0.15823380281690141,0.11107692307692307,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
KAIT2MO,17.9255,17.3074,16.8976,16.4371,17.5556,17.1077,16.9257,16.8657,15.8521,32.1954,0.2663878205128205,0.20623000000000002,0.16206197183098592,0.11307692307692307,0.2396,0.1703098591549296,0.12618079096045198,0.10010837438423645
KAIT2MO,16.425,15.6877,15.2427,14.7074,15.9922,15.4546,15.2498,15.1732,15.8291,32.1945,0.2663878205128205,0.20623000000000002,0.16206197183098592,0.11307692307692307,0.2396,0.1703098591549296,0.12618079096045198,0.10010837438423645
KAIT2MO,17.7459,17.0068,16.4847,16.0052,17.313,16.7073,16.4168,16.2921,339.92,8.63442,0.4195801282051282,0.32466,0.2552647887323944,0.17815384615384613,0.37720000000000004,0.2683239436619719,0.19914124293785312,0.1578128078817734
KAIT2MO,18.8907,17.9839,17.4661,16.9772,18.4063,17.6891,17.4247,17.3099,339.848,8.61565,0.4185801282051282,0.32457,0.2544366197183099,0.17815384615384613,0.3764,0.2681830985915494,0.19827118644067798,0.1578128078817734
KAIT2MO,17.5609,16.7813,16.2258,15.6836,17.0733,16.4374,16.1522,16.0253,339.843,8.58662,0.4361794871794872,0.33784000000000003,0.26460845070422534,0.18515384615384614,0.3918,0.27904225352112677,0.2061412429378531,0.16411330049261083
KAIT2MO,17.9557,17.2457,16.7641,16.1334,17.5697,16.983,16.7217,16.6006,339.863,8.5752,0.45377884615384617,0.35119999999999996,0.27560845070422535,0.19315384615384615,0.408,0.2900422535211268,0.21501129943502825,0.1707142857142857
KAIT2MO,17.2639,16.5151,16.1044,15.5142,16.8047,16.2684,16.0069,15.9045,339.883,8.56097,0.4587788461538461,0.35529,0.27860845070422535,0.19515384615384615,0.4128,0.2930422535211268,0.21701129943502825,0.1727142857142857
KAIT2MO,17.2047,16.6617,16.2706,15.7951,16.8364,16.4391,16.2868,16.2395,24.366,5.89683,0.11939423076923077,0.09289,0.07285915492957747,0.05053846153846154,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
KAIT2MO,17.8568,17.0657,16.4892,15.9182,17.3437,16.6793,16.4012,16.2646,24.3696,5.89896,0.11939423076923077,0.09289,0.07285915492957747,0.05053846153846154,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
KAIT2MO,16.0421,15.4196,14.9899,14.5652,15.6284,15.1831,15.0103,14.9808,126.936,21.5199,0.14099358974358975,0.10925,0.08520281690140846,0.05953846153846153,0.127,0.09001408450704226,0.06696045197740114,0.052704433497536944
KAIT2MO,15.7036,15.1172,14.7058,14.3206,15.3249,14.8907,14.7599,14.7143,126.909,21.4985,0.14199358974358975,0.11016,0.08620281690140846,0.060538461538461534,0.1272,0.09101408450704226,0.067090395480226,0.053704433497536945
KAIT2MO,16.601,15.8734,15.3771,14.8964,16.1122,15.5557,15.3502,15.2887,126.92,21.4558,0.14059294871794872,0.10825,0.08520281690140846,0.05953846153846153,0.126,0.09001408450704226,0.066090395480226,0.052704433497536944
KAIT2MO,16.2471,15.531,15.0688,14.6672,15.8104,15.2616,15.103,15.0727,126.871,21.4522,0.14059294871794872,0.10916,0.08520281690140846,0.05953846153846153,0.1262,0.09001408450704226,0.06696045197740114,0.052704433497536944
KAIT2MO,17.6307,16.859,16.3704,15.8562,17.1817,16.5188,16.3318,16.2846,126.93,21.4978,0.14099358974358975,0.10925,0.08520281690140846,0.05953846153846153,0.127,0.09001408450704226,0.06696045197740114,0.052704433497536944
KAIT2MO,16.8917,16.3072,15.8855,15.4593,16.5244,16.0796,15.9212,15.8657,241.859,7.99276,0.1571923076923077,0.12151999999999999,0.09520281690140846,0.06653846153846155,0.1414,0.10001408450704227,0.07396045197740113,0.059004926108374385
KAIT2MO,16.8483,16.2178,15.7917,15.3884,16.4456,15.977,15.8422,15.8009,241.849,7.97319,0.1571923076923077,0.12151999999999999,0.09520281690140846,0.06653846153846155,0.1414,0.10001408450704227,0.07396045197740113,0.059004926108374385
KAIT2MO,17.4296,16.8847,16.4954,16.151,17.1117,16.6781,16.5343,16.4879,241.85,7.97007,0.1525929487179487,0.11834,0.09220281690140845,0.06453846153846154,0.13679999999999998,0.09701408450704227,0.07196045197740113,0.05700492610837438
KAIT2MO,17.7715,17.2364,16.8249,16.4628,17.4548,17.0161,16.834,16.7708,241.803,7.95748,0.1631923076923077,0.12652,0.09920281690140846,0.06907692307692308,0.1464,0.10401408450704226,0.07696045197740113,0.06100492610837439
KAIT2MO,17.5644,16.8306,16.4054,15.9058,17.1845,16.624,16.3592,16.2377,241.835,7.94056,0.1555929487179487,0.12043,0.09420281690140846,0.06607692307692307,0.1396,0.09901408450704227,0.07396045197740113,0.05870443349753695
KAIT2MO,16.2955,15.7189,15.3312,14.982,15.9376,15.5281,15.3867,15.3443,241.793,7.93148,0.1601923076923077,0.12351999999999999,0.09720281690140846,0.06807692307692308,0.1434,0.10201408450704226,0.07596045197740113,0.060004926108374386
KAIT2MO,18.0133,17.4861,16.9933,16.4499,17.7069,17.2253,17.0394,16.9615,241.853,7.942,0.1535929487179487,0.11943000000000001,0.09320281690140846,0.06553846153846155,0.1386,0.09801408450704227,0.07296045197740113,0.058004926108374384
KAIT2MO,17.9243,17.2417,16.7724,16.3147,17.5424,17.0006,16.8037,16.7208,241.781,7.93847,0.1605929487179487,0.12451999999999999,0.09737464788732395,0.06853846153846155,0.1444,0.10287323943661973,0.07596045197740113,0.06030541871921183
KAIT2MO,17.0164,16.189,15.6197,15.0372,16.5141,15.8157,15.5084,15.3924,163.686,61.3204,0.051397435897435895,0.03981,0.031343661971830986,0.022,0.0462,0.032718309859154936,0.024610169491525426,0.01920197044334975
KAIT2MO,17.7436,17.0328,16.6093,16.0846,17.2956,16.7854,16.5499,16.4675,163.614,61.3039,0.051397435897435895,0.03981,0.031343661971830986,0.022,0.0462,0.032718309859154936,0.024610169491525426,0.01920197044334975
KAIT2MO,16.1473,15.7137,15.3978,15.0163,15.8494,15.5613,15.4975,15.5106,140.526,51.0398,0.0553974358974359,0.04281,0.03351549295774648,0.02353846153846154,0.0492,0.0355774647887324,0.02574011299435028,0.020901477832512314
KAIT2MO,17.2619,16.5652,16.0626,15.5693,16.813,16.2549,16.0187,15.9262,140.424,51.0257,0.058397435897435894,0.044989999999999995,0.03551549295774648,0.025,0.0528,0.037577464788732404,0.027610169491525425,0.022201970443349754
KAIT2MO,17.3385,16.8661,16.5535,16.1592,17.0339,16.7356,16.6235,16.605,211.612,-5.45106,0.08659615384615385,0.06644,0.05268732394366197,0.036538461538461534,0.07780000000000001,0.05543661971830987,0.04048022598870057,0.03250246305418719
KAIT2MO,17.5082,16.9184,16.534,16.0833,17.2182,16.7712,16.5837,16.5266,263.891,60.8636,0.19839102564102562,0.15315,0.12054647887323944,0.08407692307692308,0.178,0.1267323943661972,0.09370056497175142,0.07460591133004926
KAIT2MO,16.3291,15.7905,15.4127,14.9664,16.0542,15.6431,15.4826,15.4394,263.988,60.8589,0.2109903846153846,0.16333,0.12771830985915494,0.08953846153846154,0.18960000000000002,0.1345915492957747,0.09957062146892656,0.07920689655172414
KAIT2MO,18.3766,18.0093,17.6724,17.2931,18.1947,17.8921,17.7782,17.7555,263.809,60.8367,0.17779166666666668,0.13779000000000002,0.10837464788732394,0.07553846153846154,0.1598,0.11387323943661974,0.08470056497175141,0.06730541871921182
KAIT2MO,15.7644,15.1039,14.6645,14.2361,15.3829,14.8764,14.6974,14.6433,263.834,60.8357,0.17779166666666668,0.13779000000000002,0.10837464788732394,0.07553846153846154,0.1598,0.11387323943661974,0.08470056497175141,0.06730541871921182
KAIT2MO,15.5767,15.1263,14.8042,14.4474,15.2825,14.9775,14.8776,14.8552,263.835,60.7936,0.17479166666666668,0.13579000000000002,0.10637464788732394,0.07453846153846154,0.1578,0.11187323943661974,0.08283050847457628,0.06630541871921182
KAIT2MO,16.3893,15.8003,15.4047,15.0086,16.0293,15.5963,15.4649,15.4262,263.836,60.7914,0.17479166666666668,0.13579000000000002,0.10637464788732394,0.07453846153846154,0.1578,0.11187323943661974,0.08283050847457628,0.06630541871921182
KAIT2MO,18.5202,17.8889,17.4148,17.1128,18.1121,17.6107,17.4294,17.3945,263.874,60.7899,0.18939102564102564,0.14697,0.11454647887323945,0.08053846153846154,0.1704,0.1207323943661972,0.08970056497175141,0.07160591133004926
KAIT2MO,17.8388,17.2445,16.8178,16.4093,17.5133,17.0763,16.8893,16.8377,263.804,60.7873,0.17479166666666668,0.13579000000000002,0.10637464788732394,0.07453846153846154,0.1578,0.11187323943661974,0.08283050847457628,0.06630541871921182
KAIT2MO,18.4535,17.8151,17.3249,16.8635,18.0579,17.5454,17.3491,17.2715,227.881,13.5256,0.14099358974358975,0.10925,0.08520281690140846,0.05953846153846153,0.127,0.09001408450704226,0.06696045197740114,0.052704433497536944
KAIT2MO,15.6864,15.0674,14.6604,14.2938,15.3003,14.8907,14.743,14.7063,227.843,13.5059,0.14059294871794872,0.10825,0.08520281690140846,0.05953846153846153,0.126,0.09001408450704226,0.066090395480226,0.052704433497536944
KAIT2MO,15.9939,15.3696,14.9568,14.5162,15.6054,15.1578,14.9866,14.9291,227.865,13.4969,0.13999358974358975,0.10825,0.08503098591549296,0.05953846153846153,0.126,0.0891549295774648,0.066090395480226,0.052704433497536944
KAIT2MO,18.5998,17.8087,17.2866,16.8767,18.1087,17.5061,17.2582,17.1536,22.8731,14.3153,0.17279166666666668,0.1337,0.10537464788732394,0.07353846153846154,0.155,0.11087323943661974,0.08183050847457628,0.06530541871921182
KAIT2MO,18.4811,17.7862,17.3783,16.756,18.0585,17.5506,17.3655,17.3119,22.8658,14.3101,0.17279166666666668,0.1337,0.10537464788732394,0.07353846153846154,0.155,0.11087323943661974,0.08183050847457628,0.06530541871921182
KAIT2MO,17.8086,17.2232,16.8296,16.5041,17.3848,17.0318,16.9101,16.8754,22.8498,14.3086,0.16579166666666667,0.12861,0.10037464788732395,0.07053846153846154,0.1492,0.10587323943661973,0.07883050847457627,0.06230541871921182
KAIT2MO,16.1328,15.5077,15.0826,14.6119,15.7418,15.2729,15.1023,15.0502,38.527,21.0035,0.3983814102564102,0.3083,0.24209295774647888,0.16915384615384615,0.358,0.2544647887323944,0.18840112994350283,0.14951231527093595
KAIT2MO,17.2191,16.5454,16.0998,15.6328,16.7993,16.3032,16.12,16.0561,38.4738,20.9483,0.3787820512820513,0.29302999999999996,0.2300929577464789,0.16061538461538463,0.34059999999999996,0.2424647887323944,0.17940112994350282,0.14221182266009852
KAIT2MO,16.4808,15.8035,15.3691,14.9039,16.0457,15.5478,15.3714,15.2995,38.5187,20.943,0.3787820512820513,0.29302999999999996,0.2300929577464789,0.16061538461538463,0.34059999999999996,0.2424647887323944,0.17940112994350282,0.14221182266009852
KAIT2MO,18.5,17.8042,17.3222,16.7458,18.1142,17.4882,17.2248,17.0975,38.5341,20.9642,0.3817820512820513,0.29602999999999996,0.2320929577464789,0.16261538461538463,0.34359999999999996,0.2444647887323944,0.18053107344632768,0.14351231527093597
KAIT2MO,18.2544,17.428,16.9346,16.4424,17.7451,17.1506,16.9043,16.796,20.7038,33.5176,0.2537884615384615,0.19696,0.1540619718309859,0.10807692307692307,0.2282,0.1623098591549296,0.12031073446327684,0.09580788177339901
KAIT2MO,18.0494,17.4304,17.1031,16.7353,17.7374,17.3364,17.191,17.1676,20.6793,33.5129,0.2513878205128205,0.19496,0.1528901408450704,0.10707692307692307,0.22619999999999998,0.16045070422535215,0.11931073446327684,0.09480788177339901
KAIT2MO,18.0941,17.3789,16.9225,16.4296,17.701,17.1824,16.9806,16.9112,20.6769,33.5048,0.2513878205128205,0.19496,0.1528901408450704,0.10707692307692307,0.22619999999999998,0.16045070422535215,0.11931073446327684,0.09480788177339901
KAIT2MO,16.6514,15.9909,15.5974,15.249,16.2171,15.7509,15.5979,15.5578,20.7345,33.4912,0.2547884615384615,0.19705,0.1550619718309859,0.10807692307692307,0.22899999999999998,0.1633098591549296,0.12031073446327684,0.09580788177339901
KAIT2MO,17.6194,16.9377,16.4374,16.0077,17.1749,16.6036,16.3738,16.2964,20.7592,33.4738,0.2533878205128205,0.19596,0.1540619718309859,0.10761538461538461,0.22719999999999999,0.1623098591549296,0.12031073446327684,0.09480788177339901
KAIT2MO,16.0743,15.5375,15.0518,14.6993,15.7067,15.2724,15.1017,15.07,146.052,-21.2672,0.21258974358974358,0.16433,0.12871830985915494,0.09007692307692307,0.19060000000000002,0.1355915492957747,0.10057062146892655,0.0799064039408867
KAIT2MO,16.1614,15.7296,15.3407,15.0091,15.8484,15.5212,15.3874,15.3704,146.08,-21.2952,0.2039903846153846,0.15815,0.12371830985915494,0.08653846153846154,0.183,0.13059154929577468,0.09657062146892656,0.0769064039408867
KAIT2MO,17.7682,17.105,16.6129,16.2855,17.3472,16.8373,16.6526,16.621,146.093,-21.3034,0.1999903846153846,0.15515,0.12154647887323944,0.08507692307692308,0.18,0.1277323943661972,0.09470056497175142,0.0749064039408867
KAIT2MO,16.1642,15.7095,15.2803,14.8824,15.8287,15.4617,15.32,15.3061,146.095,-21.3095,0.1999903846153846,0.15515,0.12154647887323944,0.08507692307692308,0.18,0.1277323943661972,0.09470056497175142,0.0749064039408867
KAIT2MO,17.7125,16.9699,16.4956,16.081,17.282,16.7286,16.5271,16.451,37.8804,39.4319,0.19639102564102565,0.15206,0.11954647887323944,0.08307692307692308,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
KAIT2MO,18.4229,17.788,17.4039,17.0168,18.0379,17.6179,17.4846,17.4403,37.9114,39.4269,0.19699038461538462,0.15215,0.11954647887323944,0.08353846153846155,0.177,0.1257323943661972,0.09357062146892656,0.07390640394088671
KAIT2MO,16.3056,15.6363,15.2415,14.8376,15.9211,15.4493,15.3111,15.2774,37.8672,39.425,0.19339102564102564,0.15006,0.11754647887323945,0.08207692307692308,0.1742,0.12373239436619721,0.09170056497175141,0.07260591133004926
KAIT2MO,18.2112,17.5905,17.2491,16.9054,17.8617,17.4424,17.2916,17.2254,37.934,39.4244,0.19599038461538462,0.15206,0.11871830985915494,0.08307692307692308,0.1762,0.12559154929577468,0.09270056497175141,0.07360591133004926
KAIT2MO,17.4233,16.9897,16.6701,16.2852,17.1533,16.8687,16.7606,16.7332,37.8901,39.4238,0.19639102564102565,0.15206,0.11954647887323944,0.08307692307692308,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
KAIT2MO,17.9477,17.0824,16.5604,16.049,17.4543,16.7794,16.5072,16.3932,37.8507,39.4192,0.19439102564102564,0.15015,0.11771830985915493,0.08253846153846155,0.175,0.12459154929577468,0.09170056497175141,0.07290640394088671
KAIT2MO,17.0465,16.5847,16.2678,15.9366,16.7669,16.4636,16.3649,16.3589,37.8682,39.4084,0.19639102564102565,0.15206,0.11954647887323944,0.08353846153846155,0.1762,0.1257323943661972,0.09270056497175141,0.07390640394088671
KAIT2MO,17.0926,16.5072,16.0939,15.6784,16.7041,16.2713,16.1128,16.0461,37.9542,39.4083,0.19699038461538462,0.15215,0.11954647887323944,0.08353846153846155,0.177,0.1257323943661972,0.09357062146892656,0.07390640394088671
KAIT2MO,16.342,15.8325,15.4773,15.0628,16.0332,15.6725,15.5364,15.5012,37.879,39.4016,0.19639102564102565,0.15206,0.11954647887323944,0.08353846153846155,0.1762,0.1257323943661972,0.09270056497175141,0.07390640394088671
KAIT2MO,17.1469,16.6886,16.3625,15.9439,16.9185,16.5746,16.4796,16.4555,37.9629,39.3944,0.19739102564102565,0.15306,0.11954647887323944,0.08407692307692308,0.1772,0.1257323943661972,0.09370056497175142,0.07390640394088671
KAIT2MO,17.726,16.8845,16.3212,15.7674,17.1913,16.505,16.2553,16.1569,37.9061,39.3935,0.1989903846153846,0.15415,0.12054647887323944,0.08453846153846155,0.179,0.1267323943661972,0.09370056497175142,0.0749064039408867
KAIT2MO,16.4222,15.8218,15.4576,15.0599,16.0472,15.6416,15.4986,15.4601,37.8586,39.3755,0.19439102564102564,0.15015,0.11771830985915493,0.08253846153846155,0.175,0.12459154929577468,0.09170056497175141,0.07290640394088671
KAIT2MO,17.9953,17.4372,17.0559,16.5288,17.6341,17.2326,17.101,17.0456,37.9398,39.3792,0.19739102564102565,0.15306,0.11954647887323944,0.08407692307692308,0.1772,0.1257323943661972,0.09370056497175142,0.07390640394088671
KAIT2MO,16.7091,16.3153,16.0046,15.575,16.3984,16.1398,16.0391,15.981,37.9549,39.3658,0.19539102564102565,0.15115,0.11854647887323945,0.08307692307692308,0.176,0.12473239436619721,0.09270056497175141,0.07360591133004926
KAIT2MO,17.6792,16.8713,16.3692,15.8682,17.1697,16.559,16.3128,16.1936,37.906,39.365,0.19639102564102565,0.15206,0.11954647887323944,0.08307692307692308,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
KAIT2MO,18.5515,18.0058,17.5686,17.122,18.1942,17.7726,17.6029,17.5379,37.9191,39.3631,0.19639102564102565,0.15206,0.11954647887323944,0.08307692307692308,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
KAIT2MO,17.7492,17.2732,16.8921,16.395,17.4712,17.0782,16.9419,16.9059,37.9166,39.3539,0.19639102564102565,0.15206,0.11954647887323944,0.08307692307692308,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
KAIT2MO,17.8933,17.231,16.7915,16.2363,17.5031,16.9906,16.8077,16.7255,37.9173,39.345,0.19239102564102564,0.14906,0.11654647887323945,0.08153846153846155,0.1732,0.1227323943661972,0.09070056497175141,0.07260591133004926
KAIT2MO,16.579,15.7896,15.3126,14.7802,16.1143,15.5196,15.2813,15.1792,37.8775,39.3392,0.19139102564102564,0.14806,0.11654647887323945,0.08153846153846155,0.1722,0.1227323943661972,0.09070056497175141,0.07190640394088671
KAIT2MO,16.7944,16.1233,15.7013,15.1987,16.3823,15.876,15.6474,15.5456,269.449,27.8854,0.1999903846153846,0.15515,0.12154647887323944,0.08507692307692308,0.18,0.1277323943661972,0.09470056497175142,0.0749064039408867
KAIT2MO,16.9176,16.3631,16.0128,15.627,16.55,16.1816,16.0522,16.0215,269.378,27.8832,0.19539102564102565,0.15106,0.11854647887323945,0.08307692307692308,0.1752,0.12473239436619721,0.09270056497175141,0.07360591133004926
KAIT2MO,17.7876,17.2331,16.9297,16.5363,17.4146,17.0844,16.9416,16.9112,269.398,27.8655,0.19639102564102565,0.15206,0.11954647887323944,0.08353846153846155,0.1762,0.1257323943661972,0.09270056497175141,0.07390640394088671
KAIT2MO,18.4512,17.7572,17.2396,16.7441,18.0313,17.4176,17.1896,17.0996,269.411,27.858,0.2009903846153846,0.15615,0.12254647887323944,0.08553846153846154,0.181,0.1287323943661972,0.09557062146892656,0.0759064039408867
KAIT2MO,16.5579,16.0166,15.6518,15.2417,16.1862,15.8094,15.6714,15.6398,269.413,27.8483,0.2009903846153846,0.15615,0.12254647887323944,0.08553846153846154,0.181,0.1287323943661972,0.09557062146892656,0.0759064039408867
KAIT2MO,17.724,17.2145,16.9343,16.474,17.3646,17.0144,16.8919,16.8725,269.368,27.8394,0.19539102564102565,0.15106,0.11854647887323945,0.08307692307692308,0.1752,0.12473239436619721,0.09270056497175141,0.07360591133004926
KAIT2MO,18.318,17.5074,17.1103,16.6643,17.6889,17.2424,17.0954,17.055,269.391,27.8567,0.19839102564102562,0.15406,0.12054647887323944,0.08407692307692308,0.1782,0.1267323943661972,0.09370056497175142,0.07460591133004926
KAIT2MO,18.1549,17.77,17.439,17.0441,17.8702,17.5903,17.4706,17.4513,269.363,27.8341,0.19539102564102565,0.15106,0.11854647887323945,0.08307692307692308,0.1752,0.12473239436619721,0.09270056497175141,0.07360591133004926
KAIT2MO,16.0623,15.4946,15.1298,14.7238,15.6615,15.2838,15.1478,15.1257,269.462,27.8317,0.2029903846153846,0.15724,0.12354647887323944,0.08653846153846154,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT2MO,16.7565,16.2629,15.9552,15.5693,16.4083,16.1101,16.0147,16.0092,269.458,27.8257,0.2029903846153846,0.15724,0.12354647887323944,0.08653846153846154,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT2MO,17.8802,17.1553,16.7304,16.3345,17.4247,16.8791,16.6919,16.6302,269.451,27.8238,0.2029903846153846,0.15724,0.12354647887323944,0.08653846153846154,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT2MO,17.4766,16.5795,15.972,15.3285,16.8989,16.157,15.8452,15.7013,269.365,27.8229,0.19539102564102565,0.15106,0.11854647887323945,0.08307692307692308,0.1752,0.12473239436619721,0.09270056497175141,0.07360591133004926
KAIT2MO,17.5417,16.8008,16.3472,15.8022,17.0449,16.5056,16.2797,16.1903,269.437,27.82,0.2029903846153846,0.15724,0.12354647887323944,0.08653846153846154,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT2MO,17.5502,16.8774,16.4375,15.99,17.054,16.6021,16.4267,16.363,269.452,27.8173,0.2029903846153846,0.15724,0.12354647887323944,0.08653846153846154,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT2MO,17.6568,17.0413,16.6654,16.2074,17.2446,16.8603,16.7104,16.6761,269.397,27.8158,0.20039102564102562,0.15515,0.12171830985915494,0.08507692307692308,0.18,0.12859154929577468,0.09470056497175142,0.07560591133004926
KAIT2MO,18.2437,17.4507,16.8583,16.3193,17.7689,17.0797,16.8079,16.707,269.459,27.8144,0.2029903846153846,0.15724,0.12354647887323944,0.08653846153846154,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT2MO,17.3954,16.7552,16.3409,15.9063,16.9397,16.4803,16.3085,16.2626,269.435,27.8131,0.1999903846153846,0.15515,0.12154647887323944,0.08507692307692308,0.18,0.1277323943661972,0.09470056497175142,0.0749064039408867
