survey,KAIT3MO-B,KAIT3MO-V,KAIT3MO-R,KAIT3MO-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,KAIT3MO-B_AV,KAIT3MO-V_AV,KAIT3MO-R_AV,KAIT3MO-I_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
KAIT3MO,17.3349,16.7264,16.354,15.9422,16.9439,16.5097,16.3677,16.3434,103.326,50.0255,0.3018076923076923,0.232745,0.18248450704225352,0.12827884615384616,0.2696,0.19202816901408454,0.1420508474576271,0.11270935960591133
KAIT3MO,18.5589,17.8702,17.3293,16.867,18.0795,17.5711,17.3193,17.2478,103.283,50.0247,0.3014807692307692,0.23183625000000002,0.18248450704225352,0.12751923076923077,0.26940000000000003,0.19202816901408454,0.14192090395480225,0.11270935960591133
KAIT3MO,16.2496,15.7003,15.3263,14.9383,15.8929,15.4953,15.362,15.3345,103.312,50.0191,0.3018076923076923,0.232745,0.18248450704225352,0.12827884615384616,0.2696,0.19202816901408454,0.1420508474576271,0.11270935960591133
KAIT3MO,17.4872,16.8349,16.4058,15.9812,17.0831,16.6219,16.457,16.405,103.223,50.0188,0.3018076923076923,0.232745,0.18248450704225352,0.12827884615384616,0.2696,0.19202816901408454,0.1420508474576271,0.11270935960591133
KAIT3MO,16.834,16.179,15.7704,15.3542,16.4157,15.9637,15.7715,15.7115,103.297,50.0182,0.3018076923076923,0.232745,0.18248450704225352,0.12827884615384616,0.2696,0.19202816901408454,0.1420508474576271,0.11270935960591133
KAIT3MO,17.805,16.9742,16.4779,16.0331,17.3522,16.7612,16.5012,16.4087,103.249,50.0135,0.3018076923076923,0.232745,0.18248450704225352,0.12827884615384616,0.2696,0.19202816901408454,0.1420508474576271,0.11270935960591133
KAIT3MO,16.9937,16.2211,15.7176,15.2451,16.5116,15.9125,15.706,15.6131,103.341,50.0115,0.3048076923076923,0.23483625,0.18448450704225353,0.12927884615384616,0.2724,0.19402816901408454,0.14392090395480225,0.11370935960591133
KAIT3MO,16.1776,15.5954,15.2493,14.8192,15.8331,15.4411,15.2976,15.2474,15.8161,32.2644,0.2607884615384615,0.2011975,0.15812957746478873,0.11051923076923077,0.2338,0.1663098591549296,0.12318079096045198,0.09780788177339901
KAIT3MO,16.7545,16.0584,15.6044,15.1411,16.2978,15.7805,15.572,15.4887,15.8935,32.254,0.2537884615384615,0.19510625,0.15312957746478872,0.10751923076923077,0.22699999999999998,0.1613098591549296,0.11931073446327684,0.09480788177339901
KAIT3MO,18.5097,17.8337,17.3897,16.826,18.1294,17.602,17.3563,17.2438,15.8208,32.2482,0.2684615384615385,0.20628875000000002,0.16212957746478873,0.11351923076923078,0.2396,0.1703098591549296,0.12618079096045198,0.10010837438423645
KAIT3MO,18.1654,17.3883,16.9464,16.4971,17.6954,17.1261,16.9388,16.8968,15.8411,32.2197,0.26678846153846153,0.20528875000000002,0.16130704225352113,0.11351923076923078,0.2386,0.17016901408450705,0.12531073446327684,0.10010837438423645
KAIT3MO,18.3312,17.4558,16.854,16.1918,17.8067,17.0664,16.7554,16.6323,15.9091,32.2027,0.26246153846153847,0.2021975,0.15830704225352113,0.11151923076923077,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
KAIT3MO,17.9451,17.3074,16.8984,16.4422,17.5556,17.1077,16.9257,16.8657,15.8521,32.1954,0.26778846153846153,0.20628875000000002,0.16212957746478873,0.11351923076923078,0.2396,0.1703098591549296,0.12618079096045198,0.10010837438423645
KAIT3MO,16.4484,15.6877,15.2435,14.7131,15.9922,15.4546,15.2498,15.1732,15.8291,32.1945,0.26778846153846153,0.20628875000000002,0.16212957746478873,0.11351923076923078,0.2396,0.1703098591549296,0.12618079096045198,0.10010837438423645
KAIT3MO,17.7693,17.0068,16.4858,16.011,17.313,16.7073,16.4168,16.2921,339.92,8.63442,0.42186538461538464,0.3247525,0.2553718309859155,0.17903846153846154,0.37720000000000004,0.2683239436619719,0.19914124293785312,0.1578128078817734
KAIT3MO,18.9195,17.9839,17.4671,16.983,18.4063,17.6891,17.4247,17.3099,339.848,8.61565,0.42086538461538464,0.32466125,0.2545492957746479,0.17903846153846154,0.3764,0.2681830985915494,0.19827118644067798,0.1578128078817734
KAIT3MO,17.5857,16.7813,16.227,15.6899,17.0733,16.4374,16.1522,16.0253,339.843,8.58662,0.43853846153846154,0.337935,0.2647267605633803,0.18603846153846154,0.3918,0.27904225352112677,0.2061412429378531,0.16411330049261083
KAIT3MO,17.9782,17.2457,16.7651,16.1399,17.5697,16.983,16.7217,16.6006,339.863,8.5752,0.4562115384615385,0.35129999999999995,0.2757267605633803,0.19403846153846155,0.408,0.2900422535211268,0.21501129943502825,0.1707142857142857
KAIT3MO,17.2877,16.5151,16.1052,15.52,16.8047,16.2684,16.0069,15.9045,339.883,8.56097,0.46121153846153845,0.35539125,0.2787267605633803,0.19603846153846155,0.4128,0.2930422535211268,0.21701129943502825,0.1727142857142857
KAIT3MO,17.2219,16.6617,16.2713,15.8002,16.8364,16.4391,16.2868,16.2395,24.366,5.89683,0.12005769230769231,0.09291625,0.07288732394366197,0.05075961538461538,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
KAIT3MO,17.8819,17.0657,16.4904,15.9249,17.3437,16.6793,16.4012,16.2646,24.3696,5.89896,0.12005769230769231,0.09291625,0.07288732394366197,0.05075961538461538,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
KAIT3MO,16.0618,15.4196,14.9908,14.5702,15.6284,15.1831,15.0103,14.9808,126.936,21.5199,0.14173076923076922,0.10928125,0.08524225352112677,0.05975961538461538,0.127,0.09001408450704226,0.06696045197740114,0.052704433497536944
KAIT3MO,15.7222,15.1172,14.7066,14.3252,15.3249,14.8907,14.7599,14.7143,126.909,21.4985,0.14273076923076922,0.11019,0.08624225352112677,0.060759615384615384,0.1272,0.09101408450704226,0.067090395480226,0.053704433497536945
KAIT3MO,16.624,15.8734,15.3781,14.9021,16.1122,15.5557,15.3502,15.2887,126.92,21.4558,0.14140384615384616,0.10828125,0.08524225352112677,0.05975961538461538,0.126,0.09001408450704226,0.066090395480226,0.052704433497536944
KAIT3MO,16.2698,15.531,15.0698,14.6722,15.8104,15.2616,15.103,15.0727,126.871,21.4522,0.14140384615384616,0.10919,0.08524225352112677,0.05975961538461538,0.1262,0.09001408450704226,0.06696045197740114,0.052704433497536944
KAIT3MO,17.6552,16.859,16.3714,15.862,17.1817,16.5188,16.3318,16.2846,126.93,21.4978,0.14173076923076922,0.10928125,0.08524225352112677,0.05975961538461538,0.127,0.09001408450704226,0.06696045197740114,0.052704433497536944
KAIT3MO,16.9103,16.3072,15.8863,15.4642,16.5244,16.0796,15.9212,15.8657,241.859,7.99276,0.1580769230769231,0.121555,0.09524225352112677,0.06675961538461539,0.1414,0.10001408450704227,0.07396045197740113,0.059004926108374385
KAIT3MO,16.8683,16.2178,15.7925,15.3932,16.4456,15.977,15.8422,15.8009,241.849,7.97319,0.1580769230769231,0.121555,0.09524225352112677,0.06675961538461539,0.1414,0.10001408450704227,0.07396045197740113,0.059004926108374385
KAIT3MO,17.4468,16.8847,16.4962,16.1553,17.1117,16.6781,16.5343,16.4879,241.85,7.97007,0.15340384615384614,0.1183725,0.09224225352112676,0.06475961538461539,0.13679999999999998,0.09701408450704227,0.07196045197740113,0.05700492610837438
KAIT3MO,17.7885,17.2364,16.8258,16.4673,17.4548,17.0161,16.834,16.7708,241.803,7.95748,0.1640769230769231,0.126555,0.09924225352112677,0.06951923076923078,0.1464,0.10401408450704226,0.07696045197740113,0.06100492610837439
KAIT3MO,17.5876,16.8306,16.4062,15.9111,17.1845,16.624,16.3592,16.2377,241.835,7.94056,0.15640384615384614,0.12046375,0.09424225352112676,0.06651923076923077,0.1396,0.09901408450704227,0.07396045197740113,0.05870443349753695
KAIT3MO,16.3138,15.7189,15.332,14.9863,15.9376,15.5281,15.3867,15.3443,241.793,7.93148,0.1610769230769231,0.123555,0.09724225352112677,0.06851923076923078,0.1434,0.10201408450704226,0.07596045197740113,0.060004926108374386
KAIT3MO,18.03,17.4861,16.9943,16.456,17.7069,17.2253,17.0394,16.9615,241.853,7.942,0.15440384615384614,0.11946375000000001,0.09324225352112676,0.06575961538461539,0.1386,0.09801408450704227,0.07296045197740113,0.058004926108374384
KAIT3MO,17.9459,17.2417,16.7733,16.3201,17.5424,17.0006,16.8037,16.7208,241.781,7.93847,0.16140384615384615,0.124555,0.09741971830985915,0.06875961538461539,0.1444,0.10287323943661973,0.07596045197740113,0.06030541871921183
KAIT3MO,17.0426,16.189,15.6208,15.0439,16.5141,15.8157,15.5084,15.3924,163.686,61.3204,0.05169230769230769,0.03982125,0.03135492957746479,0.022,0.0462,0.032718309859154936,0.024610169491525426,0.01920197044334975
KAIT3MO,17.7661,17.0328,16.6101,16.0901,17.2956,16.7854,16.5499,16.4675,163.614,61.3039,0.05169230769230769,0.03982125,0.03135492957746479,0.022,0.0462,0.032718309859154936,0.024610169491525426,0.01920197044334975
KAIT3MO,16.161,15.7137,15.3985,15.0203,15.8494,15.5613,15.4975,15.5106,140.526,51.0398,0.055692307692307694,0.042821250000000005,0.033532394366197184,0.023759615384615386,0.0492,0.0355774647887324,0.02574011299435028,0.020901477832512314
KAIT3MO,17.284,16.5652,16.0636,15.575,16.813,16.2549,16.0187,15.9262,140.424,51.0257,0.05869230769230769,0.045003749999999995,0.035532394366197186,0.025,0.0528,0.037577464788732404,0.027610169491525425,0.022201970443349754
KAIT3MO,17.3535,16.8661,16.5542,16.1633,17.0339,16.7356,16.6235,16.605,211.612,-5.45106,0.08703846153846154,0.06646,0.05270985915492958,0.036759615384615384,0.07780000000000001,0.05543661971830987,0.04048022598870057,0.03250246305418719
KAIT3MO,17.5269,16.9184,16.5348,16.0882,17.2182,16.7712,16.5837,16.5266,263.891,60.8636,0.19942307692307693,0.15319375,0.12059718309859155,0.08451923076923078,0.178,0.1267323943661972,0.09370056497175142,0.07460591133004926
KAIT3MO,16.3462,15.7905,15.4134,14.9712,16.0542,15.6431,15.4826,15.4394,263.988,60.8589,0.21209615384615385,0.16337625,0.12777464788732396,0.08975961538461538,0.18960000000000002,0.1345915492957747,0.09957062146892656,0.07920689655172414
KAIT3MO,18.3883,18.0093,17.6731,17.2973,18.1947,17.8921,17.7782,17.7555,263.809,60.8367,0.17875,0.13782875,0.10841971830985916,0.07575961538461538,0.1598,0.11387323943661974,0.08470056497175141,0.06730541871921182
KAIT3MO,15.7854,15.1039,14.6654,14.2412,15.3829,14.8764,14.6974,14.6433,263.834,60.8357,0.17875,0.13782875,0.10841971830985916,0.07575961538461538,0.1598,0.11387323943661974,0.08470056497175141,0.06730541871921182
KAIT3MO,15.5909,15.1263,14.8049,14.4513,15.2825,14.9775,14.8776,14.8552,263.835,60.7936,0.17575,0.13582875,0.10641971830985916,0.07475961538461538,0.1578,0.11187323943661974,0.08283050847457628,0.06630541871921182
KAIT3MO,16.408,15.8003,15.4055,15.0132,16.0293,15.5963,15.4649,15.4262,263.836,60.7914,0.17575,0.13582875,0.10641971830985916,0.07475961538461538,0.1578,0.11187323943661974,0.08283050847457628,0.06630541871921182
KAIT3MO,18.5402,17.8889,17.4158,17.1173,18.1121,17.6107,17.4294,17.3945,263.874,60.7899,0.19042307692307692,0.14701124999999998,0.11459718309859156,0.08075961538461539,0.1704,0.1207323943661972,0.08970056497175141,0.07160591133004926
KAIT3MO,17.8576,17.2445,16.8186,16.4142,17.5133,17.0763,16.8893,16.8377,263.804,60.7873,0.17575,0.13582875,0.10641971830985916,0.07475961538461538,0.1578,0.11187323943661974,0.08283050847457628,0.06630541871921182
KAIT3MO,18.4738,17.8151,17.3259,16.8691,18.0579,17.5454,17.3491,17.2715,227.881,13.5256,0.14173076923076922,0.10928125,0.08524225352112677,0.05975961538461538,0.127,0.09001408450704226,0.06696045197740114,0.052704433497536944
KAIT3MO,15.706,15.0674,14.6612,14.2983,15.3003,14.8907,14.743,14.7063,227.843,13.5059,0.14140384615384616,0.10828125,0.08524225352112677,0.05975961538461538,0.126,0.09001408450704226,0.066090395480226,0.052704433497536944
KAIT3MO,16.0137,15.3696,14.9576,14.5212,15.6054,15.1578,14.9866,14.9291,227.865,13.4969,0.14073076923076921,0.10828125,0.08506478873239437,0.05975961538461538,0.126,0.0891549295774648,0.066090395480226,0.052704433497536944
KAIT3MO,18.6249,17.8087,17.2877,16.8821,18.1087,17.5061,17.2582,17.1536,22.8731,14.3153,0.17375,0.1337375,0.10541971830985916,0.07375961538461538,0.155,0.11087323943661974,0.08183050847457628,0.06530541871921182
KAIT3MO,18.5031,17.7862,17.3791,16.762,18.0585,17.5506,17.3655,17.3119,22.8658,14.3101,0.17375,0.1337375,0.10541971830985916,0.07375961538461538,0.155,0.11087323943661974,0.08183050847457628,0.06530541871921182
KAIT3MO,17.8272,17.2232,16.8304,16.5083,17.3848,17.0318,16.9101,16.8754,22.8498,14.3086,0.16675,0.12864625,0.10041971830985916,0.07075961538461538,0.1492,0.10587323943661973,0.07883050847457627,0.06230541871921182
KAIT3MO,16.1526,15.5077,15.0835,14.6171,15.7418,15.2729,15.1023,15.0502,38.527,21.0035,0.40051923076923074,0.3083875,0.2421943661971831,0.17003846153846155,0.358,0.2544647887323944,0.18840112994350283,0.14951231527093595
KAIT3MO,17.2405,16.5454,16.1007,15.6381,16.7993,16.3032,16.12,16.0561,38.4738,20.9483,0.38084615384615383,0.29311374999999995,0.23019436619718311,0.16127884615384616,0.34059999999999996,0.2424647887323944,0.17940112994350282,0.14221182266009852
KAIT3MO,16.5023,15.8035,15.37,14.9091,16.0457,15.5478,15.3714,15.2995,38.5187,20.943,0.38084615384615383,0.29311374999999995,0.23019436619718311,0.16127884615384616,0.34059999999999996,0.2424647887323944,0.17940112994350282,0.14221182266009852
KAIT3MO,18.5221,17.8042,17.3232,16.752,18.1142,17.4882,17.2248,17.0975,38.5341,20.9642,0.38384615384615384,0.29611374999999995,0.23219436619718312,0.16327884615384616,0.34359999999999996,0.2444647887323944,0.18053107344632768,0.14351231527093597
KAIT3MO,18.2806,17.428,16.9356,16.4481,17.7451,17.1506,16.9043,16.796,20.7038,33.5176,0.25511538461538463,0.197015,0.15412957746478873,0.10851923076923077,0.2282,0.1623098591549296,0.12031073446327684,0.09580788177339901
KAIT3MO,18.069,17.4304,17.1038,16.7393,17.7374,17.3364,17.191,17.1676,20.6793,33.5129,0.2527884615384615,0.195015,0.15295211267605635,0.10751923076923077,0.22619999999999998,0.16045070422535215,0.11931073446327684,0.09480788177339901
KAIT3MO,18.1168,17.3789,16.9234,16.4351,17.701,17.1824,16.9806,16.9112,20.6769,33.5048,0.2527884615384615,0.195015,0.15295211267605635,0.10751923076923077,0.22619999999999998,0.16045070422535215,0.11931073446327684,0.09480788177339901
KAIT3MO,16.6724,15.9909,15.5982,15.2533,16.2171,15.7509,15.5979,15.5578,20.7345,33.4912,0.25611538461538463,0.19710625,0.15512957746478873,0.10851923076923077,0.22899999999999998,0.1633098591549296,0.12031073446327684,0.09580788177339901
KAIT3MO,17.641,16.9377,16.4384,16.0131,17.1749,16.6036,16.3738,16.2964,20.7592,33.4738,0.2547884615384615,0.196015,0.15412957746478873,0.10827884615384616,0.22719999999999999,0.1623098591549296,0.12031073446327684,0.09480788177339901
KAIT3MO,16.0913,15.5375,15.0528,14.7042,15.7067,15.2724,15.1017,15.07,146.052,-21.2672,0.21376923076923077,0.16437625,0.12877464788732396,0.09051923076923077,0.19060000000000002,0.1355915492957747,0.10057062146892655,0.0799064039408867
KAIT3MO,16.1751,15.7296,15.3415,15.0133,15.8484,15.5212,15.3874,15.3704,146.08,-21.2952,0.20509615384615384,0.15819375,0.12377464788732395,0.08675961538461538,0.183,0.13059154929577468,0.09657062146892656,0.0769064039408867
KAIT3MO,17.7892,17.105,16.6139,16.2902,17.3472,16.8373,16.6526,16.621,146.093,-21.3034,0.20109615384615384,0.15519375,0.12159718309859155,0.08551923076923076,0.18,0.1277323943661972,0.09470056497175142,0.0749064039408867
KAIT3MO,16.1786,15.7095,15.2812,14.8872,15.8287,15.4617,15.32,15.3061,146.095,-21.3095,0.20109615384615384,0.15519375,0.12159718309859155,0.08551923076923076,0.18,0.1277323943661972,0.09470056497175142,0.0749064039408867
KAIT3MO,17.7361,16.9699,16.4965,16.0861,17.282,16.7286,16.5271,16.451,37.8804,39.4319,0.19742307692307692,0.1521025,0.11959718309859155,0.08351923076923078,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
KAIT3MO,18.443,17.788,17.4046,17.0213,18.0379,17.6179,17.4846,17.4403,37.9114,39.4269,0.19809615384615387,0.15219375,0.11959718309859155,0.08375961538461539,0.177,0.1257323943661972,0.09357062146892656,0.07390640394088671
KAIT3MO,16.3268,15.6363,15.2423,14.8422,15.9211,15.4493,15.3111,15.2774,37.8672,39.425,0.19442307692307692,0.1501025,0.11759718309859156,0.08251923076923078,0.1742,0.12373239436619721,0.09170056497175141,0.07260591133004926
KAIT3MO,18.2309,17.5905,17.2498,16.9093,17.8617,17.4424,17.2916,17.2254,37.934,39.4244,0.19709615384615387,0.1521025,0.11877464788732395,0.08351923076923078,0.1762,0.12559154929577468,0.09270056497175141,0.07360591133004926
KAIT3MO,17.437,16.9897,16.6707,16.2893,17.1533,16.8687,16.7606,16.7332,37.8901,39.4238,0.19742307692307692,0.1521025,0.11959718309859155,0.08351923076923078,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
KAIT3MO,17.9751,17.0824,16.5615,16.055,17.4543,16.7794,16.5072,16.3932,37.8507,39.4192,0.19542307692307692,0.15019375,0.11777464788732395,0.08275961538461539,0.175,0.12459154929577468,0.09170056497175141,0.07290640394088671
KAIT3MO,17.0612,16.5847,16.2685,15.9404,16.7669,16.4636,16.3649,16.3589,37.8682,39.4084,0.19742307692307692,0.1521025,0.11959718309859155,0.08375961538461539,0.1762,0.1257323943661972,0.09270056497175141,0.07390640394088671
KAIT3MO,17.1112,16.5072,16.0948,15.6832,16.7041,16.2713,16.1128,16.0461,37.9542,39.4083,0.19809615384615387,0.15219375,0.11959718309859155,0.08375961538461539,0.177,0.1257323943661972,0.09357062146892656,0.07390640394088671
KAIT3MO,16.3581,15.8325,15.478,15.0673,16.0332,15.6725,15.5364,15.5012,37.879,39.4016,0.19742307692307692,0.1521025,0.11959718309859155,0.08375961538461539,0.1762,0.1257323943661972,0.09270056497175141,0.07390640394088671
KAIT3MO,17.1614,16.6886,16.3631,15.9483,16.9185,16.5746,16.4796,16.4555,37.9629,39.3944,0.19842307692307692,0.1531025,0.11959718309859155,0.08451923076923078,0.1772,0.1257323943661972,0.09370056497175142,0.07390640394088671
KAIT3MO,17.7527,16.8845,16.3224,15.7739,17.1913,16.505,16.2553,16.1569,37.9061,39.3935,0.20009615384615384,0.15419375,0.12059718309859155,0.08475961538461539,0.179,0.1267323943661972,0.09370056497175142,0.0749064039408867
KAIT3MO,16.4412,15.8218,15.4584,15.0643,16.0472,15.6416,15.4986,15.4601,37.8586,39.3755,0.19542307692307692,0.15019375,0.11777464788732395,0.08275961538461539,0.175,0.12459154929577468,0.09170056497175141,0.07290640394088671
KAIT3MO,18.013,17.4372,17.0566,16.5341,17.6341,17.2326,17.101,17.0456,37.9398,39.3792,0.19842307692307692,0.1531025,0.11959718309859155,0.08451923076923078,0.1772,0.1257323943661972,0.09370056497175142,0.07390640394088671
KAIT3MO,16.7216,16.3153,16.0052,15.5793,16.3984,16.1398,16.0391,15.981,37.9549,39.3658,0.19642307692307692,0.15119375,0.11859718309859156,0.08351923076923078,0.176,0.12473239436619721,0.09270056497175141,0.07360591133004926
KAIT3MO,17.7048,16.8713,16.3703,15.874,17.1697,16.559,16.3128,16.1936,37.906,39.365,0.19742307692307692,0.1521025,0.11959718309859155,0.08351923076923078,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
KAIT3MO,18.5688,18.0058,17.5695,17.1271,18.1942,17.7726,17.6029,17.5379,37.9191,39.3631,0.19742307692307692,0.1521025,0.11959718309859155,0.08351923076923078,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
KAIT3MO,17.7643,17.2732,16.8928,16.4001,17.4712,17.0782,16.9419,16.9059,37.9166,39.3539,0.19742307692307692,0.1521025,0.11959718309859155,0.08351923076923078,0.1762,0.1257323943661972,0.09270056497175141,0.07360591133004926
KAIT3MO,17.9142,17.231,16.7924,16.242,17.5031,16.9906,16.8077,16.7255,37.9173,39.345,0.19342307692307692,0.1491025,0.11659718309859156,0.08175961538461539,0.1732,0.1227323943661972,0.09070056497175141,0.07260591133004926
KAIT3MO,16.604,15.7896,15.3136,14.786,16.1143,15.5196,15.2813,15.1792,37.8775,39.3392,0.19242307692307692,0.1481025,0.11659718309859156,0.08175961538461539,0.1722,0.1227323943661972,0.09070056497175141,0.07190640394088671
KAIT3MO,16.8157,16.1233,15.7021,15.2041,16.3823,15.876,15.6474,15.5456,269.449,27.8854,0.20109615384615384,0.15519375,0.12159718309859155,0.08551923076923076,0.18,0.1277323943661972,0.09470056497175142,0.0749064039408867
KAIT3MO,16.9352,16.3631,16.0135,15.6313,16.55,16.1816,16.0522,16.0215,269.378,27.8832,0.19642307692307692,0.1511025,0.11859718309859156,0.08351923076923078,0.1752,0.12473239436619721,0.09270056497175141,0.07360591133004926
KAIT3MO,17.8052,17.2331,16.9303,16.5403,17.4146,17.0844,16.9416,16.9112,269.398,27.8655,0.19742307692307692,0.1521025,0.11959718309859155,0.08375961538461539,0.1762,0.1257323943661972,0.09270056497175141,0.07390640394088671
KAIT3MO,18.4732,17.7572,17.2406,16.75,18.0313,17.4176,17.1896,17.0996,269.411,27.858,0.20209615384615384,0.15619375,0.12259718309859155,0.08575961538461538,0.181,0.1287323943661972,0.09557062146892656,0.0759064039408867
KAIT3MO,16.5751,16.0166,15.6526,15.2462,16.1862,15.8094,15.6714,15.6398,269.413,27.8483,0.20209615384615384,0.15619375,0.12259718309859155,0.08575961538461538,0.181,0.1287323943661972,0.09557062146892656,0.0759064039408867
KAIT3MO,17.7401,17.2145,16.9349,16.4783,17.3646,17.0144,16.8919,16.8725,269.368,27.8394,0.19642307692307692,0.1511025,0.11859718309859156,0.08351923076923078,0.1752,0.12473239436619721,0.09270056497175141,0.07360591133004926
KAIT3MO,18.3437,17.5074,17.1111,16.6692,17.6889,17.2424,17.0954,17.055,269.391,27.8567,0.19942307692307693,0.1541025,0.12059718309859155,0.08451923076923078,0.1782,0.1267323943661972,0.09370056497175142,0.07460591133004926
KAIT3MO,18.1671,17.77,17.4396,17.0483,17.8702,17.5903,17.4706,17.4513,269.363,27.8341,0.19642307692307692,0.1511025,0.11859718309859156,0.08351923076923078,0.1752,0.12473239436619721,0.09270056497175141,0.07360591133004926
KAIT3MO,16.0803,15.4946,15.1305,14.7283,15.6615,15.2838,15.1478,15.1257,269.462,27.8317,0.20409615384615384,0.157285,0.12359718309859155,0.08675961538461538,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT3MO,16.7721,16.2629,15.9558,15.5733,16.4083,16.1101,16.0147,16.0092,269.458,27.8257,0.20409615384615384,0.157285,0.12359718309859155,0.08675961538461538,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT3MO,17.9032,17.1553,16.7312,16.3392,17.4247,16.8791,16.6919,16.6302,269.451,27.8238,0.20409615384615384,0.157285,0.12359718309859155,0.08675961538461538,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT3MO,17.5051,16.5795,15.9732,15.3358,16.8989,16.157,15.8452,15.7013,269.365,27.8229,0.19642307692307692,0.1511025,0.11859718309859156,0.08351923076923078,0.1752,0.12473239436619721,0.09270056497175141,0.07360591133004926
KAIT3MO,17.5652,16.8008,16.3481,15.808,17.0449,16.5056,16.2797,16.1903,269.437,27.82,0.20409615384615384,0.157285,0.12359718309859155,0.08675961538461538,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT3MO,17.5716,16.8774,16.4384,15.9951,17.054,16.6021,16.4267,16.363,269.452,27.8173,0.20409615384615384,0.157285,0.12359718309859155,0.08675961538461538,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT3MO,17.6763,17.0413,16.6661,16.2122,17.2446,16.8603,16.7104,16.6761,269.397,27.8158,0.20142307692307693,0.15519375,0.12177464788732395,0.08551923076923076,0.18,0.12859154929577468,0.09470056497175142,0.07560591133004926
KAIT3MO,18.2688,17.4507,16.8595,16.3259,17.7689,17.0797,16.8079,16.707,269.459,27.8144,0.20409615384615384,0.157285,0.12359718309859155,0.08675961538461538,0.1828,0.1297323943661972,0.09657062146892656,0.0769064039408867
KAIT3MO,17.4157,16.7552,16.3417,15.9112,16.9397,16.4803,16.3085,16.2626,269.435,27.8131,0.20109615384615384,0.15519375,0.12159718309859155,0.08551923076923076,0.18,0.1277323943661972,0.09470056497175142,0.0749064039408867
