survey,ZTFD-g,ZTFD-r,ZTFD-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTFD-g_AV,ZTFD-r_AV,ZTFD-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ZTFD,16.8723,16.5523,16.4202,16.9189,16.5181,16.3782,16.3557,247.431,29.0845,0.07329999999999999,0.04863380281690141,0.034994350282485875,0.0712,0.0505774647887324,0.037480225988700565,0.029502463054187193
ZTFD,16.4799,16.0801,15.9254,16.5055,16.0605,15.8996,15.8544,261.884,43.7687,0.058449999999999995,0.03863380281690141,0.027745762711864408,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.024201970443349752
ZTFD,17.1004,16.7296,16.5981,17.1184,16.7004,16.548,16.5236,253.771,35.687,0.0426,0.028422535211267606,0.020497175141242937,0.0414,0.029718309859154933,0.02174011299435028,0.016901477832512314
ZTFD,17.7361,17.1391,16.8993,17.7061,17.1234,16.8831,16.8012,262.334,63.3136,0.12485,0.08226760563380282,0.05974011299435029,0.1214,0.0861549295774648,0.06409039548022599,0.05070443349753695
ZTFD,16.554,16.1718,16.0158,16.5738,16.148,15.9797,15.9364,248.935,54.7255,0.0436,0.02863380281690141,0.02074576271186441,0.0424,0.0305774647887324,0.022610169491525424,0.017901477832512315
ZTFD,17.4505,16.7643,16.4704,17.4528,16.7589,16.4587,16.3195,232.283,25.8431,0.14859999999999998,0.09769014084507043,0.07098870056497175,0.1444,0.10287323943661973,0.07596045197740113,0.06030541871921183
ZTFD,15.9305,15.6411,15.5333,15.9636,15.6182,15.4983,15.4754,244.715,34.5731,0.0654,0.04363380281690141,0.031745762711864405,0.0636,0.0455774647887324,0.03361016949152543,0.026502463054187193
ZTFD,16.3345,15.9322,15.7908,16.3546,15.9165,15.7501,15.7188,240.002,62.6505,0.0644,0.04263380281690141,0.030994350282485875,0.0626,0.0445774647887324,0.03348022598870057,0.026201970443349754
ZTFD,15.8626,15.5616,15.4256,15.8933,15.5432,15.4073,15.3637,263.285,57.117,0.14459999999999998,0.09547887323943663,0.06898870056497175,0.1404,0.10001408450704227,0.07396045197740113,0.059004926108374385
ZTFD,17.5265,17.2135,17.058,17.6047,17.2035,17.0299,16.9637,257.212,52.8575,0.11395000000000001,0.07526760563380282,0.054491525423728815,0.11080000000000001,0.0791549295774648,0.058220338983050846,0.0464039408866995
ZTFD,16.8093,16.3016,16.1085,16.8207,16.2843,16.0788,15.9954,236.253,41.8916,0.07825,0.05184507042253521,0.037242937853107345,0.076,0.05443661971830987,0.04035028248587571,0.031802955665024626
ZTFD,16.1326,15.5397,15.3344,16.1516,15.5317,15.3172,15.2411,230.317,53.0628,0.04655,0.03063380281690141,0.022497175141242935,0.0452,0.0325774647887324,0.023740112994350283,0.018901477832512316
ZTFD,17.5674,17.0354,16.842,17.5755,17.0413,16.8235,16.7406,236.989,54.1798,0.036649999999999995,0.024422535211267606,0.017497175141242938,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316
ZTFD,17.1536,16.6688,16.5028,17.1513,16.6371,16.4562,16.3977,246.895,70.1625,0.08320000000000001,0.05484507042253521,0.03924293785310734,0.08080000000000001,0.05743661971830987,0.042350282485875704,0.03380295566502463
ZTFD,16.6314,16.3387,16.2399,16.6554,16.2961,16.2004,16.1691,219.899,77.5792,0.11689999999999999,0.07726760563380282,0.055740112994350284,0.11359999999999999,0.0811549295774648,0.06009039548022599,0.047403940886699504
ZTFD,17.558,16.8138,16.5352,17.5358,16.8072,16.5053,16.3785,226.813,52.2458,0.07129999999999999,0.04684507042253521,0.033994350282485875,0.0692,0.04943661971830987,0.036480225988700564,0.02850246305418719
ZTFD,15.2505,15.0515,14.9826,15.2863,15.0184,14.9382,14.9466,251.78,40.8345,0.0624,0.04063380281690141,0.02974576271186441,0.0606,0.0425774647887324,0.031610169491525425,0.025201970443349753
ZTFD,16.9532,16.6874,16.5901,16.9753,16.6505,16.5437,16.5278,245.746,39.0985,0.02475,0.016211267605633805,0.011497175141242938,0.024,0.01685915492957747,0.012740112994350282,0.010300492610837438
ZTFD,17.4489,17.1415,17.0083,17.4801,17.1078,16.969,16.9307,224.857,27.1094,0.12185,0.08026760563380282,0.057740112994350286,0.1184,0.0841549295774648,0.06209039548022599,0.049403940886699506
ZTFD,16.2757,15.9132,15.7711,16.2952,15.8881,15.736,15.6945,260.573,62.7109,0.08420000000000001,0.05584507042253521,0.04024293785310734,0.08180000000000001,0.058436619718309865,0.043350282485875705,0.034502463054187194
ZTFD,16.8165,16.3609,16.1638,16.823,16.3409,16.1337,16.0626,258.497,31.7976,0.12975,0.08526760563380283,0.06174011299435028,0.126,0.0891549295774648,0.066090395480226,0.052704433497536944
ZTFD,17.5206,17.0241,16.8259,17.5241,16.9945,16.8034,16.731,263.568,55.449,0.1337,0.08747887323943662,0.06374011299435028,0.1298,0.09201408450704227,0.068090395480226,0.05400492610837438
ZTFD,17.957,17.3684,17.187,17.9267,17.3428,17.0918,16.996,255.878,50.6834,0.0931,0.06105633802816902,0.044242937853107345,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTFD,16.6483,16.311,16.1725,16.6718,16.279,16.1299,16.0881,250.256,18.1305,0.27735000000000004,0.18295774647887325,0.1319774011299435,0.26940000000000003,0.19202816901408454,0.14192090395480225,0.11270935960591133
ZTFD,17.0134,16.3927,16.1415,17.015,16.3975,16.1359,16.0198,223.32,68.1608,0.0634,0.04163380281690141,0.029994350282485878,0.0616,0.0435774647887324,0.03248022598870057,0.025502463054187192
ZTFD,16.495,16.0169,15.8354,16.4852,16.0002,15.8076,15.7519,248.749,59.2718,0.05745,0.03763380281690141,0.027745762711864408,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
ZTFD,18.1138,17.6398,17.4301,18.1091,17.6194,17.4092,17.348,249.559,35.0323,0.08714999999999999,0.05705633802816902,0.04124293785310734,0.0846,0.06029577464788734,0.044350282485875706,0.03480295566502463
ZTFD,16.3584,16.038,15.8977,16.3935,16.0187,15.8603,15.8052,251.833,50.9432,0.10005,0.06605633802816901,0.04824293785310734,0.09720000000000001,0.06929577464788735,0.051350282485875705,0.04110344827586207
ZTFD,16.5584,15.9937,15.8134,16.5673,15.9827,15.7736,15.7163,240.563,46.7895,0.041600000000000005,0.027422535211267605,0.019745762711864408,0.040400000000000005,0.028718309859154936,0.021610169491525423,0.016901477832512314
ZTFD,16.3526,15.9238,15.763,16.3659,15.9033,15.737,15.6822,249.017,47.0036,0.08220000000000001,0.05384507042253521,0.03924293785310734,0.07980000000000001,0.05643661971830987,0.042350282485875704,0.03350246305418719
ZTFD,17.3253,16.8236,16.6576,17.3453,16.7989,16.614,16.5635,246.677,30.2074,0.08025,0.05284507042253521,0.038242937853107346,0.078,0.05543661971830987,0.04135028248587571,0.03280295566502463
ZTFD,16.4774,16.0261,15.8354,16.4921,16.0129,15.8136,15.7375,252.18,24.7386,0.23279999999999998,0.15332394366197183,0.11123163841807909,0.22619999999999998,0.16045070422535215,0.11931073446327684,0.09480788177339901
ZTFD,16.2404,15.8013,15.6197,16.2602,15.7802,15.5836,15.5229,258.527,69.8476,0.12385,0.08147887323943662,0.05949152542372882,0.1204,0.08601408450704226,0.06322033898305085,0.05040394088669951
ZTFD,16.9943,16.7664,16.6703,17.0187,16.7297,16.6186,16.6093,236.244,53.7023,0.041600000000000005,0.027422535211267605,0.01949717514124294,0.040400000000000005,0.028718309859154936,0.020740112994350284,0.016901477832512314
ZTFD,16.6116,16.1107,15.9317,16.6238,16.0931,15.9026,15.8465,245.078,38.2586,0.041600000000000005,0.027422535211267605,0.019745762711864408,0.040400000000000005,0.028718309859154936,0.021610169491525423,0.016901477832512314
ZTFD,16.5215,16.1271,15.9569,16.5454,16.1052,15.9443,15.8847,249.126,16.8832,0.2407,0.15853521126760564,0.11448022598870057,0.2338,0.1663098591549296,0.12318079096045198,0.09780788177339901
ZTFD,18.215,17.5994,17.3598,18.2188,17.5721,17.3307,17.2309,251.751,62.4195,0.0644,0.04263380281690141,0.030994350282485875,0.0626,0.0445774647887324,0.03348022598870057,0.026201970443349754
ZTFD,17.0977,16.3725,16.1188,17.0864,16.3673,16.0912,15.9753,256.686,57.3604,0.07129999999999999,0.04684507042253521,0.033994350282485875,0.0692,0.04943661971830987,0.036480225988700564,0.02850246305418719
ZTFD,17.0928,16.7734,16.6407,17.0958,16.7469,16.5951,16.5778,259.88,29.8942,0.1258,0.08247887323943662,0.05974011299435029,0.1222,0.08701408450704226,0.06409039548022599,0.05140394088669951
ZTFD,16.1332,15.5883,15.3902,16.1414,15.5889,15.3748,15.3095,257.508,28.4853,0.1912,0.12611267605633802,0.09148587570621469,0.1858,0.13259154929577469,0.09770056497175142,0.0779064039408867
ZTFD,16.4057,16.0464,15.9199,16.4341,16.0212,15.8718,15.8419,230.056,40.1253,0.05545,0.036422535211267607,0.025994350282485878,0.0538,0.03771830985915493,0.028480225988700567,0.022201970443349754
ZTFD,16.1542,15.8411,15.7201,16.1755,15.8085,15.6834,15.6315,225.435,78.0062,0.106,0.07005633802816902,0.05049152542372881,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTFD,17.4305,16.7522,16.4579,17.427,16.7506,16.4512,16.325,246.237,30.3594,0.07529999999999999,0.04984507042253521,0.035994350282485876,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
ZTFD,16.8669,16.5652,16.4462,16.8988,16.531,16.4022,16.3693,242.115,29.2915,0.11789999999999999,0.07726760563380282,0.05649152542372882,0.1146,0.0811549295774648,0.06022033898305085,0.048403940886699505
ZTFD,16.7849,16.5408,16.4199,16.8298,16.4912,16.3579,16.3303,214.084,28.6836,0.04855,0.03163380281690141,0.022745762711864407,0.0472,0.0335774647887324,0.024610169491525426,0.019901477832512313
ZTFD,16.152,15.59,15.3628,16.164,15.578,15.3462,15.2632,233.19,19.4447,0.212,0.13932394366197184,0.10098305084745762,0.206,0.14645070422535214,0.1084406779661017,0.08620689655172414
