survey,KAIT4MO-B,KAIT4MO-V,KAIT4MO-R,KAIT4MO-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,KAIT4MO-B_AV,KAIT4MO-V_AV,KAIT4MO-R_AV,KAIT4MO-I_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
KAIT4MO,16.4965,15.8184,15.3741,14.8886,16.0716,15.5346,15.3057,15.2249,257.786,5.84555,0.5515801282051283,0.4346175,0.3429352112676057,0.24084557438794726,0.5004,0.3563380281690141,0.263361581920904,0.20951724137931035
KAIT4MO,17.7833,17.0857,16.6134,16.0876,17.3476,16.7859,16.5179,16.4161,257.782,5.84504,0.5515801282051283,0.4346175,0.3429352112676057,0.24084557438794726,0.5004,0.3563380281690141,0.263361581920904,0.20951724137931035
KAIT4MO,17.5728,16.8417,16.3209,15.7508,17.1414,16.4911,16.1722,16.0172,257.773,5.83936,0.5515801282051283,0.4346175,0.3429352112676057,0.24084557438794726,0.5004,0.3563380281690141,0.263361581920904,0.20951724137931035
KAIT4MO,17.2629,16.496,15.9533,15.3683,16.8091,16.1431,15.8239,15.6812,257.737,5.8305,0.5381025641025642,0.42335999999999996,0.33393521126760567,0.23477966101694916,0.4878,0.3473380281690141,0.25649152542372883,0.2042167487684729
KAIT4MO,17.0963,16.4476,15.9864,15.4644,16.6924,16.1744,15.906,15.8046,257.734,5.82358,0.5331025641025642,0.4201025,0.33059154929577467,0.23184557438794728,0.4832,0.34347887323943666,0.25436158192090397,0.2022167487684729
KAIT4MO,16.1463,15.4976,15.0418,14.5607,15.7613,15.2114,14.9885,14.9016,257.747,5.82302,0.5351025641025642,0.42123124999999995,0.33193521126760567,0.23284557438794729,0.485,0.3453380281690141,0.25536158192090397,0.2032167487684729
KAIT4MO,17.2076,16.3412,15.761,15.1383,16.7239,15.9467,15.6063,15.4098,257.732,5.82202,0.5331025641025642,0.4201025,0.33059154929577467,0.23184557438794728,0.4832,0.34347887323943666,0.25436158192090397,0.2022167487684729
KAIT4MO,16.6096,15.8166,15.3071,14.7406,16.1418,15.4786,15.1897,15.061,257.778,5.81694,0.5445801282051282,0.42935999999999996,0.3379352112676057,0.23784557438794726,0.4938,0.3513380281690141,0.260361581920904,0.20651724137931035
KAIT4MO,17.4511,16.8986,16.5211,16.0624,17.1856,16.6965,16.4765,16.3969,257.719,5.89853,0.5485801282051282,0.43248875,0.3409352112676057,0.23891148775894538,0.4976,0.3543380281690141,0.2622316384180791,0.20851724137931035
KAIT4MO,17.2346,16.5084,16.0469,15.5569,16.7896,16.2096,15.9689,15.8733,257.736,5.8925,0.5525801282051283,0.4356175,0.3429352112676057,0.2409114877589454,0.5014000000000001,0.3563380281690141,0.2642316384180791,0.20981773399014778
KAIT4MO,18.3424,17.6757,17.2018,16.6825,17.9514,17.4003,17.1418,17.0427,257.764,5.873,0.5545801282051283,0.4366175,0.3439352112676057,0.24184557438794727,0.5024,0.3573380281690141,0.264361581920904,0.21051724137931035
KAIT4MO,17.8839,17.2384,16.8203,16.3934,17.5196,17.0248,16.8129,16.7452,358.327,8.14996,0.23359615384615384,0.18427875,0.14478028169014084,0.10179096045197741,0.2118,0.15045070422535214,0.1114406779661017,0.08850738916256158
KAIT4MO,16.9389,16.251,15.7945,15.3669,16.5399,15.9685,15.7794,15.7232,320.268,9.21394,0.19016346153846153,0.15024875,0.11809295774647888,0.08265913370998117,0.1724,0.1227323943661972,0.09070056497175141,0.07260591133004926
KAIT4MO,17.9565,17.3942,17.0054,16.5761,17.6016,17.1734,16.9862,16.9252,320.231,9.20756,0.19116346153846153,0.1503775,0.11909295774647888,0.08365913370998117,0.1732,0.12373239436619721,0.09170056497175141,0.07260591133004926
KAIT4MO,17.4758,16.8784,16.4668,16.0453,17.0933,16.6339,16.455,16.4045,320.278,9.20551,0.19016346153846153,0.15024875,0.11809295774647888,0.08265913370998117,0.1724,0.1227323943661972,0.09070056497175141,0.07260591133004926
KAIT4MO,15.6711,15.2033,14.8525,14.4868,15.371,15.0253,14.8762,14.8417,320.227,9.20122,0.18868589743589745,0.14824874999999998,0.11709295774647888,0.08165913370998117,0.1704,0.1217323943661972,0.08970056497175141,0.07160591133004926
KAIT4MO,17.6059,17.1129,16.7275,16.3573,17.2894,16.8941,16.7406,16.7081,320.216,9.18757,0.19068589743589745,0.1503775,0.11843661971830988,0.08365913370998117,0.1732,0.12359154929577468,0.09170056497175141,0.07260591133004926
KAIT4MO,17.2428,16.7244,16.3678,15.9663,16.9206,16.5413,16.3941,16.36,320.212,9.18285,0.19068589743589745,0.1503775,0.11843661971830988,0.08365913370998117,0.1732,0.12359154929577468,0.09170056497175141,0.07260591133004926
KAIT4MO,17.4126,16.8869,16.4772,16.0208,17.0907,16.6441,16.4334,16.3622,320.275,9.1831,0.19216346153846153,0.1513775,0.11909295774647888,0.08365913370998117,0.1742,0.12373239436619721,0.09170056497175141,0.07290640394088671
KAIT4MO,18.3055,17.731,17.3271,16.9121,17.95,17.496,17.3255,17.2672,320.221,9.16513,0.18968589743589745,0.14924874999999999,0.11709295774647888,0.08265913370998117,0.1714,0.1217323943661972,0.09070056497175141,0.07160591133004926
KAIT4MO,17.2857,16.6997,16.2942,15.8841,16.9242,16.4545,16.2912,16.2433,320.216,9.16028,0.18968589743589745,0.14924874999999999,0.11709295774647888,0.08265913370998117,0.1714,0.1217323943661972,0.09070056497175141,0.07160591133004926
KAIT4MO,16.8117,16.2868,15.9298,15.5322,16.4656,16.0958,15.927,15.8835,320.28,9.15719,0.18368589743589744,0.14511999999999997,0.11409295774647887,0.07965913370998116,0.1666,0.1187323943661972,0.08770056497175141,0.06960591133004926
KAIT4MO,17.5465,17.0021,16.6349,16.2009,17.2176,16.8186,16.6649,16.6286,320.216,9.14883,0.18868589743589745,0.1483775,0.11709295774647888,0.08259322033898306,0.1712,0.1217323943661972,0.08983050847457627,0.07160591133004926
KAIT4MO,17.5352,16.9948,16.6047,16.1633,17.1999,16.7831,16.6252,16.5589,320.289,9.14768,0.17920833333333333,0.14112000000000002,0.11109295774647888,0.07859322033898306,0.16260000000000002,0.11573239436619721,0.08583050847457627,0.06830541871921182
KAIT4MO,17.5349,16.8103,16.3239,15.7859,17.124,16.4495,16.1925,16.09,24.5124,41.6995,0.21764102564102564,0.17102125,0.13478028169014086,0.09472504708097929,0.1972,0.14045070422535214,0.10357062146892655,0.08220689655172414
KAIT4MO,16.3636,15.5951,15.1157,14.6103,15.9242,15.2808,15.0652,14.9848,24.6122,41.6803,0.21764102564102564,0.1718925,0.13543661971830986,0.09479096045197741,0.1974,0.14059154929577466,0.1044406779661017,0.08220689655172414
KAIT4MO,17.652,17.1777,16.8292,16.4381,17.3425,16.9853,16.862,16.8441,24.5763,41.6778,0.22011858974358975,0.17402125000000002,0.13678028169014086,0.09579096045197741,0.2002,0.14245070422535214,0.1054406779661017,0.08320689655172414
KAIT4MO,18.3485,17.7984,17.4193,16.9604,18.025,17.5312,17.3821,17.3601,24.5077,41.6761,0.21864102564102564,0.17202125000000001,0.13578028169014086,0.09572504708097929,0.1982,0.14145070422535214,0.10457062146892655,0.08320689655172414
KAIT4MO,18.7158,17.9603,17.362,16.7485,18.2817,17.5425,17.2256,17.0945,24.5289,41.6656,0.22064102564102564,0.17402125000000002,0.13678028169014086,0.09579096045197741,0.2002,0.14245070422535214,0.1054406779661017,0.08320689655172414
KAIT4MO,18.4279,17.6911,17.2003,16.6501,18.0085,17.3752,17.1111,17.0088,24.4904,41.6565,0.22064102564102564,0.17402125000000002,0.13678028169014086,0.09579096045197741,0.2002,0.14245070422535214,0.1054406779661017,0.08350738916256158
KAIT4MO,17.9883,17.4243,17.0023,16.4977,17.6582,17.1734,16.9597,16.8856,24.602,41.649,0.21711858974358975,0.17102125,0.13478028169014086,0.09472504708097929,0.1972,0.14045070422535214,0.10357062146892655,0.08220689655172414
KAIT4MO,16.3707,15.6454,15.1339,14.5598,15.9316,15.2836,15.0266,14.9242,24.5044,41.6458,0.22264102564102564,0.17515,0.13843661971830987,0.09679096045197741,0.20199999999999999,0.14359154929577467,0.1064406779661017,0.08420689655172414
KAIT4MO,17.8902,17.3442,16.9689,16.536,17.5517,17.123,16.9781,16.9441,24.5717,41.6425,0.22064102564102564,0.17402125000000002,0.13743661971830987,0.09672504708097929,0.2002,0.14259154929577467,0.10557062146892655,0.08420689655172414
KAIT4MO,17.9088,17.141,16.6117,16.104,17.4349,16.7844,16.5598,16.4872,24.5505,41.6421,0.22311858974358975,0.17602125000000002,0.13843661971830987,0.09679096045197741,0.2022,0.14359154929577467,0.1064406779661017,0.08450738916256158
KAIT4MO,18.4343,17.907,17.473,17.0428,18.1006,17.6556,17.4953,17.459,24.503,41.6268,0.22464102564102564,0.17714999999999997,0.13943661971830987,0.09779096045197741,0.204,0.14459154929577467,0.1074406779661017,0.08520689655172414
KAIT4MO,16.4772,15.8766,15.4791,15.0532,16.0959,15.6398,15.4857,15.4519,24.5438,41.6244,0.22311858974358975,0.17602125000000002,0.13878028169014087,0.09772504708097929,0.2022,0.14445070422535214,0.10657062146892655,0.08450738916256158
KAIT4MO,16.003,15.4741,15.1026,14.6601,15.6541,15.2173,15.0798,15.0508,24.5644,41.6125,0.21764102564102564,0.1718925,0.13543661971830986,0.09479096045197741,0.1974,0.14059154929577466,0.1044406779661017,0.0829064039408867
KAIT4MO,18.4169,17.7714,17.3202,16.812,18.0215,17.472,17.2279,17.1701,21.3544,34.056,0.18868589743589745,0.1483775,0.11709295774647888,0.08259322033898306,0.1712,0.1217323943661972,0.08983050847457627,0.07160591133004926
KAIT4MO,18.7646,17.9773,17.3842,16.8306,18.2822,17.5988,17.2951,17.1578,21.3336,34.0483,0.18868589743589745,0.14924874999999999,0.11709295774647888,0.08265913370998117,0.1714,0.1217323943661972,0.09070056497175141,0.07160591133004926
KAIT4MO,17.9913,17.1356,16.5721,15.9935,17.4497,16.724,16.4367,16.3177,21.3637,34.0467,0.18868589743589745,0.1483775,0.11709295774647888,0.08259322033898306,0.1712,0.1217323943661972,0.08983050847457627,0.07160591133004926
KAIT4MO,15.9203,15.4175,15.0601,14.6554,15.6003,15.2039,15.0556,15.0315,21.3852,34.0184,0.18668589743589745,0.14724874999999998,0.11609295774647888,0.08165913370998117,0.1694,0.1207323943661972,0.08970056497175141,0.07060591133004926
KAIT4MO,15.6988,15.1503,14.7758,14.341,15.3532,14.9105,14.7525,14.7108,21.3867,34.0094,0.18668589743589745,0.14724874999999998,0.11609295774647888,0.08165913370998117,0.1694,0.1207323943661972,0.08970056497175141,0.07060591133004926
KAIT4MO,17.8177,17.1526,16.6752,16.2177,17.3962,16.8453,16.653,16.5962,74.2307,-4.73304,0.16473076923076924,0.12973375,0.10274929577464789,0.07159322033898305,0.1492,0.10687323943661974,0.07883050847457627,0.06230541871921182
KAIT4MO,18.0833,17.4101,16.934,16.4313,17.6447,17.1023,16.8861,16.8057,74.2772,-4.74036,0.16720833333333332,0.1318625,0.10374929577464789,0.07259322033898305,0.152,0.10787323943661974,0.07983050847457628,0.06330541871921182
KAIT4MO,15.826,15.2604,14.8678,14.4756,15.4349,15.0222,14.8745,14.847,74.2463,-4.74465,0.16673076923076924,0.1308625,0.10374929577464789,0.07259322033898305,0.151,0.10787323943661974,0.07983050847457628,0.06330541871921182
KAIT4MO,15.9717,15.5137,15.185,14.8145,15.6621,15.3431,15.2363,15.2178,74.2328,-4.74694,0.16473076923076924,0.12973375,0.10274929577464789,0.07159322033898305,0.1492,0.10687323943661974,0.07883050847457627,0.06230541871921182
KAIT4MO,18.0693,17.3961,16.9423,16.436,17.6609,17.1099,16.8827,16.7943,74.2534,-4.77818,0.16473076923076924,0.12973375,0.10174929577464789,0.07159322033898305,0.1492,0.10587323943661973,0.07883050847457627,0.06230541871921182
KAIT4MO,16.5228,16.0835,15.7488,15.3737,16.2287,15.9252,15.8182,15.8021,74.2153,-4.77955,0.15625320512820512,0.12260499999999999,0.09674929577464789,0.06759322033898306,0.1414,0.10087323943661973,0.07483050847457627,0.059004926108374385
KAIT4MO,16.1897,15.5246,15.0785,14.6281,15.7488,15.2366,15.0364,14.9734,74.2675,-4.77995,0.15773076923076923,0.124605,0.09774929577464789,0.06852730696798494,0.1434,0.10187323943661973,0.07496045197740113,0.060004926108374386
KAIT4MO,15.8173,15.3022,14.9307,14.5167,15.5229,15.1487,15.0027,14.973,74.1968,-4.81081,0.15725320512820512,0.12360499999999999,0.09774929577464789,0.06852730696798494,0.1424,0.10187323943661973,0.07496045197740113,0.060004926108374386
KAIT4MO,17.5648,16.9495,16.5145,16.0059,17.223,16.7271,16.5253,16.4369,74.2183,-4.81591,0.15725320512820512,0.12360499999999999,0.0974056338028169,0.06852730696798494,0.1424,0.10101408450704226,0.07496045197740113,0.060004926108374386
KAIT4MO,16.5811,15.7001,15.1521,14.5634,16.0031,15.2973,15.0007,14.8585,104.064,55.4513,0.18120833333333333,0.14224875,0.11209295774647887,0.07865913370998116,0.16440000000000002,0.1167323943661972,0.08670056497175141,0.06860591133004926
KAIT4MO,16.4783,15.9086,15.5167,15.1158,16.0888,15.6625,15.5002,15.475,103.98,55.4484,0.18468589743589744,0.14524874999999998,0.11409295774647887,0.08059322033898306,0.1674,0.1187323943661972,0.08783050847457627,0.06960591133004926
KAIT4MO,15.7149,15.2397,14.8957,14.5159,15.3872,15.0471,14.925,14.9109,103.971,55.446,0.18468589743589744,0.14524874999999998,0.11409295774647887,0.08059322033898306,0.1674,0.1187323943661972,0.08783050847457627,0.06960591133004926
KAIT4MO,15.5587,15.1129,14.7778,14.4076,15.2151,14.8929,14.775,14.7625,104.058,55.4404,0.18220833333333333,0.14324875,0.11309295774647887,0.07959322033898306,0.1654,0.1177323943661972,0.08683050847457627,0.06930541871921182
KAIT4MO,16.5208,16.009,15.6314,15.2306,16.1296,15.7486,15.6137,15.5847,104.046,55.4335,0.18420833333333334,0.14511999999999997,0.11409295774647887,0.08059322033898306,0.1666,0.1187323943661972,0.08783050847457627,0.06960591133004926
KAIT4MO,16.1576,15.6808,15.3358,14.9657,15.8042,15.4675,15.3437,15.3392,104.015,55.4229,0.18420833333333334,0.14511999999999997,0.11409295774647887,0.08059322033898306,0.1666,0.1187323943661972,0.08783050847457627,0.06960591133004926
KAIT4MO,16.271,15.7299,15.3334,14.9102,15.8852,15.4665,15.2995,15.2493,104.025,55.3921,0.18468589743589744,0.14524874999999998,0.11474929577464789,0.08065913370998117,0.1674,0.11887323943661973,0.08870056497175141,0.07030541871921182
KAIT4MO,18.2017,17.6524,17.1831,16.774,17.876,17.4116,17.2097,17.1511,103.957,55.3781,0.18568589743589745,0.14624874999999998,0.11509295774647887,0.08065913370998117,0.1684,0.1197323943661972,0.08870056497175141,0.07060591133004926
KAIT4MO,16.6347,16.043,15.6399,15.2064,16.2233,15.7722,15.6191,15.5768,104.07,55.3732,0.18220833333333333,0.14324875,0.11309295774647887,0.07959322033898306,0.1654,0.1177323943661972,0.08683050847457627,0.06930541871921182
KAIT4MO,17.4501,16.8731,16.4244,16.0107,17.0917,16.6385,16.454,16.393,103.978,55.3662,0.18568589743589745,0.14624874999999998,0.11509295774647887,0.08065913370998117,0.1684,0.1197323943661972,0.08870056497175141,0.07060591133004926
KAIT4MO,18.4994,17.3885,16.6028,15.7246,17.9246,16.8333,16.2707,15.957,320.243,44.4273,2.6580801282051283,2.0945125,1.6503014084507044,1.1580960451977402,2.41,1.715253521126761,1.2690677966101693,1.0087832512315271
KAIT4MO,18.0291,16.9044,16.1285,15.3244,17.4004,16.3404,15.8352,15.5515,320.132,44.4271,2.5123044871794873,1.9792937499999999,1.5598957746478874,1.0955687382297552,2.278,1.6212394366197185,1.2001073446327684,0.9533793103448276
KAIT4MO,18.7785,17.4737,16.5937,15.6862,18.0564,16.8307,16.2091,15.8747,320.17,44.4265,2.499349358974359,1.9690362499999998,1.5515521126760563,1.0895687382297552,2.2664,1.6123802816901411,1.1941073446327684,0.9487783251231527
KAIT4MO,18.4916,17.2177,16.3781,15.4687,17.8325,16.6182,16.0386,15.7015,320.224,44.4097,2.614169871794872,2.05961125,1.6226140845070425,1.1398983050847458,2.3704,1.686535211267606,1.248457627118644,0.9921822660098522
KAIT4MO,18.4413,17.3606,16.5991,15.7824,17.8503,16.8295,16.3177,16.0329,320.205,44.3878,2.663080128205128,2.09864125,1.6533014084507043,1.16109604519774,2.4148,1.7182535211267609,1.2720677966101694,1.0110837438423645
KAIT4MO,18.6471,17.656,16.9082,16.0489,18.1572,17.1543,16.615,16.3714,320.207,44.3844,2.663080128205128,2.09864125,1.6533014084507043,1.16109604519774,2.4148,1.7182535211267609,1.2720677966101694,1.0110837438423645
KAIT4MO,18.5034,17.4537,16.6307,15.8193,17.9295,16.8823,16.3846,16.1107,320.243,44.3789,2.742423076923077,2.1605725,1.7026760563380283,1.1954256120527307,2.4868,1.7696901408450707,1.3104180790960451,1.0405862068965517
KAIT4MO,16.5031,15.8527,15.3923,14.9907,16.0718,15.5416,15.3531,15.303,196.923,34.0698,0.04043269230769231,0.03203,0.025687323943661973,0.018131826741996232,0.0374,0.026718309859154934,0.019740112994350283,0.015600985221674878
KAIT4MO,18.0915,17.5348,17.183,16.7773,17.7386,17.3346,17.1916,17.1519,249.316,40.902,0.023955128205128205,0.018514999999999997,0.014343661971830986,0.010065913370998117,0.0212,0.014859154929577467,0.01087005649717514,0.009300492610837438
KAIT4MO,15.7183,15.1421,14.7336,14.3034,15.3451,14.8978,14.7278,14.685,249.33,40.8454,0.022955128205128204,0.017515000000000003,0.014343661971830986,0.010065913370998117,0.020200000000000003,0.014859154929577467,0.01087005649717514,0.008600985221674877
KAIT4MO,17.4529,16.9777,16.6515,16.2489,17.1577,16.8082,16.6796,16.6535,249.316,40.9235,0.023955128205128205,0.018514999999999997,0.014343661971830986,0.010065913370998117,0.0212,0.014859154929577467,0.01087005649717514,0.009300492610837438
KAIT4MO,17.0278,16.516,16.1545,15.7849,16.6718,16.299,16.1776,16.1743,153.96,55.6728,0.03943269230769231,0.030901249999999998,0.024687323943661972,0.017131826741996235,0.0356,0.025718309859154933,0.018740112994350282,0.014901477832512316
KAIT4MO,17.8645,17.4659,17.1749,16.8011,17.5804,17.3072,17.2107,17.2019,154.01,55.6725,0.03943269230769231,0.030901249999999998,0.024343661971830986,0.017131826741996235,0.0356,0.02485915492957747,0.018740112994350282,0.014901477832512316
KAIT4MO,18.6659,17.7898,17.1742,16.5124,18.1771,17.3792,16.981,16.7944,305.852,58.3915,1.4286217948717947,1.12557375,0.8870253521126761,0.6228775894538606,1.2954,0.9215633802816904,0.6823841807909604,0.542344827586207
KAIT4MO,18.3941,17.3428,16.609,15.9213,17.8567,16.9103,16.4357,16.2147,305.935,58.3888,1.4620544871794872,1.15234625,0.9077126760563381,0.6370094161958568,1.3261999999999998,0.9432816901408452,0.6981242937853107,0.5549458128078818
KAIT4MO,17.5881,16.6704,16.037,15.344,17.0971,16.2386,15.838,15.6624,305.938,58.3881,1.4620544871794872,1.15234625,0.9077126760563381,0.6370094161958568,1.3261999999999998,0.9432816901408452,0.6981242937853107,0.5549458128078818
KAIT4MO,18.6634,17.7718,17.1498,16.5259,18.0837,17.4483,17.0996,16.9266,305.928,58.3851,1.446099358974359,1.1399599999999999,0.8977126760563381,0.6309435028248588,1.3118,0.9332816901408452,0.6912542372881355,0.5489458128078818
KAIT4MO,18.6258,17.9126,17.3911,16.7873,18.212,17.5723,17.2412,17.0973,305.961,58.3844,1.457576923076923,1.1482175,0.9047126760563381,0.6350094161958568,1.3214,0.9402816901408452,0.6961242937853107,0.5529458128078818
KAIT4MO,18.1949,17.2031,16.4775,15.5989,17.622,16.691,16.1396,15.9008,305.91,58.3807,1.446099358974359,1.1399599999999999,0.8977126760563381,0.6309435028248588,1.3118,0.9332816901408452,0.6912542372881355,0.5489458128078818
KAIT4MO,17.7035,16.9765,16.4613,15.8908,17.3093,16.6487,16.3495,16.1979,305.818,58.3794,1.418144230769231,1.11731625,0.8800253521126761,0.6178775894538606,1.2858,0.9145633802816904,0.6773841807909605,0.5383448275862069
KAIT4MO,17.9271,17.1308,16.5595,15.9658,17.4719,16.766,16.4248,16.2787,305.847,58.3772,1.418144230769231,1.11731625,0.8800253521126761,0.6178775894538606,1.2858,0.9145633802816904,0.6773841807909605,0.5383448275862069
KAIT4MO,18.6203,17.9471,17.4505,16.8914,18.2148,17.6241,17.3053,17.1588,305.974,58.3629,1.457576923076923,1.1482175,0.9047126760563381,0.6350094161958568,1.3214,0.9402816901408452,0.6961242937853107,0.5529458128078818
KAIT4MO,18.5228,17.6826,17.1094,16.4872,18.0779,17.318,16.953,16.7902,305.86,58.3606,1.4211442307692308,1.119445,0.8820253521126761,0.6198116760828625,1.2886,0.9165633802816904,0.6785141242937852,0.5393448275862069
KAIT4MO,16.876,16.0309,15.4627,14.9013,16.3929,15.6567,15.3449,15.2175,305.816,58.3515,1.410144230769231,1.1111875,0.8756816901408452,0.6148116760828625,1.279,0.9097042253521128,0.6735141242937853,0.5350443349753694
KAIT4MO,17.4181,16.6218,16.063,15.4568,16.9805,16.2599,15.9169,15.7643,305.834,58.3484,1.410144230769231,1.1111875,0.8756816901408452,0.6148116760828625,1.279,0.9097042253521128,0.6735141242937853,0.5350443349753694
KAIT4MO,17.3162,16.5876,16.0589,15.4939,16.8904,16.2582,15.9444,15.8245,305.937,58.348,1.4266217948717947,1.1245737500000001,0.8860253521126761,0.6218775894538606,1.2944,0.9205633802816904,0.6813841807909604,0.541344827586207
KAIT4MO,18.6654,17.7983,17.1769,16.5322,18.1102,17.3328,16.9555,16.7979,305.858,58.3411,1.4211442307692308,1.119445,0.8820253521126761,0.6198116760828625,1.2886,0.9165633802816904,0.6785141242937852,0.5393448275862069
KAIT4MO,18.3253,17.5486,16.949,16.306,17.8829,17.1514,16.7875,16.6195,305.833,58.3315,1.4026666666666667,1.10505875,0.8706816901408452,0.6118116760828625,1.2722,0.9047042253521128,0.6705141242937853,0.5320443349753694
KAIT4MO,18.6697,17.774,17.134,16.4806,18.1743,17.3378,16.9389,16.75,305.94,58.3251,1.414144230769231,1.1143162500000001,0.8780253521126761,0.6168116760828625,1.2828,0.9125633802816904,0.6755141242937853,0.5370443349753694
KAIT4MO,18.7897,17.9543,17.3483,16.7267,18.3321,17.5341,17.1828,17.0243,305.957,58.3195,1.4286217948717947,1.12557375,0.8870253521126761,0.6228775894538606,1.2954,0.9215633802816904,0.6823841807909604,0.542344827586207
KAIT4MO,18.4829,17.6369,17.0625,16.4619,18.0109,17.227,16.8868,16.755,305.95,58.318,1.414144230769231,1.1143162500000001,0.8780253521126761,0.6168116760828625,1.2828,0.9125633802816904,0.6755141242937853,0.5370443349753694
KAIT4MO,18.6351,17.772,17.1679,16.5565,18.1805,17.3924,17.0218,16.8652,305.852,58.3169,1.4026666666666667,1.10505875,0.8706816901408452,0.6118116760828625,1.2722,0.9047042253521128,0.6705141242937853,0.5320443349753694
KAIT4MO,18.6774,17.5731,16.795,16.1118,18.0913,17.0251,16.5778,16.3581,305.801,58.3117,1.3777115384615384,1.085415,0.8553380281690142,0.6006798493408663,1.2492,0.8888450704225354,0.657774011299435,0.5224433497536946
KAIT4MO,16.7616,16.0232,15.5073,14.9141,16.3454,15.6883,15.372,15.242,305.973,58.3103,1.4286217948717947,1.12557375,0.8870253521126761,0.6228775894538606,1.2954,0.9215633802816904,0.6823841807909604,0.542344827586207
KAIT4MO,18.0142,17.2489,16.6911,16.1036,17.5804,16.8901,16.5684,16.4223,305.818,58.3096,1.3931891025641026,1.09780125,0.8646816901408452,0.6077457627118644,1.2636,0.8987042253521128,0.6656440677966102,0.528743842364532
KAIT4MO,17.3921,16.5836,15.9847,15.3271,16.9319,16.1784,15.806,15.6203,305.896,58.3078,1.3976666666666666,1.10180125,0.8676816901408452,0.6097457627118644,1.2676,0.9017042253521128,0.6676440677966102,0.530743842364532
KAIT4MO,18.403,17.3019,16.5588,15.7688,17.8011,16.7944,16.2802,16.0183,305.977,58.3027,1.4076666666666666,1.1091875,0.8740253521126761,0.6138116760828625,1.277,0.9085633802816904,0.6725141242937853,0.5340443349753694
KAIT4MO,18.2587,17.3508,16.7064,16.0615,17.7273,16.9103,16.5331,16.3503,305.861,58.3019,1.3976666666666666,1.10180125,0.8676816901408452,0.6097457627118644,1.2676,0.9017042253521128,0.6676440677966102,0.530743842364532
KAIT4MO,17.8701,17.2075,16.7338,16.2313,17.4575,16.8938,16.6705,16.615,193.649,-6.84247,0.12477564102564102,0.09796125,0.07706197183098593,0.0543954802259887,0.1134,0.0801549295774648,0.059220338983050846,0.047403940886699504
KAIT4MO,15.9869,15.4148,15.0048,14.5557,15.5983,15.1489,14.9955,14.9681,193.633,-6.87089,0.12729807692307693,0.09996125,0.07906197183098593,0.05546139359698682,0.1154,0.0821549295774648,0.06109039548022599,0.048403940886699505
KAIT4MO,18.0338,17.4364,17.0168,16.5964,17.6643,17.1899,17.0204,16.9525,193.661,-6.89239,0.12429807692307693,0.0978325,0.07706197183098593,0.0543954802259887,0.1126,0.0801549295774648,0.059220338983050846,0.047403940886699504
KAIT4MO,17.3123,16.8763,16.5677,16.1736,17.0339,16.7356,16.6235,16.605,211.612,-5.45106,0.08586538461538462,0.06706000000000001,0.05337464788732395,0.037263653483992465,0.07780000000000001,0.05543661971830987,0.04048022598870057,0.03250246305418719
KAIT4MO,16.7993,16.3388,16.0233,15.6385,16.4813,16.1641,16.0643,16.06,211.619,-5.45926,0.08634294871794872,0.06793125,0.05337464788732395,0.03732956685499058,0.078,0.05543661971830987,0.04135028248587571,0.03280295566502463
KAIT4MO,18.3593,17.5158,16.9567,16.3863,17.8469,17.1009,16.8114,16.6784,211.633,-5.39652,0.08534294871794872,0.06693125,0.05337464788732395,0.037263653483992465,0.077,0.05543661971830987,0.04048022598870057,0.03250246305418719
KAIT4MO,17.9083,17.2775,16.8415,16.3664,17.5307,17.0243,16.8115,16.7399,281.709,45.7499,0.3718942307692308,0.29336874999999996,0.23084225352112678,0.1622523540489642,0.33699999999999997,0.23960563380281694,0.17753107344632768,0.14121182266009852
KAIT4MO,16.3437,15.6909,15.2473,14.7863,15.9324,15.4132,15.1978,15.1289,281.765,45.7486,0.3728942307692308,0.29349749999999997,0.23118591549295775,0.16231826741996233,0.3378,0.2404647887323944,0.17840112994350282,0.14121182266009852
KAIT4MO,18.4018,17.8044,17.3768,16.9486,18.0376,17.5497,17.3598,17.2993,281.806,45.744,0.3723717948717949,0.29349749999999997,0.23118591549295775,0.1622523540489642,0.3378,0.2404647887323944,0.17753107344632768,0.14121182266009852
KAIT4MO,18.3045,17.7177,17.314,16.8705,17.9378,17.4773,17.2743,17.2008,281.741,45.7409,0.3733717948717949,0.29449749999999997,0.23184225352112678,0.16231826741996233,0.3388,0.24060563380281694,0.17840112994350282,0.1419113300492611
KAIT4MO,17.5724,16.9481,16.5125,16.0285,17.1697,16.6744,16.4573,16.3653,281.79,45.7366,0.38484935897435896,0.302755,0.23918591549295776,0.16731826741996234,0.3484,0.24846478873239441,0.18340112994350283,0.14621182266009852
KAIT4MO,17.3002,16.6139,16.1343,15.6175,16.8946,16.3244,16.0656,15.9475,281.725,45.735,0.3783717948717949,0.29862625,0.23518591549295775,0.1652523540489642,0.34359999999999996,0.2444647887323944,0.18053107344632768,0.14351231527093597
KAIT4MO,16.2774,15.6531,15.2461,14.7917,15.9103,15.4252,15.2314,15.1567,281.677,45.733,0.3678942307692308,0.29036874999999995,0.22884225352112678,0.1602523540489642,0.33399999999999996,0.23760563380281693,0.17553107344632768,0.1399113300492611
