survey,NICKEL2MO-B,NICKEL2MO-V,NICKEL2MO-R,NICKEL2MO-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,NICKEL2MO-B_AV,NICKEL2MO-V_AV,NICKEL2MO-R_AV,NICKEL2MO-I_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
NICKEL2MO,18.1559,17.6318,17.2665,16.8061,17.73,17.4274,17.2856,17.2506,270.384,26.2257,0.36628,0.2787025,0.21660281690140845,0.12995566502463055,0.3166,0.22560563380281695,0.16666101694915256,0.13261083743842364
NICKEL2MO,16.6052,15.6644,15.0755,14.4586,15.9477,15.2754,14.992,14.8621,270.362,26.2222,0.3643513043478261,0.2777025,0.21560281690140845,0.12913546798029557,0.3156,0.22460563380281695,0.16566101694915256,0.1319113300492611
NICKEL2MO,16.3232,15.6339,15.1818,14.7304,15.8093,15.359,15.1783,15.1413,128.838,28.4364,0.14328347826086954,0.10952999999999999,0.0849774647887324,0.05061822660098522,0.1242,0.0881549295774648,0.065090395480226,0.05170443349753695
NICKEL2MO,17.2742,16.4918,16.0663,15.524,16.7895,16.2648,16.0457,15.9795,240.506,36.7597,0.08271304347826088,0.06264249999999999,0.04831830985915493,0.028899014778325124,0.0712,0.050436619718309865,0.037480225988700565,0.029502463054187193
NICKEL2MO,16.7096,16.124,15.778,15.3056,16.2927,15.9685,15.8507,15.8341,240.525,36.7307,0.08278434782608696,0.06364249999999999,0.04931830985915493,0.029899014778325125,0.0722,0.051436619718309866,0.037480225988700565,0.030502463054187193
NICKEL2MO,18.911,17.9289,17.4355,16.7478,18.2122,17.6281,17.3662,17.27,240.521,36.7216,0.08371304347826088,0.06364249999999999,0.04931830985915493,0.029899014778325125,0.0722,0.051436619718309866,0.037480225988700565,0.030502463054187193
NICKEL2MO,16.2363,15.452,15.0218,14.4485,15.7262,15.2131,14.9661,14.889,240.489,36.7194,0.08178434782608696,0.06264249999999999,0.04831830985915493,0.028899014778325124,0.0712,0.050436619718309865,0.037480225988700565,0.029502463054187193
NICKEL2MO,18.789,17.852,17.3816,16.7812,18.1493,17.5962,17.3744,17.3101,240.503,36.7184,0.08371304347826088,0.06364249999999999,0.04931830985915493,0.029899014778325125,0.0722,0.051436619718309866,0.037480225988700565,0.030502463054187193
NICKEL2MO,18.3779,17.5571,17.0157,16.4127,17.797,17.2225,16.9917,16.932,240.48,36.7044,0.08178434782608696,0.06264249999999999,0.04831830985915493,0.028899014778325124,0.0712,0.050436619718309865,0.037480225988700565,0.029502463054187193
NICKEL2MO,18.526,17.59,17.0369,16.394,17.8468,17.2562,17.014,16.9241,240.5,36.6917,0.08378434782608696,0.06364249999999999,0.04931830985915493,0.029899014778325125,0.0722,0.051436619718309866,0.038480225988700566,0.030502463054187193
NICKEL2MO,17.384,16.5152,15.918,15.3124,16.7814,16.1056,15.8282,15.7013,277.627,34.1322,0.23406782608695653,0.17836125000000003,0.13829577464788734,0.08269704433497538,0.2022,0.14359154929577467,0.1064406779661017,0.08450738916256158
NICKEL2MO,18.456,17.519,16.926,16.3637,17.779,17.1101,16.88,16.7704,277.638,34.131,0.23513913043478263,0.17955,0.13929577464788734,0.08351724137931035,0.204,0.14459154929577467,0.1074406779661017,0.08520689655172414
NICKEL2MO,16.888,15.8589,15.2289,14.5652,16.1804,15.4284,15.1121,14.9582,277.622,34.1253,0.23513913043478263,0.17955,0.13929577464788734,0.08351724137931035,0.204,0.14459154929577467,0.1074406779661017,0.08520689655172414
NICKEL2MO,17.1407,16.2335,15.6693,15.0849,16.5285,15.8849,15.6342,15.5105,277.549,34.1216,0.2381391304347826,0.18155,0.14062535211267607,0.08451724137931035,0.206,0.14645070422535214,0.1084406779661017,0.08620689655172414
NICKEL2MO,16.2887,15.7703,15.4264,14.9952,15.8883,15.5739,15.4693,15.4456,277.659,34.1177,0.23513913043478263,0.17955,0.13962535211267607,0.08351724137931035,0.204,0.14545070422535214,0.1074406779661017,0.08520689655172414
NICKEL2MO,17.68,16.8803,16.3907,15.8463,17.0871,16.5356,16.3357,16.2617,277.63,34.1173,0.23513913043478263,0.17955,0.13929577464788734,0.08351724137931035,0.204,0.14459154929577467,0.1074406779661017,0.08520689655172414
NICKEL2MO,17.5753,16.8371,16.3863,15.8897,17.0843,16.5884,16.3999,16.3338,277.559,34.1126,0.2381391304347826,0.18155,0.14062535211267607,0.08451724137931035,0.206,0.14645070422535214,0.1084406779661017,0.08620689655172414
NICKEL2MO,15.9713,15.4615,15.0957,14.6277,15.5866,15.2524,15.1048,15.0563,277.627,34.1106,0.23513913043478263,0.17955,0.13929577464788734,0.08351724137931035,0.204,0.14459154929577467,0.1074406779661017,0.08520689655172414
NICKEL2MO,16.9933,16.3702,15.9247,15.3931,16.529,16.0788,15.8856,15.8055,277.637,34.1032,0.23613913043478263,0.17955,0.13962535211267607,0.08369704433497538,0.204,0.14545070422535214,0.1074406779661017,0.08550738916256158
NICKEL2MO,18.373,17.6654,17.1928,16.7917,17.8311,17.3727,17.1953,17.1169,277.593,34.0967,0.23921043478260867,0.18255,0.14162535211267607,0.08469704433497538,0.207,0.14745070422535214,0.1094406779661017,0.08650738916256158
NICKEL2MO,17.823,17.1366,16.7321,16.2553,17.3188,16.8815,16.73,16.6808,277.626,34.0948,0.23613913043478263,0.17955,0.13962535211267607,0.08369704433497538,0.204,0.14545070422535214,0.1074406779661017,0.08550738916256158
NICKEL2MO,16.6262,16.1423,15.7905,15.4047,16.2394,15.956,15.8497,15.8497,277.601,34.089,0.2371391304347826,0.18055,0.14029577464788734,0.08369704433497538,0.205,0.14559154929577467,0.10757062146892656,0.08550738916256158
NICKEL2MO,18.5108,17.761,17.3374,16.7689,17.9785,17.4491,17.2562,17.1836,277.637,34.0869,0.23613913043478263,0.17955,0.13962535211267607,0.08369704433497538,0.204,0.14545070422535214,0.1074406779661017,0.08550738916256158
NICKEL2MO,17.8217,17.166,16.7159,16.2205,17.3582,16.8831,16.6845,16.6229,277.618,34.0612,0.2381391304347826,0.18155,0.14062535211267607,0.08451724137931035,0.206,0.14645070422535214,0.1084406779661017,0.08620689655172414
NICKEL2MO,17.0006,16.2565,15.7644,15.243,16.4695,15.9498,15.7572,15.6895,277.568,34.0485,0.24521043478260868,0.18673875,0.14462535211267605,0.08669704433497538,0.2118,0.15045070422535214,0.1114406779661017,0.08850738916256158
NICKEL2MO,17.117,16.5237,16.1171,15.6535,16.6683,16.2976,16.1555,16.1138,277.575,34.0449,0.24521043478260868,0.18673875,0.14462535211267605,0.08669704433497538,0.2118,0.15045070422535214,0.1114406779661017,0.08850738916256158
NICKEL2MO,18.1213,17.5203,17.1194,16.6651,17.6758,17.2905,17.1464,17.1085,277.574,34.1294,0.2381391304347826,0.18155,0.14062535211267607,0.08451724137931035,0.206,0.14645070422535214,0.1084406779661017,0.08620689655172414
NICKEL2MO,17.8625,17.1195,16.6765,16.1623,17.313,16.8438,16.6854,16.6272,277.644,34.1014,0.23613913043478263,0.17955,0.13962535211267607,0.08369704433497538,0.204,0.14545070422535214,0.1074406779661017,0.08550738916256158
NICKEL2MO,18.1568,17.3619,16.8636,16.3721,17.5653,17.069,16.8891,16.8181,277.576,34.054,0.24521043478260868,0.18673875,0.14462535211267605,0.08669704433497538,0.2118,0.15045070422535214,0.1114406779661017,0.08850738916256158
NICKEL2MO,17.9467,17.1768,16.6779,16.1516,17.4052,16.8649,16.6117,16.513,200.397,31.2788,0.05142782608695652,0.03869875,0.0299887323943662,0.018539408866995073,0.044199999999999996,0.0315774647887324,0.023610169491525425,0.018901477832512316
NICKEL2MO,18.2287,17.2985,16.6615,16.1823,17.6008,16.8612,16.5942,16.4813,219.433,30.5235,0.046356521739130435,0.03532125,0.027659154929577465,0.016539408866995075,0.0396,0.028718309859154936,0.020740112994350284,0.016901477832512314
NICKEL2MO,15.7334,15.1978,14.8197,14.4097,15.3199,14.9782,14.8579,14.8406,219.463,30.5137,0.046427826086956524,0.03551,0.027659154929577465,0.016539408866995075,0.040400000000000005,0.028718309859154936,0.021610169491525423,0.016901477832512314
NICKEL2MO,15.8102,15.2563,14.9039,14.5273,15.4149,15.0722,14.9587,14.932,219.391,30.4934,0.047427826086956525,0.03651,0.027988732394366198,0.016539408866995075,0.0414,0.0295774647887324,0.02174011299435028,0.016901477832512314
NICKEL2MO,17.8969,17.2594,16.8636,16.4899,17.4202,17.0398,16.9102,16.8962,219.458,30.4615,0.046427826086956524,0.03551,0.027659154929577465,0.016539408866995075,0.040400000000000005,0.028718309859154936,0.020740112994350284,0.016901477832512314
NICKEL2MO,17.6315,17.1851,16.8637,16.4496,17.2612,17.0102,16.9322,16.9502,219.451,30.45,0.047427826086956525,0.03651,0.028659154929577466,0.016539408866995075,0.0414,0.029718309859154933,0.02174011299435028,0.016901477832512314
NICKEL2MO,17.4683,16.5707,16.0119,15.3498,16.8425,16.2152,15.8973,15.7656,257.751,5.89439,0.5852765217391304,0.44568625,0.3465690140845071,0.2074729064039409,0.5062,0.3603380281690141,0.2672316384180791,0.21181773399014778
NICKEL2MO,17.7488,16.9078,16.3829,15.7534,17.2009,16.5771,16.2752,16.156,257.728,5.88689,0.5792765217391304,0.4414975,0.3425690140845071,0.2054729064039409,0.5014000000000001,0.3563380281690141,0.2642316384180791,0.20981773399014778
NICKEL2MO,18.5295,17.6731,17.1814,16.6406,17.8839,17.3482,17.1158,17.0285,257.784,5.88471,0.5873478260869565,0.44768625,0.3478985915492958,0.2084729064039409,0.5082,0.3621971830985916,0.26810169491525426,0.21281773399014778
NICKEL2MO,17.4834,16.6059,16.0988,15.5267,16.8758,16.2818,16.0096,15.9017,257.768,5.87663,0.5812052173913043,0.4424975,0.3435690140845071,0.20629310344827587,0.5024,0.3573380281690141,0.264361581920904,0.21051724137931035
NICKEL2MO,18.4003,17.8915,17.4821,17.0044,18.0338,17.6554,17.5039,17.445,257.737,5.86578,0.5762765217391304,0.43930875,0.34156901408450707,0.20429310344827586,0.4986,0.3553380281690141,0.262361581920904,0.20851724137931035
NICKEL2MO,17.8425,16.9843,16.4997,15.9401,17.2439,16.6581,16.411,16.3257,257.717,5.86136,0.5650626086956523,0.43011999999999995,0.33423943661971833,0.20029310344827586,0.4888,0.34747887323943666,0.25736158192090397,0.20451724137931035
NICKEL2MO,17.1674,16.4042,15.9077,15.3618,16.63,16.0969,15.8402,15.7472,257.759,5.86045,0.5812052173913043,0.4424975,0.3435690140845071,0.20629310344827587,0.5024,0.3573380281690141,0.264361581920904,0.21051724137931035
NICKEL2MO,17.0535,16.2183,15.6966,15.1082,16.4816,15.8802,15.6041,15.5026,257.753,5.85574,0.5812052173913043,0.4424975,0.3435690140845071,0.20629310344827587,0.5024,0.3573380281690141,0.264361581920904,0.21051724137931035
NICKEL2MO,16.6429,15.8442,15.3674,14.8364,16.0716,15.5346,15.3057,15.2249,257.786,5.84555,0.5782765217391304,0.4404975,0.3425690140845071,0.20529310344827587,0.5004,0.3563380281690141,0.263361581920904,0.20951724137931035
NICKEL2MO,17.934,17.1122,16.6062,16.0314,17.3476,16.7859,16.5179,16.4161,257.782,5.84504,0.5782765217391304,0.4404975,0.3425690140845071,0.20529310344827587,0.5004,0.3563380281690141,0.263361581920904,0.20951724137931035
NICKEL2MO,17.7307,16.8696,16.3129,15.6894,17.1414,16.4911,16.1722,16.0172,257.773,5.83936,0.5782765217391304,0.4404975,0.3425690140845071,0.20529310344827587,0.5004,0.3563380281690141,0.263361581920904,0.20951724137931035
NICKEL2MO,17.4285,16.5252,15.945,15.3048,16.8091,16.1431,15.8239,15.6812,257.737,5.8305,0.5640626086956522,0.42911999999999995,0.33356901408450707,0.20011330049261083,0.4878,0.3473380281690141,0.25649152542372883,0.2042167487684729
NICKEL2MO,17.2364,16.4723,15.9793,15.4089,16.6924,16.1744,15.906,15.8046,257.734,5.82358,0.5589913043478261,0.42574249999999997,0.33023943661971833,0.19811330049261083,0.4832,0.34347887323943666,0.25436158192090397,0.2022167487684729
NICKEL2MO,16.2864,15.5223,15.0348,14.508,15.7613,15.2114,14.9885,14.9016,257.747,5.82302,0.5610626086956523,0.42693125,0.33156901408450706,0.19911330049261083,0.485,0.3453380281690141,0.25536158192090397,0.2032167487684729
NICKEL2MO,17.3946,16.3742,15.7522,15.0707,16.7239,15.9467,15.6063,15.4098,257.732,5.82202,0.5589913043478261,0.42574249999999997,0.33023943661971833,0.19811330049261083,0.4832,0.34347887323943666,0.25436158192090397,0.2022167487684729
NICKEL2MO,16.7809,15.8468,15.2994,14.6802,16.1418,15.4786,15.1897,15.061,257.778,5.81694,0.5711339130434782,0.43511999999999995,0.33756901408450707,0.20229310344827586,0.4938,0.3513380281690141,0.260361581920904,0.20651724137931035
NICKEL2MO,17.5705,16.9196,16.5153,16.0152,17.1856,16.6965,16.4765,16.3969,257.719,5.89853,0.5752052173913043,0.43830875,0.34056901408450707,0.20429310344827586,0.4976,0.3543380281690141,0.2622316384180791,0.20851724137931035
NICKEL2MO,17.3914,16.5361,16.0399,15.5036,16.7896,16.2096,15.9689,15.8733,257.736,5.8925,0.5792765217391304,0.4414975,0.3425690140845071,0.2054729064039409,0.5014000000000001,0.3563380281690141,0.2642316384180791,0.20981773399014778
NICKEL2MO,18.4864,17.7011,17.1945,16.6265,17.9514,17.4003,17.1418,17.0427,257.764,5.873,0.5812052173913043,0.4424975,0.3435690140845071,0.20629310344827587,0.5024,0.3573380281690141,0.264361581920904,0.21051724137931035
NICKEL2MO,18.0233,17.2629,16.8139,16.3461,17.5196,17.0248,16.8129,16.7452,358.327,8.14996,0.24521043478260868,0.18673875,0.14462535211267605,0.08669704433497538,0.2118,0.15045070422535214,0.1114406779661017,0.08850738916256158
NICKEL2MO,17.0874,16.2772,15.7876,15.3175,16.5399,15.9685,15.7794,15.7232,320.268,9.21394,0.19978260869565218,0.15222875,0.1179661971830986,0.0711576354679803,0.1724,0.1227323943661972,0.09070056497175141,0.07260591133004926
NICKEL2MO,18.078,17.4156,16.9994,16.5301,17.6016,17.1734,16.9862,16.9252,320.231,9.20756,0.20078260869565218,0.15241749999999998,0.1189661971830986,0.0711576354679803,0.1732,0.12373239436619721,0.09170056497175141,0.07260591133004926
NICKEL2MO,17.6048,16.9011,16.4605,15.9985,17.0933,16.6339,16.455,16.4045,320.278,9.20551,0.19978260869565218,0.15222875,0.1179661971830986,0.0711576354679803,0.1724,0.1227323943661972,0.09070056497175141,0.07260591133004926
NICKEL2MO,15.7721,15.2211,14.8471,14.4463,15.371,15.0253,14.8762,14.8417,320.227,9.20122,0.19778260869565217,0.15022875,0.1169661971830986,0.0701576354679803,0.1704,0.1217323943661972,0.08970056497175141,0.07160591133004926
NICKEL2MO,17.7124,17.1316,16.7215,16.3147,17.2894,16.8941,16.7406,16.7081,320.216,9.18757,0.19985391304347827,0.15241749999999998,0.11829577464788733,0.0711576354679803,0.1732,0.12359154929577468,0.09170056497175141,0.07260591133004926
NICKEL2MO,17.3547,16.7442,16.3624,15.9236,16.9206,16.5413,16.3941,16.36,320.212,9.18285,0.19985391304347827,0.15241749999999998,0.11829577464788733,0.0711576354679803,0.1732,0.12359154929577468,0.09170056497175141,0.07260591133004926
NICKEL2MO,17.5261,16.9069,16.4708,15.9718,17.0907,16.6441,16.4334,16.3622,320.275,9.1831,0.20178260869565218,0.15341749999999998,0.1189661971830986,0.07133743842364533,0.1742,0.12373239436619721,0.09170056497175141,0.07290640394088671
NICKEL2MO,18.4296,17.7528,17.3209,16.8661,17.95,17.496,17.3255,17.2672,320.221,9.16513,0.19878260869565217,0.15122875,0.1169661971830986,0.0701576354679803,0.1714,0.1217323943661972,0.09070056497175141,0.07160591133004926
NICKEL2MO,17.4122,16.722,16.288,15.8382,16.9242,16.4545,16.2912,16.2433,320.216,9.16028,0.19878260869565217,0.15122875,0.1169661971830986,0.0701576354679803,0.1714,0.1217323943661972,0.09070056497175141,0.07160591133004926
NICKEL2MO,16.925,16.3068,15.9244,15.4898,16.4656,16.0958,15.927,15.8835,320.28,9.15719,0.1927113043478261,0.14703999999999998,0.1139661971830986,0.0681576354679803,0.1666,0.1187323943661972,0.08770056497175141,0.06960591133004926
NICKEL2MO,17.6641,17.0228,16.6293,16.1558,17.2176,16.8186,16.6649,16.6286,320.216,9.14883,0.19778260869565217,0.15041749999999998,0.1169661971830986,0.0701576354679803,0.1712,0.1217323943661972,0.08983050847457627,0.07160591133004926
NICKEL2MO,17.6518,17.0154,16.5987,16.1164,17.1999,16.7831,16.6252,16.5589,320.289,9.14768,0.1877113043478261,0.14304,0.1109661971830986,0.06697783251231527,0.16260000000000002,0.11573239436619721,0.08583050847457627,0.06830541871921182
NICKEL2MO,17.6913,16.8379,16.3164,15.7283,17.124,16.4495,16.1925,16.09,24.5124,41.6995,0.22806782608695653,0.17336125000000002,0.13462535211267607,0.08051724137931035,0.1972,0.14045070422535214,0.10357062146892655,0.08220689655172414
NICKEL2MO,16.5296,15.6243,15.1084,14.5552,15.9242,15.2808,15.0652,14.9848,24.6122,41.6803,0.22806782608695653,0.1741725,0.13529577464788733,0.08051724137931035,0.1974,0.14059154929577466,0.1044406779661017,0.08220689655172414
NICKEL2MO,17.7544,17.1957,16.8238,16.3963,17.3425,16.9853,16.862,16.8441,24.5763,41.6778,0.23106782608695653,0.17636125000000002,0.13662535211267607,0.08151724137931035,0.2002,0.14245070422535214,0.1054406779661017,0.08320689655172414
NICKEL2MO,18.4673,17.8194,17.4135,16.9131,18.025,17.5312,17.3821,17.3601,24.5077,41.6761,0.22906782608695653,0.17436125000000002,0.13562535211267607,0.08151724137931035,0.1982,0.14145070422535214,0.10457062146892655,0.08320689655172414
NICKEL2MO,18.8789,17.989,17.3528,16.68,18.2817,17.5425,17.2256,17.0945,24.5289,41.6656,0.23106782608695653,0.17636125000000002,0.13662535211267607,0.08151724137931035,0.2002,0.14245070422535214,0.1054406779661017,0.08320689655172414
NICKEL2MO,18.587,17.7191,17.1928,16.5916,18.0085,17.3752,17.1111,17.0088,24.4904,41.6565,0.23106782608695653,0.17636125000000002,0.13662535211267607,0.08169704433497538,0.2002,0.14245070422535214,0.1054406779661017,0.08350738916256158
NICKEL2MO,18.1101,17.4457,16.9958,16.4452,17.6582,17.1734,16.9597,16.8856,24.602,41.649,0.22799652173913043,0.17336125000000002,0.13462535211267607,0.08051724137931035,0.1972,0.14045070422535214,0.10357062146892655,0.08220689655172414
NICKEL2MO,16.5274,15.673,15.126,14.4986,15.9316,15.2836,15.0266,14.9242,24.5044,41.6458,0.23313913043478263,0.17755,0.13829577464788734,0.08251724137931035,0.20199999999999999,0.14359154929577467,0.1064406779661017,0.08420689655172414
NICKEL2MO,18.0081,17.3649,16.9631,16.4905,17.5517,17.123,16.9781,16.9441,24.5717,41.6425,0.23113913043478262,0.17636125000000002,0.13729577464788734,0.08251724137931035,0.2002,0.14259154929577467,0.10557062146892655,0.08420689655172414
NICKEL2MO,18.0746,17.1702,16.6036,16.0459,17.4349,16.7844,16.5598,16.4872,24.5505,41.6421,0.23406782608695653,0.17836125000000003,0.13829577464788734,0.08269704433497538,0.2022,0.14359154929577467,0.1064406779661017,0.08450738916256158
NICKEL2MO,18.5482,17.9271,17.4663,16.9939,18.1006,17.6556,17.4953,17.459,24.503,41.6268,0.23513913043478263,0.17955,0.13929577464788734,0.08351724137931035,0.204,0.14459154929577467,0.1074406779661017,0.08520689655172414
NICKEL2MO,16.607,15.8994,15.4731,15.0069,16.0959,15.6398,15.4857,15.4519,24.5438,41.6244,0.23413913043478263,0.17836125000000003,0.13862535211267607,0.08269704433497538,0.2022,0.14445070422535214,0.10657062146892655,0.08450738916256158
NICKEL2MO,16.1173,15.4942,15.0969,14.6142,15.6541,15.2173,15.0798,15.0508,24.5644,41.6125,0.22806782608695653,0.1741725,0.13529577464788733,0.08133743842364533,0.1974,0.14059154929577466,0.1044406779661017,0.0829064039408867
NICKEL2MO,18.5563,17.7959,17.3133,16.758,18.0215,17.472,17.2279,17.1701,21.3544,34.056,0.19778260869565217,0.15041749999999998,0.1169661971830986,0.0701576354679803,0.1712,0.1217323943661972,0.08983050847457627,0.07160591133004926
NICKEL2MO,18.9346,18.0072,17.375,16.766,18.2822,17.5988,17.2951,17.1578,21.3336,34.0483,0.19778260869565217,0.15122875,0.1169661971830986,0.0701576354679803,0.1714,0.1217323943661972,0.09070056497175141,0.07160591133004926
NICKEL2MO,18.1761,17.1681,16.5635,15.9294,17.4497,16.724,16.4367,16.3177,21.3637,34.0467,0.19778260869565217,0.15041749999999998,0.1169661971830986,0.0701576354679803,0.1712,0.1217323943661972,0.08983050847457627,0.07160591133004926
NICKEL2MO,16.0289,15.4366,15.0546,14.6124,15.6003,15.2039,15.0556,15.0315,21.3852,34.0184,0.19578260869565217,0.14922875,0.1159661971830986,0.0691576354679803,0.1694,0.1207323943661972,0.08970056497175141,0.07060591133004926
NICKEL2MO,15.8173,15.1712,14.7701,14.2954,15.3532,14.9105,14.7525,14.7108,21.3867,34.0094,0.19578260869565217,0.14922875,0.1159661971830986,0.0691576354679803,0.1694,0.1207323943661972,0.08970056497175141,0.07060591133004926
NICKEL2MO,17.9613,17.1779,16.6679,16.1651,17.3962,16.8453,16.653,16.5962,74.2307,-4.73304,0.17256869565217392,0.13147375,0.10263661971830987,0.06097783251231527,0.1492,0.10687323943661974,0.07883050847457627,0.06230541871921182
NICKEL2MO,18.2287,17.4357,16.9267,16.3762,17.6447,17.1023,16.8861,16.8057,74.2772,-4.74036,0.1755686956521739,0.13366250000000002,0.10363661971830987,0.06197783251231527,0.152,0.10787323943661974,0.07983050847457628,0.06330541871921182
NICKEL2MO,15.9481,15.2819,14.8618,14.4316,15.4349,15.0222,14.8745,14.847,74.2463,-4.74465,0.1745686956521739,0.13266250000000002,0.10363661971830987,0.06197783251231527,0.151,0.10787323943661974,0.07983050847457628,0.06330541871921182
NICKEL2MO,16.0706,15.5311,15.1799,14.7751,15.6621,15.3431,15.2363,15.2178,74.2328,-4.74694,0.17256869565217392,0.13147375,0.10263661971830987,0.06097783251231527,0.1492,0.10687323943661974,0.07883050847457627,0.06230541871921182
NICKEL2MO,18.2147,17.4217,16.9354,16.382,17.6609,17.1099,16.8827,16.7943,74.2534,-4.77818,0.17256869565217392,0.13147375,0.10163661971830987,0.06097783251231527,0.1492,0.10587323943661973,0.07883050847457627,0.06230541871921182
NICKEL2MO,16.6176,16.1002,15.7436,15.3336,16.2287,15.9252,15.8182,15.8021,74.2153,-4.77955,0.16349739130434782,0.12428499999999999,0.09663661971830986,0.05779802955665025,0.1414,0.10087323943661973,0.07483050847457627,0.059004926108374385
NICKEL2MO,16.3333,15.5499,15.0717,14.5779,15.7488,15.2366,15.0364,14.9734,74.2675,-4.77995,0.16549739130434782,0.12628499999999998,0.09763661971830986,0.05879802955665025,0.1434,0.10187323943661973,0.07496045197740113,0.060004926108374386
NICKEL2MO,15.9285,15.3218,14.925,14.4724,15.5229,15.1487,15.0027,14.973,74.1968,-4.81081,0.16449739130434782,0.12528499999999998,0.09763661971830986,0.05879802955665025,0.1424,0.10187323943661973,0.07496045197740113,0.060004926108374386
NICKEL2MO,17.6977,16.9729,16.5078,15.9526,17.223,16.7271,16.5253,16.4369,74.2183,-4.81591,0.16449739130434782,0.12528499999999998,0.09730704225352113,0.05879802955665025,0.1424,0.10101408450704226,0.07496045197740113,0.060004926108374386
NICKEL2MO,16.7714,15.7336,15.1438,14.4997,16.0031,15.2973,15.0007,14.8585,104.064,55.4513,0.1897113043478261,0.14422875000000002,0.1119661971830986,0.0671576354679803,0.16440000000000002,0.1167323943661972,0.08670056497175141,0.06860591133004926
NICKEL2MO,16.6014,15.9303,15.5107,15.0712,16.0888,15.6625,15.5002,15.475,103.98,55.4484,0.1937113043478261,0.14722875,0.1139661971830986,0.0681576354679803,0.1674,0.1187323943661972,0.08783050847457627,0.06960591133004926
NICKEL2MO,15.8175,15.2578,14.8904,14.475,15.3872,15.0471,14.925,14.9109,103.971,55.446,0.1937113043478261,0.14722875,0.1139661971830986,0.0681576354679803,0.1674,0.1187323943661972,0.08783050847457627,0.06960591133004926
NICKEL2MO,15.655,15.1299,14.7726,14.3678,15.2151,14.8929,14.775,14.7625,104.058,55.4404,0.1907113043478261,0.14522875000000002,0.1129661971830986,0.06797783251231528,0.1654,0.1177323943661972,0.08683050847457627,0.06930541871921182
NICKEL2MO,16.6314,16.0285,15.6256,15.1867,16.1296,15.7486,15.6137,15.5847,104.046,55.4335,0.19278260869565217,0.14703999999999998,0.1139661971830986,0.0681576354679803,0.1666,0.1187323943661972,0.08783050847457627,0.06960591133004926
NICKEL2MO,16.2606,15.699,15.3305,14.9254,15.8042,15.4675,15.3437,15.3392,104.015,55.4229,0.19278260869565217,0.14703999999999998,0.1139661971830986,0.0681576354679803,0.1666,0.1187323943661972,0.08783050847457627,0.06960591133004926
NICKEL2MO,16.3879,15.7504,15.3274,14.8639,15.8852,15.4665,15.2995,15.2493,104.025,55.3921,0.19378260869565217,0.14722875,0.11463661971830987,0.06897783251231528,0.1674,0.11887323943661973,0.08870056497175141,0.07030541871921182
NICKEL2MO,18.3203,17.6733,17.1758,16.7243,17.876,17.4116,17.2097,17.1511,103.957,55.3781,0.19478260869565217,0.14822875,0.1149661971830986,0.0691576354679803,0.1684,0.1197323943661972,0.08870056497175141,0.07060591133004926
NICKEL2MO,16.7625,16.0655,15.6337,15.1593,16.2233,15.7722,15.6191,15.5768,104.07,55.3732,0.19078260869565217,0.14522875000000002,0.1129661971830986,0.06797783251231528,0.1654,0.1177323943661972,0.08683050847457627,0.06930541871921182
NICKEL2MO,17.5747,16.8951,16.4175,15.9621,17.0917,16.6385,16.454,16.393,103.978,55.3662,0.19478260869565217,0.14822875,0.1149661971830986,0.0691576354679803,0.1684,0.1197323943661972,0.08870056497175141,0.07060591133004926
NICKEL2MO,18.7392,17.4308,16.5908,15.6309,17.9246,16.8333,16.2707,15.957,320.243,44.4273,2.786170434782609,2.1227125,1.6485267605633804,0.9883866995073891,2.41,1.715253521126761,1.2690677966101693,1.0087832512315271
NICKEL2MO,18.272,16.9472,16.1167,15.2356,17.4004,16.3404,15.8352,15.5515,320.132,44.4271,2.633815652173913,2.00599375,1.5582197183098592,0.933948275862069,2.278,1.6212394366197185,1.2001073446327684,0.9533793103448276
NICKEL2MO,19.0602,17.5233,16.5802,15.5859,18.0564,16.8307,16.2091,15.8747,320.17,44.4265,2.619673043478261,1.9956162499999999,1.5498901408450705,0.929588669950739,2.2664,1.6123802816901411,1.1941073446327684,0.9487783251231527
NICKEL2MO,18.7666,17.2662,16.3653,15.3705,17.8325,16.6182,16.0386,15.7015,320.224,44.4097,2.739813913043478,2.08739125,1.620867605633803,0.9720270935960591,2.3704,1.686535211267606,1.248457627118644,0.9921822660098522
NICKEL2MO,18.6747,17.4017,16.5875,15.6936,17.8503,16.8295,16.3177,16.0329,320.205,44.3878,2.791241739130435,2.12690125,1.6515267605633805,0.9905665024630541,2.4148,1.7182535211267609,1.2720677966101694,1.0110837438423645
NICKEL2MO,18.8611,17.6937,16.8967,15.9581,18.1572,17.1543,16.615,16.3714,320.207,44.3844,2.791241739130435,2.12690125,1.6515267605633805,0.9905665024630541,2.4148,1.7182535211267609,1.2720677966101694,1.0110837438423645
NICKEL2MO,18.7301,17.4936,16.618,15.727,17.9295,16.8823,16.3846,16.1107,320.243,44.3789,2.874954782608696,2.1897325,1.7008450704225353,1.0194655172413793,2.4868,1.7696901408450707,1.3104180790960451,1.0405862068965517
NICKEL2MO,16.6435,15.8774,15.3852,14.9423,16.0718,15.5416,15.3531,15.303,196.923,34.0698,0.04242782608695653,0.03251,0.025659154929577467,0.01535960591133005,0.0374,0.026718309859154934,0.019740112994350283,0.015600985221674878
