survey,ZTFS-g,ZTFS-r,ZTFS-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTFS-g_AV,ZTFS-r_AV,ZTFS-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ZTF,17.1665,16.8943,16.7853,17.2167,16.886,16.7388,16.7096,224.892,58.6428,0.0386,0.02551830985915493,0.018508474576271184,0.0374,0.026718309859154934,0.019740112994350283,0.015600985221674878
ZTF,16.6311,16.183,16.0011,16.6036,16.1579,15.9748,15.8937,263.493,73.5744,0.1298,0.08581408450704225,0.06177966101694915,0.1262,0.09001408450704226,0.066090395480226,0.052704433497536944
ZTF,17.6052,17.2634,17.1433,17.6121,17.2186,17.1026,17.0592,218.223,72.7997,0.08225,0.054295774647887325,0.039271186440677966,0.08,0.057295774647887335,0.042350282485875704,0.03350246305418719
ZTF,17.0439,16.3834,16.1417,17.0564,16.3745,16.1152,16.0059,230.93,36.0415,0.05645,0.036777464788732395,0.02676271186440678,0.0548,0.0385774647887324,0.028610169491525426,0.022901477832512316
ZTF,17.1454,16.7514,16.5921,17.1626,16.7177,16.5495,16.5051,244.673,80.1709,0.13765000000000002,0.09081408450704226,0.06577966101694915,0.1336,0.09501408450704227,0.07009039548022598,0.05570443349753695
ZTF,17.8021,17.3406,17.167,17.8077,17.3069,17.1142,17.0779,246.273,45.1512,0.02275,0.014518309859154931,0.010508474576271187,0.022,0.015718309859154934,0.011740112994350283,0.009300492610837438
ZTF,18.4237,17.6615,17.3872,18.4144,17.6746,17.375,17.2849,262.976,36.8671,0.11789999999999999,0.07755492957746479,0.056525423728813556,0.1146,0.0811549295774648,0.06022033898305085,0.048403940886699505
ZTF,17.5094,17.111,16.9728,17.5149,17.088,16.9417,16.9177,255.013,28.7043,0.14265,0.09407323943661973,0.06803389830508474,0.1386,0.09887323943661974,0.07296045197740113,0.058004926108374384
ZTF,17.2196,16.8569,16.7368,17.2304,16.8352,16.6808,16.64,233.252,47.5819,0.059449999999999996,0.038777464788732396,0.028016949152542374,0.0578,0.0405774647887324,0.030480225988700566,0.024201970443349752
ZTF,16.1147,15.9288,15.8652,16.1333,15.8915,15.8015,15.7995,210.919,79.3908,0.08320000000000001,0.055036619718309865,0.04001694915254237,0.08080000000000001,0.05743661971830987,0.04248022598870056,0.03380295566502463
ZTF,17.8279,17.1259,16.8264,17.8296,17.1368,16.8174,16.6667,255.891,64.8033,0.07525,0.04903661971830986,0.036016949152542374,0.073,0.051436619718309866,0.038480225988700566,0.030502463054187193
ZTF,17.9737,17.4928,17.2702,17.9671,17.4539,17.2617,17.1823,243.488,52.8209,0.07529999999999999,0.05003661971830986,0.036016949152542374,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
ZTF,17.2447,16.86,16.7172,17.2529,16.8352,16.6613,16.6124,252.24,18.7329,0.2863,0.18962816901408452,0.1370677966101695,0.2782,0.19802816901408454,0.14692090395480226,0.11670935960591133
ZTF,17.9521,17.3843,17.1375,17.9448,17.3606,17.1228,16.9935,232.573,79.3883,0.0882,0.05829577464788733,0.04227118644067797,0.0858,0.06129577464788734,0.045350282485875706,0.03580295566502463
ZTF,17.0168,16.4802,16.2811,17.0199,16.4742,16.2547,16.1831,222.068,43.1964,0.0436,0.028777464788732398,0.02076271186440678,0.0424,0.0305774647887324,0.022610169491525424,0.017901477832512315
ZTF,17.4007,17.0192,16.8873,17.3868,16.997,16.8788,16.7958,230.631,55.3319,0.037649999999999996,0.02451830985915493,0.017508474576271187,0.0366,0.025718309859154933,0.018740112994350282,0.014901477832512316
ZTF,18.0566,17.3769,17.0818,18.062,17.3705,17.1044,17.0037,226.402,58.2356,0.0426,0.02851830985915493,0.020508474576271186,0.0414,0.029718309859154933,0.02174011299435028,0.017901477832512315
ZTF,17.1353,16.535,16.2818,17.129,16.5238,16.2647,16.1638,261.142,64.9062,0.0961,0.06329577464788733,0.04552542372881356,0.0934,0.06629577464788734,0.04922033898305085,0.03910344827586207
ZTF,17.1333,16.75,16.5934,17.1405,16.7289,16.5761,16.5186,239.915,72.8905,0.105,0.06929577464788733,0.05027118644067797,0.102,0.07229577464788733,0.05335028248587571,0.04310344827586207
ZTF,18.2466,17.6038,17.3871,18.2356,17.5922,17.3341,17.2335,218.943,50.9354,0.0327,0.02151830985915493,0.015508474576271187,0.0318,0.022718309859154934,0.016740112994350284,0.013600985221674876
ZTF,16.4717,16.0877,15.9584,16.4813,16.0698,15.9172,15.8762,256.199,72.187,0.13870000000000002,0.09181408450704226,0.06603389830508474,0.1348,0.09601408450704227,0.07096045197740113,0.05670443349753695
ZTF,18.0698,17.4117,17.1815,18.0731,17.3898,17.1414,17.0138,224.716,65.6202,0.0624,0.0407774647887324,0.02976271186440678,0.0606,0.0425774647887324,0.031610169491525425,0.025201970443349753
ZTF,17.6104,17.0171,16.8175,17.6035,17.0053,16.7762,16.7022,253.275,19.7191,0.2516,0.1661098591549296,0.11955932203389831,0.2444,0.1733098591549296,0.12818079096045198,0.10210837438423645
ZTF,17.062,16.3339,16.0693,17.067,16.3326,16.0464,15.9302,237.813,29.1846,0.105,0.06929577464788733,0.04952542372881356,0.102,0.07229577464788733,0.05322033898305085,0.04240394088669951
ZTF,17.9244,17.2717,17.0326,17.917,17.2639,17.0077,16.9229,242.665,35.7948,0.07035,0.0467774647887324,0.03401694915254237,0.06839999999999999,0.0485774647887324,0.036480225988700564,0.02850246305418719
ZTF,16.2289,15.8742,15.7288,16.2434,15.8467,15.6865,15.6589,239.575,68.0249,0.0862,0.05703661971830986,0.04127118644067797,0.0838,0.059436619718309866,0.044350282485875706,0.03480295566502463
ZTF,17.3379,17.0218,16.8618,17.377,17.0427,16.9032,16.8888,244.779,54.7713,0.0287,0.01851830985915493,0.013508474576271187,0.027800000000000002,0.019718309859154935,0.014740112994350282,0.011600985221674876
ZTF,16.4753,16.1748,16.0857,16.4948,16.1455,16.0193,16.0021,240.871,56.2728,0.030699999999999998,0.02051830985915493,0.014508474576271187,0.0298,0.021718309859154933,0.015740112994350283,0.012600985221674877
ZTF,17.8726,17.2192,16.9764,17.8706,17.2126,16.961,16.8815,260.505,66.7877,0.11295000000000001,0.07455492957746479,0.05377966101694915,0.10980000000000001,0.0781549295774648,0.05809039548022599,0.04610344827586207
ZTF,17.3649,17.0487,16.9556,17.3838,17.0148,16.8835,16.8615,238.227,79.2082,0.1129,0.07455492957746479,0.05352542372881356,0.1096,0.0781549295774648,0.05722033898305085,0.0454039408866995
ZTF,16.1169,15.7981,15.6931,16.1439,15.7703,15.6436,15.6241,222.236,22.476,0.1129,0.07455492957746479,0.05352542372881356,0.1096,0.0781549295774648,0.05722033898305085,0.0454039408866995
ZTF,18.4749,17.7778,17.5255,18.5156,17.7744,17.5294,17.4298,246.578,66.1641,0.0872,0.05803661971830986,0.04201694915254237,0.0848,0.06043661971830987,0.044480225988700564,0.03580295566502463
ZTF,16.6926,16.382,16.2701,16.7054,16.3534,16.2182,16.1988,213.969,42.6091,0.02375,0.015259154929577466,0.011254237288135592,0.023,0.015859154929577467,0.011870056497175142,0.009600985221674876
ZTF,16.9828,16.3555,16.1231,16.9704,16.3428,16.0777,15.9699,262.421,68.556,0.1565,0.10307323943661972,0.07428813559322034,0.152,0.10787323943661974,0.07983050847457628,0.06330541871921182
ZTF,15.7786,15.4795,15.3864,15.793,15.451,15.3224,15.3022,240.669,67.8794,0.10404999999999999,0.06929577464788733,0.04952542372881356,0.1012,0.07229577464788733,0.05322033898305085,0.04210344827586207
ZTF,16.4087,15.9506,15.7936,16.427,15.9391,15.754,15.7042,254.031,33.1818,0.0951,0.062295774647887325,0.045271186440677964,0.0924,0.06529577464788734,0.04835028248587571,0.038802955665024626
ZTF,18.0127,17.5778,17.4014,17.9965,17.5459,17.3796,17.3256,222.796,72.2765,0.08225,0.055036619718309865,0.039271186440677966,0.08,0.05743661971830987,0.042350282485875704,0.03380295566502463
ZTF,15.8387,15.5673,15.4674,15.8658,15.5386,15.4102,15.4035,248.264,28.9716,0.10205,0.06729577464788733,0.048525423728813556,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
ZTF,17.4355,16.9441,16.7857,17.4248,16.9081,16.704,16.6337,233.44,79.068,0.106,0.07029577464788733,0.05052542372881356,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTF,16.8244,16.508,16.3831,16.8249,16.4776,16.3441,16.3287,243.662,60.7107,0.036649999999999995,0.024259154929577465,0.017508474576271187,0.0356,0.02485915492957747,0.018740112994350282,0.014901477832512316
ZTF,16.4685,16.0213,15.8784,16.4748,16.0041,15.8384,15.8131,254.094,36.9728,0.0515,0.0337774647887324,0.024508474576271186,0.049999999999999996,0.0355774647887324,0.02574011299435028,0.020901477832512314
ZTF,15.4974,15.1415,15.0055,15.5111,15.1145,14.9646,14.9151,232.454,27.0708,0.17529999999999998,0.11533239436619719,0.08354237288135594,0.1702,0.1207323943661972,0.08970056497175141,0.07130541871921182
ZTF,17.7108,17.03,16.7716,17.6786,17.0339,16.7676,16.6559,253.1,60.7194,0.07925,0.05203661971830986,0.03801694915254237,0.077,0.05443661971830987,0.04048022598870057,0.03250246305418719
ZTF,18.3963,17.6828,17.404,18.3837,17.677,17.4001,17.2935,242.055,37.9775,0.0327,0.02151830985915493,0.015508474576271187,0.0318,0.022718309859154934,0.016740112994350284,0.013600985221674876
ZTF,16.9133,16.1943,15.8846,16.9008,16.1836,15.8731,15.7424,261.07,78.7344,0.16345,0.10807323943661973,0.07828813559322034,0.1588,0.11287323943661974,0.08383050847457628,0.06630541871921182
ZTF,16.4754,15.9419,15.7553,16.478,15.9281,15.7315,15.6579,243.418,47.5839,0.0436,0.028777464788732398,0.02076271186440678,0.0424,0.0305774647887324,0.022610169491525424,0.017901477832512315
ZTF,17.1869,16.588,16.3861,17.1901,16.5742,16.3542,16.272,236.376,78.8027,0.11395000000000001,0.07555492957746479,0.054525423728813555,0.11080000000000001,0.0791549295774648,0.058220338983050846,0.0464039408866995
ZTF,16.7344,16.2353,16.0529,16.7646,16.2181,16.0239,15.9648,233.227,50.7811,0.049550000000000004,0.0327774647887324,0.023762711864406778,0.0482,0.0345774647887324,0.025610169491525423,0.020201970443349752
ZTF,16.7239,16.4182,16.3167,16.7422,16.3875,16.2697,16.2458,230.8,42.5924,0.1149,0.07555492957746479,0.05477966101694915,0.1116,0.0791549295774648,0.05909039548022599,0.0464039408866995
ZTF,17.4385,17.068,16.9286,17.4447,17.0324,16.8763,16.8223,253.526,57.7102,0.08320000000000001,0.055036619718309865,0.04001694915254237,0.08080000000000001,0.05743661971830987,0.04248022598870056,0.03380295566502463
ZTF,17.1898,16.6601,16.4235,17.1727,16.643,16.4015,16.3071,264.898,25.9956,0.19515000000000002,0.12859154929577465,0.09279661016949152,0.18960000000000002,0.1345915492957747,0.09957062146892656,0.07920689655172414
ZTF,17.3746,16.8134,16.5989,17.4009,16.7966,16.5714,16.4816,259.777,55.0511,0.12285,0.0815549295774648,0.058779661016949154,0.1194,0.0851549295774648,0.06309039548022599,0.05040394088669951
ZTF,16.9526,16.3455,16.1357,16.9342,16.3434,16.1082,16.0287,256.74,65.9773,0.07825,0.05203661971830986,0.037271186440677964,0.076,0.05443661971830987,0.04035028248587571,0.031802955665024626
ZTF,16.9473,16.2065,15.9538,16.9431,16.1986,15.9365,15.8333,258.178,68.2475,0.10099999999999999,0.06629577464788733,0.04827118644067797,0.09799999999999999,0.06929577464788735,0.051350282485875705,0.04110344827586207
ZTF,16.8474,16.5416,16.4295,16.8734,16.5205,16.3772,16.3597,237.232,29.2071,0.11095000000000001,0.07355492957746479,0.05352542372881356,0.1078,0.0771549295774648,0.05722033898305085,0.0454039408866995
ZTF,16.3492,15.9999,15.8822,16.3674,15.9746,15.8326,15.8071,220.042,50.7434,0.04655,0.03051830985915493,0.022508474576271184,0.0452,0.031718309859154935,0.023740112994350283,0.018901477832512316
ZTF,16.5734,16.1437,16.0033,16.596,16.1271,15.9585,15.9153,233.703,72.9997,0.08125,0.054036619718309864,0.03901694915254237,0.079,0.05643661971830987,0.04148022598870057,0.03350246305418719
ZTF,18.697,18.0016,17.7401,18.7121,18.0204,17.7401,17.6491,245.956,25.9882,0.13770000000000002,0.09081408450704226,0.06577966101694915,0.1338,0.09501408450704227,0.07009039548022598,0.05600492610837438
ZTF,15.9497,15.5736,15.4323,15.9581,15.5607,15.3877,15.3501,233.297,21.3831,0.17135,0.11333239436619719,0.08154237288135593,0.1664,0.1187323943661972,0.08770056497175141,0.06960591133004926
ZTF,17.764,17.1779,16.9672,17.7841,17.1609,16.912,16.8048,254.647,25.2884,0.13770000000000002,0.09081408450704226,0.06577966101694915,0.1338,0.09501408450704227,0.07009039548022598,0.05600492610837438
ZTF,16.6131,16.175,16.0197,16.6153,16.1632,15.9909,15.9438,230.879,50.5492,0.07029999999999999,0.046036619718309864,0.03301694915254237,0.0682,0.04843661971830987,0.03548022598870056,0.02850246305418719
ZTF,15.1489,14.8653,14.765,15.1757,14.8354,14.7113,14.6882,235.17,15.2219,0.11985,0.0795549295774648,0.05752542372881356,0.1164,0.0831549295774648,0.06122033898305085,0.048403940886699505
ZTF,17.9237,17.2532,17.0105,17.926,17.2563,16.9917,16.8802,239.492,33.8356,0.10005,0.06629577464788733,0.047525423728813555,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04080295566502463
ZTF,17.3878,16.976,16.7668,17.4127,16.9664,16.7797,16.7186,259.052,27.5111,0.21795,0.14385070422535212,0.10405084745762712,0.2118,0.15045070422535214,0.1114406779661017,0.08850738916256158
ZTF,16.3649,16.0099,15.8728,16.391,15.9737,15.8251,15.7741,216.956,29.5438,0.05055,0.0337774647887324,0.024508474576271186,0.0492,0.0355774647887324,0.02574011299435028,0.020901477832512314
ZTF,16.1254,15.4451,15.1441,16.134,15.4436,15.1392,14.9982,231.952,44.0648,0.0654,0.043777464788732394,0.031016949152542373,0.0636,0.0455774647887324,0.03348022598870057,0.026502463054187193
ZTF,15.6081,15.3778,15.3046,15.6356,15.3451,15.2536,15.2522,250.594,58.4552,0.04855,0.0317774647887324,0.02276271186440678,0.0472,0.0335774647887324,0.024610169491525426,0.019901477832512313
ZTF,17.6294,16.9038,16.6267,17.6075,16.9032,16.6178,16.4868,227.118,21.7229,0.13275,0.08781408450704226,0.06303389830508474,0.129,0.09201408450704227,0.06796045197740114,0.053704433497536945
ZTF,16.896,16.5977,16.4805,16.9085,16.5683,16.4388,16.419,257.368,44.3018,0.0495,0.03251830985915493,0.023762711864406778,0.048,0.03371830985915494,0.025610169491525423,0.019901477832512313
ZTF,16.4223,16.0646,15.9395,16.4439,16.0355,15.8966,15.8746,233.28,43.9645,0.06935000000000001,0.046036619718309864,0.03301694915254237,0.0674,0.04843661971830987,0.03548022598870056,0.02850246305418719
ZTF,18.0095,17.4118,17.1574,17.9815,17.3979,17.137,17.0311,247.235,30.2249,0.11785,0.07755492957746479,0.05577966101694915,0.1144,0.0811549295774648,0.06009039548022599,0.047403940886699504
ZTF,16.6683,16.2985,16.1384,16.6658,16.2638,16.1126,16.0755,260.822,41.817,0.07925,0.05203661971830986,0.03801694915254237,0.077,0.05443661971830987,0.04048022598870057,0.03250246305418719
ZTF,16.9703,16.4714,16.2768,16.9769,16.4451,16.2437,16.1543,241.763,22.3911,0.23675,0.1561098591549296,0.1125593220338983,0.22999999999999998,0.1633098591549296,0.12118079096045198,0.09580788177339901
ZTF,17.2993,17.0592,16.9615,17.3277,17.0191,16.9093,16.8935,242.982,51.4219,0.07925,0.05303661971830986,0.03801694915254237,0.077,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTF,17.3766,16.9263,16.7571,17.382,16.9109,16.7301,16.6833,255.574,35.7654,0.07329999999999999,0.04803661971830986,0.03501694915254237,0.0712,0.050436619718309865,0.037480225988700565,0.029502463054187193
ZTF,17.2362,16.6616,16.578,17.1655,16.6268,16.4344,16.3672,250.263,51.4337,0.09215,0.061295774647887324,0.04427118644067796,0.0896,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTF,16.9109,16.4989,16.3517,16.9358,16.4866,16.3157,16.2653,257.701,68.6761,0.10205,0.06729577464788733,0.048525423728813556,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
ZTF,17.9401,17.4277,17.2425,17.9602,17.3983,17.2017,17.1282,257.771,60.8399,0.0961,0.06329577464788733,0.04552542372881356,0.0934,0.06629577464788734,0.04922033898305085,0.03910344827586207
ZTF,17.2058,16.79,16.6405,17.1893,16.7539,16.6023,16.5588,254.651,51.9049,0.08025,0.05303661971830986,0.038271186440677965,0.078,0.05543661971830987,0.04135028248587571,0.03280295566502463
ZTF,16.8495,16.2667,16.0829,16.858,16.2631,16.032,15.9476,236.82,79.043,0.14859999999999998,0.09807323943661972,0.07103389830508475,0.1444,0.10287323943661973,0.07596045197740113,0.060004926108374386
ZTF,15.9694,15.521,15.3526,15.9833,15.5028,15.3217,15.2659,260.212,67.055,0.11095000000000001,0.07329577464788732,0.05277966101694915,0.1078,0.07629577464788734,0.05709039548022599,0.04510344827586207
ZTF,16.4193,16.2421,16.1806,16.4643,16.2027,16.1252,16.145,245.562,44.3582,0.036649999999999995,0.023518309859154932,0.017508474576271187,0.0356,0.024718309859154936,0.018740112994350282,0.014600985221674877
ZTF,16.9588,16.6558,16.5701,16.9612,16.6289,16.5119,16.4869,235.818,79.2831,0.1397,0.09281408450704226,0.06703389830508474,0.13579999999999998,0.09701408450704227,0.07196045197740113,0.05700492610837438
ZTF,17.8141,17.4073,17.2339,17.8039,17.353,17.1981,17.1657,254.79,48.8534,0.040600000000000004,0.02651830985915493,0.019508474576271185,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488
ZTF,18.1012,17.6693,17.5399,18.1021,17.6521,17.4943,17.4556,222.509,72.6968,0.07329999999999999,0.04803661971830986,0.03501694915254237,0.0712,0.050436619718309865,0.037480225988700565,0.029502463054187193
ZTF,17.6898,17.1202,16.8985,17.6863,17.0969,16.8739,16.7946,255.273,49.2264,0.0426,0.02851830985915493,0.020508474576271186,0.0414,0.029718309859154933,0.02174011299435028,0.016901477832512314
ZTF,16.3803,16.0683,15.974,16.4042,16.0536,15.9258,15.9006,255.362,61.8342,0.07925,0.05303661971830986,0.03801694915254237,0.077,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTF,15.4048,15.0018,14.857,15.4149,14.9796,14.8241,14.7723,235.298,79.1778,0.13275,0.08781408450704226,0.06377966101694915,0.129,0.09201408450704227,0.068090395480226,0.053704433497536945
ZTF,16.7666,16.4347,16.2849,16.7747,16.412,16.2507,16.1922,241.47,21.7976,0.20504999999999998,0.13559154929577466,0.09805084745762711,0.1992,0.14159154929577467,0.1054406779661017,0.08320689655172414
ZTF,17.0279,16.7346,16.5951,17.0452,16.693,16.5532,16.5301,264.686,61.6574,0.13470000000000001,0.08881408450704226,0.06403389830508474,0.1308,0.09301408450704227,0.06896045197740114,0.054704433497536946
ZTF,15.9362,15.5741,15.4448,15.9516,15.5501,15.4028,15.3615,226.692,65.5762,0.09805,0.06429577464788733,0.046525423728813554,0.0952,0.06729577464788734,0.050220338983050845,0.03980295566502463
ZTF,16.5119,16.2113,16.0938,16.529,16.179,16.0354,16.017,219.773,23.2304,0.08915,0.05903661971830986,0.04227118644067797,0.0866,0.06143661971830987,0.045350282485875706,0.03680295566502463
ZTF,16.086,15.64,15.4709,16.1043,15.6208,15.4483,15.3982,248.058,33.6534,0.06835000000000001,0.04503661971830986,0.03276271186440678,0.0664,0.04743661971830987,0.03461016949152543,0.02750246305418719
ZTF,16.4387,16.258,16.173,16.4637,16.2163,16.1266,16.134,233.381,53.3844,0.0555,0.036777464788732395,0.02676271186440678,0.054,0.0385774647887324,0.028610169491525426,0.022201970443349754
ZTF,17.0202,16.6018,16.4359,17.0435,16.5886,16.3934,16.3249,223.331,23.3909,0.11095000000000001,0.07329577464788732,0.05252542372881356,0.1078,0.07629577464788734,0.05622033898305085,0.04510344827586207
ZTF,15.3652,14.9288,14.7817,15.3802,14.9088,14.7435,14.6943,256.231,53.3808,0.14265,0.09407323943661973,0.06803389830508474,0.1386,0.09887323943661974,0.07296045197740113,0.058004926108374384
ZTF,16.8003,16.5252,16.4296,16.8256,16.4929,16.3841,16.3593,222.57,66.1956,0.07925,0.05303661971830986,0.03801694915254237,0.077,0.05543661971830987,0.04048022598870057,0.03250246305418719
ZTF,16.3571,15.9871,15.85,16.3708,15.9674,15.8004,15.7557,252.314,44.2709,0.04855,0.03251830985915493,0.023508474576271185,0.0472,0.03371830985915494,0.024740112994350284,0.019901477832512313
ZTF,17.1279,16.6999,16.5396,17.1386,16.6783,16.4953,16.4398,250.506,53.4564,0.14065,0.09281408450704226,0.06703389830508474,0.1366,0.09701408450704227,0.07196045197740113,0.05700492610837438
ZTF,17.8695,17.3934,17.2017,17.871,17.364,17.1625,17.0929,255.236,15.2006,0.27440000000000003,0.18162816901408452,0.1308135593220339,0.2666,0.19002816901408454,0.1400508474576271,0.11170935960591133
ZTF,16.6903,16.2963,16.1553,16.7033,16.2655,16.1098,16.0802,249.48,59.7148,0.0545,0.0357774647887324,0.02576271186440678,0.053,0.037577464788732404,0.027610169491525425,0.022201970443349754
ZTF,16.4682,16.1945,16.0936,16.4846,16.1598,16.0348,16.0213,226.974,57.8391,0.040600000000000004,0.02651830985915493,0.019508474576271185,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488
ZTF,17.5185,16.857,16.6456,17.523,16.8392,16.5984,16.52,222.236,79.3651,0.106,0.07029577464788733,0.05052542372881356,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTF,18.1915,17.749,17.5189,18.4156,17.7446,17.5344,17.5638,261.111,51.1991,0.10895,0.0715549295774648,0.05152542372881356,0.1058,0.07515492957746481,0.05522033898305085,0.04410344827586207
ZTF,16.5378,16.2155,16.1053,16.5442,16.1817,16.0571,16.0314,222.003,29.0788,0.0545,0.0357774647887324,0.02576271186440678,0.053,0.037577464788732404,0.027610169491525425,0.022201970443349754
ZTF,17.1039,16.6853,16.5101,17.1189,16.6667,16.4816,16.4117,243.883,58.4684,0.04855,0.03251830985915493,0.023508474576271185,0.0472,0.03371830985915494,0.024740112994350284,0.019901477832512313
ZTF,17.7504,17.2154,16.965,17.7559,17.2059,16.9493,16.8468,259.799,59.7071,0.07725,0.05103661971830986,0.03701694915254237,0.075,0.05343661971830987,0.03948022598870057,0.03150246305418719
ZTF,16.7277,16.3409,16.1734,16.7685,16.3296,16.1644,16.1086,258.661,18.177,0.2556,0.16936901408450705,0.1225593220338983,0.2484,0.17716901408450705,0.131180790960452,0.10410837438423645
ZTF,15.315,14.8723,14.6977,15.3263,14.8595,14.6748,14.6206,256.04,41.8313,0.07429999999999999,0.04903661971830986,0.03501694915254237,0.0722,0.051436619718309866,0.037480225988700565,0.030502463054187193
ZTF,16.8237,16.1885,15.9495,16.8023,16.1775,15.9455,15.8433,241.996,39.3821,0.036649999999999995,0.023518309859154932,0.017508474576271187,0.0356,0.024718309859154936,0.018740112994350282,0.014600985221674877
ZTF,16.4662,16.1975,16.0655,16.4794,16.1296,16.0146,15.9986,254.886,44.0693,0.0515,0.0337774647887324,0.02476271186440678,0.049999999999999996,0.0355774647887324,0.026610169491525424,0.020901477832512314
ZTF,17.8937,17.1684,16.885,17.8759,17.1726,16.8783,16.7716,231.381,30.4651,0.0624,0.0417774647887324,0.030016949152542376,0.0606,0.0435774647887324,0.03248022598870057,0.025502463054187192
ZTF,17.5605,17.2265,17.0537,17.5672,17.1864,17.0357,16.9997,235.065,39.2406,0.07329999999999999,0.04803661971830986,0.03501694915254237,0.0712,0.050436619718309865,0.037480225988700565,0.029502463054187193
ZTF,16.0505,15.7607,15.6504,16.0665,15.7257,15.6003,15.5895,217.563,25.6383,0.11395000000000001,0.07555492957746479,0.054525423728813555,0.11080000000000001,0.0791549295774648,0.058220338983050846,0.0464039408866995
ZTF,17.2143,16.924,16.8179,17.2361,16.8922,16.7626,16.7477,227.577,51.1551,0.05645,0.037777464788732396,0.02676271186440678,0.0548,0.0395774647887324,0.028610169491525426,0.02320197044334975
ZTF,17.8133,17.2309,17.016,17.8316,17.2244,16.9842,16.8812,255.469,58.374,0.0545,0.03651830985915493,0.02576271186440678,0.053,0.03771830985915493,0.027610169491525425,0.022201970443349754
ZTF,17.765,17.2828,17.0839,17.7535,17.2535,17.05,16.9655,240.314,22.4007,0.1595,0.10507323943661973,0.07628813559322034,0.155,0.10987323943661974,0.08183050847457628,0.06430541871921182
ZTF,16.1198,15.79,15.678,16.1381,15.7609,15.6398,15.6238,248.672,49.8467,0.0644,0.0427774647887324,0.031016949152542373,0.0626,0.0445774647887324,0.03348022598870057,0.026201970443349754
ZTF,16.8788,16.5284,16.4154,16.893,16.5036,16.3667,16.3485,248.795,43.9622,0.0317,0.02051830985915493,0.015254237288135592,0.0308,0.021718309859154933,0.015870056497175142,0.012600985221674877
ZTF,16.828,16.6032,16.5062,16.86,16.5715,16.4662,16.4576,238.864,36.9738,0.0644,0.0427774647887324,0.03076271186440678,0.0626,0.0445774647887324,0.032610169491525426,0.026201970443349754
ZTF,17.1761,16.7029,16.5354,17.181,16.684,16.5012,16.4355,253.496,23.4559,0.1615,0.10707323943661973,0.07728813559322034,0.157,0.11187323943661974,0.08283050847457628,0.06530541871921182
ZTF,16.0634,15.3027,14.9782,16.0583,15.3009,14.9767,14.8442,250.312,26.2234,0.18725,0.12359154929577465,0.08954237288135593,0.182,0.12959154929577468,0.09570056497175142,0.0759064039408867
ZTF,16.8053,16.4882,16.3716,16.8156,16.4547,16.3221,16.2872,239.772,33.1186,0.11889999999999999,0.0785549295774648,0.05677966101694915,0.1156,0.0821549295774648,0.06109039548022599,0.048403940886699505
ZTF,16.1541,15.8573,15.7207,16.1702,15.8353,15.69,15.6609,257.939,32.7055,0.16940000000000002,0.11233239436619719,0.08128813559322035,0.16460000000000002,0.1177323943661972,0.08683050847457627,0.06930541871921182
ZTF,17.4151,16.7343,16.4862,17.3723,16.7164,16.4509,16.3487,244.967,54.4221,0.03365,0.022259154929577463,0.015508474576271187,0.032600000000000004,0.022859154929577467,0.016740112994350284,0.013600985221674876
ZTF,16.9736,16.4495,16.1781,17.01,16.4334,16.174,16.0757,242.589,66.3226,0.10695,0.07029577464788733,0.05052542372881356,0.1038,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTF,15.4093,15.0854,14.9876,15.4369,15.0563,14.9274,14.8986,252.174,54.6684,0.0436,0.02851830985915493,0.02076271186440678,0.0424,0.029718309859154933,0.022610169491525424,0.017901477832512315
ZTF,15.386,14.9242,14.7499,15.3927,14.9056,14.7156,14.6525,227.334,72.5934,0.0872,0.05803661971830986,0.04201694915254237,0.0848,0.06043661971830987,0.044480225988700564,0.03580295566502463
ZTF,18.463,17.8537,17.5907,18.4612,17.8417,17.5706,17.4607,241.255,36.9868,0.04855,0.0317774647887324,0.023508474576271185,0.0472,0.0335774647887324,0.024740112994350284,0.019901477832512313
ZTF,17.8074,17.0611,16.7926,17.7956,17.0626,16.7635,16.6218,228.641,47.8443,0.08325,0.055036619718309865,0.04001694915254237,0.081,0.05743661971830987,0.04248022598870056,0.03380295566502463
ZTF,16.6003,16.0737,15.8477,16.6069,16.0622,15.8389,15.746,251.847,18.5546,0.33480000000000004,0.22140563380281691,0.15983050847457628,0.32520000000000004,0.23160563380281696,0.17153107344632768,0.1359113300492611
ZTF,18.4296,17.8135,17.5701,18.4347,17.8042,17.5565,17.4677,247.177,50.0904,0.07429999999999999,0.04903661971830986,0.036016949152542374,0.0722,0.051436619718309866,0.038480225988700566,0.030502463054187193
