survey,ZTFS-g,ZTFS-r,ZTFS-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTFS-g_AV,ZTFS-r_AV,ZTFS-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ZTFS,15.7979,15.2653,15.0737,15.8058,15.2519,15.0441,14.9712,223.164,43.1916,0.0634,0.04203661971830986,0.03076271186440678,0.0616,0.04443661971830987,0.032610169491525426,0.026201970443349754
ZTFS,17.349,16.9029,16.6976,17.3516,16.877,16.6543,16.5723,229.213,25.2446,0.1724,0.11433239436619719,0.08254237288135594,0.1676,0.1197323943661972,0.08870056497175141,0.07030541871921182
ZTFS,16.7457,16.5016,16.4111,16.7573,16.4617,16.3603,16.3425,236.578,73.0667,0.108,0.0715549295774648,0.05152542372881356,0.105,0.07515492957746481,0.05522033898305085,0.04410344827586207
ZTFS,16.4627,15.851,15.5954,16.4608,15.8545,15.5887,15.4779,250.992,32.8506,0.103,0.06829577464788733,0.04927118644067797,0.09999999999999999,0.07129577464788733,0.052350282485875706,0.04210344827586207
ZTFS,17.2331,16.6467,16.4254,17.2309,16.6406,16.3922,16.3019,253.988,41.8324,0.0961,0.06329577464788733,0.046271186440677965,0.0934,0.06629577464788734,0.04935028248587571,0.03910344827586207
ZTFS,16.5519,16.0521,15.8429,16.5667,16.0401,15.814,15.7354,219.085,47.1574,0.060399999999999995,0.0397774647887324,0.02876271186440678,0.0586,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTFS,16.3182,16.0031,15.8914,16.341,15.9727,15.8416,15.817,243.07,64.6009,0.0634,0.04203661971830986,0.03076271186440678,0.0616,0.04443661971830987,0.032610169491525426,0.026201970443349754
ZTFS,16.8101,16.1925,15.9379,16.8152,16.1853,15.9328,15.8175,220.252,71.9844,0.07129999999999999,0.047036619718309865,0.03401694915254237,0.0692,0.04943661971830987,0.036480225988700564,0.02850246305418719
ZTFS,16.0206,15.4486,15.2356,16.0172,15.4393,15.2053,15.129,248.847,40.917,0.0287,0.019259154929577464,0.013508474576271187,0.027800000000000002,0.019859154929577467,0.014740112994350282,0.011600985221674876
ZTFS,17.1079,16.7873,16.6326,17.1087,16.7451,16.6317,16.5492,229.276,28.9321,0.08420000000000001,0.05603661971830986,0.04027118644067797,0.08180000000000001,0.058436619718309865,0.043350282485875705,0.034502463054187194
ZTFS,16.9648,16.5764,16.4215,16.9814,16.549,16.3891,16.349,239.685,43.6236,0.0436,0.02851830985915493,0.02076271186440678,0.0424,0.029718309859154933,0.022610169491525424,0.017901477832512315
ZTFS,17.8744,17.2662,17.041,17.8657,17.2403,16.9925,16.9047,223.039,65.4633,0.05545,0.036777464788732395,0.02676271186440678,0.0538,0.0385774647887324,0.028610169491525426,0.022201970443349754
ZTFS,17.3686,16.7936,16.5772,17.369,16.7971,16.554,16.4576,238.457,72.9013,0.0931,0.061295774647887324,0.04427118644067796,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTFS,17.6221,17.3507,17.247,17.6606,17.3264,17.1727,17.1449,258.406,33.9095,0.0872,0.05803661971830986,0.04201694915254237,0.0848,0.06043661971830987,0.044480225988700564,0.03580295566502463
ZTFS,16.8523,16.4865,16.3677,16.8546,16.4528,16.3229,16.306,237.435,71.6622,0.11395000000000001,0.07555492957746479,0.054525423728813555,0.11080000000000001,0.0791549295774648,0.058220338983050846,0.0464039408866995
ZTFS,17.208,16.4857,16.225,17.2075,16.4768,16.2038,16.0979,223.349,36.0022,0.03965,0.02651830985915493,0.019508474576271185,0.0386,0.027718309859154935,0.020740112994350284,0.015901477832512313
ZTFS,15.7364,15.3695,15.2322,15.7445,15.342,15.1906,15.1546,264.005,78.8813,0.17634999999999998,0.11633239436619719,0.08454237288135594,0.1714,0.1217323943661972,0.09070056497175141,0.07160591133004926
ZTFS,16.8299,16.4818,16.3706,16.8355,16.4492,16.3235,16.2733,241.363,79.1154,0.12185,0.0805549295774648,0.05777966101694915,0.1184,0.0841549295774648,0.06209039548022599,0.049403940886699506
ZTFS,16.2574,15.8868,15.7431,16.2729,15.8583,15.7046,15.6722,240.851,36.4733,0.0852,0.05629577464788733,0.04101694915254237,0.0828,0.05929577464788734,0.04348022598870056,0.03480295566502463
ZTFS,17.0683,16.7251,16.5491,17.077,16.6966,16.5347,16.5029,260.062,40.2626,0.11095000000000001,0.07355492957746479,0.05352542372881356,0.1078,0.0771549295774648,0.05722033898305085,0.0454039408866995
ZTFS,16.406,16.0895,15.9864,16.4143,16.0584,15.9365,15.9187,232.568,43.9331,0.06935000000000001,0.046036619718309864,0.03301694915254237,0.0674,0.04843661971830987,0.03548022598870056,0.02850246305418719
ZTFS,17.5325,16.9539,16.7675,17.4885,16.9459,16.7511,16.6878,247.355,72.7095,0.16045,0.10607323943661973,0.07628813559322034,0.1558,0.11087323943661974,0.08183050847457628,0.06530541871921182
ZTFS,17.1614,16.7575,16.6202,17.1744,16.743,16.5806,16.5271,232.225,73.4444,0.0862,0.05703661971830986,0.04127118644067797,0.0838,0.059436619718309866,0.044350282485875706,0.03480295566502463
ZTFS,18.1969,17.5471,17.3025,18.1893,17.5407,17.2774,17.1637,242.602,44.9366,0.05055,0.0337774647887324,0.024508474576271186,0.0492,0.0355774647887324,0.02574011299435028,0.020901477832512314
ZTFS,17.4858,17.0341,16.8667,17.4834,17.0058,16.8251,16.7754,264.842,50.3193,0.104,0.06829577464788733,0.04952542372881356,0.10099999999999999,0.07129577464788733,0.05322033898305085,0.04210344827586207
ZTFS,16.7177,16.2092,16.0433,16.7222,16.1957,15.9995,15.9518,254.678,30.0104,0.10795,0.07129577464788733,0.05152542372881356,0.1048,0.07429577464788734,0.05522033898305085,0.04410344827586207
ZTFS,18.1659,17.4949,17.2783,18.1519,17.4831,17.2139,17.1324,246.902,33.5189,0.07529999999999999,0.05003661971830986,0.036016949152542374,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
ZTFS,17.0756,16.4775,16.2423,17.0891,16.4843,16.2166,16.1092,248.214,36.1513,0.04855,0.0317774647887324,0.02276271186440678,0.0472,0.0335774647887324,0.024610169491525426,0.019901477832512313
ZTFS,15.9216,15.5515,15.423,15.9311,15.5314,15.3794,15.3512,255.636,79.9218,0.1793,0.11833239436619719,0.08554237288135594,0.1742,0.12373239436619721,0.09170056497175141,0.07260591133004926
ZTFS,17.1413,16.5527,16.2854,17.1531,16.541,16.2792,16.1668,229.382,45.4207,0.0921,0.06103661971830986,0.04427118644067796,0.0894,0.06343661971830987,0.04735028248587571,0.03710344827586207
ZTFS,16.4146,16.1221,16.0116,16.4351,16.094,15.965,15.9515,257.665,71.7716,0.12285,0.0815549295774648,0.058779661016949154,0.1194,0.0851549295774648,0.06309039548022599,0.04970443349753695
ZTFS,15.4356,15.1487,15.0549,15.4521,15.1197,15.005,15.0006,260.911,79.5098,0.1595,0.10507323943661973,0.07628813559322034,0.155,0.10987323943661974,0.08183050847457628,0.06530541871921182
ZTFS,16.7436,16.1765,15.9591,16.7555,16.1608,15.9253,15.85,238.097,28.3019,0.106,0.07029577464788733,0.05052542372881356,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTFS,16.3656,16.0418,15.9232,16.3845,16.006,15.8699,15.8475,230.779,66.7431,0.10105,0.06729577464788733,0.048525423728813556,0.0982,0.07029577464788733,0.05222033898305085,0.04110344827586207
ZTFS,16.9979,16.3975,16.1886,16.9865,16.3777,16.1894,16.1281,245.41,55.3433,0.03465,0.02251830985915493,0.016508474576271186,0.033600000000000005,0.023718309859154935,0.01774011299435028,0.013901477832512315
ZTFS,16.2702,15.7061,15.5063,16.2703,15.696,15.4759,15.3985,251.776,71.8272,0.10005,0.06629577464788733,0.04827118644067797,0.09720000000000001,0.06929577464788735,0.051350282485875705,0.04110344827586207
ZTFS,18.0725,17.4945,17.2474,18.0825,17.4884,17.236,17.1341,234.476,45.6881,0.03965,0.02651830985915493,0.019508474576271185,0.0386,0.027718309859154935,0.020740112994350284,0.015901477832512313
ZTFS,16.2599,15.8665,15.7358,16.2732,15.8449,15.6898,15.6493,222.244,38.2657,0.0317,0.021259154929577466,0.015508474576271187,0.0308,0.021859154929577466,0.016740112994350284,0.012901477832512316
ZTFS,17.4695,16.7745,16.5041,17.4836,16.7673,16.4947,16.3806,232.948,58.7066,0.0327,0.02151830985915493,0.015508474576271187,0.0318,0.022718309859154934,0.016740112994350284,0.013600985221674876
ZTFS,17.8337,17.4038,17.2663,17.8331,17.3843,17.2107,17.1361,214.233,64.4193,0.0535,0.03551830985915493,0.02576271186440678,0.052,0.03671830985915493,0.027610169491525425,0.021901477832512315
ZTFS,16.5106,16.2463,16.1331,16.5441,16.2197,16.0917,16.0757,243.008,71.7402,0.10105,0.06629577464788733,0.04827118644067797,0.0982,0.06929577464788735,0.051350282485875705,0.04110344827586207
ZTFS,17.5945,16.8815,16.6342,17.5891,16.8817,16.6177,16.5116,237.749,50.5964,0.05745,0.037777464788732396,0.027016949152542373,0.0558,0.0395774647887324,0.029480225988700565,0.02320197044334975
ZTFS,17.63,17.0951,16.8959,17.639,17.0804,16.8585,16.7859,245.924,29.7399,0.106,0.07029577464788733,0.05052542372881356,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTFS,17.1317,16.4962,16.2551,17.1379,16.4798,16.2364,16.1318,230.824,43.1116,0.07329999999999999,0.0487774647887324,0.03501694915254237,0.0712,0.0505774647887324,0.037480225988700565,0.029502463054187193
ZTFS,15.9633,15.6718,15.5799,15.9897,15.6374,15.5295,15.5072,230.603,66.2538,0.07925,0.05203661971830986,0.03801694915254237,0.077,0.05443661971830987,0.04048022598870057,0.031802955665024626
ZTFS,17.5972,16.9206,16.6549,17.5955,16.9168,16.6401,16.5185,254.476,19.9906,0.2437,0.1611098591549296,0.11655932203389831,0.2368,0.1683098591549296,0.12518079096045198,0.09910837438423645
ZTFS,16.4177,16.0304,15.8912,16.4314,16.008,15.8624,15.8267,253.3,43.2513,0.04655,0.03051830985915493,0.02176271186440678,0.0452,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTFS,15.8417,15.5327,15.4239,15.8605,15.5058,15.3794,15.3665,248.61,44.9893,0.040600000000000004,0.02651830985915493,0.019508474576271185,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.016901477832512314
ZTFS,16.9942,16.3586,16.1286,17.0019,16.3508,16.1178,16.0348,252.966,43.7051,0.0446,0.02951830985915493,0.021508474576271187,0.0434,0.030718309859154934,0.022740112994350282,0.017901477832512315
ZTFS,17.0472,16.7661,16.6509,17.053,16.7331,16.6115,16.5972,249.631,37.065,0.04555,0.0297774647887324,0.021508474576271187,0.044199999999999996,0.0315774647887324,0.022740112994350282,0.018201970443349754
ZTFS,16.1466,15.7681,15.6471,16.1687,15.7438,15.6028,15.5761,230.566,42.7151,0.09905,0.06529577464788733,0.047271186440677966,0.09620000000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207
ZTFS,16.1001,15.7776,15.6779,16.1194,15.7418,15.634,15.6085,240.473,59.706,0.036649999999999995,0.024259154929577465,0.017508474576271187,0.0356,0.02485915492957747,0.018740112994350282,0.014901477832512316
ZTFS,16.8745,16.425,16.248,16.8801,16.4039,16.2144,16.1544,247.635,52.5713,0.10005,0.06629577464788733,0.047525423728813555,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04080295566502463
ZTFS,17.9988,17.3428,17.1429,17.948,17.34,17.0798,16.9807,233.864,17.4084,0.16045,0.10607323943661973,0.07628813559322034,0.1558,0.11087323943661974,0.08183050847457628,0.06530541871921182
ZTFS,16.8415,16.2417,16.0108,16.8392,16.2241,15.9829,15.8962,251.088,23.1596,0.1565,0.10307323943661972,0.07428813559322034,0.152,0.10787323943661974,0.07983050847457628,0.06330541871921182
ZTFS,17.0412,16.6015,16.4506,17.037,16.5769,16.3977,16.3568,247.481,48.1074,0.05055,0.03351830985915493,0.023762711864406778,0.0492,0.03471830985915494,0.025610169491525423,0.020901477832512314
ZTFS,17.5298,16.998,16.7475,17.5409,16.9869,16.7308,16.6233,258.098,79.4205,0.16445,0.10833239436619718,0.07828813559322034,0.1598,0.11373239436619721,0.08383050847457628,0.06660591133004926
ZTFS,15.55,15.2866,15.1826,15.5721,15.2511,15.1241,15.1171,231.719,22.5239,0.19415000000000002,0.1283323943661972,0.09279661016949152,0.18860000000000002,0.13373239436619722,0.09957062146892656,0.0789064039408867
ZTFS,17.2294,16.9486,16.8684,17.257,16.9377,16.8384,16.8152,249.931,43.8544,0.0426,0.02851830985915493,0.020508474576271186,0.0414,0.029718309859154933,0.02174011299435028,0.016901477832512314
ZTFS,16.4733,16.0685,15.8968,16.4838,16.0297,15.8622,15.8132,236.358,28.5716,0.09015,0.05929577464788733,0.04327118644067797,0.0876,0.06229577464788734,0.04635028248587571,0.03680295566502463
ZTFS,17.6517,17.0892,16.8909,17.6576,17.0714,16.8683,16.7948,238.271,59.9217,0.04655,0.03051830985915493,0.02176271186440678,0.0452,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTFS,17.2799,16.7716,16.5886,17.2854,16.7612,16.5599,16.5009,259.568,22.2118,0.14459999999999998,0.09507323943661973,0.06903389830508475,0.1404,0.09987323943661974,0.07396045197740113,0.059004926108374385
ZTFS,16.1737,15.6862,15.5176,16.1865,15.6706,15.4797,15.4234,237.545,29.2003,0.11789999999999999,0.07755492957746479,0.056525423728813556,0.1146,0.0811549295774648,0.06022033898305085,0.048403940886699505
ZTFS,15.44,14.9841,14.8514,15.4488,14.9599,14.8089,14.7666,239.198,20.9493,0.16145,0.10607323943661973,0.07728813559322034,0.1568,0.11087323943661974,0.08283050847457628,0.06530541871921182
ZTFS,17.0867,16.7963,16.7036,17.1077,16.758,16.6526,16.6493,228.909,44.0962,0.0634,0.0417774647887324,0.030016949152542376,0.0616,0.0435774647887324,0.03248022598870057,0.025502463054187192
ZTFS,16.8443,16.5271,16.4033,16.869,16.5058,16.368,16.3503,248.502,28.7978,0.0981,0.06529577464788733,0.047271186440677966,0.0954,0.06829577464788734,0.050350282485875704,0.04010344827586207
ZTFS,16.9302,16.2816,16.0386,16.9376,16.276,16.0237,15.9218,253.559,78.9094,0.16740000000000002,0.11033239436619718,0.08028813559322034,0.16260000000000002,0.11573239436619721,0.08583050847457627,0.06830541871921182
ZTFS,16.9732,16.4363,16.2621,16.9774,16.4151,16.2362,16.1552,223.147,78.6064,0.0872,0.05803661971830986,0.04127118644067797,0.0848,0.06043661971830987,0.044350282485875706,0.03580295566502463
ZTFS,16.6543,16.1141,15.9295,16.6648,16.1104,15.9031,15.8426,254.667,25.6374,0.22190000000000001,0.14610985915492958,0.10605084745762712,0.2156,0.1533098591549296,0.1134406779661017,0.09050738916256157
ZTFS,16.3426,15.9797,15.8669,16.3519,15.9499,15.8211,15.8039,213.924,78.4583,0.0941,0.062295774647887325,0.045271186440677964,0.0914,0.06529577464788734,0.04835028248587571,0.03810344827586207
ZTFS,17.2109,16.6674,16.4406,17.2621,16.6591,16.4346,16.3663,248.762,55.3364,0.035649999999999994,0.023518309859154932,0.016508474576271186,0.0346,0.024718309859154936,0.01774011299435028,0.014600985221674877
ZTFS,18.0457,17.4778,17.2503,18.0575,17.4729,17.2289,17.148,263.711,51.1345,0.12385,0.08181408450704225,0.05952542372881356,0.1204,0.08601408450704226,0.06322033898305085,0.05040394088669951
ZTFS,15.3185,14.9447,14.801,15.3313,14.9232,14.7629,14.7178,229.855,52.2625,0.0624,0.0407774647887324,0.02976271186440678,0.0606,0.0425774647887324,0.031610169491525425,0.025201970443349753
ZTFS,17.6877,17.2087,16.9695,17.6929,17.2011,16.9699,16.8745,234.881,29.4405,0.07429999999999999,0.04903661971830986,0.03501694915254237,0.0722,0.051436619718309866,0.037480225988700565,0.030502463054187193
ZTFS,16.3808,15.8081,15.6281,16.3842,15.8016,15.589,15.5172,232.258,30.9956,0.08225,0.054295774647887325,0.039271186440677966,0.08,0.057295774647887335,0.042350282485875704,0.03350246305418719
ZTFS,16.0778,15.6255,15.4551,16.0889,15.6068,15.4358,15.3834,259.611,47.5202,0.09905,0.06529577464788733,0.047271186440677966,0.09620000000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207
ZTFS,16.0702,15.7606,15.6566,16.0852,15.7326,15.6033,15.5792,237.542,29.6205,0.10005,0.06629577464788733,0.047525423728813555,0.09720000000000001,0.06929577464788735,0.051220338983050846,0.04080295566502463
