survey,Foundation-g,Foundation-r,Foundation-i,Foundation-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,Foundation-g_AV,Foundation-r_AV,Foundation-i_AV,Foundation-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
Foundation,18.6835994720459,18.405000686645508,18.289499282836914,18.274099349975586,18.69070053100586,18.404300689697266,18.2947998046875,18.27890014648437,37.3646,-3.93835672,0.0952,0.06729577464788734,0.050220338983050845,0.03980295566502463,0.09546125,0.06729577464788734,0.050220338983050845,0.03980295566502463
Foundation,17.582199096679688,17.047700881958008,16.838300704956055,16.788799285888672,17.57390022277832,17.047100067138672,16.843799591064453,16.784599304199222,37.37626533,-3.83805417,0.09620000000000001,0.06829577464788734,0.051220338983050846,0.04010344827586207,0.09646125,0.06829577464788734,0.051220338983050846,0.04010344827586207
Foundation,18.405099868774414,17.85580062866211,17.617399215698242,17.534900665283207,18.374900817871094,17.85099983215332,17.622600555419922,17.516199111938473,37.38066436,-3.84036208,0.0934,0.06629577464788734,0.04922033898305085,0.03910344827586207,0.09364750000000001,0.06629577464788734,0.04922033898305085,0.03910344827586207
Foundation,18.644500732421875,18.15730094909668,17.998300552368164,17.956600189208984,18.633100509643555,18.15749931335449,17.992000579833984,17.96310043334961,37.38952478,-3.84783609,0.0934,0.06629577464788734,0.04922033898305085,0.03910344827586207,0.09364750000000001,0.06629577464788734,0.04922033898305085,0.03910344827586207
Foundation,17.445199966430664,17.018199920654293,16.853399276733402,16.831100463867188,17.423999786376953,16.995500564575195,16.851299285888672,16.828800201416016,37.37277322,-3.95946514,0.0944,0.06729577464788734,0.050220338983050845,0.03980295566502463,0.09464750000000001,0.06729577464788734,0.050220338983050845,0.03980295566502463
Foundation,18.658199310302734,18.20809936523437,18.027999877929688,18.000999450683594,18.671600341796875,18.18470001220703,18.03619956970215,18.013700485229492,37.39165182,-3.85893874,0.0934,0.06629577464788734,0.04922033898305085,0.03910344827586207,0.09364750000000001,0.06629577464788734,0.04922033898305085,0.03910344827586207
Foundation,18.038000106811523,17.479999542236328,17.23270034790039,17.138999938964847,18.031400680541992,17.480400085449222,17.23579978942871,17.136199951171875,37.04562125,-3.8208477,0.0932,0.06629577464788734,0.04922033898305085,0.038802955665024626,0.09346125,0.06629577464788734,0.04922033898305085,0.038802955665024626
Foundation,17.799299240112305,17.473400115966793,17.356300354003903,17.351999282836914,17.786399841308594,17.47960090637207,17.35689926147461,17.348199844360348,37.06286928,-3.86381853,0.0924,0.06529577464788734,0.04835028248587571,0.038802955665024626,0.09264750000000001,0.06529577464788734,0.04835028248587571,0.038802955665024626
Foundation,17.868999481201172,17.539800643920902,17.39579963684082,17.362499237060547,17.86079978942871,17.531999588012695,17.393699645996097,17.367300033569336,37.176711100000006,-3.87064792,0.09620000000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207,0.09646125,0.06829577464788734,0.050350282485875704,0.04010344827586207
Foundation,18.2367000579834,17.67799949645996,17.47279930114746,17.386600494384766,18.23189926147461,17.684900283813477,17.466899871826172,17.408300399780273,37.05226592,-3.77672851,0.09999999999999999,0.07129577464788733,0.052350282485875706,0.04210344827586207,0.100275,0.07129577464788733,0.052350282485875706,0.04210344827586207
Foundation,17.81439971923828,17.181100845336914,16.893400192260742,16.788700103759766,17.816099166870114,17.17300033569336,16.88479995727539,16.790899276733402,37.17659392,-3.8644857000000004,0.09620000000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207,0.09646125,0.06829577464788734,0.050350282485875704,0.04010344827586207
Foundation,18.442800521850586,17.770999908447266,17.495100021362305,17.388099670410153,18.43720054626465,17.76799964904785,17.501899719238278,17.40719985961914,37.14395451,-3.80488667,0.0954,0.06829577464788734,0.050350282485875704,0.04010344827586207,0.09564750000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207
